"Regionsnavn","Aldersgruppe","sex","Antal første vacc.","Antal faerdigvacc."
Hovedstaden,0-9,K,1,0
Hovedstaden,0-9,M,0,0
Hovedstaden,10-19,K,597,203
Hovedstaden,10-19,M,321,140
Hovedstaden,20-29,K,11816,4243
Hovedstaden,20-29,M,4563,1641
Hovedstaden,30-39,K,12782,5897
Hovedstaden,30-39,M,5930,2880
Hovedstaden,40-49,K,18181,8444
Hovedstaden,40-49,M,6967,3477
Hovedstaden,50-59,K,21128,10312
Hovedstaden,50-59,M,9421,5158
Hovedstaden,60-69,K,16913,9689
Hovedstaden,60-69,M,10947,6749
Hovedstaden,70-79,K,14115,9010
Hovedstaden,70-79,M,12576,8183
Hovedstaden,80-89,K,29213,16061
Hovedstaden,80-89,M,19443,10022
Hovedstaden,90+,K,8485,7267
Hovedstaden,90+,M,3136,2646
Midtjylland,0-9,K,0,0
Midtjylland,0-9,M,0,0
Midtjylland,10-19,K,716,247
Midtjylland,10-19,M,245,71
Midtjylland,20-29,K,9367,2983
Midtjylland,20-29,M,3052,792
Midtjylland,30-39,K,9975,4129
Midtjylland,30-39,M,3351,1207
Midtjylland,40-49,K,13931,5858
Midtjylland,40-49,M,4026,1468
Midtjylland,50-59,K,16114,7050
Midtjylland,50-59,M,4722,1776
Midtjylland,60-69,K,13342,7546
Midtjylland,60-69,M,7616,4433
Midtjylland,70-79,K,10340,6322
Midtjylland,70-79,M,10915,6656
Midtjylland,80-89,K,21115,14417
Midtjylland,80-89,M,15894,10062
Midtjylland,90+,K,6506,5956
Midtjylland,90+,M,2869,2614
Nordjylland,0-9,K,1,0
Nordjylland,0-9,M,0,0
Nordjylland,10-19,K,288,113
Nordjylland,10-19,M,99,38
Nordjylland,20-29,K,3926,1364
Nordjylland,20-29,M,1416,490
Nordjylland,30-39,K,4677,1726
Nordjylland,30-39,M,1563,555
Nordjylland,40-49,K,6580,2527
Nordjylland,40-49,M,2077,714
Nordjylland,50-59,K,8693,3611
Nordjylland,50-59,M,2743,1053
Nordjylland,60-69,K,6133,3130
Nordjylland,60-69,M,3304,1758
Nordjylland,70-79,K,4174,2455
Nordjylland,70-79,M,4241,2376
Nordjylland,80-89,K,12693,7251
Nordjylland,80-89,M,9800,5135
Nordjylland,90+,K,3307,3147
Nordjylland,90+,M,1530,1430
Sjælland,0-9,K,0,0
Sjælland,0-9,M,1,1
Sjælland,10-19,K,352,101
Sjælland,10-19,M,158,66
Sjælland,20-29,K,3660,1173
Sjælland,20-29,M,1356,448
Sjælland,30-39,K,5722,2054
Sjælland,30-39,M,1883,666
Sjælland,40-49,K,9500,3658
Sjælland,40-49,M,2870,1039
Sjælland,50-59,K,11755,4491
Sjælland,50-59,M,4069,1558
Sjælland,60-69,K,9142,4551
Sjælland,60-69,M,5999,3200
Sjælland,70-79,K,8323,4448
Sjælland,70-79,M,8995,4748
Sjælland,80-89,K,15470,9200
Sjælland,80-89,M,11932,6509
Sjælland,90+,K,4130,3677
Sjælland,90+,M,1749,1551
Syddanmark,0-9,K,0,0
Syddanmark,0-9,M,0,0
Syddanmark,10-19,K,579,179
Syddanmark,10-19,M,223,87
Syddanmark,20-29,K,6914,2209
Syddanmark,20-29,M,2412,829
Syddanmark,30-39,K,8731,3647
Syddanmark,30-39,M,3137,1347
Syddanmark,40-49,K,13162,5493
Syddanmark,40-49,M,4276,1939
Syddanmark,50-59,K,16167,6984
Syddanmark,50-59,M,5876,2634
Syddanmark,60-69,K,12046,6144
Syddanmark,60-69,M,7523,4073
Syddanmark,70-79,K,9755,5564
Syddanmark,70-79,M,10018,5754
Syddanmark,80-89,K,20756,14431
Syddanmark,80-89,M,15234,9811
Syddanmark,90+,K,6936,6174
Syddanmark,90+,M,2963,2627
