"Regionsnavn","Aldersgruppe","sex","Antal første vacc.","Antal faerdigvacc."
Hovedstaden,0-9,K,2,1
Hovedstaden,0-9,M,0,0
Hovedstaden,10-19,K,609,237
Hovedstaden,10-19,M,340,166
Hovedstaden,20-29,K,11921,4452
Hovedstaden,20-29,M,4698,1806
Hovedstaden,30-39,K,12909,6065
Hovedstaden,30-39,M,6094,3085
Hovedstaden,40-49,K,18387,8792
Hovedstaden,40-49,M,7239,3840
Hovedstaden,50-59,K,21465,10830
Hovedstaden,50-59,M,9851,5746
Hovedstaden,60-69,K,17376,11297
Hovedstaden,60-69,M,11489,7883
Hovedstaden,70-79,K,21096,11061
Hovedstaden,70-79,M,18379,9653
Hovedstaden,80-89,K,31902,18355
Hovedstaden,80-89,M,21342,11350
Hovedstaden,90+,K,8565,7650
Hovedstaden,90+,M,3165,2803
Midtjylland,0-9,K,0,0
Midtjylland,0-9,M,0,0
Midtjylland,10-19,K,733,283
Midtjylland,10-19,M,279,84
Midtjylland,20-29,K,9595,3104
Midtjylland,20-29,M,3263,840
Midtjylland,30-39,K,10256,4270
Midtjylland,30-39,M,3614,1264
Midtjylland,40-49,K,14458,6064
Midtjylland,40-49,M,4494,1562
Midtjylland,50-59,K,17187,7300
Midtjylland,50-59,M,5491,1914
Midtjylland,60-69,K,14551,8526
Midtjylland,60-69,M,8574,5246
Midtjylland,70-79,K,13382,8076
Midtjylland,70-79,M,13778,8277
Midtjylland,80-89,K,25536,15138
Midtjylland,80-89,M,19278,10620
Midtjylland,90+,K,6517,6151
Midtjylland,90+,M,2887,2729
Nordjylland,0-9,K,1,0
Nordjylland,0-9,M,0,0
Nordjylland,10-19,K,288,122
Nordjylland,10-19,M,103,41
Nordjylland,20-29,K,3934,1434
Nordjylland,20-29,M,1432,552
Nordjylland,30-39,K,4700,1803
Nordjylland,30-39,M,1578,616
Nordjylland,40-49,K,6598,2639
Nordjylland,40-49,M,2109,811
Nordjylland,50-59,K,8729,3829
Nordjylland,50-59,M,2783,1247
Nordjylland,60-69,K,6193,3503
Nordjylland,60-69,M,3357,2082
Nordjylland,70-79,K,4535,2821
Nordjylland,70-79,M,4619,2854
Nordjylland,80-89,K,13104,7391
Nordjylland,80-89,M,10103,5296
Nordjylland,90+,K,3322,3167
Nordjylland,90+,M,1533,1450
Sjælland,0-9,K,0,0
Sjælland,0-9,M,1,1
Sjælland,10-19,K,360,112
Sjælland,10-19,M,172,74
Sjælland,20-29,K,3749,1246
Sjælland,20-29,M,1450,500
Sjælland,30-39,K,5839,2152
Sjælland,30-39,M,2007,734
Sjælland,40-49,K,9740,3774
Sjælland,40-49,M,3070,1165
Sjælland,50-59,K,12188,4728
Sjælland,50-59,M,4426,1759
Sjælland,60-69,K,9797,5094
Sjælland,60-69,M,6721,3722
Sjælland,70-79,K,10125,5063
Sjælland,70-79,M,10910,5461
Sjælland,80-89,K,17442,9426
Sjælland,80-89,M,13561,6739
Sjælland,90+,K,4200,3696
Sjælland,90+,M,1776,1575
Syddanmark,0-9,K,1,0
Syddanmark,0-9,M,0,0
Syddanmark,10-19,K,588,201
Syddanmark,10-19,M,231,103
Syddanmark,20-29,K,6961,2393
Syddanmark,20-29,M,2453,1034
Syddanmark,30-39,K,8785,3873
Syddanmark,30-39,M,3210,1588
Syddanmark,40-49,K,13241,5878
Syddanmark,40-49,M,4355,2273
Syddanmark,50-59,K,16278,7541
Syddanmark,50-59,M,6033,3251
Syddanmark,60-69,K,12195,6976
Syddanmark,60-69,M,7700,4966
Syddanmark,70-79,K,12131,6689
Syddanmark,70-79,M,12362,7001
Syddanmark,80-89,K,22691,15230
Syddanmark,80-89,M,16839,10492
Syddanmark,90+,K,6948,6353
Syddanmark,90+,M,2973,2723
