"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;15569;1419
Hovedstaden;0-9;M;16612;1533
Hovedstaden;10-19;K;74276;63206
Hovedstaden;10-19;M;77096;65442
Hovedstaden;20-29;K;120614;116758
Hovedstaden;20-29;M;113831;109683
Hovedstaden;30-39;K;110535;107021
Hovedstaden;30-39;M;108363;105194
Hovedstaden;40-49;K;110601;108991
Hovedstaden;40-49;M;107596;106003
Hovedstaden;50-59;K;113698;112828
Hovedstaden;50-59;M;112822;111787
Hovedstaden;60-69;K;90148;89752
Hovedstaden;60-69;M;85521;85058
Hovedstaden;70-79;K;83599;83312
Hovedstaden;70-79;M;70310;70100
Hovedstaden;80-89;K;38939;38783
Hovedstaden;80-89;M;26410;26324
Hovedstaden;90+;K;9112;9043
Hovedstaden;90+;M;3344;3326
Midtjylland;0-9;K;14266;1676
Midtjylland;0-9;M;15148;1808
Midtjylland;10-19;K;64673;57117
Midtjylland;10-19;M;67029;58977
Midtjylland;20-29;K;79868;77603
Midtjylland;20-29;M;81334;78729
Midtjylland;30-39;K;67563;65698
Midtjylland;30-39;M;68944;67143
Midtjylland;40-49;K;76277;75543
Midtjylland;40-49;M;75144;74338
Midtjylland;50-59;K;84378;83925
Midtjylland;50-59;M;84974;84519
Midtjylland;60-69;K;74861;74602
Midtjylland;60-69;M;73030;72801
Midtjylland;70-79;K;65281;65175
Midtjylland;70-79;M;60930;60824
Midtjylland;80-89;K;29776;29691
Midtjylland;80-89;M;23016;22953
Midtjylland;90+;K;6653;6621
Midtjylland;90+;M;3040;3031
Nordjylland;0-9;K;5492;731
Nordjylland;0-9;M;5783;706
Nordjylland;10-19;K;26667;23376
Nordjylland;10-19;M;28109;24664
Nordjylland;20-29;K;31575;30565
Nordjylland;20-29;M;35327;34061
Nordjylland;30-39;K;27521;26740
Nordjylland;30-39;M;28783;27885
Nordjylland;40-49;K;31842;31530
Nordjylland;40-49;M;32010;31614
Nordjylland;50-59;K;38001;37796
Nordjylland;50-59;M;38391;38140
Nordjylland;60-69;K;36122;35984
Nordjylland;60-69;M;35489;35344
Nordjylland;70-79;K;32229;32160
Nordjylland;70-79;M;30507;30429
Nordjylland;80-89;K;15076;15036
Nordjylland;80-89;M;11819;11787
Nordjylland;90+;K;3410;3395
Nordjylland;90+;M;1603;1592
Sjælland;0-9;K;6866;892
Sjælland;0-9;M;7460;1011
Sjælland;10-19;K;38121;33489
Sjælland;10-19;M;40488;35415
Sjælland;20-29;K;30492;29371
Sjælland;20-29;M;33537;32242
Sjælland;30-39;K;36468;35271
Sjælland;30-39;M;35517;34406
Sjælland;40-49;K;49144;48579
Sjælland;40-49;M;46812;46228
Sjælland;50-59;K;59791;59418
Sjælland;50-59;M;60111;59750
Sjælland;60-69;K;53162;52963
Sjælland;60-69;M;51619;51410
Sjælland;70-79;K;50203;50082
Sjælland;70-79;M;45861;45764
Sjælland;80-89;K;21665;21594
Sjælland;80-89;M;16745;16714
Sjælland;90+;K;4419;4393
Sjælland;90+;M;1947;1941
Syddanmark;0-9;K;11521;1949
Syddanmark;0-9;M;12491;2116
Syddanmark;10-19;K;57636;51020
Syddanmark;10-19;M;59652;52666
Syddanmark;20-29;K;57444;55434
Syddanmark;20-29;M;61729;59373
Syddanmark;30-39;K;56709;54856
Syddanmark;30-39;M;57105;55344
Syddanmark;40-49;K;69378;68628
Syddanmark;40-49;M;67506;66585
Syddanmark;50-59;K;81500;81013
Syddanmark;50-59;M;82574;82027
Syddanmark;60-69;K;74289;74024
Syddanmark;60-69;M;73079;72796
Syddanmark;70-79;K;66083;65923
Syddanmark;70-79;M;61350;61188
Syddanmark;80-89;K;32039;31954
Syddanmark;80-89;M;24519;24444
Syddanmark;90+;K;7147;7086
Syddanmark;90+;M;3159;3148
