"Vaccinedato","geo","Antal færdigvacc. personer","Antal borgere","Færdigvacc. (%)","Kumuleret antal færdigvacc."
2021-01-15,Nationalt,5,5843985,0.00,5
2021-01-16,Nationalt,7,5843985,0.00,12
2021-01-17,Nationalt,703,5843985,0.01,715
2021-01-18,Nationalt,2109,5843985,0.05,2824
2021-01-19,Nationalt,2071,5843985,0.08,4895
2021-01-20,Nationalt,1876,5843985,0.12,6771
2021-01-21,Nationalt,2338,5843985,0.16,9109
2021-01-22,Nationalt,5642,5843985,0.25,14751
2021-01-23,Nationalt,7132,5843985,0.37,21883
2021-01-24,Nationalt,6526,5843985,0.49,28409
2021-01-25,Nationalt,2490,5843985,0.53,30899
2021-01-26,Nationalt,1733,5843985,0.56,32632
2021-01-27,Nationalt,4364,5843985,0.63,36996
2021-01-28,Nationalt,8109,5843985,0.77,45105
2021-01-29,Nationalt,18259,5843985,1.08,63364
2021-01-30,Nationalt,12908,5843985,1.31,76272
2021-01-31,Nationalt,12274,5843985,1.52,88546
2021-02-01,Nationalt,7882,5843985,1.65,96428
2021-02-02,Nationalt,3020,5843985,1.70,99448
2021-02-03,Nationalt,6178,5843985,1.81,105626
2021-02-04,Nationalt,10895,5843985,1.99,116521
2021-02-05,Nationalt,13431,5843985,2.22,129952
2021-02-06,Nationalt,6764,5843985,2.34,136716
2021-02-07,Nationalt,3638,5843985,2.40,140354
2021-02-08,Nationalt,7040,5843985,2.52,147394
2021-02-09,Nationalt,4902,5843985,2.61,152296
2021-02-10,Nationalt,3910,5843985,2.67,156206
2021-02-11,Nationalt,2454,5843985,2.71,158660
2021-02-12,Nationalt,7623,5843985,2.85,166283
2021-02-13,Nationalt,971,5843985,2.86,167254
2021-02-14,Nationalt,626,5843985,2.87,167880
2021-02-15,Nationalt,3136,5843985,2.93,171016
2021-02-16,Nationalt,1338,5843985,2.95,172354
2021-02-17,Nationalt,431,5843985,2.96,172785
2021-02-18,Nationalt,308,5843985,2.96,173093
2021-02-19,Nationalt,970,5843985,2.98,174063
2021-02-20,Nationalt,575,5843985,2.99,174638
2021-02-21,Nationalt,354,5843985,2.99,174992
2021-02-22,Nationalt,1100,5843985,3.01,176092
2021-02-23,Nationalt,1952,5843985,3.05,178044
2021-02-24,Nationalt,1969,5843985,3.08,180013
2021-02-25,Nationalt,640,5843985,3.09,180653
2021-02-26,Nationalt,1004,5843985,3.11,181657
2021-02-27,Nationalt,1483,5843985,3.13,183140
2021-02-28,Nationalt,1425,5843985,3.16,184565
2021-03-01,Nationalt,1051,5843985,3.18,185616
2021-03-02,Nationalt,1304,5843985,3.20,186920
2021-03-03,Nationalt,1032,5843985,3.22,187952
2021-03-04,Nationalt,1818,5843985,3.25,189770
2021-03-05,Nationalt,5688,5843985,3.34,195458
2021-03-06,Nationalt,4012,5843985,3.41,199470
2021-03-07,Nationalt,4356,5843985,3.49,203826
2021-03-08,Nationalt,6488,5843985,3.60,210314
2021-03-09,Nationalt,7263,5843985,3.72,217577
2021-03-10,Nationalt,7304,5843985,3.85,224881
2021-03-11,Nationalt,8076,5843985,3.99,232957
2021-03-12,Nationalt,10685,5843985,4.17,243642
2021-03-13,Nationalt,5977,5843985,4.27,249619
2021-03-14,Nationalt,9438,5843985,4.43,259057
2021-03-15,Nationalt,9964,5843985,4.60,269021
2021-03-16,Nationalt,9523,5843985,4.77,278544
2021-03-17,Nationalt,9256,5843985,4.92,287800
2021-03-18,Nationalt,7253,5843985,5.05,295053
2021-03-19,Nationalt,11831,5843985,5.25,306884
2021-03-20,Nationalt,4878,5843985,5.33,311762
2021-03-21,Nationalt,4694,5843985,5.42,316456
2021-03-22,Nationalt,7844,5843985,5.55,324300
2021-03-23,Nationalt,7652,5843985,5.68,331952
2021-03-24,Nationalt,13546,5843985,5.91,345498
2021-03-25,Nationalt,8496,5843985,6.06,353994
2021-03-26,Nationalt,7922,5843985,6.19,361916
2021-03-27,Nationalt,3141,5843985,6.25,365057
2021-03-28,Nationalt,2819,5843985,6.29,367876
2021-03-29,Nationalt,6256,5843985,6.40,374132
2021-03-30,Nationalt,6108,5843985,6.51,380240
2021-03-31,Nationalt,9892,5843985,6.68,390132
2021-04-01,Nationalt,6986,5843985,6.80,397118
2021-04-02,Nationalt,7056,5843985,6.92,404174
2021-04-03,Nationalt,2191,5843985,6.95,406365
2021-04-04,Nationalt,1786,5843985,6.98,408151
2021-04-05,Nationalt,1300,5843985,7.01,409451
2021-04-06,Nationalt,6166,5843985,7.11,415617
2021-04-07,Nationalt,8315,5843985,7.25,423932
2021-04-08,Nationalt,8555,5843985,7.40,432487
2021-04-09,Nationalt,8573,5843985,7.55,441060
2021-04-10,Nationalt,5261,5843985,7.64,446321
2021-04-11,Nationalt,3785,5843985,7.70,450106
2021-04-12,Nationalt,11100,5843985,7.89,461206
