"Vaccinedato","geo","Antal påbegyndt vacc. personer","Antal borgere","Påbegyndtvacc. (%)","Kumuleret antal påbegyndt vacc."
2020-12-27,Nationalt,6395,5843985,0.11,6395
2020-12-28,Nationalt,2023,5843985,0.14,8418
2020-12-29,Nationalt,8826,5843985,0.30,17244
2020-12-30,Nationalt,11312,5843985,0.49,28556
2020-12-31,Nationalt,6081,5843985,0.59,34637
2021-01-01,Nationalt,2306,5843985,0.63,36943
2021-01-02,Nationalt,8752,5843985,0.78,45695
2021-01-03,Nationalt,5897,5843985,0.88,51592
2021-01-04,Nationalt,2397,5843985,0.92,53989
2021-01-05,Nationalt,13348,5843985,1.15,67337
2021-01-06,Nationalt,19499,5843985,1.49,86836
2021-01-07,Nationalt,17274,5843985,1.78,104110
2021-01-08,Nationalt,8357,5843985,1.92,112467
2021-01-09,Nationalt,1896,5843985,1.96,114363
2021-01-10,Nationalt,813,5843985,1.97,115176
2021-01-11,Nationalt,657,5843985,1.98,115833
2021-01-12,Nationalt,462,5843985,1.99,116295
2021-01-13,Nationalt,12655,5843985,2.21,128950
2021-01-14,Nationalt,17797,5843985,2.51,146747
2021-01-15,Nationalt,15105,5843985,2.77,161852
2021-01-16,Nationalt,4577,5843985,2.85,166429
2021-01-17,Nationalt,2504,5843985,2.89,168933
2021-01-18,Nationalt,3840,5843985,2.96,172773
2021-01-19,Nationalt,2466,5843985,3.00,175239
2021-01-20,Nationalt,1498,5843985,3.02,176737
2021-01-21,Nationalt,1516,5843985,3.05,178253
2021-01-22,Nationalt,660,5843985,3.06,178913
2021-01-23,Nationalt,752,5843985,3.07,179665
2021-01-24,Nationalt,601,5843985,3.08,180266
2021-01-25,Nationalt,277,5843985,3.09,180543
2021-01-26,Nationalt,216,5843985,3.09,180759
2021-01-27,Nationalt,205,5843985,3.10,180964
2021-01-28,Nationalt,227,5843985,3.10,181191
2021-01-29,Nationalt,1115,5843985,3.12,182306
2021-01-30,Nationalt,1196,5843985,3.14,183502
2021-01-31,Nationalt,1220,5843985,3.16,184722
2021-02-01,Nationalt,750,5843985,3.17,185472
2021-02-02,Nationalt,2030,5843985,3.21,187502
2021-02-03,Nationalt,1543,5843985,3.23,189045
2021-02-04,Nationalt,1426,5843985,3.26,190471
2021-02-05,Nationalt,1588,5843985,3.29,192059
2021-02-06,Nationalt,1026,5843985,3.30,193085
2021-02-07,Nationalt,1903,5843985,3.34,194988
2021-02-08,Nationalt,2540,5843985,3.38,197528
2021-02-09,Nationalt,3550,5843985,3.44,201078
2021-02-10,Nationalt,3280,5843985,3.50,204358
2021-02-11,Nationalt,5672,5843985,3.59,210030
2021-02-12,Nationalt,12043,5843985,3.80,222073
2021-02-13,Nationalt,6553,5843985,3.91,228626
2021-02-14,Nationalt,6227,5843985,4.02,234853
2021-02-15,Nationalt,13852,5843985,4.26,248705
2021-02-16,Nationalt,13242,5843985,4.48,261947
2021-02-17,Nationalt,10469,5843985,4.66,272416
2021-02-18,Nationalt,11474,5843985,4.86,283890
2021-02-19,Nationalt,13905,5843985,5.10,297795
2021-02-20,Nationalt,10511,5843985,5.28,308306
2021-02-21,Nationalt,10815,5843985,5.46,319121
2021-02-22,Nationalt,13522,5843985,5.69,332643
2021-02-23,Nationalt,14411,5843985,5.94,347054
2021-02-24,Nationalt,13705,5843985,6.17,360759
2021-02-25,Nationalt,14472,5843985,6.42,375231
2021-02-26,Nationalt,36006,5843985,7.04,411237
2021-02-27,Nationalt,6675,5843985,7.15,417912
2021-02-28,Nationalt,11000,5843985,7.34,428912
2021-03-01,Nationalt,19786,5843985,7.68,448698
2021-03-02,Nationalt,16710,5843985,7.96,465408
2021-03-03,Nationalt,13008,5843985,8.19,478416
2021-03-04,Nationalt,17426,5843985,8.48,495842
2021-03-05,Nationalt,16654,5843985,8.77,512496
2021-03-06,Nationalt,14646,5843985,9.02,527142
2021-03-07,Nationalt,12072,5843985,9.23,539214
2021-03-08,Nationalt,9625,5843985,9.39,548839
2021-03-09,Nationalt,10930,5843985,9.58,559769
2021-03-10,Nationalt,12079,5843985,9.79,571848
2021-03-11,Nationalt,4594,5843985,9.86,576442
2021-03-12,Nationalt,3377,5843985,9.92,579819
2021-03-13,Nationalt,4541,5843985,10.0,584360
2021-03-14,Nationalt,1235,5843985,10.0,585595
2021-03-15,Nationalt,2834,5843985,10.1,588429
2021-03-16,Nationalt,6818,5843985,10.2,595247
2021-03-17,Nationalt,10740,5843985,10.4,605987
