"Vaccinedato";"geo";"Antal påbegyndt vacc. personer";"Antal borgere";"Påbegyndtvacc. (%)";"Kumuleret antal påbegyndt vacc."
2020-12-01;Nationalt;1;5872789;0.00;1
2020-12-16;Nationalt;1;5872789;0.00;2
2020-12-17;Nationalt;1;5872789;0.00;3
2020-12-18;Nationalt;1;5872789;0.00;4
2020-12-19;Nationalt;1;5872789;0.00;5
2020-12-21;Nationalt;3;5872789;0.00;8
2020-12-22;Nationalt;3;5872789;0.00;11
2020-12-23;Nationalt;4;5872789;0.00;15
2020-12-24;Nationalt;4;5872789;0.00;19
2020-12-26;Nationalt;4;5872789;0.00;23
2020-12-27;Nationalt;5947;5872789;0.10;5970
2020-12-28;Nationalt;1944;5872789;0.13;7914
2020-12-29;Nationalt;8385;5872789;0.28;16299
2020-12-30;Nationalt;10708;5872789;0.46;27007
2020-12-31;Nationalt;5650;5872789;0.56;32657
2021-01-01;Nationalt;2139;5872789;0.59;34796
2021-01-02;Nationalt;8059;5872789;0.73;42855
2021-01-03;Nationalt;5368;5872789;0.82;48223
2021-01-04;Nationalt;2354;5872789;0.86;50577
2021-01-05;Nationalt;12534;5872789;1.07;63111
2021-01-06;Nationalt;18160;5872789;1.38;81271
2021-01-07;Nationalt;16080;5872789;1.66;97351
2021-01-08;Nationalt;7798;5872789;1.79;105149
2021-01-09;Nationalt;1849;5872789;1.82;106998
2021-01-10;Nationalt;820;5872789;1.84;107818
2021-01-11;Nationalt;663;5872789;1.85;108481
2021-01-12;Nationalt;464;5872789;1.86;108945
2021-01-13;Nationalt;12197;5872789;2.06;121142
2021-01-14;Nationalt;16992;5872789;2.35;138134
2021-01-15;Nationalt;14339;5872789;2.60;152473
2021-01-16;Nationalt;4363;5872789;2.67;156836
2021-01-17;Nationalt;2316;5872789;2.71;159152
2021-01-18;Nationalt;3645;5872789;2.77;162797
2021-01-19;Nationalt;2346;5872789;2.81;165143
2021-01-20;Nationalt;1433;5872789;2.84;166576
2021-01-21;Nationalt;1473;5872789;2.86;168049
2021-01-22;Nationalt;641;5872789;2.87;168690
2021-01-23;Nationalt;691;5872789;2.88;169381
2021-01-24;Nationalt;569;5872789;2.89;169950
2021-01-25;Nationalt;277;5872789;2.90;170227
2021-01-26;Nationalt;213;5872789;2.90;170440
2021-01-27;Nationalt;203;5872789;2.91;170643
2021-01-28;Nationalt;230;5872789;2.91;170873
2021-01-29;Nationalt;1048;5872789;2.93;171921
2021-01-30;Nationalt;1126;5872789;2.95;173047
2021-01-31;Nationalt;1140;5872789;2.97;174187
2021-02-01;Nationalt;732;5872789;2.98;174919
2021-02-02;Nationalt;1896;5872789;3.01;176815
2021-02-03;Nationalt;1422;5872789;3.03;178237
2021-02-04;Nationalt;1344;5872789;3.06;179581
2021-02-05;Nationalt;1529;5872789;3.08;181110
2021-02-06;Nationalt;969;5872789;3.10;182079
