"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;7;0
Hovedstaden;0-9;M;5;1
Hovedstaden;10-19;K;62241;57937
Hovedstaden;10-19;M;64573;59849
Hovedstaden;20-29;K;117704;112569
Hovedstaden;20-29;M;111108;105728
Hovedstaden;30-39;K;107723;102774
Hovedstaden;30-39;M;105989;101892
Hovedstaden;40-49;K;109669;107503
Hovedstaden;40-49;M;106683;104606
Hovedstaden;50-59;K;113045;111872
Hovedstaden;50-59;M;112042;110837
Hovedstaden;60-69;K;89733;89231
Hovedstaden;60-69;M;85092;84575
Hovedstaden;70-79;K;83353;83088
Hovedstaden;70-79;M;70076;69877
Hovedstaden;80-89;K;38726;38586
Hovedstaden;80-89;M;26261;26183
Hovedstaden;90+;K;9076;9009
Hovedstaden;90+;M;3334;3317
Midtjylland;0-9;K;14;1
Midtjylland;0-9;M;16;0
Midtjylland;10-19;K;53973;50501
Midtjylland;10-19;M;55629;51880
Midtjylland;20-29;K;77708;74489
Midtjylland;20-29;M;79354;75593
Midtjylland;30-39;K;65866;62950
Midtjylland;30-39;M;67506;64777
Midtjylland;40-49;K;75869;74745
Midtjylland;40-49;M;74685;73395
Midtjylland;50-59;K;84062;83448
Midtjylland;50-59;M;84544;83886
Midtjylland;60-69;K;74510;74227
Midtjylland;60-69;M;72851;72570
Midtjylland;70-79;K;65134;65027
Midtjylland;70-79;M;60723;60601
Midtjylland;80-89;K;29715;29633
Midtjylland;80-89;M;22916;22862
Midtjylland;90+;K;6678;6642
Midtjylland;90+;M;3032;3022
Nordjylland;0-9;K;4;0
Nordjylland;0-9;M;3;0
Nordjylland;10-19;K;22274;20886
Nordjylland;10-19;M;23526;22013
Nordjylland;20-29;K;30714;29220
Nordjylland;20-29;M;34474;32640
Nordjylland;30-39;K;26850;25621
Nordjylland;30-39;M;28012;26771
Nordjylland;40-49;K;31613;31149
Nordjylland;40-49;M;31719;31160
Nordjylland;50-59;K;37926;37610
Nordjylland;50-59;M;38250;37905
Nordjylland;60-69;K;35968;35811
Nordjylland;60-69;M;35318;35174
Nordjylland;70-79;K;32151;32089
Nordjylland;70-79;M;30421;30359
Nordjylland;80-89;K;15005;14973
Nordjylland;80-89;M;11770;11735
Nordjylland;90+;K;3425;3408
Nordjylland;90+;M;1604;1594
Sjælland;0-9;K;5;1
Sjælland;0-9;M;4;1
Sjælland;10-19;K;32542;30416
Sjælland;10-19;M;34434;32070
Sjælland;20-29;K;29535;27899
Sjælland;20-29;M;32555;30662
Sjælland;30-39;K;35510;33552
Sjælland;30-39;M;34624;32888
Sjælland;40-49;K;48857;47954
Sjælland;40-49;M;46512;45485
Sjælland;50-59;K;59483;58919
Sjælland;50-59;M;59781;59209
Sjælland;60-69;K;53055;52797
Sjælland;60-69;M;51404;51154
Sjælland;70-79;K;50082;49960
Sjælland;70-79;M;45787;45670
Sjælland;80-89;K;21533;21454
Sjælland;80-89;M;16659;16625
Sjælland;90+;K;4411;4395
Sjælland;90+;M;1950;1941
Syddanmark;0-9;K;14;1
Syddanmark;0-9;M;15;1
Syddanmark;10-19;K;48494;45484
Syddanmark;10-19;M;50016;46695
Syddanmark;20-29;K;55544;52715
Syddanmark;20-29;M;59847;56651
Syddanmark;30-39;K;55072;52217
Syddanmark;30-39;M;55669;53046
Syddanmark;40-49;K;68950;67747
Syddanmark;40-49;M;66965;65548
Syddanmark;50-59;K;81126;80468
Syddanmark;50-59;M;82049;81299
Syddanmark;60-69;K;73988;73678
Syddanmark;60-69;M;72753;72445
Syddanmark;70-79;K;65905;65772
Syddanmark;70-79;M;61170;61020
Syddanmark;80-89;K;31918;31845
Syddanmark;80-89;M;24374;24329
Syddanmark;90+;K;7121;7075
Syddanmark;90+;M;3172;3164
