"Vaccinedato";"geo";"Antal færdigvacc. personer";"Antal borgere";"Færdigvacc. (%)";"Kumuleret antal færdigvacc."
2021-01-01;Nationalt;1;5872789;0.00;1
2021-01-04;Nationalt;1;5872789;0.00;2
2021-01-07;Nationalt;1;5872789;0.00;3
2021-01-08;Nationalt;1;5872789;0.00;4
2021-01-09;Nationalt;2;5872789;0.00;6
2021-01-12;Nationalt;2;5872789;0.00;8
2021-01-13;Nationalt;3;5872789;0.00;11
2021-01-14;Nationalt;1;5872789;0.00;12
2021-01-15;Nationalt;5;5872789;0.00;17
2021-01-16;Nationalt;9;5872789;0.00;26
2021-01-17;Nationalt;641;5872789;0.01;667
2021-01-18;Nationalt;1966;5872789;0.04;2633
2021-01-19;Nationalt;1918;5872789;0.08;4551
2021-01-20;Nationalt;1736;5872789;0.11;6287
2021-01-21;Nationalt;2186;5872789;0.14;8473
2021-01-22;Nationalt;5327;5872789;0.23;13800
2021-01-23;Nationalt;6548;5872789;0.35;20348
2021-01-24;Nationalt;5918;5872789;0.45;26266
2021-01-25;Nationalt;2312;5872789;0.49;28578
2021-01-26;Nationalt;1627;5872789;0.51;30205
2021-01-27;Nationalt;4124;5872789;0.58;34329
2021-01-28;Nationalt;7827;5872789;0.72;42156
2021-01-29;Nationalt;17292;5872789;1.01;59448
2021-01-30;Nationalt;12032;5872789;1.22;71480
2021-01-31;Nationalt;11336;5872789;1.41;82816
2021-02-01;Nationalt;7552;5872789;1.54;90368
2021-02-02;Nationalt;2886;5872789;1.59;93254
2021-02-03;Nationalt;5973;5872789;1.69;99227
2021-02-04;Nationalt;10505;5872789;1.87;109732
2021-02-05;Nationalt;12818;5872789;2.09;122550
2021-02-06;Nationalt;6466;5872789;2.20;129016
2021-02-07;Nationalt;3467;5872789;2.26;132483
2021-02-08;Nationalt;6778;5872789;2.37;139261
2021-02-09;Nationalt;4693;5872789;2.45;143954
2021-02-10;Nationalt;3770;5872789;2.52;147724
2021-02-11;Nationalt;2399;5872789;2.56;150123
2021-02-12;Nationalt;7527;5872789;2.68;157650
2021-02-13;Nationalt;927;5872789;2.70;158577
2021-02-14;Nationalt;607;5872789;2.71;159184
2021-02-15;Nationalt;3092;5872789;2.76;162276
2021-02-16;Nationalt;1310;5872789;2.79;163586
