"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-04-12,København,K,42181,19191,41162,19157,1019,34
2021-04-12,København,M,25871,12128,25146,12091,725,37
2021-04-12,Frederiksberg,K,9803,4517,9488,4514,315,3
2021-04-12,Frederiksberg,M,5960,2672,5712,2669,248,3
2021-04-12,Ballerup,K,5209,2342,5060,2341,149,1
2021-04-12,Ballerup,M,3091,1391,2956,1385,135,6
2021-04-12,Brøndby,K,3793,1830,3682,1829,111,1
2021-04-12,Brøndby,M,2364,1066,2253,1066,111,0
2021-04-12,Dragør,K,1621,735,1562,735,59,0
2021-04-12,Dragør,M,1161,486,1122,486,39,0
2021-04-12,Gentofte,K,7892,3925,7636,3923,256,2
2021-04-12,Gentofte,M,4821,2199,4588,2197,233,2
2021-04-12,Gladsaxe,K,6732,3586,6574,3586,158,0
2021-04-12,Gladsaxe,M,3700,1851,3567,1851,133,0
2021-04-12,Glostrup,K,2656,1411,2565,1410,91,1
2021-04-12,Glostrup,M,1535,809,1478,808,57,1
2021-04-12,Herlev,K,3199,1701,3124,1701,75,0
2021-04-12,Herlev,M,1660,812,1609,812,51,0
2021-04-12,Albertslund,K,2745,1310,2644,1310,101,0
2021-04-12,Albertslund,M,1766,803,1681,803,85,0
2021-04-12,Hvidovre,K,5562,2886,5419,2883,143,3
2021-04-12,Hvidovre,M,3292,1658,3161,1656,131,2
2021-04-12,Høje Tåstrup,K,5056,2364,4915,2362,141,2
2021-04-12,Høje Tåstrup,M,3333,1575,3220,1570,113,5
2021-04-12,Lyngby-Taarbæk,K,5905,3121,5731,3115,174,6
2021-04-12,Lyngby-Taarbæk,M,3365,1636,3225,1631,140,5
2021-04-12,Rødovre,K,4213,2245,4086,2244,127,1
2021-04-12,Rødovre,M,2236,1089,2140,1088,96,1
2021-04-12,Ishøj,K,2135,907,2048,902,87,5
2021-04-12,Ishøj,M,1376,565,1296,563,80,2
2021-04-12,Tårnby,K,4330,2052,4199,2050,131,2
2021-04-12,Tårnby,M,2625,1215,2505,1215,120,0
2021-04-12,Vallensbæk,K,1789,820,1711,819,78,1
2021-04-12,Vallensbæk,M,1267,567,1205,566,62,1
2021-04-12,Furesø,K,4513,2348,4356,2347,157,1
2021-04-12,Furesø,M,2824,1320,2689,1318,135,2
2021-04-12,Allerød,K,2694,1395,2617,1394,77,1
2021-04-12,Allerød,M,1722,889,1649,889,73,0
2021-04-12,Fredensborg,K,4284,2228,4180,2228,104,0
2021-04-12,Fredensborg,M,2774,1338,2677,1338,97,0
2021-04-12,Helsingør,K,6971,3414,6854,3413,117,1
2021-04-12,Helsingør,M,4289,2105,4188,2102,101,3
2021-04-12,Hillerød,K,5811,2948,5670,2944,141,4
2021-04-12,Hillerød,M,3450,1758,3358,1754,92,4
2021-04-12,Hørsholm,K,3068,1590,2960,1585,108,5
2021-04-12,Hørsholm,M,2000,981,1925,979,75,2
2021-04-12,Rudersdal,K,6299,3255,6134,3255,165,0
2021-04-12,Rudersdal,M,4069,1984,3894,1979,175,5
2021-04-12,Egedal,K,4251,1860,4130,1851,121,9
2021-04-12,Egedal,M,2616,1063,2520,1060,96,3
2021-04-12,Frederikssund,K,5290,2458,5133,2449,157,9
2021-04-12,Frederikssund,M,3373,1466,3241,1459,132,7
2021-04-12,Greve,K,4820,2294,4742,2266,78,28
2021-04-12,Greve,M,3113,1505,3064,1478,49,27
2021-04-12,Køge,K,5627,2853,5501,2823,126,30
2021-04-12,Køge,M,3536,1790,3425,1768,111,22
2021-04-12,Halsnæs,K,3752,1763,3623,1743,129,20
2021-04-12,Halsnæs,M,2534,1168,2433,1159,101,9
2021-04-12,Roskilde,K,8733,4415,8582,4367,151,48
2021-04-12,Roskilde,M,5367,2722,5237,2682,130,40
2021-04-12,Solrød,K,2029,1039,2012,1021,17,18
2021-04-12,Solrød,M,1303,684,1286,675,17,9
