"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-03-15,København,K,31321,13173,31301,12831,20,342
2021-03-15,København,M,17128,6519,17110,6331,18,188
2021-03-15,Frederiksberg,K,6356,2985,6355,2880,1,105
2021-03-15,Frederiksberg,M,3384,1497,3384,1436,0,61
2021-03-15,Ballerup,K,3344,1275,3344,1210,0,65
2021-03-15,Ballerup,M,1635,625,1633,587,2,38
2021-03-15,Brøndby,K,2431,1006,2430,939,1,67
2021-03-15,Brøndby,M,1215,475,1214,430,1,45
2021-03-15,Dragør,K,950,477,948,452,2,25
2021-03-15,Dragør,M,539,246,539,222,0,24
2021-03-15,Gentofte,K,5081,2450,5080,2316,1,134
2021-03-15,Gentofte,M,2557,1159,2554,1109,3,50
2021-03-15,Gladsaxe,K,5002,2181,5001,2110,1,71
2021-03-15,Gladsaxe,M,2298,943,2296,899,2,44
2021-03-15,Glostrup,K,1918,927,1918,899,0,28
2021-03-15,Glostrup,M,944,516,943,492,1,24
2021-03-15,Herlev,K,2363,1077,2363,1036,0,41
2021-03-15,Herlev,M,991,381,989,354,2,27
2021-03-15,Albertslund,K,1756,903,1755,873,1,30
2021-03-15,Albertslund,M,911,486,910,462,1,24
2021-03-15,Hvidovre,K,3914,1891,3911,1840,3,51
2021-03-15,Hvidovre,M,1905,837,1905,800,0,37
2021-03-15,Høje Tåstrup,K,3236,1559,3236,1490,0,69
2021-03-15,Høje Tåstrup,M,1795,1019,1795,958,0,61
2021-03-15,Lyngby-Taarbæk,K,4108,1902,4103,1822,5,80
2021-03-15,Lyngby-Taarbæk,M,1948,872,1946,834,2,38
2021-03-15,Rødovre,K,3078,1223,3017,1167,61,56
2021-03-15,Rødovre,M,1309,483,1273,453,36,30
2021-03-15,Ishøj,K,1311,630,1310,606,1,24
2021-03-15,Ishøj,M,650,344,650,325,0,19
2021-03-15,Tårnby,K,2864,1296,2863,1246,1,50
2021-03-15,Tårnby,M,1409,533,1409,501,0,32
2021-03-15,Vallensbæk,K,1092,484,1092,468,0,16
2021-03-15,Vallensbæk,M,634,315,634,299,0,16
2021-03-15,Furesø,K,3097,1372,3097,1301,0,71
2021-03-15,Furesø,M,1527,661,1526,605,1,56
2021-03-15,Allerød,K,1906,735,1900,685,6,50
2021-03-15,Allerød,M,1011,410,1009,377,2,33
2021-03-15,Fredensborg,K,2956,1366,2953,1312,3,54
2021-03-15,Fredensborg,M,1563,679,1562,633,1,46
