"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-05-07,København,K,63397,33273,61898,30877,1499,2396
2021-05-07,København,M,45211,22310,43631,20707,1580,1603
2021-05-07,Frederiksberg,K,14911,8399,14646,7737,265,662
2021-05-07,Frederiksberg,M,9905,5410,9640,4932,265,478
2021-05-07,Ballerup,K,7941,4472,7827,4157,114,315
2021-05-07,Ballerup,M,5400,2877,5307,2634,93,243
2021-05-07,Brøndby,K,5455,3388,5354,3122,101,266
2021-05-07,Brøndby,M,3899,2243,3817,2027,82,216
2021-05-07,Dragør,K,2565,1487,2508,1352,57,135
2021-05-07,Dragør,M,2017,1110,1959,1003,58,107
2021-05-07,Gentofte,K,12107,6933,11836,6434,271,499
2021-05-07,Gentofte,M,8644,4491,8347,4075,297,416
2021-05-07,Gladsaxe,K,10100,5612,9945,5309,155,303
2021-05-07,Gladsaxe,M,6900,3279,6702,3039,198,240
2021-05-07,Glostrup,K,3769,2284,3701,2124,68,160
2021-05-07,Glostrup,M,2464,1419,2425,1314,39,105
2021-05-07,Herlev,K,4774,2694,4709,2549,65,145
2021-05-07,Herlev,M,3096,1514,3031,1394,65,120
2021-05-07,Albertslund,K,4013,2419,3948,2203,65,216
2021-05-07,Albertslund,M,2853,1689,2774,1532,79,157
2021-05-07,Hvidovre,K,8003,4865,7827,4527,176,338
2021-05-07,Hvidovre,M,5553,3068,5361,2816,192,252
2021-05-07,Høje Tåstrup,K,7375,4626,7220,4247,155,379
2021-05-07,Høje Tåstrup,M,5395,3328,5242,3034,153,294
2021-05-07,Lyngby-Taarbæk,K,9055,5151,8883,4850,172,301
2021-05-07,Lyngby-Taarbæk,M,6132,3123,5961,2872,171,251
2021-05-07,Rødovre,K,6336,3536,6183,3311,153,225
2021-05-07,Rødovre,M,4158,2028,3978,1859,180,169
2021-05-07,Ishøj,K,3091,1875,3020,1669,71,206
2021-05-07,Ishøj,M,2255,1314,2193,1159,62,155
2021-05-07,Tårnby,K,6608,3730,6450,3426,158,304
2021-05-07,Tårnby,M,4791,2450,4630,2229,161,221
2021-05-07,Vallensbæk,K,2458,1597,2424,1443,34,154
2021-05-07,Vallensbæk,M,1885,1220,1840,1115,45,105
2021-05-07,Furesø,K,6970,3899,6890,3635,80,264
2021-05-07,Furesø,M,4967,2618,4849,2374,118,244
2021-05-07,Allerød,K,4246,2378,4189,2149,57,229
2021-05-07,Allerød,M,3163,1676,3090,1481,73,195
2021-05-07,Fredensborg,K,7257,4019,7198,3464,59,555
2021-05-07,Fredensborg,M,5429,2857,5371,2353,58,504
2021-05-07,Helsingør,K,11823,6676,11780,5675,43,1001
2021-05-07,Helsingør,M,8595,4543,8556,3670,39,873
2021-05-07,Hillerød,K,8734,4921,8653,4555,81,366
2021-05-07,Hillerød,M,6158,3236,6052,2963,106,273
2021-05-07,Hørsholm,K,5035,2960,4957,2534,78,426
2021-05-07,Hørsholm,M,3570,2072,3486,1726,84,346
2021-05-07,Rudersdal,K,9671,5647,9437,5174,234,473
2021-05-07,Rudersdal,M,7115,3945,6903,3513,212,432
2021-05-07,Egedal,K,6708,3699,6612,3399,96,300
2021-05-07,Egedal,M,4820,2566,4730,2312,90,254
2021-05-07,Frederikssund,K,8471,4922,8320,4536,151,386
2021-05-07,Frederikssund,M,6149,3630,6000,3320,149,310
2021-05-07,Greve,K,7269,4180,7148,3886,121,294
2021-05-07,Greve,M,5350,3145,5243,2924,107,221
2021-05-07,Køge,K,8582,4811,8373,4542,209,269
2021-05-07,Køge,M,5905,3582,5733,3378,172,204
2021-05-07,Halsnæs,K,6301,3353,6161,3073,140,280
2021-05-07,Halsnæs,M,4982,2551,4852,2308,130,243
2021-05-07,Roskilde,K,12870,7484,12531,7213,339,271
2021-05-07,Roskilde,M,8682,5296,8366,5109,316,187
2021-05-07,Solrød,K,3196,1824,3134,1700,62,124
2021-05-07,Solrød,M,2333,1393,2276,1285,57,108
2021-05-07,Gribskov,K,8067,4024,7994,3632,73,392
2021-05-07,Gribskov,M,6625,3235,6534,2845,91,390
2021-05-07,Odsherred,K,5869,3300,5805,3130,64,170
2021-05-07,Odsherred,M,4745,2916,4661,2768,84,148
