"Regionsnavn","Aldersgruppe","sex","Antal første vacc.","Antal faerdigvacc."
Hovedstaden,0-9,K,2,1
Hovedstaden,0-9,M,0,0
Hovedstaden,10-19,K,633,360
Hovedstaden,10-19,M,409,272
Hovedstaden,20-29,K,12604,6914
Hovedstaden,20-29,M,5261,3010
Hovedstaden,30-39,K,13680,8514
Hovedstaden,30-39,M,6798,4631
Hovedstaden,40-49,K,19419,12640
Hovedstaden,40-49,M,8285,5822
Hovedstaden,50-59,K,23206,15613
Hovedstaden,50-59,M,11740,8610
Hovedstaden,60-69,K,67181,15995
Hovedstaden,60-69,M,60030,11776
Hovedstaden,70-79,K,80630,43181
Hovedstaden,70-79,M,67635,37935
Hovedstaden,80-89,K,37169,35601
Hovedstaden,80-89,M,25045,23922
Hovedstaden,90+,K,8830,8505
Hovedstaden,90+,M,3257,3153
Midtjylland,0-9,K,0,0
Midtjylland,0-9,M,1,0
Midtjylland,10-19,K,796,429
Midtjylland,10-19,M,352,243
Midtjylland,20-29,K,10277,4572
Midtjylland,20-29,M,3826,2095
Midtjylland,30-39,K,11066,5772
Midtjylland,30-39,M,4409,2567
Midtjylland,40-49,K,15916,8313
Midtjylland,40-49,M,5731,3333
Midtjylland,50-59,K,19585,10797
Midtjylland,50-59,M,7550,4534
Midtjylland,60-69,K,36989,12428
Midtjylland,60-69,M,29550,8415
Midtjylland,70-79,K,62441,31991
Midtjylland,70-79,M,57883,30953
Midtjylland,80-89,K,28532,27139
Midtjylland,80-89,M,21882,20691
Midtjylland,90+,K,6604,6422
Midtjylland,90+,M,2931,2866
Nordjylland,0-9,K,0,0
Nordjylland,0-9,M,0,0
Nordjylland,10-19,K,293,147
Nordjylland,10-19,M,130,93
Nordjylland,20-29,K,4145,1935
Nordjylland,20-29,M,1627,1036
Nordjylland,30-39,K,4860,2399
Nordjylland,30-39,M,1763,1086
Nordjylland,40-49,K,6861,3393
Nordjylland,40-49,M,2366,1423
Nordjylland,50-59,K,9226,4908
Nordjylland,50-59,M,3203,2097
Nordjylland,60-69,K,16797,4608
Nordjylland,60-69,M,13387,3054
Nordjylland,70-79,K,30685,13536
Nordjylland,70-79,M,28873,13235
Nordjylland,80-89,K,14449,14057
Nordjylland,80-89,M,11227,10915
Nordjylland,90+,K,3330,3274
Nordjylland,90+,M,1559,1526
Sjælland,0-9,K,0,0
Sjælland,0-9,M,1,1
Sjælland,10-19,K,404,171
Sjælland,10-19,M,217,131
Sjælland,20-29,K,4076,1680
Sjælland,20-29,M,1795,987
Sjælland,30-39,K,6300,2784
Sjælland,30-39,M,2365,1296
Sjælland,40-49,K,10363,4904
Sjælland,40-49,M,3558,2075
Sjælland,50-59,K,13004,6459
Sjælland,50-59,M,5132,3431
Sjælland,60-69,K,22527,7621
Sjælland,60-69,M,18788,6417
Sjælland,70-79,K,45127,26736
Sjælland,70-79,M,41469,25911
Sjælland,80-89,K,20117,18771
Sjælland,80-89,M,15523,14582
Sjælland,90+,K,4293,4184
Sjælland,90+,M,1843,1804
Syddanmark,0-9,K,1,1
Syddanmark,0-9,M,0,0
Syddanmark,10-19,K,620,314
Syddanmark,10-19,M,317,200
Syddanmark,20-29,K,7468,3225
Syddanmark,20-29,M,3038,1718
Syddanmark,30-39,K,9362,4885
Syddanmark,30-39,M,3914,2402
Syddanmark,40-49,K,14201,7548
Syddanmark,40-49,M,5357,3498
Syddanmark,50-59,K,17758,9988
Syddanmark,50-59,M,7564,5186
Syddanmark,60-69,K,32345,10029
Syddanmark,60-69,M,26986,7584
Syddanmark,70-79,K,62836,19640
Syddanmark,70-79,M,57892,19737
Syddanmark,80-89,K,30545,26395
Syddanmark,80-89,M,23185,19940
Syddanmark,90+,K,7055,6824
Syddanmark,90+,M,3036,2961
