"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;7;0
Hovedstaden;0-9;M;5;1
Hovedstaden;10-19;K;58226;55239
Hovedstaden;10-19;M;60314;56949
Hovedstaden;20-29;K;112938;108774
Hovedstaden;20-29;M;107065;102452
Hovedstaden;30-39;K;102186;97640
Hovedstaden;30-39;M;101885;98676
Hovedstaden;40-49;K;108120;106303
Hovedstaden;40-49;M;105180;103564
Hovedstaden;50-59;K;111927;110952
Hovedstaden;50-59;M;110923;109967
Hovedstaden;60-69;K;89105;88680
Hovedstaden;60-69;M;84546;84115
Hovedstaden;70-79;K;83163;82920
Hovedstaden;70-79;M;69944;69749
Hovedstaden;80-89;K;38504;38356
Hovedstaden;80-89;M;26092;26002
Hovedstaden;90+;K;9043;8964
Hovedstaden;90+;M;3340;3319
Midtjylland;0-9;K;3;1
Midtjylland;0-9;M;5;0
Midtjylland;10-19;K;50536;48546
Midtjylland;10-19;M;52019;49754
Midtjylland;20-29;K;74322;71995
Midtjylland;20-29;M;76162;73213
Midtjylland;30-39;K;62559;60348
Midtjylland;30-39;M;64665;62865
Midtjylland;40-49;K;75021;74228
Midtjylland;40-49;M;73857;72966
Midtjylland;50-59;K;83495;83013
Midtjylland;50-59;M;83898;83436
Midtjylland;60-69;K;74287;74056
Midtjylland;60-69;M;72604;72405
Midtjylland;70-79;K;64854;64773
Midtjylland;70-79;M;60469;60387
Midtjylland;80-89;K;29503;29422
Midtjylland;80-89;M;22746;22699
Midtjylland;90+;K;6736;6689
Midtjylland;90+;M;3027;3013
Nordjylland;0-9;K;2;0
Nordjylland;0-9;M;0;0
Nordjylland;10-19;K;20969;20161
Nordjylland;10-19;M;22123;21138
Nordjylland;20-29;K;29235;28162
Nordjylland;20-29;M;33139;31729
Nordjylland;30-39;K;25561;24600
Nordjylland;30-39;M;26783;25966
Nordjylland;40-49;K;31305;30976
Nordjylland;40-49;M;31334;30939
Nordjylland;50-59;K;37751;37522
Nordjylland;50-59;M;38069;37828
Nordjylland;60-69;K;35831;35722
Nordjylland;60-69;M;35161;35067
Nordjylland;70-79;K;32033;31974
Nordjylland;70-79;M;30278;30221
Nordjylland;80-89;K;14945;14905
Nordjylland;80-89;M;11717;11688
Nordjylland;90+;K;3423;3408
Nordjylland;90+;M;1603;1593
Sjælland;0-9;K;1;1
Sjælland;0-9;M;2;1
Sjælland;10-19;K;30295;29216
Sjælland;10-19;M;32040;30754
Sjælland;20-29;K;27794;26777
Sjælland;20-29;M;30740;29579
Sjælland;30-39;K;33422;32204
Sjælland;30-39;M;32724;31754
Sjælland;40-49;K;48174;47614
Sjælland;40-49;M;45839;45298
Sjælland;50-59;K;58910;58521
Sjælland;50-59;M;59148;58812
Sjælland;60-69;K;52780;52592
Sjælland;60-69;M;51077;50898
Sjælland;70-79;K;49976;49882
Sjælland;70-79;M;45717;45640
Sjælland;80-89;K;21356;21285
Sjælland;80-89;M;16540;16515
Sjælland;90+;K;4417;4394
Sjælland;90+;M;1954;1945
Syddanmark;0-9;K;4;2
Syddanmark;0-9;M;3;1
Syddanmark;10-19;K;45503;43905
Syddanmark;10-19;M;46816;44932
Syddanmark;20-29;K;52376;50481
Syddanmark;20-29;M;56747;54519
Syddanmark;30-39;K;51901;49936
Syddanmark;30-39;M;52958;51293
Syddanmark;40-49;K;68057;67199
Syddanmark;40-49;M;65887;65006
Syddanmark;50-59;K;80568;80083
Syddanmark;50-59;M;81397;80885
Syddanmark;60-69;K;73580;73344
Syddanmark;60-69;M;72367;72135
Syddanmark;70-79;K;65776;65672
Syddanmark;70-79;M;60951;60851
Syddanmark;80-89;K;31754;31678
Syddanmark;80-89;M;24246;24202
Syddanmark;90+;K;7167;7115
Syddanmark;90+;M;3159;3144
