"Vaccinedato";"geo";"Antal påbegyndt vacc. personer";"Antal borgere";"Påbegyndtvacc. (%)";"Kumuleret antal påbegyndt vacc."
2020-12-01;Nationalt;1;5865122;0.00;1
2020-12-16;Nationalt;1;5865122;0.00;2
2020-12-17;Nationalt;1;5865122;0.00;3
2020-12-19;Nationalt;1;5865122;0.00;4
2020-12-21;Nationalt;2;5865122;0.00;6
2020-12-22;Nationalt;3;5865122;0.00;9
2020-12-23;Nationalt;3;5865122;0.00;12
2020-12-24;Nationalt;4;5865122;0.00;16
2020-12-26;Nationalt;3;5865122;0.00;19
2020-12-27;Nationalt;6059;5865122;0.10;6078
2020-12-28;Nationalt;1956;5865122;0.14;8034
2020-12-29;Nationalt;8497;5865122;0.28;16531
2020-12-30;Nationalt;10848;5865122;0.47;27379
2020-12-31;Nationalt;5743;5865122;0.56;33122
2021-01-01;Nationalt;2182;5865122;0.60;35304
2021-01-02;Nationalt;8229;5865122;0.74;43533
2021-01-03;Nationalt;5487;5865122;0.84;49020
2021-01-04;Nationalt;2370;5865122;0.88;51390
2021-01-05;Nationalt;12742;5865122;1.09;64132
2021-01-06;Nationalt;18479;5865122;1.41;82611
2021-01-07;Nationalt;16390;5865122;1.69;99001
2021-01-08;Nationalt;7932;5865122;1.82;106933
2021-01-09;Nationalt;1855;5865122;1.85;108788
2021-01-10;Nationalt;819;5865122;1.87;109607
2021-01-11;Nationalt;660;5865122;1.88;110267
2021-01-12;Nationalt;464;5865122;1.89;110731
2021-01-13;Nationalt;12332;5865122;2.10;123063
2021-01-14;Nationalt;17222;5865122;2.39;140285
2021-01-15;Nationalt;14550;5865122;2.64;154835
2021-01-16;Nationalt;4421;5865122;2.72;159256
2021-01-17;Nationalt;2349;5865122;2.76;161605
2021-01-18;Nationalt;3683;5865122;2.82;165288
2021-01-19;Nationalt;2372;5865122;2.86;167660
2021-01-20;Nationalt;1460;5865122;2.88;169120
2021-01-21;Nationalt;1485;5865122;2.91;170605
2021-01-22;Nationalt;644;5865122;2.92;171249
2021-01-23;Nationalt;695;5865122;2.93;171944
2021-01-24;Nationalt;571;5865122;2.94;172515
2021-01-25;Nationalt;275;5865122;2.95;172790
2021-01-26;Nationalt;209;5865122;2.95;172999
2021-01-27;Nationalt;201;5865122;2.95;173200
2021-01-28;Nationalt;223;5865122;2.96;173423
2021-01-29;Nationalt;1060;5865122;2.97;174483
2021-01-30;Nationalt;1140;5865122;2.99;175623
2021-01-31;Nationalt;1156;5865122;3.01;176779
2021-02-01;Nationalt;737;5865122;3.03;177516
2021-02-02;Nationalt;1923;5865122;3.06;179439
2021-02-03;Nationalt;1449;5865122;3.08;180888
2021-02-04;Nationalt;1373;5865122;3.11;182261
2021-02-05;Nationalt;1538;5865122;3.13;183799
2021-02-06;Nationalt;982;5865122;3.15;184781
2021-02-07;Nationalt;1806;5865122;3.18;186587
2021-02-08;Nationalt;2428;5865122;3.22;189015
2021-02-09;Nationalt;3442;5865122;3.28;192457
2021-02-10;Nationalt;3229;5865122;3.34;195686
2021-02-11;Nationalt;5648;5865122;3.43;201334
2021-02-12;Nationalt;11954;5865122;3.64;213288
2021-02-13;Nationalt;6438;5865122;3.75;219726
2021-02-14;Nationalt;6126;5865122;3.85;225852
2021-02-15;Nationalt;13497;5865122;4.08;239349
2021-02-16;Nationalt;12955;5865122;4.30;252304
2021-02-17;Nationalt;10258;5865122;4.48;262562
2021-02-18;Nationalt;11327;5865122;4.67;273889
2021-02-19;Nationalt;13691;5865122;4.90;287580
2021-02-20;Nationalt;10270;5865122;5.08;297850
2021-02-21;Nationalt;10586;5865122;5.26;308436
2021-02-22;Nationalt;13312;5865122;5.49;321748
