"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;4686;0
Hovedstaden;0-9;M;4954;2
Hovedstaden;10-19;K;68162;59463
Hovedstaden;10-19;M;70768;61528
Hovedstaden;20-29;K;119329;114536
Hovedstaden;20-29;M;112553;107460
Hovedstaden;30-39;K;109165;104689
Hovedstaden;30-39;M;107110;103325
Hovedstaden;40-49;K;110135;108165
Hovedstaden;40-49;M;107122;105182
Hovedstaden;50-59;K;113385;112287
Hovedstaden;50-59;M;112386;111238
Hovedstaden;60-69;K;89900;89435
Hovedstaden;60-69;M;85246;84750
Hovedstaden;70-79;K;83490;83210
Hovedstaden;70-79;M;70169;69961
Hovedstaden;80-89;K;38796;38644
Hovedstaden;80-89;M;26304;26223
Hovedstaden;90+;K;9092;9034
Hovedstaden;90+;M;3347;3329
Midtjylland;0-9;K;5607;1
Midtjylland;0-9;M;5898;0
Midtjylland;10-19;K;60792;51868
Midtjylland;10-19;M;62901;53352
Midtjylland;20-29;K;78925;75968
Midtjylland;20-29;M;80440;77064
Midtjylland;30-39;K;66833;64251
Midtjylland;30-39;M;68261;65818
Midtjylland;40-49;K;76098;75165
Midtjylland;40-49;M;74968;73840
Midtjylland;50-59;K;84226;83672
Midtjylland;50-59;M;84742;84185
Midtjylland;60-69;K;74628;74365
Midtjylland;60-69;M;72888;72639
Midtjylland;70-79;K;65227;65123
Midtjylland;70-79;M;60831;60722
Midtjylland;80-89;K;29740;29658
Midtjylland;80-89;M;22929;22876
Midtjylland;90+;K;6666;6634
Midtjylland;90+;M;3036;3026
Nordjylland;0-9;K;1744;0
Nordjylland;0-9;M;1785;0
Nordjylland;10-19;K;24576;21387
Nordjylland;10-19;M;26082;22541
Nordjylland;20-29;K;31149;29755
Nordjylland;20-29;M;34942;33240
Nordjylland;30-39;K;27167;26093
Nordjylland;30-39;M;28413;27238
Nordjylland;40-49;K;31712;31295
Nordjylland;40-49;M;31857;31360
Nordjylland;50-59;K;37977;37705
Nordjylland;50-59;M;38318;37988
Nordjylland;60-69;K;36024;35878
Nordjylland;60-69;M;35382;35239
Nordjylland;70-79;K;32174;32115
Nordjylland;70-79;M;30441;30375
Nordjylland;80-89;K;15009;14971
Nordjylland;80-89;M;11811;11772
Nordjylland;90+;K;3418;3402
Nordjylland;90+;M;1603;1591
Sjælland;0-9;K;2239;1
Sjælland;0-9;M;2403;1
Sjælland;10-19;K;35320;31375
Sjælland;10-19;M;37499;33044
Sjælland;20-29;K;30022;28532
Sjælland;20-29;M;33025;31285
Sjælland;30-39;K;36031;34387
Sjælland;30-39;M;35122;33603
Sjælland;40-49;K;49077;48284
Sjælland;40-49;M;46690;45846
Sjælland;50-59;K;59650;59157
Sjælland;50-59;M;59986;59470
Sjælland;60-69;K;53094;52857
Sjælland;60-69;M;51487;51235
Sjælland;70-79;K;50148;50036
Sjælland;70-79;M;45821;45718
Sjælland;80-89;K;21575;21501
Sjælland;80-89;M;16689;16652
Sjælland;90+;K;4415;4399
Sjælland;90+;M;1947;1944
Syddanmark;0-9;K;4624;2
Syddanmark;0-9;M;5096;3
Syddanmark;10-19;K;54133;46637
Syddanmark;10-19;M;56032;47982
Syddanmark;20-29;K;56512;53944
Syddanmark;20-29;M;60822;57858
Syddanmark;30-39;K;55930;53442
Syddanmark;30-39;M;56447;54127
Syddanmark;40-49;K;69175;68231
Syddanmark;40-49;M;67244;66038
Syddanmark;50-59;K;81330;80752
Syddanmark;50-59;M;82323;81642
Syddanmark;60-69;K;74115;73838
Syddanmark;60-69;M;72849;72561
Syddanmark;70-79;K;65941;65801
Syddanmark;70-79;M;61275;61141
Syddanmark;80-89;K;31967;31898
Syddanmark;80-89;M;24409;24368
Syddanmark;90+;K;7108;7063
Syddanmark;90+;M;3158;3149
