"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;4710;0
Hovedstaden;0-9;M;4968;2
Hovedstaden;10-19;K;72699;63964
Hovedstaden;10-19;M;74935;65633
Hovedstaden;20-29;K;119917;115102
Hovedstaden;20-29;M;113406;108324
Hovedstaden;30-39;K;108918;104499
Hovedstaden;30-39;M;106638;102881
Hovedstaden;40-49;K;111944;109967
Hovedstaden;40-49;M;108712;106784
Hovedstaden;50-59;K;112919;111835
Hovedstaden;50-59;M;111985;110856
Hovedstaden;60-69;K;88920;88457
Hovedstaden;60-69;M;84309;83813
Hovedstaden;70-79;K;82273;82003
Hovedstaden;70-79;M;68494;68290
Hovedstaden;80-89;K;36268;36118
Hovedstaden;80-89;M;23846;23764
Hovedstaden;90+;K;7572;7518
Hovedstaden;90+;M;2666;2651
Midtjylland;0-9;K;5655;1
Midtjylland;0-9;M;5951;0
Midtjylland;10-19;K;64357;55452
Midtjylland;10-19;M;66171;56637
Midtjylland;20-29;K;78334;75373
Midtjylland;20-29;M;80095;76722
Midtjylland;30-39;K;67139;64571
Midtjylland;30-39;M;68127;65702
Midtjylland;40-49;K;77449;76519
Midtjylland;40-49;M;76495;75371
Midtjylland;50-59;K;84283;83738
Midtjylland;50-59;M;84703;84153
Midtjylland;60-69;K;74363;74103
Midtjylland;60-69;M;72863;72618
Midtjylland;70-79;K;63937;63835
Midtjylland;70-79;M;59186;59077
Midtjylland;80-89;K;27714;27631
Midtjylland;80-89;M;20933;20881
Midtjylland;90+;K;5511;5482
Midtjylland;90+;M;2370;2361
Nordjylland;0-9;K;1756;0
Nordjylland;0-9;M;1805;0
Nordjylland;10-19;K;26096;22903
Nordjylland;10-19;M;27544;23996
Nordjylland;20-29;K;30857;29461
Nordjylland;20-29;M;34729;33037
Nordjylland;30-39;K;27350;26286
Nordjylland;30-39;M;28347;27182
Nordjylland;40-49;K;32251;31839
Nordjylland;40-49;M;32378;31879
Nordjylland;50-59;K;38369;38094
Nordjylland;50-59;M;38789;38467
Nordjylland;60-69;K;35776;35633
Nordjylland;60-69;M;35255;35111
Nordjylland;70-79;K;31678;31621
Nordjylland;70-79;M;29812;29748
Nordjylland;80-89;K;14049;14010
Nordjylland;80-89;M;10738;10698
Nordjylland;90+;K;2768;2754
Nordjylland;90+;M;1237;1226
Sjælland;0-9;K;2245;1
Sjælland;0-9;M;2419;1
Sjælland;10-19;K;37178;33224
Sjælland;10-19;M;39432;34972
Sjælland;20-29;K;29552;28050
Sjælland;20-29;M;32384;30644
Sjælland;30-39;K;36628;34996
Sjælland;30-39;M;35446;33938
Sjælland;40-49;K;50332;49544
Sjælland;40-49;M;48128;47285
Sjælland;50-59;K;59820;59329
Sjælland;50-59;M;59972;59460
Sjælland;60-69;K;52791;52552
Sjælland;60-69;M;51332;51081
Sjælland;70-79;K;49437;49334
Sjælland;70-79;M;45005;44905
Sjælland;80-89;K;19975;19902
Sjælland;80-89;M;15065;15029
Sjælland;90+;K;3613;3597
Sjælland;90+;M;1486;1483
Syddanmark;0-9;K;4664;3
Syddanmark;0-9;M;5142;3
Syddanmark;10-19;K;57166;49690
Syddanmark;10-19;M;58941;50895
Syddanmark;20-29;K;55815;53230
Syddanmark;20-29;M;60165;57204
Syddanmark;30-39;K;56328;53867
Syddanmark;30-39;M;56491;54196
Syddanmark;40-49;K;70728;69782
Syddanmark;40-49;M;69051;67841
Syddanmark;50-59;K;81719;81142
Syddanmark;50-59;M;82488;81816
Syddanmark;60-69;K;73487;73218
Syddanmark;60-69;M;72570;72289
Syddanmark;70-79;K;65263;65123
Syddanmark;70-79;M;60185;60052
Syddanmark;80-89;K;29773;29704
Syddanmark;80-89;M;22183;22141
Syddanmark;90+;K;5892;5849
Syddanmark;90+;M;2439;2432
