"Vaccinedato";"Regionsnavn";"Kumulerede antal færdigvacc.";"Antal borgere";"Vaccinations dækning (%)"
2020-12-29;Hovedstaden;0;1868576;0.00
2021-01-01;Hovedstaden;0;1868576;0.00
2021-01-04;Hovedstaden;0;1868576;0.00
2021-01-07;Hovedstaden;0;1868576;0.00
2021-01-08;Hovedstaden;1;1868576;0.00
2021-01-09;Hovedstaden;3;1868576;0.00
2021-01-12;Hovedstaden;3;1868576;0.00
2021-01-13;Hovedstaden;4;1868576;0.00
2021-01-14;Hovedstaden;5;1868576;0.00
2021-01-15;Hovedstaden;10;1868576;0.00
2021-01-16;Hovedstaden;12;1868576;0.00
2021-01-17;Hovedstaden;54;1868576;0.00
2021-01-18;Hovedstaden;190;1868576;0.01
2021-01-19;Hovedstaden;362;1868576;0.02
2021-01-20;Hovedstaden;495;1868576;0.03
2021-01-21;Hovedstaden;612;1868576;0.03
2021-01-22;Hovedstaden;694;1868576;0.04
2021-01-23;Hovedstaden;4526;1868576;0.24
2021-01-24;Hovedstaden;8194;1868576;0.44
2021-01-25;Hovedstaden;8430;1868576;0.45
2021-01-26;Hovedstaden;8567;1868576;0.46
2021-01-27;Hovedstaden;9188;1868576;0.49
2021-01-28;Hovedstaden;12885;1868576;0.69
2021-01-29;Hovedstaden;20063;1868576;1.07
2021-01-30;Hovedstaden;24369;1868576;1.30
2021-01-31;Hovedstaden;26823;1868576;1.44
2021-02-01;Hovedstaden;28706;1868576;1.54
2021-02-02;Hovedstaden;28820;1868576;1.54
2021-02-03;Hovedstaden;31677;1868576;1.70
2021-02-04;Hovedstaden;37933;1868576;2.03
2021-02-05;Hovedstaden;42674;1868576;2.28
2021-02-06;Hovedstaden;45604;1868576;2.44
2021-02-07;Hovedstaden;46170;1868576;2.47
2021-02-08;Hovedstaden;47301;1868576;2.53
2021-02-09;Hovedstaden;47347;1868576;2.53
2021-02-10;Hovedstaden;48272;1868576;2.58
2021-02-11;Hovedstaden;48516;1868576;2.60
2021-02-12;Hovedstaden;52656;1868576;2.82
2021-02-13;Hovedstaden;52668;1868576;2.82
2021-02-14;Hovedstaden;52682;1868576;2.82
2021-02-15;Hovedstaden;54051;1868576;2.89
2021-02-16;Hovedstaden;54457;1868576;2.91
2021-02-17;Hovedstaden;54493;1868576;2.92
2021-02-18;Hovedstaden;54575;1868576;2.92
2021-02-19;Hovedstaden;54628;1868576;2.92
2021-02-20;Hovedstaden;54732;1868576;2.93
2021-02-21;Hovedstaden;54838;1868576;2.93
2021-02-22;Hovedstaden;54985;1868576;2.94
2021-02-23;Hovedstaden;55147;1868576;2.95
2021-02-24;Hovedstaden;55227;1868576;2.96
2021-02-25;Hovedstaden;55269;1868576;2.96
2021-02-26;Hovedstaden;55336;1868576;2.96
2021-02-27;Hovedstaden;56376;1868576;3.02
2021-02-28;Hovedstaden;57450;1868576;3.07
2021-03-01;Hovedstaden;57672;1868576;3.09
2021-03-02;Hovedstaden;57929;1868576;3.10
2021-03-03;Hovedstaden;57978;1868576;3.10
2021-03-04;Hovedstaden;58179;1868576;3.11
2021-03-05;Hovedstaden;58453;1868576;3.13
2021-03-06;Hovedstaden;58548;1868576;3.13
2021-03-07;Hovedstaden;58866;1868576;3.15
2021-03-08;Hovedstaden;59108;1868576;3.16
2021-03-09;Hovedstaden;60502;1868576;3.24
2021-03-10;Hovedstaden;62145;1868576;3.33
2021-03-11;Hovedstaden;66374;1868576;3.55
2021-03-12;Hovedstaden;71047;1868576;3.80
2021-03-13;Hovedstaden;71138;1868576;3.81
2021-03-14;Hovedstaden;74317;1868576;3.98
2021-03-15;Hovedstaden;77020;1868576;4.12
2021-03-16;Hovedstaden;80455;1868576;4.31
2021-03-17;Hovedstaden;84732;1868576;4.53
2021-03-18;Hovedstaden;89033;1868576;4.76
2021-03-19;Hovedstaden;90177;1868576;4.83
2021-03-20;Hovedstaden;90269;1868576;4.83
2021-03-21;Hovedstaden;92319;1868576;4.94
2021-03-22;Hovedstaden;92406;1868576;4.95
2021-03-23;Hovedstaden;92526;1868576;4.95
2021-03-24;Hovedstaden;100929;1868576;5.40
2021-03-25;Hovedstaden;105351;1868576;5.64
2021-03-26;Hovedstaden;107976;1868576;5.78
2021-03-27;Hovedstaden;108023;1868576;5.78
2021-03-28;Hovedstaden;108062;1868576;5.78
2021-03-29;Hovedstaden;108608;1868576;5.81
2021-03-30;Hovedstaden;108884;1868576;5.83
2021-03-31;Hovedstaden;112596;1868576;6.03
2021-04-01;Hovedstaden;117205;1868576;6.27
2021-04-02;Hovedstaden;120853;1868576;6.47
2021-04-03;Hovedstaden;120955;1868576;6.47
2021-04-04;Hovedstaden;121005;1868576;6.48
2021-04-05;Hovedstaden;121051;1868576;6.48
2021-04-06;Hovedstaden;121262;1868576;6.49
2021-04-07;Hovedstaden;121846;1868576;6.52
2021-04-08;Hovedstaden;123495;1868576;6.61
2021-04-09;Hovedstaden;126845;1868576;6.79
2021-04-10;Hovedstaden;128130;1868576;6.86
2021-04-11;Hovedstaden;128275;1868576;6.86
2021-04-12;Hovedstaden;135065;1868576;7.23
2021-04-13;Hovedstaden;136137;1868576;7.29
2021-04-14;Hovedstaden;140638;1868576;7.53
