Dato;AG_testede;AG_pos;AGpos_PCRkonf;Andel_AGpos_PCRkonf_pct;AGpos_minusPCRkonf;Andel_AGminusPCRkonf_pct;AGpos_PCRpos;AGposPCRneg;AGnegPCRpos;AGnegPCRneg
2021-03-25;144261;234;178;76,0683760683761;56;23,9316239316239;124;51;143;7153
2021-03-26;130731;178;145;81,4606741573034;33;18,5393258426966;98;44;125;6155
2021-03-27;65226;161;136;84,472049689441;25;15,527950310559;103;32;91;4332
2021-03-28;63230;159;132;83,0188679245283;27;16,9811320754717;97;33;106;4677
2021-03-29;104472;256;226;88,28125;30;11,71875;153;72;149;6728
2021-03-30;113145;241;202;83,8174273858921;39;16,1825726141079;142;57;126;6302
2021-03-31;92375;146;129;88,3561643835617;17;11,6438356164384;89;39;65;4678
2021-04-01;101163;205;180;87,8048780487805;25;12,1951219512195;120;55;127;6198
2021-04-02;94715;200;172;86;28;14;109;58;84;6575
2021-04-03;81890;191;165;86,3874345549738;26;13,6125654450262;99;60;78;5867
2021-04-04;96944;167;149;89,2215568862276;18;10,7784431137725;93;53;107;6538
2021-04-05;191150;283;252;89,0459363957597;31;10,9540636042403;135;111;116;11798
2021-04-06;208387;285;251;88,0701754385965;34;11,9298245614035;145;101;122;11224
2021-04-07;185743;263;232;88,212927756654;31;11,787072243346;128;102;145;9913
2021-04-08;228806;263;223;84,7908745247148;40;15,2091254752852;145;73;158;11972
2021-04-09;185914;206;180;87,378640776699;26;12,621359223301;113;65;83;9744
2021-04-10;90398;155;133;85,8064516129032;22;14,1935483870968;87;45;94;5264
2021-04-11;158480;212;191;90,0943396226415;21;9,90566037735849;112;77;104;8783
2021-04-12;269204;306;272;88,8888888888889;34;11,1111111111111;151;118;170;13497
2021-04-13;219500;252;225;89,2857142857143;27;10,7142857142857;123;101;151;10568
2021-04-14;204664;247;209;84,6153846153846;38;15,3846153846154;130;78;154;10319
2021-04-15;247430;312;265;84,9358974358974;47;15,0641025641026;157;102;144;13283
