"Vaccinedato";"geo";"Antal påbegyndt vacc. personer";"Antal borgere";"Påbegyndtvacc. (%)";"Kumuleret antal påbegyndt vacc."
2020-12-01;Nationalt;1;5871435;0.00;1
2020-12-16;Nationalt;1;5871435;0.00;2
2020-12-17;Nationalt;1;5871435;0.00;3
2020-12-18;Nationalt;1;5871435;0.00;4
2020-12-19;Nationalt;1;5871435;0.00;5
2020-12-21;Nationalt;3;5871435;0.00;8
2020-12-22;Nationalt;3;5871435;0.00;11
2020-12-23;Nationalt;4;5871435;0.00;15
2020-12-24;Nationalt;4;5871435;0.00;19
2020-12-26;Nationalt;3;5871435;0.00;22
2020-12-27;Nationalt;5978;5871435;0.10;6000
2020-12-28;Nationalt;1946;5871435;0.14;7946
2020-12-29;Nationalt;8420;5871435;0.28;16366
2020-12-30;Nationalt;10748;5871435;0.46;27114
2020-12-31;Nationalt;5674;5871435;0.56;32788
2021-01-01;Nationalt;2148;5871435;0.60;34936
2021-01-02;Nationalt;8102;5871435;0.73;43038
2021-01-03;Nationalt;5400;5871435;0.82;48438
2021-01-04;Nationalt;2357;5871435;0.87;50795
2021-01-05;Nationalt;12591;5871435;1.08;63386
2021-01-06;Nationalt;18228;5871435;1.39;81614
2021-01-07;Nationalt;16159;5871435;1.67;97773
2021-01-08;Nationalt;7828;5871435;1.80;105601
2021-01-09;Nationalt;1852;5871435;1.83;107453
2021-01-10;Nationalt;820;5871435;1.84;108273
2021-01-11;Nationalt;661;5871435;1.86;108934
2021-01-12;Nationalt;463;5871435;1.86;109397
2021-01-13;Nationalt;12231;5871435;2.07;121628
2021-01-14;Nationalt;17053;5871435;2.36;138681
2021-01-15;Nationalt;14389;5871435;2.61;153070
2021-01-16;Nationalt;4373;5871435;2.68;157443
2021-01-17;Nationalt;2326;5871435;2.72;159769
2021-01-18;Nationalt;3656;5871435;2.78;163425
2021-01-19;Nationalt;2350;5871435;2.82;165775
2021-01-20;Nationalt;1444;5871435;2.85;167219
2021-01-21;Nationalt;1477;5871435;2.87;168696
2021-01-22;Nationalt;641;5871435;2.88;169337
2021-01-23;Nationalt;691;5871435;2.90;170028
2021-01-24;Nationalt;568;5871435;2.91;170596
2021-01-25;Nationalt;276;5871435;2.91;170872
2021-01-26;Nationalt;212;5871435;2.91;171084
2021-01-27;Nationalt;201;5871435;2.92;171285
2021-01-28;Nationalt;230;5871435;2.92;171515
2021-01-29;Nationalt;1052;5871435;2.94;172567
2021-01-30;Nationalt;1129;5871435;2.96;173696
2021-01-31;Nationalt;1146;5871435;2.98;174842
2021-02-01;Nationalt;732;5871435;2.99;175574
2021-02-02;Nationalt;1900;5871435;3.02;177474
2021-02-03;Nationalt;1431;5871435;3.05;178905
2021-02-04;Nationalt;1356;5871435;3.07;180261
2021-02-05;Nationalt;1530;5871435;3.10;181791
2021-02-06;Nationalt;973;5871435;3.11;182764
2021-02-07;Nationalt;1787;5871435;3.14;184551
2021-02-08;Nationalt;2407;5871435;3.18;186958
2021-02-09;Nationalt;3422;5871435;3.24;190380
2021-02-10;Nationalt;3213;5871435;3.30;193593
2021-02-11;Nationalt;5626;5871435;3.39;199219
2021-02-12;Nationalt;11914;5871435;3.60;211133
2021-02-13;Nationalt;6389;5871435;3.70;217522
2021-02-14;Nationalt;6079;5871435;3.81;223601
2021-02-15;Nationalt;13414;5871435;4.04;237015
2021-02-16;Nationalt;12879;5871435;4.26;249894
2021-02-17;Nationalt;10178;5871435;4.43;260072
2021-02-18;Nationalt;11280;5871435;4.62;271352
2021-02-19;Nationalt;13616;5871435;4.85;284968
2021-02-20;Nationalt;10200;5871435;5.03;295168
2021-02-21;Nationalt;10519;5871435;5.21;305687
2021-02-22;Nationalt;13245;5871435;5.43;318932
2021-02-23;Nationalt;14119;5871435;5.67;333051
2021-02-24;Nationalt;13451;5871435;5.90;346502
2021-02-25;Nationalt;14397;5871435;6.15;360899
2021-02-26;Nationalt;35567;5871435;6.75;396466
2021-02-27;Nationalt;6527;5871435;6.86;402993
2021-02-28;Nationalt;10707;5871435;7.05;413700
2021-03-01;Nationalt;19379;5871435;7.38;433079
2021-03-02;Nationalt;16510;5871435;7.66;449589
2021-03-03;Nationalt;12891;5871435;7.88;462480
2021-03-04;Nationalt;17312;5871435;8.17;479792
2021-03-05;Nationalt;16377;5871435;8.45;496169
2021-03-06;Nationalt;14432;5871435;8.70;510601
2021-03-07;Nationalt;11801;5871435;8.90;522402
2021-03-08;Nationalt;9449;5871435;9.06;531851
2021-03-09;Nationalt;10765;5871435;9.24;542616
2021-03-10;Nationalt;11921;5871435;9.44;554537
2021-03-11;Nationalt;4465;5871435;9.52;559002
2021-03-12;Nationalt;3271;5871435;9.58;562273
2021-03-13;Nationalt;4471;5871435;9.65;566744
2021-03-14;Nationalt;1216;5871435;9.67;567960
2021-03-15;Nationalt;2768;5871435;9.72;570728
2021-03-16;Nationalt;6697;5871435;9.83;577425
2021-03-17;Nationalt;10618;5871435;10.0;588043
2021-03-18;Nationalt;14501;5871435;10.3;602544
2021-03-19;Nationalt;7758;5871435;10.4;610302
2021-03-20;Nationalt;2954;5871435;10.4;613256
2021-03-21;Nationalt;4934;5871435;10.5;618190
2021-03-22;Nationalt;4071;5871435;10.6;622261
2021-03-23;Nationalt;6049;5871435;10.7;628310
2021-03-24;Nationalt;9766;5871435;10.9;638076
2021-03-25;Nationalt;7670;5871435;11.0;645746
2021-03-26;Nationalt;6128;5871435;11.1;651874
2021-03-27;Nationalt;9900;5871435;11.3;661774
2021-03-28;Nationalt;10695;5871435;11.5;672469
2021-03-29;Nationalt;17850;5871435;11.8;690319
2021-03-30;Nationalt;21472;5871435;12.1;711791
2021-03-31;Nationalt;12998;5871435;12.3;724789
2021-04-01;Nationalt;4215;5871435;12.4;729004
2021-04-02;Nationalt;4891;5871435;12.5;733895
2021-04-03;Nationalt;12048;5871435;12.7;745943
2021-04-04;Nationalt;11614;5871435;12.9;757557
2021-04-05;Nationalt;12259;5871435;13.1;769816
2021-04-06;Nationalt;15948;5871435;13.4;785764
2021-04-07;Nationalt;16569;5871435;13.7;802333
2021-04-08;Nationalt;13712;5871435;13.9;816045
2021-04-09;Nationalt;16412;5871435;14.2;832457
2021-04-10;Nationalt;16708;5871435;14.5;849165
2021-04-11;Nationalt;14857;5871435;14.7;864022
2021-04-12;Nationalt;93730;5871435;16.3;957752
2021-04-13;Nationalt;18484;5871435;16.6;976236
2021-04-14;Nationalt;11426;5871435;16.8;987662
2021-04-15;Nationalt;15270;5871435;17.1;1002932
2021-04-16;Nationalt;17369;5871435;17.4;1020301
2021-04-17;Nationalt;18746;5871435;17.7;1039047
2021-04-18;Nationalt;14474;5871435;17.9;1053521
2021-04-19;Nationalt;24787;5871435;18.4;1078308
2021-04-20;Nationalt;21983;5871435;18.7;1100291
2021-04-21;Nationalt;22491;5871435;19.1;1122782
2021-04-22;Nationalt;28198;5871435;19.6;1150980
2021-04-23;Nationalt;22141;5871435;20.0;1173121
2021-04-24;Nationalt;14881;5871435;20.2;1188002
2021-04-25;Nationalt;15182;5871435;20.5;1203184
2021-04-26;Nationalt;31435;5871435;21.0;1234619
2021-04-27;Nationalt;26514;5871435;21.5;1261133
2021-04-28;Nationalt;24063;5871435;21.9;1285196
2021-04-29;Nationalt;25875;5871435;22.3;1311071
2021-04-30;Nationalt;13420;5871435;22.6;1324491
2021-05-01;Nationalt;7311;5871435;22.7;1331802
2021-05-02;Nationalt;16638;5871435;23.0;1348440
2021-05-03;Nationalt;20428;5871435;23.3;1368868
2021-05-04;Nationalt;27618;5871435;23.8;1396486
2021-05-05;Nationalt;26788;5871435;24.2;1423274
2021-05-06;Nationalt;21521;5871435;24.6;1444795
2021-05-07;Nationalt;16474;5871435;24.9;1461269
2021-05-08;Nationalt;9464;5871435;25.0;1470733
2021-05-09;Nationalt;15910;5871435;25.3;1486643
2021-05-10;Nationalt;26538;5871435;25.8;1513181
2021-05-11;Nationalt;29676;5871435;26.3;1542857
2021-05-12;Nationalt;26163;5871435;26.7;1569020
2021-05-13;Nationalt;19689;5871435;27.1;1588709
2021-05-14;Nationalt;20580;5871435;27.4;1609289
2021-05-15;Nationalt;15414;5871435;27.7;1624703
2021-05-16;Nationalt;19958;5871435;28.0;1644661
2021-05-17;Nationalt;31028;5871435;28.5;1675689
2021-05-18;Nationalt;29572;5871435;29.0;1705261
2021-05-19;Nationalt;31727;5871435;29.6;1736988
2021-05-20;Nationalt;32432;5871435;30.1;1769420
2021-05-21;Nationalt;35260;5871435;30.7;1804680
2021-05-22;Nationalt;25934;5871435;31.2;1830614
2021-05-23;Nationalt;22565;5871435;31.6;1853179
2021-05-24;Nationalt;23418;5871435;32.0;1876597
2021-05-25;Nationalt;43432;5871435;32.7;1920029
2021-05-26;Nationalt;47380;5871435;33.5;1967409
2021-05-27;Nationalt;49305;5871435;34.3;2016714
2021-05-28;Nationalt;40997;5871435;35.0;2057711
2021-05-29;Nationalt;29805;5871435;35.6;2087516
2021-05-30;Nationalt;25813;5871435;36.0;2113329
2021-05-31;Nationalt;36118;5871435;36.6;2149447
2021-06-01;Nationalt;39727;5871435;37.3;2189174
2021-06-02;Nationalt;42613;5871435;38.0;2231787
2021-06-03;Nationalt;36197;5871435;38.6;2267984
2021-06-04;Nationalt;41358;5871435;39.3;2309342
2021-06-05;Nationalt;34940;5871435;39.9;2344282
2021-06-06;Nationalt;29947;5871435;40.4;2374229
2021-06-07;Nationalt;53556;5871435;41.3;2427785
2021-06-08;Nationalt;53474;5871435;42.3;2481259
2021-06-09;Nationalt;52753;5871435;43.2;2534012
2021-06-10;Nationalt;58818;5871435;44.2;2592830
2021-06-11;Nationalt;48416;5871435;45.0;2641246
2021-06-12;Nationalt;33494;5871435;45.6;2674740
2021-06-13;Nationalt;33544;5871435;46.1;2708284
2021-06-14;Nationalt;52426;5871435;47.0;2760710
2021-06-15;Nationalt;60288;5871435;48.0;2820998
2021-06-16;Nationalt;51831;5871435;48.9;2872829
2021-06-17;Nationalt;50947;5871435;49.8;2923776
2021-06-18;Nationalt;34873;5871435;50.4;2958649
2021-06-19;Nationalt;23666;5871435;50.8;2982315
2021-06-20;Nationalt;29093;5871435;51.3;3011408
2021-06-21;Nationalt;39400;5871435;52.0;3050808
2021-06-22;Nationalt;46352;5871435;52.7;3097160
2021-06-23;Nationalt;38364;5871435;53.4;3135524
2021-06-24;Nationalt;33759;5871435;54.0;3169283
2021-06-25;Nationalt;29067;5871435;54.5;3198350
2021-06-26;Nationalt;19005;5871435;54.8;3217355
2021-06-27;Nationalt;16114;5871435;55.1;3233469
2021-06-28;Nationalt;30524;5871435;55.6;3263993
2021-06-29;Nationalt;30485;5871435;56.1;3294478
2021-06-30;Nationalt;32743;5871435;56.7;3327221
2021-07-01;Nationalt;31679;5871435;57.2;3358900
2021-07-02;Nationalt;19575;5871435;57.5;3378475
2021-07-03;Nationalt;11565;5871435;57.7;3390040
2021-07-04;Nationalt;12815;5871435;58.0;3402855
2021-07-05;Nationalt;32503;5871435;58.5;3435358
2021-07-06;Nationalt;40209;5871435;59.2;3475567
2021-07-07;Nationalt;46385;5871435;60.0;3521952
2021-07-08;Nationalt;47193;5871435;60.8;3569145
2021-07-09;Nationalt;45071;5871435;61.6;3614216
2021-07-10;Nationalt;30770;5871435;62.1;3644986
2021-07-11;Nationalt;34636;5871435;62.7;3679622
2021-07-12;Nationalt;35504;5871435;63.3;3715126
2021-07-13;Nationalt;40755;5871435;64.0;3755881
2021-07-14;Nationalt;43089;5871435;64.7;3798970
2021-07-15;Nationalt;33113;5871435;65.3;3832083
2021-07-16;Nationalt;30083;5871435;65.8;3862166
2021-07-17;Nationalt;24401;5871435;66.2;3886567
2021-07-18;Nationalt;20394;5871435;66.5;3906961
2021-07-19;Nationalt;32598;5871435;67.1;3939559
2021-07-20;Nationalt;33051;5871435;67.7;3972610
2021-07-21;Nationalt;30107;5871435;68.2;4002717
2021-07-22;Nationalt;24385;5871435;68.6;4027102
2021-07-23;Nationalt;24799;5871435;69.0;4051901
2021-07-24;Nationalt;17603;5871435;69.3;4069504
2021-07-25;Nationalt;13430;5871435;69.5;4082934
2021-07-26;Nationalt;25041;5871435;70.0;4107975
2021-07-27;Nationalt;23138;5871435;70.4;4131113
2021-07-28;Nationalt;19036;5871435;70.7;4150149
2021-07-29;Nationalt;18857;5871435;71.0;4169006
2021-07-30;Nationalt;14241;5871435;71.2;4183247
2021-07-31;Nationalt;6488;5871435;71.4;4189735
2021-08-01;Nationalt;8827;5871435;71.5;4198562
2021-08-02;Nationalt;16368;5871435;71.8;4214930
2021-08-03;Nationalt;13539;5871435;72.0;4228469
2021-08-04;Nationalt;11449;5871435;72.2;4239918
