"Vaccinedato";"Regionsnavn";"Kumulerede antal færdigvacc.";"Antal borgere";"Vaccinations dækning (%)"
2021-01-01;Hovedstaden;0;1867513;0.00
2021-01-04;Hovedstaden;0;1867513;0.00
2021-01-07;Hovedstaden;0;1867513;0.00
2021-01-08;Hovedstaden;1;1867513;0.00
2021-01-09;Hovedstaden;3;1867513;0.00
2021-01-12;Hovedstaden;3;1867513;0.00
2021-01-13;Hovedstaden;4;1867513;0.00
2021-01-14;Hovedstaden;5;1867513;0.00
2021-01-15;Hovedstaden;10;1867513;0.00
2021-01-16;Hovedstaden;11;1867513;0.00
2021-01-17;Hovedstaden;52;1867513;0.00
2021-01-18;Hovedstaden;189;1867513;0.01
2021-01-19;Hovedstaden;360;1867513;0.02
2021-01-20;Hovedstaden;493;1867513;0.03
2021-01-21;Hovedstaden;610;1867513;0.03
2021-01-22;Hovedstaden;692;1867513;0.04
2021-01-23;Hovedstaden;4572;1867513;0.24
2021-01-24;Hovedstaden;8295;1867513;0.44
2021-01-25;Hovedstaden;8530;1867513;0.46
2021-01-26;Hovedstaden;8666;1867513;0.46
2021-01-27;Hovedstaden;9290;1867513;0.50
2021-01-28;Hovedstaden;13001;1867513;0.70
2021-01-29;Hovedstaden;20236;1867513;1.08
2021-01-30;Hovedstaden;24577;1867513;1.32
2021-01-31;Hovedstaden;27051;1867513;1.45
2021-02-01;Hovedstaden;28935;1867513;1.55
2021-02-02;Hovedstaden;29048;1867513;1.56
2021-02-03;Hovedstaden;31921;1867513;1.71
2021-02-04;Hovedstaden;38221;1867513;2.05
2021-02-05;Hovedstaden;42984;1867513;2.30
2021-02-06;Hovedstaden;45928;1867513;2.46
2021-02-07;Hovedstaden;46497;1867513;2.49
2021-02-08;Hovedstaden;47628;1867513;2.55
2021-02-09;Hovedstaden;47671;1867513;2.55
2021-02-10;Hovedstaden;48600;1867513;2.60
2021-02-11;Hovedstaden;48841;1867513;2.62
