"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;6;0
Hovedstaden;0-9;M;5;1
Hovedstaden;10-19;K;60589;57188
Hovedstaden;10-19;M;62808;58989
Hovedstaden;20-29;K;115759;111434
Hovedstaden;20-29;M;109344;104685
Hovedstaden;30-39;K;105804;101378
Hovedstaden;30-39;M;104497;100989
Hovedstaden;40-49;K;109093;107166
Hovedstaden;40-49;M;106055;104254
Hovedstaden;50-59;K;112630;111561
Hovedstaden;50-59;M;111618;110568
Hovedstaden;60-69;K;89494;89061
Hovedstaden;60-69;M;84908;84467
Hovedstaden;70-79;K;83280;83031
Hovedstaden;70-79;M;70013;69825
Hovedstaden;80-89;K;38674;38544
Hovedstaden;80-89;M;26232;26153
Hovedstaden;90+;K;9073;9003
Hovedstaden;90+;M;3337;3318
Midtjylland;0-9;K;3;1
Midtjylland;0-9;M;4;0
Midtjylland;10-19;K;52393;49906
Midtjylland;10-19;M;54025;51229
Midtjylland;20-29;K;76465;73725
Midtjylland;20-29;M;78086;74801
Midtjylland;30-39;K;64722;62215
Midtjylland;30-39;M;66432;64217
Midtjylland;40-49;K;75538;74591
Midtjylland;40-49;M;74328;73241
Midtjylland;50-59;K;83863;83327
Midtjylland;50-59;M;84290;83722
Midtjylland;60-69;K;74402;74141
Midtjylland;60-69;M;72776;72537
Midtjylland;70-79;K;65090;64997
Midtjylland;70-79;M;60638;60543
Midtjylland;80-89;K;29639;29565
Midtjylland;80-89;M;22884;22834
Midtjylland;90+;K;6696;6662
Midtjylland;90+;M;3027;3016
Nordjylland;0-9;K;2;0
Nordjylland;0-9;M;0;0
Nordjylland;10-19;K;21623;20578
Nordjylland;10-19;M;22829;21680
Nordjylland;20-29;K;30069;28885
Nordjylland;20-29;M;33792;32338
Nordjylland;30-39;K;26337;25306
Nordjylland;30-39;M;27484;26509
Nordjylland;40-49;K;31446;31074
Nordjylland;40-49;M;31488;31059
Nordjylland;50-59;K;37822;37578
Nordjylland;50-59;M;38161;37887
Nordjylland;60-69;K;35913;35779
Nordjylland;60-69;M;35262;35152
Nordjylland;70-79;K;32114;32066
Nordjylland;70-79;M;30350;30300
Nordjylland;80-89;K;14983;14952
Nordjylland;80-89;M;11760;11732
Nordjylland;90+;K;3424;3408
Nordjylland;90+;M;1602;1593
Sjælland;0-9;K;1;1
Sjælland;0-9;M;2;1
Sjælland;10-19;K;31634;29989
Sjælland;10-19;M;33433;31586
Sjælland;20-29;K;28837;27506
Sjælland;20-29;M;31781;30271
Sjælland;30-39;K;34788;33161
Sjælland;30-39;M;33948;32519
Sjælland;40-49;K;48622;47842
Sjælland;40-49;M;46207;45376
Sjælland;50-59;K;59270;58766
Sjælland;50-59;M;59536;59080
Sjælland;60-69;K;52983;52756
Sjælland;60-69;M;51333;51118
Sjælland;70-79;K;50057;49943
Sjælland;70-79;M;45722;45627
Sjælland;80-89;K;21454;21384
Sjælland;80-89;M;16623;16593
Sjælland;90+;K;4419;4401
Sjælland;90+;M;1957;1947
Syddanmark;0-9;K;3;1
Syddanmark;0-9;M;3;1
Syddanmark;10-19;K;47259;44934
Syddanmark;10-19;M;48729;46082
Syddanmark;20-29;K;54429;51994
Syddanmark;20-29;M;58698;56009
Syddanmark;30-39;K;54013;51543
Syddanmark;30-39;M;54684;52500
Syddanmark;40-49;K;68697;67618
Syddanmark;40-49;M;66550;65350
Syddanmark;50-59;K;80903;80316
Syddanmark;50-59;M;81821;81159
Syddanmark;60-69;K;73889;73601
Syddanmark;60-69;M;72633;72361
Syddanmark;70-79;K;65875;65753
Syddanmark;70-79;M;61094;60961
Syddanmark;80-89;K;31841;31770
Syddanmark;80-89;M;24354;24312
Syddanmark;90+;K;7131;7084
Syddanmark;90+;M;3178;3169
