"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;17477;12976
Hovedstaden;0-9;M;18608;13841
Hovedstaden;10-19;K;75786;72028
Hovedstaden;10-19;M;78681;74625
Hovedstaden;20-29;K;121501;119230
Hovedstaden;20-29;M;114629;111897
Hovedstaden;30-39;K;111680;109611
Hovedstaden;30-39;M;109280;107208
Hovedstaden;40-49;K;110638;109587
Hovedstaden;40-49;M;107492;106466
Hovedstaden;50-59;K;113945;113343
Hovedstaden;50-59;M;112972;112331
Hovedstaden;60-69;K;90381;90116
Hovedstaden;60-69;M;85864;85569
Hovedstaden;70-79;K;83771;83585
Hovedstaden;70-79;M;70291;70165
Hovedstaden;80-89;K;39106;39010
Hovedstaden;80-89;M;26664;26612
Hovedstaden;90+;K;9044;9001
Hovedstaden;90+;M;3350;3340
Midtjylland;0-9;K;15339;12044
Midtjylland;0-9;M;16375;12898
Midtjylland;10-19;K;65425;63255
Midtjylland;10-19;M;67827;65404
Midtjylland;20-29;K;80583;79390
Midtjylland;20-29;M;82061;80467
Midtjylland;30-39;K;68172;67172
Midtjylland;30-39;M;69472;68402
Midtjylland;40-49;K;76208;75787
Midtjylland;40-49;M;75041;74546
Midtjylland;50-59;K;84485;84206
Midtjylland;50-59;M;85086;84816
Midtjylland;60-69;K;74989;74843
Midtjylland;60-69;M;73270;73132
Midtjylland;70-79;K;65489;65429
Midtjylland;70-79;M;61034;60978
Midtjylland;80-89;K;29970;29921
Midtjylland;80-89;M;23152;23121
Midtjylland;90+;K;6620;6597
Midtjylland;90+;M;3011;3004
Nordjylland;0-9;K;6266;4894
Nordjylland;0-9;M;6549;5079
Nordjylland;10-19;K;27070;26147
Nordjylland;10-19;M;28525;27427
Nordjylland;20-29;K;31852;31281
Nordjylland;20-29;M;35561;34721
Nordjylland;30-39;K;27778;27329
Nordjylland;30-39;M;28979;28441
Nordjylland;40-49;K;31821;31631
Nordjylland;40-49;M;31905;31683
Nordjylland;50-59;K;37958;37820
Nordjylland;50-59;M;38402;38246
Nordjylland;60-69;K;36214;36119
Nordjylland;60-69;M;35635;35557
Nordjylland;70-79;K;32274;32233
Nordjylland;70-79;M;30518;30476
Nordjylland;80-89;K;15193;15176
Nordjylland;80-89;M;11910;11895
Nordjylland;90+;K;3358;3348
Nordjylland;90+;M;1599;1593
Sjælland;0-9;K;7727;6102
Sjælland;0-9;M;8358;6610
Sjælland;10-19;K;38640;37280
Sjælland;10-19;M;41048;39518
Sjælland;20-29;K;30880;30161
Sjælland;20-29;M;33865;32963
Sjælland;30-39;K;36763;36031
Sjælland;30-39;M;35898;35161
Sjælland;40-49;K;49016;48631
Sjælland;40-49;M;46659;46272
Sjælland;50-59;K;59932;59655
Sjælland;50-59;M;60258;60034
Sjælland;60-69;K;53240;53109
Sjælland;60-69;M;51748;51605
Sjælland;70-79;K;50376;50294
Sjælland;70-79;M;45906;45843
Sjælland;80-89;K;21822;21774
Sjælland;80-89;M;16831;16814
Sjælland;90+;K;4413;4393
Sjælland;90+;M;1942;1937
Syddanmark;0-9;K;12830;10334
Syddanmark;0-9;M;13762;11133
Syddanmark;10-19;K;58399;56451
Syddanmark;10-19;M;60556;58461
Syddanmark;20-29;K;58119;57012
Syddanmark;20-29;M;62388;60920
Syddanmark;30-39;K;57264;56308
Syddanmark;30-39;M;57720;56665
Syddanmark;40-49;K;69172;68709
Syddanmark;40-49;M;67338;66776
Syddanmark;50-59;K;81641;81339
Syddanmark;50-59;M;82738;82426
Syddanmark;60-69;K;74452;74298
Syddanmark;60-69;M;73288;73121
Syddanmark;70-79;K;66161;66085
Syddanmark;70-79;M;61390;61322
Syddanmark;80-89;K;32236;32195
Syddanmark;80-89;M;24689;24661
Syddanmark;90+;K;7106;7075
Syddanmark;90+;M;3144;3138
