"Vaccinedato";"Regionsnavn";"Kumulerede antal færdigvacc.";"Antal borgere";"Vaccinations dækning (%)"
2020-12-29;Hovedstaden;0;1870919;0.00
2021-01-08;Hovedstaden;1;1870919;0.00
2021-01-09;Hovedstaden;3;1870919;0.00
2021-01-12;Hovedstaden;3;1870919;0.00
2021-01-13;Hovedstaden;5;1870919;0.00
2021-01-14;Hovedstaden;6;1870919;0.00
2021-01-15;Hovedstaden;11;1870919;0.00
2021-01-16;Hovedstaden;13;1870919;0.00
2021-01-17;Hovedstaden;55;1870919;0.00
2021-01-18;Hovedstaden;191;1870919;0.01
2021-01-19;Hovedstaden;363;1870919;0.02
2021-01-20;Hovedstaden;499;1870919;0.03
2021-01-21;Hovedstaden;615;1870919;0.03
2021-01-22;Hovedstaden;697;1870919;0.04
2021-01-23;Hovedstaden;4388;1870919;0.23
2021-01-24;Hovedstaden;7914;1870919;0.42
2021-01-25;Hovedstaden;8141;1870919;0.44
2021-01-26;Hovedstaden;8279;1870919;0.44
2021-01-27;Hovedstaden;8899;1870919;0.48
2021-01-28;Hovedstaden;12568;1870919;0.67
2021-01-29;Hovedstaden;19576;1870919;1.05
2021-01-30;Hovedstaden;23749;1870919;1.27
2021-01-31;Hovedstaden;26121;1870919;1.40
2021-02-01;Hovedstaden;27996;1870919;1.50
2021-02-02;Hovedstaden;28107;1870919;1.50
2021-02-03;Hovedstaden;30901;1870919;1.65
2021-02-04;Hovedstaden;37053;1870919;1.98
2021-02-05;Hovedstaden;41723;1870919;2.23
2021-02-06;Hovedstaden;44612;1870919;2.38
2021-02-07;Hovedstaden;45175;1870919;2.41
2021-02-08;Hovedstaden;46311;1870919;2.48
2021-02-09;Hovedstaden;46358;1870919;2.48
2021-02-10;Hovedstaden;47273;1870919;2.53
2021-02-11;Hovedstaden;47518;1870919;2.54
2021-02-12;Hovedstaden;51647;1870919;2.76
2021-02-13;Hovedstaden;51658;1870919;2.76
2021-02-14;Hovedstaden;51671;1870919;2.76
2021-02-15;Hovedstaden;53030;1870919;2.83
2021-02-16;Hovedstaden;53435;1870919;2.86
2021-02-17;Hovedstaden;53472;1870919;2.86
2021-02-18;Hovedstaden;53554;1870919;2.86
2021-02-19;Hovedstaden;53609;1870919;2.87
2021-02-20;Hovedstaden;53713;1870919;2.87
2021-02-21;Hovedstaden;53818;1870919;2.88
2021-02-22;Hovedstaden;53966;1870919;2.88
2021-02-23;Hovedstaden;54138;1870919;2.89
2021-02-24;Hovedstaden;54221;1870919;2.90
2021-02-25;Hovedstaden;54263;1870919;2.90
2021-02-26;Hovedstaden;54334;1870919;2.90
2021-02-27;Hovedstaden;55340;1870919;2.96
2021-02-28;Hovedstaden;56374;1870919;3.01
2021-03-01;Hovedstaden;56590;1870919;3.02
2021-03-02;Hovedstaden;56843;1870919;3.04
2021-03-03;Hovedstaden;56891;1870919;3.04
2021-03-04;Hovedstaden;57092;1870919;3.05
2021-03-05;Hovedstaden;57360;1870919;3.07
2021-03-06;Hovedstaden;57453;1870919;3.07
2021-03-07;Hovedstaden;57762;1870919;3.09
2021-03-08;Hovedstaden;58000;1870919;3.10
2021-03-09;Hovedstaden;59350;1870919;3.17
2021-03-10;Hovedstaden;60953;1870919;3.26
2021-03-11;Hovedstaden;65067;1870919;3.48
2021-03-12;Hovedstaden;69637;1870919;3.72
2021-03-13;Hovedstaden;69729;1870919;3.73
