"Vaccinedato";"geo";"Antal færdigvacc. personer";"Antal borgere";"Færdigvacc. (%)";"Kumuleret antal færdigvacc."
2020-12-29;Nationalt;1;5879283;0.00;1
2021-01-08;Nationalt;1;5879283;0.00;2
2021-01-09;Nationalt;2;5879283;0.00;4
2021-01-12;Nationalt;2;5879283;0.00;6
2021-01-13;Nationalt;5;5879283;0.00;11
2021-01-14;Nationalt;1;5879283;0.00;12
2021-01-15;Nationalt;5;5879283;0.00;17
2021-01-16;Nationalt;10;5879283;0.00;27
2021-01-17;Nationalt;620;5879283;0.01;647
2021-01-18;Nationalt;1903;5879283;0.04;2550
2021-01-19;Nationalt;1840;5879283;0.07;4390
2021-01-20;Nationalt;1669;5879283;0.10;6059
2021-01-21;Nationalt;2095;5879283;0.14;8154
2021-01-22;Nationalt;5139;5879283;0.23;13293
2021-01-23;Nationalt;6251;5879283;0.33;19544
2021-01-24;Nationalt;5645;5879283;0.43;25189
2021-01-25;Nationalt;2233;5879283;0.47;27422
2021-01-26;Nationalt;1580;5879283;0.49;29002
2021-01-27;Nationalt;4001;5879283;0.56;33003
2021-01-28;Nationalt;7685;5879283;0.69;40688
2021-01-29;Nationalt;16848;5879283;0.98;57536
2021-01-30;Nationalt;11588;5879283;1.18;69124
2021-01-31;Nationalt;10899;5879283;1.36;80023
2021-02-01;Nationalt;7383;5879283;1.49;87406
2021-02-02;Nationalt;2829;5879283;1.53;90235
2021-02-03;Nationalt;5861;5879283;1.63;96096
2021-02-04;Nationalt;10268;5879283;1.81;106364
2021-02-05;Nationalt;12495;5879283;2.02;118859
2021-02-06;Nationalt;6303;5879283;2.13;125162
2021-02-07;Nationalt;3373;5879283;2.19;128535
2021-02-08;Nationalt;6636;5879283;2.30;135171
2021-02-09;Nationalt;4582;5879283;2.38;139753
2021-02-10;Nationalt;3688;5879283;2.44;143441
2021-02-11;Nationalt;2342;5879283;2.48;145783
2021-02-12;Nationalt;7483;5879283;2.61;153266
2021-02-13;Nationalt;903;5879283;2.62;154169
2021-02-14;Nationalt;590;5879283;2.63;154759
2021-02-15;Nationalt;3059;5879283;2.68;157818
2021-02-16;Nationalt;1284;5879283;2.71;159102
2021-02-17;Nationalt;404;5879283;2.71;159506
2021-02-18;Nationalt;319;5879283;2.72;159825
2021-02-19;Nationalt;933;5879283;2.73;160758
2021-02-20;Nationalt;550;5879283;2.74;161308
2021-02-21;Nationalt;343;5879283;2.75;161651
2021-02-22;Nationalt;1070;5879283;2.77;162721
2021-02-23;Nationalt;1859;5879283;2.80;164580
2021-02-24;Nationalt;1797;5879283;2.83;166377
2021-02-25;Nationalt;595;5879283;2.84;166972
2021-02-26;Nationalt;996;5879283;2.86;167968
2021-02-27;Nationalt;1321;5879283;2.88;169289
2021-02-28;Nationalt;1285;5879283;2.90;170574
2021-03-01;Nationalt;1018;5879283;2.92;171592
2021-03-02;Nationalt;1231;5879283;2.94;172823
2021-03-03;Nationalt;975;5879283;2.96;173798
2021-03-04;Nationalt;1752;5879283;2.99;175550
2021-03-05;Nationalt;5435;5879283;3.08;180985
2021-03-06;Nationalt;3756;5879283;3.14;184741
2021-03-07;Nationalt;4070;5879283;3.21;188811
2021-03-08;Nationalt;6160;5879283;3.32;194971
2021-03-09;Nationalt;6799;5879283;3.43;201770
2021-03-10;Nationalt;6835;5879283;3.55;208605
2021-03-11;Nationalt;7577;5879283;3.68;216182
2021-03-12;Nationalt;10057;5879283;3.85;226239
2021-03-13;Nationalt;5594;5879283;3.94;231833
2021-03-14;Nationalt;9014;5879283;4.10;240847
2021-03-15;Nationalt;9492;5879283;4.26;250339
2021-03-16;Nationalt;9066;5879283;4.41;259405
2021-03-17;Nationalt;8765;5879283;4.56;268170
2021-03-18;Nationalt;6957;5879283;4.68;275127
2021-03-19;Nationalt;11320;5879283;4.87;286447
2021-03-20;Nationalt;4640;5879283;4.95;291087
2021-03-21;Nationalt;4528;5879283;5.03;295615
2021-03-22;Nationalt;7498;5879283;5.16;303113
2021-03-23;Nationalt;7351;5879283;5.28;310464
2021-03-24;Nationalt;12995;5879283;5.50;323459
2021-03-25;Nationalt;8160;5879283;5.64;331619
2021-03-26;Nationalt;7592;5879283;5.77;339211
2021-03-27;Nationalt;3011;5879283;5.82;342222
2021-03-28;Nationalt;2725;5879283;5.87;344947
2021-03-29;Nationalt;5992;5879283;5.97;350939
2021-03-30;Nationalt;5874;5879283;6.07;356813
2021-03-31;Nationalt;9412;5879283;6.23;366225
2021-04-01;Nationalt;6710;5879283;6.34;372935
2021-04-02;Nationalt;6801;5879283;6.46;379736
2021-04-03;Nationalt;2147;5879283;6.50;381883
2021-04-04;Nationalt;1745;5879283;6.53;383628
2021-04-05;Nationalt;1286;5879283;6.55;384914
2021-04-06;Nationalt;5908;5879283;6.65;390822
2021-04-07;Nationalt;7979;5879283;6.78;398801
2021-04-08;Nationalt;8285;5879283;6.92;407086
2021-04-09;Nationalt;8471;5879283;7.07;415557
2021-04-10;Nationalt;5335;5879283;7.16;420892
2021-04-11;Nationalt;3850;5879283;7.22;424742
2021-04-12;Nationalt;11338;5879283;7.42;436080
2021-04-13;Nationalt;6091;5879283;7.52;442171
2021-04-14;Nationalt;10940;5879283;7.71;453111
2021-04-15;Nationalt;8942;5879283;7.86;462053
2021-04-16;Nationalt;8021;5879283;8.00;470074
2021-04-17;Nationalt;2704;5879283;8.04;472778
2021-04-18;Nationalt;5075;5879283;8.13;477853
2021-04-19;Nationalt;14168;5879283;8.37;492021
2021-04-20;Nationalt;16682;5879283;8.65;508703
2021-04-21;Nationalt;12561;5879283;8.87;521264
2021-04-22;Nationalt;5314;5879283;8.96;526578
2021-04-23;Nationalt;11091;5879283;9.15;537669
2021-04-24;Nationalt;7522;5879283;9.27;545191
2021-04-25;Nationalt;5249;5879283;9.36;550440
2021-04-26;Nationalt;7810;5879283;9.50;558250
2021-04-27;Nationalt;20690;5879283;9.85;578940
2021-04-28;Nationalt;20358;5879283;10.2;599298
2021-04-29;Nationalt;17764;5879283;10.5;617062
2021-04-30;Nationalt;3938;5879283;10.6;621000
2021-05-01;Nationalt;6082;5879283;10.7;627082
2021-05-02;Nationalt;13713;5879283;10.9;640795
2021-05-03;Nationalt;45415;5879283;11.7;686210
2021-05-04;Nationalt;24630;5879283;12.1;710840
2021-05-05;Nationalt;29085;5879283;12.6;739925
2021-05-06;Nationalt;25430;5879283;13.0;765355
2021-05-07;Nationalt;24455;5879283;13.4;789810
2021-05-08;Nationalt;30670;5879283;14.0;820480
2021-05-09;Nationalt;16613;5879283;14.2;837093
2021-05-10;Nationalt;35943;5879283;14.8;873036
2021-05-11;Nationalt;26151;5879283;15.3;899187
2021-05-12;Nationalt;26887;5879283;15.8;926074
2021-05-13;Nationalt;19627;5879283;16.1;945701
2021-05-14;Nationalt;30651;5879283;16.6;976352
2021-05-15;Nationalt;19343;5879283;16.9;995695
2021-05-16;Nationalt;14022;5879283;17.2;1009717
2021-05-17;Nationalt;30046;5879283;17.7;1039763
2021-05-18;Nationalt;30658;5879283;18.2;1070421
2021-05-19;Nationalt;22562;5879283;18.6;1092983
2021-05-20;Nationalt;22261;5879283;19.0;1115244
2021-05-21;Nationalt;19237;5879283;19.3;1134481
2021-05-22;Nationalt;11860;5879283;19.5;1146341
2021-05-23;Nationalt;6180;5879283;19.6;1152521
2021-05-24;Nationalt;9699;5879283;19.8;1162220
2021-05-25;Nationalt;12872;5879283;20.0;1175092
2021-05-26;Nationalt;12132;5879283;20.2;1187224
2021-05-27;Nationalt;12260;5879283;20.4;1199484
2021-05-28;Nationalt;9486;5879283;20.6;1208970
2021-05-29;Nationalt;5042;5879283;20.6;1214012
2021-05-30;Nationalt;6743;5879283;20.8;1220755
2021-05-31;Nationalt;21051;5879283;21.1;1241806
2021-06-01;Nationalt;16974;5879283;21.4;1258780
2021-06-02;Nationalt;16655;5879283;21.7;1275435
