"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-02-25,København,K,17441,11108,17033,11108,408,0
2021-02-25,København,M,8729,5304,8378,5304,351,0
2021-02-25,Frederiksberg,K,3870,2254,3746,2253,124,1
2021-02-25,Frederiksberg,M,1961,1103,1877,1102,84,1
2021-02-25,Ballerup,K,1864,914,1758,914,106,0
2021-02-25,Ballerup,M,934,389,878,390,56,-1
2021-02-25,Brøndby,K,1472,699,1369,699,103,0
2021-02-25,Brøndby,M,689,295,631,295,58,0
2021-02-25,Dragør,K,628,299,611,296,17,3
2021-02-25,Dragør,M,333,132,323,131,10,1
2021-02-25,Gentofte,K,3079,1865,2983,1862,96,3
2021-02-25,Gentofte,M,1467,854,1409,854,58,0
2021-02-25,Gladsaxe,K,2837,1706,2739,1704,98,2
2021-02-25,Gladsaxe,M,1255,688,1206,688,49,0
2021-02-25,Glostrup,K,1249,693,1207,693,42,0
2021-02-25,Glostrup,M,644,366,628,366,16,0
2021-02-25,Herlev,K,1396,807,1345,806,51,1
2021-02-25,Herlev,M,521,263,493,263,28,0
2021-02-25,Albertslund,K,1128,643,1098,644,30,-1
2021-02-25,Albertslund,M,621,323,607,323,14,0
2021-02-25,Hvidovre,K,2368,1460,2297,1460,71,0
2021-02-25,Hvidovre,M,1132,616,1080,616,52,0
2021-02-25,Høje Tåstrup,K,2060,1113,1980,1111,80,2
2021-02-25,Høje Tåstrup,M,1227,645,1188,645,39,0
2021-02-25,Lyngby-Taarbæk,K,2658,1297,2428,1294,230,3
2021-02-25,Lyngby-Taarbæk,M,1206,574,1108,572,98,2
2021-02-25,Rødovre,K,1680,811,1581,811,99,0
2021-02-25,Rødovre,M,689,318,636,317,53,1
2021-02-25,Ishøj,K,832,441,808,441,24,0
2021-02-25,Ishøj,M,431,212,413,211,18,1
2021-02-25,Tårnby,K,1670,952,1628,952,42,0
2021-02-25,Tårnby,M,727,348,678,348,49,0
2021-02-25,Vallensbæk,K,664,330,641,330,23,0
2021-02-25,Vallensbæk,M,393,207,381,207,12,0
2021-02-25,Furesø,K,1862,987,1798,987,64,0
2021-02-25,Furesø,M,899,430,853,430,46,0
2021-02-25,Allerød,K,995,552,961,552,34,0
2021-02-25,Allerød,M,569,252,542,252,27,0
2021-02-25,Fredensborg,K,1748,1014,1687,1012,61,2
2021-02-25,Fredensborg,M,910,449,871,449,39,0
2021-02-25,Helsingør,K,2778,1506,2679,1506,99,0
2021-02-25,Helsingør,M,1459,703,1397,704,62,-1
2021-02-25,Hillerød,K,2518,1557,2448,1556,70,1
2021-02-25,Hillerød,M,1243,644,1199,644,44,0
2021-02-25,Hørsholm,K,1193,656,1146,655,47,1
2021-02-25,Hørsholm,M,660,310,626,310,34,0
2021-02-25,Rudersdal,K,2553,1341,2405,1338,148,3
2021-02-25,Rudersdal,M,1351,616,1282,615,69,1
2021-02-25,Egedal,K,1493,861,1432,858,61,3
2021-02-25,Egedal,M,669,300,628,300,41,0
2021-02-25,Frederikssund,K,2029,1014,1940,1011,89,3
2021-02-25,Frederikssund,M,991,421,935,418,56,3
2021-02-25,Greve,K,1970,1040,1914,948,56,92
2021-02-25,Greve,M,939,375,895,313,44,62
2021-02-25,Køge,K,2837,1365,2789,1314,48,51
2021-02-25,Køge,M,1208,447,1172,419,36,28
2021-02-25,Halsnæs,K,1285,730,1238,729,47,1
2021-02-25,Halsnæs,M,674,305,638,306,36,-1
2021-02-25,Roskilde,K,4307,2069,4249,2005,58,64
2021-02-25,Roskilde,M,1889,733,1841,707,48,26
2021-02-25,Solrød,K,937,490,915,479,22,11
2021-02-25,Solrød,M,447,176,426,165,21,11
2021-02-25,Gribskov,K,1808,1000,1758,1000,50,0
2021-02-25,Gribskov,M,1004,493,971,494,33,-1
2021-02-25,Odsherred,K,1605,605,1537,553,68,52
2021-02-25,Odsherred,M,839,287,792,260,47,27
2021-02-25,Holbæk,K,3715,1636,3606,1632,109,4
2021-02-25,Holbæk,M,1500,573,1440,571,60,2
2021-02-25,Faxe,K,1597,717,1555,717,42,0
2021-02-25,Faxe,M,697,238,672,238,25,0
2021-02-25,Kalundborg,K,2283,780,2194,733,89,47
2021-02-25,Kalundborg,M,968,282,941,260,27,22
2021-02-25,Ringsted,K,1562,682,1521,617,41,65
