"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;6;1
Hovedstaden;0-9;M;2;0
Hovedstaden;10-19;K;34663;16992
Hovedstaden;10-19;M;34907;15877
Hovedstaden;20-29;K;95541;26696
Hovedstaden;20-29;M;91453;22628
Hovedstaden;30-39;K;72188;17862
Hovedstaden;30-39;M;80508;18210
Hovedstaden;40-49;K;103223;59558
Hovedstaden;40-49;M;100976;53013
Hovedstaden;50-59;K;109685;103741
Hovedstaden;50-59;M;108315;101804
Hovedstaden;60-69;K;87972;86192
Hovedstaden;60-69;M;83414;81550
Hovedstaden;70-79;K;82742;82015
Hovedstaden;70-79;M;69523;68912
Hovedstaden;80-89;K;38109;37761
Hovedstaden;80-89;M;25684;25483
Hovedstaden;90+;K;8983;8826
Hovedstaden;90+;M;3322;3274
Midtjylland;0-9;K;1;0
Midtjylland;0-9;M;4;0
Midtjylland;10-19;K;29189;7613
Midtjylland;10-19;M;29204;6909
Midtjylland;20-29;K;55765;12948
Midtjylland;20-29;M;55154;8635
Midtjylland;30-39;K;39454;12562
Midtjylland;30-39;M;41612;8618
Midtjylland;40-49;K;71970;30265
Midtjylland;40-49;M;70198;22438
Midtjylland;50-59;K;82242;76298
Midtjylland;50-59;M;82345;75009
Midtjylland;60-69;K;73587;72509
Midtjylland;60-69;M;71844;70567
Midtjylland;70-79;K;64460;64107
Midtjylland;70-79;M;60115;59711
Midtjylland;80-89;K;29143;28951
Midtjylland;80-89;M;22454;22335
Midtjylland;90+;K;6679;6583
Midtjylland;90+;M;2997;2958
Nordjylland;0-9;K;2;0
Nordjylland;0-9;M;0;0
Nordjylland;10-19;K;12458;1959
Nordjylland;10-19;M;12667;1786
Nordjylland;20-29;K;23394;5565
Nordjylland;20-29;M;25741;3824
Nordjylland;30-39;K;17986;5348
Nordjylland;30-39;M;18598;3354
Nordjylland;40-49;K;30194;11626
Nordjylland;40-49;M;29917;8164
Nordjylland;50-59;K;37346;33363
Nordjylland;50-59;M;37527;32275
Nordjylland;60-69;K;35514;34849
Nordjylland;60-69;M;34761;33917
Nordjylland;70-79;K;31893;31662
Nordjylland;70-79;M;30132;29898
Nordjylland;80-89;K;14808;14705
Nordjylland;80-89;M;11572;11501
Nordjylland;90+;K;3392;3367
Nordjylland;90+;M;1584;1563
Sjælland;0-9;K;0;0
Sjælland;0-9;M;2;1
Sjælland;10-19;K;17895;6294
Sjælland;10-19;M;18579;6084
Sjælland;20-29;K;23074;5529
Sjælland;20-29;M;25668;3819
Sjælland;30-39;K;24509;6912
Sjælland;30-39;M;24276;3957
Sjælland;40-49;K;46418;23767
Sjælland;40-49;M;43977;18378
Sjælland;50-59;K;57972;53189
Sjælland;50-59;M;57987;52255
Sjælland;60-69;K;52196;51128
Sjælland;60-69;M;50510;49379
Sjælland;70-79;K;49748;49378
Sjælland;70-79;M;45568;45184
Sjælland;80-89;K;21093;20903
Sjælland;80-89;M;16267;16147
Sjælland;90+;K;4404;4345
Sjælland;90+;M;1917;1895
Syddanmark;0-9;K;1;1
Syddanmark;0-9;M;2;1
Syddanmark;10-19;K;25973;5055
Syddanmark;10-19;M;25958;4771
Syddanmark;20-29;K;38180;9112
Syddanmark;20-29;M;39570;6158
Syddanmark;30-39;K;31299;10248
Syddanmark;30-39;M;31252;6924
Syddanmark;40-49;K;63906;25048
Syddanmark;40-49;M;61065;17879
Syddanmark;50-59;K;79193;67326
Syddanmark;50-59;M;79600;65318
Syddanmark;60-69;K;72874;71082
Syddanmark;60-69;M;71479;69334
Syddanmark;70-79;K;65433;64960
Syddanmark;70-79;M;60720;60204
Syddanmark;80-89;K;31382;31151
Syddanmark;80-89;M;23878;23724
Syddanmark;90+;K;7146;7026
Syddanmark;90+;M;3105;3064
