"Vaccinedato";"Regionsnavn";"Kumulerede antal færdigvacc.";"Antal borgere";"Vaccinations dækning (%)"
2021-01-04;Hovedstaden;0;1858063;0.00
2021-01-08;Hovedstaden;1;1858063;0.00
2021-01-09;Hovedstaden;2;1858063;0.00
2021-01-13;Hovedstaden;3;1858063;0.00
2021-01-14;Hovedstaden;4;1858063;0.00
2021-01-15;Hovedstaden;9;1858063;0.00
2021-01-16;Hovedstaden;9;1858063;0.00
2021-01-17;Hovedstaden;48;1858063;0.00
2021-01-18;Hovedstaden;184;1858063;0.01
2021-01-19;Hovedstaden;354;1858063;0.02
2021-01-20;Hovedstaden;482;1858063;0.03
2021-01-21;Hovedstaden;598;1858063;0.03
2021-01-22;Hovedstaden;677;1858063;0.04
2021-01-23;Hovedstaden;4723;1858063;0.25
2021-01-24;Hovedstaden;8667;1858063;0.47
2021-01-25;Hovedstaden;8909;1858063;0.48
2021-01-26;Hovedstaden;9045;1858063;0.49
2021-01-27;Hovedstaden;9677;1858063;0.52
2021-01-28;Hovedstaden;13435;1858063;0.72
2021-01-29;Hovedstaden;20894;1858063;1.12
2021-01-30;Hovedstaden;25430;1858063;1.37
2021-01-31;Hovedstaden;28011;1858063;1.51
2021-02-01;Hovedstaden;29901;1858063;1.61
2021-02-02;Hovedstaden;30015;1858063;1.62
2021-02-03;Hovedstaden;32977;1858063;1.77
2021-02-04;Hovedstaden;39443;1858063;2.12
2021-02-05;Hovedstaden;44305;1858063;2.38
2021-02-06;Hovedstaden;47311;1858063;2.55
2021-02-07;Hovedstaden;47878;1858063;2.58
2021-02-08;Hovedstaden;49017;1858063;2.64
2021-02-09;Hovedstaden;49051;1858063;2.64
2021-02-10;Hovedstaden;49986;1858063;2.69
2021-02-11;Hovedstaden;50228;1858063;2.70
2021-02-12;Hovedstaden;54389;1858063;2.93
2021-02-13;Hovedstaden;54398;1858063;2.93
2021-02-14;Hovedstaden;54410;1858063;2.93
2021-02-15;Hovedstaden;55787;1858063;3.00
2021-02-16;Hovedstaden;56196;1858063;3.02
2021-02-17;Hovedstaden;56229;1858063;3.03
2021-02-18;Hovedstaden;56304;1858063;3.03
2021-02-19;Hovedstaden;56349;1858063;3.03
2021-02-20;Hovedstaden;56448;1858063;3.04
2021-02-21;Hovedstaden;56553;1858063;3.04
2021-02-22;Hovedstaden;56697;1858063;3.05
2021-02-23;Hovedstaden;56851;1858063;3.06
2021-02-24;Hovedstaden;56922;1858063;3.06
2021-02-25;Hovedstaden;56955;1858063;3.07
2021-02-26;Hovedstaden;57016;1858063;3.07
2021-02-27;Hovedstaden;58114;1858063;3.13
2021-02-28;Hovedstaden;59247;1858063;3.19
2021-03-01;Hovedstaden;59470;1858063;3.20
2021-03-02;Hovedstaden;59726;1858063;3.21
2021-03-03;Hovedstaden;59768;1858063;3.22
2021-03-04;Hovedstaden;59966;1858063;3.23
2021-03-05;Hovedstaden;60233;1858063;3.24
2021-03-06;Hovedstaden;60329;1858063;3.25
2021-03-07;Hovedstaden;60647;1858063;3.26
2021-03-08;Hovedstaden;60886;1858063;3.28
2021-03-09;Hovedstaden;62342;1858063;3.36
2021-03-10;Hovedstaden;64032;1858063;3.45
2021-03-11;Hovedstaden;68411;1858063;3.68
2021-03-12;Hovedstaden;73245;1858063;3.94
2021-03-13;Hovedstaden;73333;1858063;3.95
2021-03-14;Hovedstaden;76564;1858063;4.12
2021-03-15;Hovedstaden;79316;1858063;4.27
2021-03-16;Hovedstaden;82843;1858063;4.46
2021-03-17;Hovedstaden;87253;1858063;4.70
2021-03-18;Hovedstaden;91653;1858063;4.93
2021-03-19;Hovedstaden;92819;1858063;5.00
2021-03-20;Hovedstaden;92905;1858063;5.00
2021-03-21;Hovedstaden;94986;1858063;5.11
2021-03-22;Hovedstaden;95069;1858063;5.12
2021-03-23;Hovedstaden;95177;1858063;5.12
2021-03-24;Hovedstaden;103764;1858063;5.58
2021-03-25;Hovedstaden;108290;1858063;5.83
2021-03-26;Hovedstaden;110988;1858063;5.97
2021-03-27;Hovedstaden;111030;1858063;5.98
2021-03-28;Hovedstaden;111065;1858063;5.98
2021-03-29;Hovedstaden;111628;1858063;6.01
2021-03-30;Hovedstaden;111907;1858063;6.02
2021-03-31;Hovedstaden;115695;1858063;6.23
2021-04-01;Hovedstaden;120411;1858063;6.48
2021-04-02;Hovedstaden;124135;1858063;6.68
2021-04-03;Hovedstaden;124221;1858063;6.69
2021-04-04;Hovedstaden;124263;1858063;6.69
2021-04-05;Hovedstaden;124301;1858063;6.69
2021-04-06;Hovedstaden;124496;1858063;6.70
2021-04-07;Hovedstaden;125076;1858063;6.73
2021-04-08;Hovedstaden;126746;1858063;6.82
2021-04-09;Hovedstaden;130154;1858063;7.00
2021-04-10;Hovedstaden;131454;1858063;7.07
2021-04-11;Hovedstaden;131593;1858063;7.08
2021-04-12;Hovedstaden;138470;1858063;7.45
2021-04-13;Hovedstaden;139546;1858063;7.51
2021-04-14;Hovedstaden;144102;1858063;7.76
2021-04-15;Hovedstaden;145663;1858063;7.84
2021-04-16;Hovedstaden;148691;1858063;8.00
2021-04-17;Hovedstaden;148895;1858063;8.01
2021-04-18;Hovedstaden;149075;1858063;8.02
2021-04-19;Hovedstaden;151139;1858063;8.13
2021-04-20;Hovedstaden;156154;1858063;8.40
2021-04-21;Hovedstaden;159918;1858063;8.61
2021-04-22;Hovedstaden;160060;1858063;8.61
2021-04-23;Hovedstaden;167020;1858063;8.99
2021-04-24;Hovedstaden;169008;1858063;9.10
2021-04-25;Hovedstaden;169326;1858063;9.11
2021-04-26;Hovedstaden;172485;1858063;9.28
2021-04-27;Hovedstaden;182192;1858063;9.81
2021-04-28;Hovedstaden;190389;1858063;10.2
2021-04-29;Hovedstaden;197608;1858063;10.6
2021-04-30;Hovedstaden;197825;1858063;10.6
2021-05-01;Hovedstaden;198297;1858063;10.7
2021-05-02;Hovedstaden;206892;1858063;11.1
2021-05-03;Hovedstaden;214873;1858063;11.6
2021-05-04;Hovedstaden;223523;1858063;12.0
2021-05-05;Hovedstaden;235529;1858063;12.7
2021-05-06;Hovedstaden;245557;1858063;13.2
2021-05-07;Hovedstaden;253099;1858063;13.6
2021-05-08;Hovedstaden;272800;1858063;14.7
2021-05-09;Hovedstaden;280966;1858063;15.1
2021-05-10;Hovedstaden;286529;1858063;15.4
2021-05-11;Hovedstaden;292700;1858063;15.8
2021-05-12;Hovedstaden;298298;1858063;16.1
2021-05-13;Hovedstaden;308921;1858063;16.6
2021-05-14;Hovedstaden;316708;1858063;17.0
2021-05-15;Hovedstaden;323576;1858063;17.4
2021-05-16;Hovedstaden;327037;1858063;17.6
2021-05-17;Hovedstaden;334186;1858063;18.0
2021-05-18;Hovedstaden;343125;1858063;18.5
2021-05-19;Hovedstaden;345884;1858063;18.6
2021-05-20;Hovedstaden;351790;1858063;18.9
2021-05-21;Hovedstaden;358684;1858063;19.3
2021-05-22;Hovedstaden;361688;1858063;19.5
2021-05-23;Hovedstaden;362937;1858063;19.5
2021-05-24;Hovedstaden;363930;1858063;19.6
2021-05-25;Hovedstaden;366214;1858063;19.7
2021-05-26;Hovedstaden;369026;1858063;19.9
2021-05-27;Hovedstaden;372061;1858063;20.0
2021-05-28;Hovedstaden;373704;1858063;20.1
2021-05-29;Hovedstaden;375494;1858063;20.2
2021-05-30;Hovedstaden;379674;1858063;20.4
2021-05-31;Hovedstaden;388406;1858063;20.9
2021-06-01;Hovedstaden;395288;1858063;21.3
2021-06-02;Hovedstaden;402158;1858063;21.6
2021-06-03;Hovedstaden;413450;1858063;22.3
2021-06-04;Hovedstaden;416184;1858063;22.4
2021-06-05;Hovedstaden;417373;1858063;22.5
2021-06-06;Hovedstaden;426134;1858063;22.9
2021-06-07;Hovedstaden;438017;1858063;23.6
2021-06-08;Hovedstaden;446313;1858063;24.0
2021-06-09;Hovedstaden;455596;1858063;24.5
2021-06-10;Hovedstaden;458050;1858063;24.7
2021-06-11;Hovedstaden;460544;1858063;24.8
2021-06-12;Hovedstaden;462021;1858063;24.9
2021-06-13;Hovedstaden;463929;1858063;25.0
2021-06-14;Hovedstaden;466026;1858063;25.1
2021-06-15;Hovedstaden;467612;1858063;25.2
2021-06-16;Hovedstaden;475034;1858063;25.6
2021-06-17;Hovedstaden;482374;1858063;26.0
2021-06-18;Hovedstaden;492205;1858063;26.5
2021-06-19;Hovedstaden;499069;1858063;26.9
2021-06-20;Hovedstaden;504511;1858063;27.2
2021-06-21;Hovedstaden;512194;1858063;27.6
2021-06-22;Hovedstaden;520269;1858063;28.0
2021-06-23;Hovedstaden;531932;1858063;28.6
2021-06-24;Hovedstaden;544353;1858063;29.3
2021-06-25;Hovedstaden;552506;1858063;29.7
2021-06-26;Hovedstaden;563096;1858063;30.3
2021-06-27;Hovedstaden;572033;1858063;30.8
2021-06-28;Hovedstaden;588351;1858063;31.7
2021-06-29;Hovedstaden;605302;1858063;32.6
2021-06-30;Hovedstaden;617593;1858063;33.2
2021-07-01;Hovedstaden;626008;1858063;33.7
2021-07-02;Hovedstaden;638655;1858063;34.4
2021-07-03;Hovedstaden;654279;1858063;35.2
2021-07-04;Hovedstaden;667659;1858063;35.9
2021-07-05;Hovedstaden;680835;1858063;36.6
2021-07-06;Hovedstaden;693800;1858063;37.3
2021-07-07;Hovedstaden;701096;1858063;37.7
2021-07-08;Hovedstaden;708069;1858063;38.1
2021-07-09;Hovedstaden;717215;1858063;38.6
2021-07-10;Hovedstaden;725628;1858063;39.1
2021-07-11;Hovedstaden;730947;1858063;39.3
2021-07-12;Hovedstaden;746469;1858063;40.2
2021-07-13;Hovedstaden;762357;1858063;41.0
2021-07-14;Hovedstaden;773776;1858063;41.6
2021-07-15;Hovedstaden;787802;1858063;42.4
2021-07-16;Hovedstaden;800899;1858063;43.1
2021-07-17;Hovedstaden;813367;1858063;43.8
2021-07-18;Hovedstaden;830395;1858063;44.7
2021-01-04;Midtjylland;0;1336039;0.00
2021-01-08;Midtjylland;0;1336039;0.00
2021-01-09;Midtjylland;0;1336039;0.00
2021-01-13;Midtjylland;0;1336039;0.00
2021-01-14;Midtjylland;0;1336039;0.00
2021-01-15;Midtjylland;0;1336039;0.00
2021-01-16;Midtjylland;7;1336039;0.00
2021-01-17;Midtjylland;9;1336039;0.00
2021-01-18;Midtjylland;175;1336039;0.01
2021-01-19;Midtjylland;185;1336039;0.01
2021-01-20;Midtjylland;283;1336039;0.02
2021-01-21;Midtjylland;861;1336039;0.06
2021-01-22;Midtjylland;2006;1336039;0.15
2021-01-23;Midtjylland;3013;1336039;0.23
2021-01-24;Midtjylland;4264;1336039;0.32
2021-01-25;Midtjylland;4427;1336039;0.33
2021-01-26;Midtjylland;4473;1336039;0.33
2021-01-27;Midtjylland;5587;1336039;0.42
2021-01-28;Midtjylland;7353;1336039;0.55
2021-01-29;Midtjylland;11103;1336039;0.83
2021-01-30;Midtjylland;13651;1336039;1.02
2021-01-31;Midtjylland;19638;1336039;1.47
2021-02-01;Midtjylland;21111;1336039;1.58
2021-02-02;Midtjylland;22104;1336039;1.65
2021-02-03;Midtjylland;23476;1336039;1.76
2021-02-04;Midtjylland;25227;1336039;1.89
2021-02-05;Midtjylland;27606;1336039;2.07
2021-02-06;Midtjylland;28087;1336039;2.10
2021-02-07;Midtjylland;28162;1336039;2.11
2021-02-08;Midtjylland;30796;1336039;2.31
2021-02-09;Midtjylland;33385;1336039;2.50
2021-02-10;Midtjylland;35253;1336039;2.64
2021-02-11;Midtjylland;36830;1336039;2.76
2021-02-12;Midtjylland;37824;1336039;2.83
2021-02-13;Midtjylland;37861;1336039;2.83
2021-02-14;Midtjylland;37889;1336039;2.84
2021-02-15;Midtjylland;38353;1336039;2.87
2021-02-16;Midtjylland;38584;1336039;2.89
2021-02-17;Midtjylland;38703;1336039;2.90
2021-02-18;Midtjylland;38769;1336039;2.90
2021-02-19;Midtjylland;38877;1336039;2.91
2021-02-20;Midtjylland;38881;1336039;2.91
2021-02-21;Midtjylland;38924;1336039;2.91
2021-02-22;Midtjylland;39286;1336039;2.94
2021-02-23;Midtjylland;39559;1336039;2.96
2021-02-24;Midtjylland;39780;1336039;2.98
2021-02-25;Midtjylland;39935;1336039;2.99
2021-02-26;Midtjylland;40326;1336039;3.02
2021-02-27;Midtjylland;40328;1336039;3.02
2021-02-28;Midtjylland;40330;1336039;3.02
2021-03-01;Midtjylland;40475;1336039;3.03
2021-03-02;Midtjylland;40656;1336039;3.04
2021-03-03;Midtjylland;40872;1336039;3.06
2021-03-04;Midtjylland;41489;1336039;3.11
2021-03-05;Midtjylland;44113;1336039;3.30
2021-03-06;Midtjylland;45647;1336039;3.42
2021-03-07;Midtjylland;46765;1336039;3.50
2021-03-08;Midtjylland;50192;1336039;3.76
2021-03-09;Midtjylland;52959;1336039;3.96
2021-03-10;Midtjylland;54719;1336039;4.10
2021-03-11;Midtjylland;55979;1336039;4.19
2021-03-12;Midtjylland;56981;1336039;4.26
2021-03-13;Midtjylland;57563;1336039;4.31
2021-03-14;Midtjylland;57771;1336039;4.32
2021-03-15;Midtjylland;60559;1336039;4.53
2021-03-16;Midtjylland;64083;1336039;4.80
2021-03-17;Midtjylland;66908;1336039;5.01
2021-03-18;Midtjylland;68063;1336039;5.09
2021-03-19;Midtjylland;71124;1336039;5.32
2021-03-20;Midtjylland;71148;1336039;5.33
2021-03-21;Midtjylland;71161;1336039;5.33
2021-03-22;Midtjylland;73925;1336039;5.53
2021-03-23;Midtjylland;77297;1336039;5.79
2021-03-24;Midtjylland;79027;1336039;5.92
2021-03-25;Midtjylland;80760;1336039;6.04
2021-03-26;Midtjylland;82166;1336039;6.15
2021-03-27;Midtjylland;82344;1336039;6.16
2021-03-28;Midtjylland;82507;1336039;6.18
2021-03-29;Midtjylland;84949;1336039;6.36
2021-03-30;Midtjylland;87906;1336039;6.58
2021-03-31;Midtjylland;89569;1336039;6.70
2021-04-01;Midtjylland;89947;1336039;6.73
2021-04-02;Midtjylland;90281;1336039;6.76
2021-04-03;Midtjylland;90324;1336039;6.76
2021-04-04;Midtjylland;90380;1336039;6.76
2021-04-05;Midtjylland;90531;1336039;6.78
2021-04-06;Midtjylland;92529;1336039;6.93
2021-04-07;Midtjylland;96380;1336039;7.21
2021-04-08;Midtjylland;98830;1336039;7.40
2021-04-09;Midtjylland;100131;1336039;7.49
2021-04-10;Midtjylland;100864;1336039;7.55
2021-04-11;Midtjylland;101652;1336039;7.61
2021-04-12;Midtjylland;103545;1336039;7.75
2021-04-13;Midtjylland;105289;1336039;7.88
2021-04-14;Midtjylland;107693;1336039;8.06
2021-04-15;Midtjylland;110769;1336039;8.29
2021-04-16;Midtjylland;112212;1336039;8.40
2021-04-17;Midtjylland;112254;1336039;8.40
2021-04-18;Midtjylland;112286;1336039;8.40
2021-04-19;Midtjylland;117148;1336039;8.77
2021-04-20;Midtjylland;121677;1336039;9.11
