"Vaccinedato";"geo";"Antal færdigvacc. personer";"Antal borgere";"Færdigvacc. (%)";"Kumuleret antal færdigvacc."
2021-01-04;Nationalt;1;5851774;0.00;1
2021-01-08;Nationalt;1;5851774;0.00;2
2021-01-09;Nationalt;1;5851774;0.00;3
2021-01-13;Nationalt;1;5851774;0.00;4
2021-01-14;Nationalt;1;5851774;0.00;5
2021-01-15;Nationalt;5;5851774;0.00;10
2021-01-16;Nationalt;8;5851774;0.00;18
2021-01-17;Nationalt;675;5851774;0.01;693
2021-01-18;Nationalt;2067;5851774;0.05;2760
2021-01-19;Nationalt;2008;5851774;0.08;4768
2021-01-20;Nationalt;1811;5851774;0.11;6579
2021-01-21;Nationalt;2280;5851774;0.15;8859
2021-01-22;Nationalt;5561;5851774;0.25;14420
2021-01-23;Nationalt;6907;5851774;0.36;21327
2021-01-24;Nationalt;6306;5851774;0.47;27633
2021-01-25;Nationalt;2410;5851774;0.51;30043
2021-01-26;Nationalt;1689;5851774;0.54;31732
2021-01-27;Nationalt;4269;5851774;0.62;36001
2021-01-28;Nationalt;8026;5851774;0.75;44027
2021-01-29;Nationalt;17936;5851774;1.06;61963
2021-01-30;Nationalt;12577;5851774;1.27;74540
2021-01-31;Nationalt;11901;5851774;1.48;86441
2021-02-01;Nationalt;7758;5851774;1.61;94199
2021-02-02;Nationalt;2969;5851774;1.66;97168
2021-02-03;Nationalt;6118;5851774;1.77;103286
2021-02-04;Nationalt;10798;5851774;1.95;114084
2021-02-05;Nationalt;13218;5851774;2.18;127302
2021-02-06;Nationalt;6669;5851774;2.29;133971
2021-02-07;Nationalt;3594;5851774;2.35;137565
2021-02-08;Nationalt;6959;5851774;2.47;144524
2021-02-09;Nationalt;4823;5851774;2.55;149347
2021-02-10;Nationalt;3858;5851774;2.62;153205
2021-02-11;Nationalt;2443;5851774;2.66;155648
2021-02-12;Nationalt;7600;5851774;2.79;163248
2021-02-13;Nationalt;960;5851774;2.81;164208
2021-02-14;Nationalt;623;5851774;2.82;164831
2021-02-15;Nationalt;3121;5851774;2.87;167952
2021-02-16;Nationalt;1330;5851774;2.89;169282
2021-02-17;Nationalt;426;5851774;2.90;169708
2021-02-18;Nationalt;309;5851774;2.91;170017
2021-02-19;Nationalt;962;5851774;2.92;170979
2021-02-20;Nationalt;578;5851774;2.93;171557
2021-02-21;Nationalt;359;5851774;2.94;171916
2021-02-22;Nationalt;1103;5851774;2.96;173019
2021-02-23;Nationalt;1931;5851774;2.99;174950
2021-02-24;Nationalt;1947;5851774;3.02;176897
2021-02-25;Nationalt;628;5851774;3.03;177525
2021-02-26;Nationalt;1008;5851774;3.05;178533
2021-02-27;Nationalt;1433;5851774;3.08;179966
2021-02-28;Nationalt;1396;5851774;3.10;181362
2021-03-01;Nationalt;1067;5851774;3.12;182429
2021-03-02;Nationalt;1296;5851774;3.14;183725
2021-03-03;Nationalt;1023;5851774;3.16;184748
2021-03-04;Nationalt;1809;5851774;3.19;186557
2021-03-05;Nationalt;5693;5851774;3.29;192250
2021-03-06;Nationalt;3960;5851774;3.35;196210
2021-03-07;Nationalt;4323;5851774;3.43;200533
2021-03-08;Nationalt;6430;5851774;3.54;206963
2021-03-09;Nationalt;7199;5851774;3.66;214162
2021-03-10;Nationalt;7211;5851774;3.78;221373
2021-03-11;Nationalt;7983;5851774;3.92;229356
2021-03-12;Nationalt;10572;5851774;4.10;239928
2021-03-13;Nationalt;5899;5851774;4.20;245827
2021-03-14;Nationalt;9351;5851774;4.36;255178
2021-03-15;Nationalt;9857;5851774;4.53;265035
2021-03-16;Nationalt;9448;5851774;4.69;274483
2021-03-17;Nationalt;9160;5851774;4.85;283643
2021-03-18;Nationalt;7239;5851774;4.97;290882
2021-03-19;Nationalt;11735;5851774;5.17;302617
