"Vaccinedato";"geo";"Antal færdigvacc. personer";"Antal borgere";"Færdigvacc. (%)";"Kumuleret antal færdigvacc."
2021-01-01;Nationalt;1;5872009;0.00;1
2021-01-04;Nationalt;1;5872009;0.00;2
2021-01-07;Nationalt;1;5872009;0.00;3
2021-01-08;Nationalt;1;5872009;0.00;4
2021-01-09;Nationalt;2;5872009;0.00;6
2021-01-12;Nationalt;2;5872009;0.00;8
2021-01-13;Nationalt;3;5872009;0.00;11
2021-01-14;Nationalt;1;5872009;0.00;12
2021-01-15;Nationalt;5;5872009;0.00;17
2021-01-16;Nationalt;9;5872009;0.00;26
2021-01-17;Nationalt;644;5872009;0.01;670
2021-01-18;Nationalt;1976;5872009;0.05;2646
2021-01-19;Nationalt;1927;5872009;0.08;4573
2021-01-20;Nationalt;1739;5872009;0.11;6312
2021-01-21;Nationalt;2195;5872009;0.14;8507
2021-01-22;Nationalt;5352;5872009;0.24;13859
2021-01-23;Nationalt;6586;5872009;0.35;20445
2021-01-24;Nationalt;5945;5872009;0.45;26390
2021-01-25;Nationalt;2318;5872009;0.49;28708
2021-01-26;Nationalt;1634;5872009;0.52;30342
2021-01-27;Nationalt;4138;5872009;0.59;34480
2021-01-28;Nationalt;7854;5872009;0.72;42334
2021-01-29;Nationalt;17357;5872009;1.02;59691
2021-01-30;Nationalt;12070;5872009;1.22;71761
2021-01-31;Nationalt;11372;5872009;1.42;83133
2021-02-01;Nationalt;7564;5872009;1.54;90697
2021-02-02;Nationalt;2894;5872009;1.59;93591
2021-02-03;Nationalt;5987;5872009;1.70;99578
2021-02-04;Nationalt;10535;5872009;1.88;110113
2021-02-05;Nationalt;12858;5872009;2.09;122971
2021-02-06;Nationalt;6481;5872009;2.20;129452
2021-02-07;Nationalt;3482;5872009;2.26;132934
2021-02-08;Nationalt;6794;5872009;2.38;139728
2021-02-09;Nationalt;4700;5872009;2.46;144428
2021-02-10;Nationalt;3777;5872009;2.52;148205
2021-02-11;Nationalt;2403;5872009;2.56;150608
2021-02-12;Nationalt;7534;5872009;2.69;158142
2021-02-13;Nationalt;930;5872009;2.71;159072
2021-02-14;Nationalt;607;5872009;2.72;159679
2021-02-15;Nationalt;3095;5872009;2.77;162774
2021-02-16;Nationalt;1310;5872009;2.79;164084
2021-02-17;Nationalt;417;5872009;2.80;164501
2021-02-18;Nationalt;314;5872009;2.81;164815
2021-02-19;Nationalt;945;5872009;2.82;165760
2021-02-20;Nationalt;561;5872009;2.83;166321
2021-02-21;Nationalt;352;5872009;2.84;166673
2021-02-22;Nationalt;1084;5872009;2.86;167757
2021-02-23;Nationalt;1890;5872009;2.89;169647
2021-02-24;Nationalt;1868;5872009;2.92;171515
2021-02-25;Nationalt;610;5872009;2.93;172125
2021-02-26;Nationalt;999;5872009;2.95;173124
2021-02-27;Nationalt;1377;5872009;2.97;174501
2021-02-28;Nationalt;1332;5872009;2.99;175833
2021-03-01;Nationalt;1047;5872009;3.01;176880
2021-03-02;Nationalt;1261;5872009;3.03;178141
2021-03-03;Nationalt;1002;5872009;3.05;179143
2021-03-04;Nationalt;1779;5872009;3.08;180922
2021-03-05;Nationalt;5598;5872009;3.18;186520
2021-03-06;Nationalt;3859;5872009;3.24;190379
2021-03-07;Nationalt;4201;5872009;3.31;194580
