"dato";"kommunenavn";"sex";"Paabegyndt vacc. idag";"Faerdigvacc. idag";"Revacc. 1 idag";"Paabegyndt vacc. igaar";"Faerdigvacc. igaar";"Revacc. 1 igaar";"Paabegyndt vacc. difference";"Faerdigvaccineret difference";"Revacc. 1 difference"
2021-11-19;Kalundborg;M;18698;18278;2038;18675;18267;1930;23;11;108
2021-11-19;Ringsted;K;13309;13058;1583;13299;13056;1564;10;2;19
2021-11-19;Ringsted;M;12953;12672;976;12943;12673;954;10;-1;22
2021-11-19;Slagelse;K;31081;30381;5520;31051;30374;5277;30;7;243
2021-11-19;Slagelse;M;29904;29222;3604;29880;29218;3411;24;4;193
2021-11-19;Stevns;K;9154;9015;1403;9156;9013;1380;-2;2;23
2021-11-19;Stevns;M;9165;8979;1020;9164;8980;984;1;-1;36
2021-11-19;Sorø;K;11924;11702;1899;11915;11700;1849;9;2;50
2021-11-19;Sorø;M;11586;11371;1305;11583;11369;1248;3;2;57
2021-11-19;Lejre;K;11279;11025;1788;11267;11021;1726;12;4;62
2021-11-19;Lejre;M;10970;10766;1314;10966;10766;1251;4;0;63
2021-11-19;Lolland;K;15705;15379;2724;15699;15378;2604;6;1;120
2021-11-19;Lolland;M;15520;15159;2009;15519;15158;1894;1;1;115
2021-11-19;Næstved;K;33207;32484;5485;33188;32474;5306;19;10;179
2021-11-19;Næstved;M;31763;31078;3571;31734;31062;3419;29;16;152
2021-11-19;Guldborgsund;K;23936;23443;4454;23913;23441;4282;23;2;172
2021-11-19;Guldborgsund;M;23304;22777;3080;23284;22768;2955;20;9;125
2021-11-19;Vordingborg;K;18073;17730;2511;18063;17720;2435;10;10;76
2021-11-19;Vordingborg;M;17549;17143;1950;17540;17139;1872;9;4;78
2021-11-19;Bornholm;K;16477;16142;3185;16469;16138;3029;8;4;156
2021-11-19;Bornholm;M;15840;15518;2118;15830;15517;1950;10;1;168
2021-11-19;Middelfart;K;15979;15705;2577;15978;15705;2520;1;0;57
2021-11-19;Middelfart;M;15625;15380;1756;15617;15376;1699;8;4;57
2021-11-19;Assens;K;16505;16231;2244;16501;16230;2159;4;1;85
2021-11-19;Assens;M;16299;15997;1504;16296;15992;1422;3;5;82
2021-11-19;Faaborg-Midtfyn;K;20777;20414;3095;20768;20413;2956;9;1;139
2021-11-19;Faaborg-Midtfyn;M;20486;20081;2084;20481;20073;1928;5;8;156
2021-11-19;Kerteminde;K;9905;9737;1421;9901;9735;1347;4;2;74
2021-11-19;Kerteminde;M;9355;9189;968;9354;9189;898;1;0;70
2021-11-19;Nyborg;K;13171;12944;1734;13154;12935;1511;17;9;223
2021-11-19;Nyborg;M;12599;12380;1211;12590;12375;1049;9;5;162
2021-11-19;Odense;K;83102;81307;11981;83055;81283;11438;47;24;543
2021-11-19;Odense;M;78896;77058;8374;78864;77020;7902;32;38;472
2021-11-19;Svendborg;K;24011;23557;4387;24008;23550;4151;3;7;236
2021-11-19;Svendborg;M;23306;22807;2826;23298;22801;2605;8;6;221
2021-11-19;Nordfyn;K;11774;11554;1604;11767;11550;1557;7;4;47
2021-11-19;Nordfyn;M;11659;11421;1108;11655;11412;1042;4;9;66
2021-11-19;Langeland;K;5072;4985;786;5072;4986;775;0;-1;11
2021-11-19;Langeland;M;5018;4938;516;5019;4936;505;-1;2;11
2021-11-19;Ærø;K;2524;2493;366;2524;2493;365;0;0;1
2021-11-19;Ærø;M;2523;2486;275;2523;2486;273;0;0;2
2021-11-19;Haderslev;K;21568;21074;2738;21531;21054;2602;37;20;136
2021-11-19;Haderslev;M;21294;20732;1694;21246;20721;1590;48;11;104
2021-11-19;Billund;K;10280;10069;1343;10272;10064;1254;8;5;89
2021-11-19;Billund;M;10393;10165;966;10389;10162;887;4;3;79
2021-11-19;Sønderborg;K;29331;28764;4180;29319;28762;4055;12;2;125
2021-11-19;Sønderborg;M;28626;28018;2707;28610;28016;2601;16;2;106
2021-11-19;Tønder;K;14294;13968;1791;14290;13967;1778;4;1;13
2021-11-19;Tønder;M;14027;13676;1017;14026;13674;998;1;2;19
2021-11-19;Esbjerg;K;45051;44207;6316;45026;44193;6057;25;14;259
2021-11-19;Esbjerg;M;44242;43341;4325;44206;43325;4087;36;16;238
2021-11-19;Fanø;K;1461;1443;186;1461;1443;179;0;0;7
2021-11-19;Fanø;M;1357;1339;124;1356;1339;111;1;0;13
2021-11-19;Varde;K;19163;18811;2585;19146;18804;2490;17;7;95
2021-11-19;Varde;M;19236;18868;1651;19220;18857;1555;16;11;96
2021-11-19;Vejen;K;16139;15793;2237;16133;15794;2158;6;-1;79
2021-11-19;Vejen;M;16248;15815;1444;16237;15808;1367;11;7;77
2021-11-19;Aabenraa;K;22509;21968;2786;22505;21967;2687;4;1;99
2021-11-19;Aabenraa;M;21947;21429;1897;21937;21426;1820;10;3;77
2021-11-19;Fredericia;K;20312;19909;3152;20312;19910;2980;0;-1;172
2021-11-19;Fredericia;M;19772;19325;2139;19768;19326;2019;4;-1;120
2021-11-19;Horsens;K;36004;35187;5474;35998;35185;5433;6;2;41
2021-11-19;Horsens;M;35156;34234;3308;35152;34234;3275;4;0;33
2021-11-19;Kolding;K;36253;35334;5130;36230;35315;4910;23;19;220
2021-11-19;Kolding;M;35119;34264;3618;35103;34261;3415;16;3;203
2021-11-19;Vejle;K;45931;44829;6628;45905;44818;6293;26;11;335
2021-11-19;Vejle;M;44845;43712;4646;44823;43697;4367;22;15;279
2021-11-19;Herning;K;34949;34213;5937;34940;34210;5909;9;3;28
2021-11-19;Herning;M;34567;33745;3740;34557;33739;3715;10;6;25
2021-11-19;Holstebro;K;23383;22869;3897;23316;22841;3583;67;28;314
2021-11-19;Holstebro;M;22650;22097;2295;22579;22080;2069;71;17;226
2021-11-19;Lemvig;K;7728;7598;1192;7715;7595;1179;13;3;13
2021-11-19;Lemvig;M;7947;7791;777;7933;7789;766;14;2;11
2021-11-19;Struer;K;8440;8300;1366;8425;8289;1212;15;11;154
2021-11-19;Struer;M;8316;8134;890;8301;8128;788;15;6;102
2021-11-19;Syddjurs;K;17417;17153;2319;17416;17152;2291;1;1;28
2021-11-19;Syddjurs;M;17247;16979;1497;17241;16979;1474;6;0;23
2021-11-19;Norddjurs;K;14544;14309;2347;14546;14310;2296;-2;-1;51
2021-11-19;Norddjurs;M;14906;14653;1365;14905;14654;1309;1;-1;56
2021-11-19;Favrskov;K;19112;18782;2654;19081;18765;2492;31;17;162
2021-11-19;Favrskov;M;18999;18621;1511;18969;18612;1406;30;9;105
2021-11-19;Odder;K;9555;9410;1732;9555;9410;1680;0;0;52
2021-11-19;Odder;M;9155;9018;1064;9156;9019;1017;-1;-1;47
2021-11-19;Randers;K;39184;38387;6431;39167;38382;6223;17;5;208
2021-11-19;Randers;M;38041;37175;3780;38020;37165;3621;21;10;159
2021-11-19;Silkeborg;K;37961;37214;5811;37918;37191;5545;43;23;266
2021-11-19;Silkeborg;M;37081;36361;3800;37047;36347;3580;34;14;220
2021-11-19;Samsø;K;1562;1543;363;1564;1545;362;-2;-2;1
2021-11-19;Samsø;M;1537;1503;228;1536;1502;228;1;1;0
2021-11-19;Skanderborg;K;25144;24709;3371;25134;24701;3310;10;8;61
2021-11-19;Skanderborg;M;24415;24005;2215;24407;23999;2177;8;6;38
2021-11-19;Århus;K;142946;139845;19518;142836;139774;18669;110;71;849
2021-11-19;Århus;M;135277;132054;13426;135167;131989;12788;110;65;638
2021-11-19;Ikast-Brande;K;15864;15517;2466;15869;15522;2447;-5;-5;19
2021-11-19;Ikast-Brande;M;16001;15634;1615;16006;15640;1599;-5;-6;16
2021-11-19;Ringkøbing-Skjern;K;21837;21415;3586;21804;21404;3416;33;11;170
2021-11-19;Ringkøbing-Skjern;M;22086;21551;2228;22063;21541;2125;23;10;103
2021-11-19;Hedensted;K;18322;17949;3075;18300;17946;2923;22;3;152
2021-11-19;Hedensted;M;18560;18141;1899;18542;18139;1768;18;2;131
2021-11-19;Morsø;K;8044;7870;1314;8044;7870;1309;0;0;5
2021-11-19;Morsø;M;8036;7875;809;8035;7875;806;1;0;3
2021-11-19;Skive;K;18025;17711;2811;18006;17703;2698;19;8;113
2021-11-19;Skive;M;18295;17980;1807;18271;17977;1711;24;3;96
2021-11-19;Thisted;K;17118;16776;2426;17121;16778;2419;-3;-2;7
2021-11-19;Thisted;M;16983;16646;1346;16983;16644;1341;0;2;5
2021-11-19;Viborg;K;38355;37653;6428;38325;37644;6115;30;9;313
2021-11-19;Viborg;M;37817;37075;3928;37777;37056;3728;40;19;200
2021-11-19;Brønderslev;K;14104;13838;1931;14102;13837;1896;2;1;35
2021-11-19;Brønderslev;M;14100;13810;1063;14092;13809;1048;8;1;15
2021-11-19;Frederikshavn;K;23744;23397;2937;23703;23390;2464;41;7;473
2021-11-19;Frederikshavn;M;23387;22976;1711;23337;22955;1399;50;21;312
2021-11-19;Vesthimmerland;K;14103;13856;1986;14050;13835;1527;53;21;459
2021-11-19;Vesthimmerland;M;14091;13798;1160;14035;13774;871;56;24;289
2021-11-19;Læsø;K;735;725;95;735;725;95;0;0;0
2021-11-19;Læsø;M;730;721;61;729;721;61;1;0;0
2021-11-19;Rebild;K;11691;11471;1546;11681;11468;1492;10;3;54
2021-11-19;Rebild;M;11838;11610;889;11830;11611;854;8;-1;35
2021-11-19;Mariagerfjord;K;16419;16106;2438;16407;16101;2432;12;5;6
2021-11-19;Mariagerfjord;M;16717;16382;1536;16712;16381;1528;5;1;8
2021-11-19;Jammerbugt;K;15015;14770;1732;15012;14769;1719;3;1;13
2021-11-19;Jammerbugt;M;14936;14650;1046;14929;14647;1034;7;3;12
2021-11-19;Aalborg;K;87522;85657;11794;87416;85584;11420;106;73;374
2021-11-19;Aalborg;M;87436;85402;7576;87339;85337;7330;97;65;246
2021-11-19;Hjørring;K;25852;25403;4203;25852;25405;4192;0;-2;11
2021-11-19;Hjørring;M;25152;24660;2358;25153;24663;2352;-1;-3;6
