"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;8;0
Hovedstaden;0-9;M;4;1
Hovedstaden;10-19;K;65037;61201
Hovedstaden;10-19;M;66946;62701
Hovedstaden;20-29;K;116718;112122
Hovedstaden;20-29;M;110511;105609
Hovedstaden;30-39;K;106323;101700
Hovedstaden;30-39;M;104583;100915
Hovedstaden;40-49;K;110815;108800
Hovedstaden;40-49;M;107657;105787
Hovedstaden;50-59;K;112420;111322
Hovedstaden;50-59;M;111459;110357
Hovedstaden;60-69;K;88725;88274
Hovedstaden;60-69;M;84175;83711
Hovedstaden;70-79;K;82259;82019
Hovedstaden;70-79;M;68575;68386
Hovedstaden;80-89;K;36391;36263
Hovedstaden;80-89;M;23995;23915
Hovedstaden;90+;K;7667;7602
Hovedstaden;90+;M;2720;2705
Midtjylland;0-9;K;3;1
Midtjylland;0-9;M;4;0
Midtjylland;10-19;K;55937;53150
Midtjylland;10-19;M;57360;54205
Midtjylland;20-29;K;76336;73368
Midtjylland;20-29;M;78199;74688
Midtjylland;30-39;K;65497;62745
Midtjylland;30-39;M;66712;64304
Midtjylland;40-49;K;76915;75884
Midtjylland;40-49;M;75842;74651
Midtjylland;50-59;K;83989;83431
Midtjylland;50-59;M;84403;83781
Midtjylland;60-69;K;74252;73984
Midtjylland;60-69;M;72792;72541
Midtjylland;70-79;K;63981;63884
Midtjylland;70-79;M;59262;59160
Midtjylland;80-89;K;27828;27754
Midtjylland;80-89;M;21065;21017
Midtjylland;90+;K;5594;5563
Midtjylland;90+;M;2414;2404
Nordjylland;0-9;K;2;0
Nordjylland;0-9;M;0;0
Nordjylland;10-19;K;23126;21955
Nordjylland;10-19;M;24307;23036
Nordjylland;20-29;K;29968;28668
Nordjylland;20-29;M;33792;32205
Nordjylland;30-39;K;26666;25569
Nordjylland;30-39;M;27581;26530
Nordjylland;40-49;K;31997;31598
Nordjylland;40-49;M;32052;31582
Nordjylland;50-59;K;38218;37945
Nordjylland;50-59;M;38590;38299
Nordjylland;60-69;K;35735;35596
Nordjylland;60-69;M;35195;35079
Nordjylland;70-79;K;31702;31653
Nordjylland;70-79;M;29841;29788
Nordjylland;80-89;K;14114;14081
Nordjylland;80-89;M;10785;10756
Nordjylland;90+;K;2819;2804
Nordjylland;90+;M;1263;1255
Sjælland;0-9;K;1;1
Sjælland;0-9;M;2;1
Sjælland;10-19;K;33499;31681
Sjælland;10-19;M;35360;33334
Sjælland;20-29;K;28559;27102
Sjælland;20-29;M;31353;29742
Sjælland;30-39;K;35612;33843
Sjælland;30-39;M;34477;32946
Sjælland;40-49;K;49827;49009
Sjælland;40-49;M;47563;46675
Sjælland;50-59;K;59540;59019
Sjælland;50-59;M;59645;59154
Sjælland;60-69;K;52695;52456
Sjælland;60-69;M;51214;50991
Sjælland;70-79;K;49458;49350
Sjælland;70-79;M;45042;44941
Sjælland;80-89;K;20052;19977
Sjælland;80-89;M;15164;15135
Sjælland;90+;K;3674;3656
Sjælland;90+;M;1521;1511
Syddanmark;0-9;K;4;2
Syddanmark;0-9;M;3;1
Syddanmark;10-19;K;50140;47657
Syddanmark;10-19;M;51579;48725
Syddanmark;20-29;K;54154;51518
Syddanmark;20-29;M;58408;55562
Syddanmark;30-39;K;54686;52071
Syddanmark;30-39;M;55021;52704
Syddanmark;40-49;K;70165;69049
Syddanmark;40-49;M;68266;66992
Syddanmark;50-59;K;81376;80755
Syddanmark;50-59;M;82093;81408
Syddanmark;60-69;K;73399;73098
Syddanmark;60-69;M;72436;72153
Syddanmark;70-79;K;65304;65177
Syddanmark;70-79;M;60247;60108
Syddanmark;80-89;K;29900;29831
Syddanmark;80-89;M;22317;22273
Syddanmark;90+;K;5984;5938
Syddanmark;90+;M;2502;2495
