"Vaccinedato";"geo";"Antal færdigvacc. personer";"Antal borgere";"Færdigvacc. (%)";"Kumuleret antal færdigvacc."
2020-12-29;Nationalt;1;5879275;0.00;1
2021-01-08;Nationalt;1;5879275;0.00;2
2021-01-09;Nationalt;2;5879275;0.00;4
2021-01-12;Nationalt;2;5879275;0.00;6
2021-01-13;Nationalt;5;5879275;0.00;11
2021-01-14;Nationalt;1;5879275;0.00;12
2021-01-15;Nationalt;5;5879275;0.00;17
2021-01-16;Nationalt;10;5879275;0.00;27
2021-01-17;Nationalt;620;5879275;0.01;647
2021-01-18;Nationalt;1902;5879275;0.04;2549
2021-01-19;Nationalt;1839;5879275;0.07;4388
2021-01-20;Nationalt;1669;5879275;0.10;6057
2021-01-21;Nationalt;2090;5879275;0.14;8147
2021-01-22;Nationalt;5129;5879275;0.23;13276
2021-01-23;Nationalt;6241;5879275;0.33;19517
2021-01-24;Nationalt;5635;5879275;0.43;25152
2021-01-25;Nationalt;2229;5879275;0.47;27381
2021-01-26;Nationalt;1576;5879275;0.49;28957
2021-01-27;Nationalt;3995;5879275;0.56;32952
2021-01-28;Nationalt;7676;5879275;0.69;40628
2021-01-29;Nationalt;16820;5879275;0.98;57448
2021-01-30;Nationalt;11573;5879275;1.17;69021
2021-01-31;Nationalt;10881;5879275;1.36;79902
2021-02-01;Nationalt;7374;5879275;1.48;87276
2021-02-02;Nationalt;2829;5879275;1.53;90105
2021-02-03;Nationalt;5852;5879275;1.63;95957
2021-02-04;Nationalt;10261;5879275;1.81;106218
2021-02-05;Nationalt;12479;5879275;2.02;118697
2021-02-06;Nationalt;6291;5879275;2.13;124988
2021-02-07;Nationalt;3368;5879275;2.18;128356
2021-02-08;Nationalt;6627;5879275;2.30;134983
2021-02-09;Nationalt;4576;5879275;2.37;139559
2021-02-10;Nationalt;3687;5879275;2.44;143246
2021-02-11;Nationalt;2339;5879275;2.48;145585
2021-02-12;Nationalt;7482;5879275;2.60;153067
2021-02-13;Nationalt;901;5879275;2.62;153968
2021-02-14;Nationalt;590;5879275;2.63;154558
2021-02-15;Nationalt;3058;5879275;2.68;157616
2021-02-16;Nationalt;1282;5879275;2.70;158898
2021-02-17;Nationalt;401;5879275;2.71;159299
2021-02-18;Nationalt;318;5879275;2.71;159617
2021-02-19;Nationalt;933;5879275;2.73;160550
2021-02-20;Nationalt;550;5879275;2.74;161100
2021-02-21;Nationalt;343;5879275;2.75;161443
2021-02-22;Nationalt;1070;5879275;2.76;162513
2021-02-23;Nationalt;1856;5879275;2.80;164369
2021-02-24;Nationalt;1797;5879275;2.83;166166
2021-02-25;Nationalt;594;5879275;2.84;166760
2021-02-26;Nationalt;996;5879275;2.85;167756
2021-02-27;Nationalt;1318;5879275;2.88;169074
2021-02-28;Nationalt;1283;5879275;2.90;170357
2021-03-01;Nationalt;1018;5879275;2.91;171375
2021-03-02;Nationalt;1226;5879275;2.94;172601
2021-03-03;Nationalt;973;5879275;2.95;173574
2021-03-04;Nationalt;1751;5879275;2.98;175325
2021-03-05;Nationalt;5429;5879275;3.07;180754
2021-03-06;Nationalt;3752;5879275;3.14;184506
2021-03-07;Nationalt;4066;5879275;3.21;188572
2021-03-08;Nationalt;6153;5879275;3.31;194725
2021-03-09;Nationalt;6790;5879275;3.43;201515
2021-03-10;Nationalt;6828;5879275;3.54;208343
2021-03-11;Nationalt;7575;5879275;3.67;215918
2021-03-12;Nationalt;10051;5879275;3.84;225969
2021-03-13;Nationalt;5590;5879275;3.94;231559
2021-03-14;Nationalt;9009;5879275;4.09;240568
2021-03-15;Nationalt;9484;5879275;4.25;250052
2021-03-16;Nationalt;9057;5879275;4.41;259109
2021-03-17;Nationalt;8759;5879275;4.56;267868
2021-03-18;Nationalt;6954;5879275;4.67;274822
2021-03-19;Nationalt;11315;5879275;4.87;286137
2021-03-20;Nationalt;4636;5879275;4.95;290773
2021-03-21;Nationalt;4526;5879275;5.02;295299
2021-03-22;Nationalt;7494;5879275;5.15;302793
2021-03-23;Nationalt;7347;5879275;5.28;310140
2021-03-24;Nationalt;12988;5879275;5.50;323128
2021-03-25;Nationalt;8157;5879275;5.63;331285
2021-03-26;Nationalt;7586;5879275;5.76;338871
2021-03-27;Nationalt;3004;5879275;5.81;341875
2021-03-28;Nationalt;2723;5879275;5.86;344598
2021-03-29;Nationalt;5990;5879275;5.96;350588
2021-03-30;Nationalt;5871;5879275;6.06;356459
2021-03-31;Nationalt;9406;5879275;6.22;365865
2021-04-01;Nationalt;6707;5879275;6.34;372572
2021-04-02;Nationalt;6797;5879275;6.45;379369
