"Vaccinedato";"geo";"Antal påbegyndt vacc. personer";"Antal borgere";"Påbegyndtvacc. (%)";"Kumuleret antal påbegyndt vacc."
2020-12-08;Nationalt;1;5879275;0.00;1
2020-12-11;Nationalt;1;5879275;0.00;2
2020-12-16;Nationalt;1;5879275;0.00;3
2020-12-17;Nationalt;1;5879275;0.00;4
2020-12-18;Nationalt;2;5879275;0.00;6
2020-12-19;Nationalt;1;5879275;0.00;7
2020-12-20;Nationalt;1;5879275;0.00;8
2020-12-21;Nationalt;3;5879275;0.00;11
2020-12-22;Nationalt;5;5879275;0.00;16
2020-12-23;Nationalt;4;5879275;0.00;20
2020-12-24;Nationalt;4;5879275;0.00;24
2020-12-26;Nationalt;5;5879275;0.00;29
2020-12-27;Nationalt;5776;5879275;0.10;5805
2020-12-28;Nationalt;1911;5879275;0.13;7716
2020-12-29;Nationalt;8156;5879275;0.27;15872
2020-12-30;Nationalt;10451;5879275;0.45;26323
2020-12-31;Nationalt;5450;5879275;0.54;31773
2021-01-01;Nationalt;2068;5879275;0.58;33841
2021-01-02;Nationalt;7768;5879275;0.71;41609
2021-01-03;Nationalt;5111;5879275;0.79;46720
2021-01-04;Nationalt;2319;5879275;0.83;49039
2021-01-05;Nationalt;12153;5879275;1.04;61192
2021-01-06;Nationalt;17531;5879275;1.34;78723
2021-01-07;Nationalt;15524;5879275;1.60;94247
2021-01-08;Nationalt;7560;5879275;1.73;101807
2021-01-09;Nationalt;1824;5879275;1.76;103631
2021-01-10;Nationalt;819;5879275;1.78;104450
2021-01-11;Nationalt;665;5879275;1.79;105115
2021-01-12;Nationalt;464;5879275;1.80;105579
2021-01-13;Nationalt;11972;5879275;2.00;117551
2021-01-14;Nationalt;16553;5879275;2.28;134104
2021-01-15;Nationalt;13978;5879275;2.52;148082
2021-01-16;Nationalt;4234;5879275;2.59;152316
2021-01-17;Nationalt;2229;5879275;2.63;154545
2021-01-18;Nationalt;3549;5879275;2.69;158094
2021-01-19;Nationalt;2294;5879275;2.73;160388
2021-01-20;Nationalt;1399;5879275;2.75;161787
2021-01-21;Nationalt;1427;5879275;2.78;163214
2021-01-22;Nationalt;635;5879275;2.79;163849
2021-01-23;Nationalt;671;5879275;2.80;164520
2021-01-24;Nationalt;547;5879275;2.81;165067
2021-01-25;Nationalt;273;5879275;2.81;165340
2021-01-26;Nationalt;212;5879275;2.82;165552
2021-01-27;Nationalt;205;5879275;2.82;165757
2021-01-28;Nationalt;237;5879275;2.82;165994
2021-01-29;Nationalt;1029;5879275;2.84;167023
2021-01-30;Nationalt;1104;5879275;2.86;168127
2021-01-31;Nationalt;1119;5879275;2.88;169246
2021-02-01;Nationalt;719;5879275;2.89;169965
2021-02-02;Nationalt;1843;5879275;2.92;171808
2021-02-03;Nationalt;1359;5879275;2.95;173167
2021-02-04;Nationalt;1299;5879275;2.97;174466
2021-02-05;Nationalt;1498;5879275;2.99;175964
2021-02-06;Nationalt;940;5879275;3.01;176904
2021-02-07;Nationalt;1728;5879275;3.04;178632
2021-02-08;Nationalt;2327;5879275;3.08;180959
2021-02-09;Nationalt;3340;5879275;3.13;184299
2021-02-10;Nationalt;3172;5879275;3.19;187471
2021-02-11;Nationalt;5577;5879275;3.28;193048
2021-02-12;Nationalt;11740;5879275;3.48;204788
2021-02-13;Nationalt;6273;5879275;3.59;211061
2021-02-14;Nationalt;5962;5879275;3.69;217023
2021-02-15;Nationalt;13127;5879275;3.91;230150
2021-02-16;Nationalt;12591;5879275;4.13;242741
2021-02-17;Nationalt;9966;5879275;4.30;252707
2021-02-18;Nationalt;11148;5879275;4.49;263855
2021-02-19;Nationalt;13439;5879275;4.72;277294
2021-02-20;Nationalt;9997;5879275;4.89;287291
