"dato";"kommunenavn";"sex";"Paabegyndt vacc. idag";"Faerdigvacc. idag";"Revacc. 1 idag";"Paabegyndt vacc. igaar";"Faerdigvacc. igaar";"Revacc. 1 igaar";"Paabegyndt vacc. difference";"Faerdigvaccineret difference";"Revacc. 1 difference"
2022-03-08;Greve;M;19910;19520;14434;19910;19519;14426;0;1;8
2022-03-08;Køge;K;25702;25252;19580;25704;25250;19576;-2;2;4
2022-03-08;Køge;M;24751;24264;18055;24752;24264;18050;-1;0;5
2022-03-08;Halsnæs;K;13239;13002;10378;13241;13003;10378;-2;-1;0
2022-03-08;Halsnæs;M;12779;12527;9761;12779;12528;9761;0;-1;0
2022-03-08;Roskilde;K;38655;38072;29613;38661;38074;29609;-6;-2;4
2022-03-08;Roskilde;M;36419;35789;26659;36422;35790;26656;-3;-1;3
2022-03-08;Solrød;K;9968;9813;7443;9969;9813;7441;-1;0;2
2022-03-08;Solrød;M;9519;9334;6939;9520;9335;6938;-1;-1;1
2022-03-08;Gribskov;K;17325;17063;13705;17326;17065;13705;-1;-2;0
2022-03-08;Gribskov;M;16865;16584;12963;16869;16588;12965;-4;-4;-2
2022-03-08;Odsherred;K;13916;13717;11244;13920;13721;11244;-4;-4;0
2022-03-08;Odsherred;M;13712;13546;10704;13714;13548;10702;-2;-2;2
2022-03-08;Holbæk;K;30899;30458;23761;30898;30459;23754;1;-1;7
2022-03-08;Holbæk;M;29844;29346;21948;29844;29344;21946;0;2;2
2022-03-08;Faxe;K;15199;14960;11789;15200;14961;11788;-1;-1;1
2022-03-08;Faxe;M;15248;14976;11305;15252;14978;11307;-4;-2;-2
2022-03-08;Kalundborg;K;19947;19659;15678;19947;19659;15674;0;0;4
2022-03-08;Kalundborg;M;19833;19514;14887;19835;19515;14882;-2;-1;5
2022-03-08;Ringsted;K;14264;14033;10830;14265;14032;10826;-1;1;4
2022-03-08;Ringsted;M;13970;13738;10210;13973;13740;10210;-3;-2;0
2022-03-08;Slagelse;K;33057;32481;25491;33060;32482;25485;-3;-1;6
2022-03-08;Slagelse;M;31994;31445;23738;31995;31447;23733;-1;-2;5
2022-03-08;Stevns;K;9741;9586;7693;9743;9587;7691;-2;-1;2
2022-03-08;Stevns;M;9786;9623;7419;9787;9624;7417;-1;-1;2
2022-03-08;Sorø;K;12716;12561;9897;12716;12561;9897;0;0;0
2022-03-08;Sorø;M;12443;12249;9242;12447;12252;9242;-4;-3;0
2022-03-08;Lejre;K;12030;11839;9220;12032;11840;9221;-2;-1;-1
2022-03-08;Lejre;M;11693;11534;8808;11694;11534;8806;-1;0;2
2022-03-08;Lolland;K;16433;16215;13095;16438;16217;13097;-5;-2;-2
2022-03-08;Lolland;M;16343;16091;12485;16346;16095;12487;-3;-4;-2
2022-03-08;Næstved;K;35343;34851;27324;35346;34853;27317;-3;-2;7
2022-03-08;Næstved;M;33970;33432;25157;33974;33433;25153;-4;-1;4
2022-03-08;Guldborgsund;K;25129;24815;19861;25130;24817;19861;-1;-2;0
2022-03-08;Guldborgsund;M;24563;24205;18720;24567;24210;18717;-4;-5;3
2022-03-08;Vordingborg;K;18931;18663;14965;18933;18665;14966;-2;-2;-1
2022-03-08;Vordingborg;M;18491;18167;14013;18490;18166;14010;1;1;3
2022-03-08;Bornholm;K;17290;17043;14091;17295;17048;14096;-5;-5;-5
2022-03-08;Bornholm;M;16746;16468;13146;16747;16469;13147;-1;-1;-1
2022-03-08;Middelfart;K;17103;16879;13467;17104;16880;13465;-1;-1;2
2022-03-08;Middelfart;M;16824;16571;12755;16826;16573;12754;-2;-2;1
2022-03-08;Assens;K;17510;17265;13689;17511;17266;13688;-1;-1;1
2022-03-08;Assens;M;17432;17153;12991;17433;17154;12992;-1;-1;-1
2022-03-08;Faaborg-Midtfyn;K;22219;21899;17250;22226;21906;17250;-7;-7;0
2022-03-08;Faaborg-Midtfyn;M;22027;21667;16434;22027;21666;16432;0;1;2
2022-03-08;Kerteminde;K;10468;10299;8242;10468;10299;8242;0;0;0
2022-03-08;Kerteminde;M;10018;9844;7557;10020;9846;7559;-2;-2;-2
2022-03-08;Nyborg;K;14021;13819;10951;14023;13821;10948;-2;-2;3
2022-03-08;Nyborg;M;13510;13302;10195;13510;13302;10193;0;0;2
2022-03-08;Odense;K;88160;86756;66760;88168;86763;66741;-8;-7;19
2022-03-08;Odense;M;84107;82580;59993;84111;82585;59969;-4;-5;24
2022-03-08;Svendborg;K;25592;25250;20061;25596;25254;20060;-4;-4;1
2022-03-08;Svendborg;M;24984;24598;18564;24988;24602;18561;-4;-4;3
2022-03-08;Nordfyn;K;12557;12357;9720;12558;12358;9711;-1;-1;9
2022-03-08;Nordfyn;M;12427;12219;9208;12429;12220;9203;-2;-1;5
2022-03-08;Langeland;K;5273;5221;4364;5274;5222;4364;-1;-1;0
2022-03-08;Langeland;M;5290;5222;4269;5290;5222;4269;0;0;0
2022-03-08;Ærø;K;2629;2590;2222;2629;2590;2222;0;0;0
2022-03-08;Ærø;M;2639;2594;2168;2639;2594;2167;0;0;1
2022-03-08;Haderslev;K;22954;22627;17601;22954;22628;17598;0;-1;3
2022-03-08;Haderslev;M;22658;22282;16640;22662;22287;16643;-4;-5;-3
2022-03-08;Billund;K;11053;10893;8455;11052;10893;8452;1;0;3
2022-03-08;Billund;M;11138;10966;8281;11138;10967;8280;0;-1;1
2022-03-08;Sønderborg;K;31142;30710;24301;31143;30711;24302;-1;-1;-1
2022-03-08;Sønderborg;M;30494;30018;22845;30500;30023;22851;-6;-5;-6
2022-03-08;Tønder;K;15048;14844;11691;15051;14844;11685;-3;0;6
2022-03-08;Tønder;M;14903;14663;11078;14905;14663;11072;-2;0;6
2022-03-08;Esbjerg;K;48129;47418;36829;48135;47425;36821;-6;-7;8
2022-03-08;Esbjerg;M;47560;46810;34762;47559;46804;34752;1;6;10
2022-03-08;Fanø;K;1539;1523;1267;1539;1523;1267;0;0;0
2022-03-08;Fanø;M;1433;1414;1145;1433;1413;1144;0;1;1
2022-03-08;Varde;K;20494;20176;15847;20495;20176;15846;-1;0;1
2022-03-08;Varde;M;20681;20343;15482;20687;20347;15484;-6;-4;-2
2022-03-08;Vejen;K;17343;17085;13151;17345;17087;13150;-2;-2;1
2022-03-08;Vejen;M;17590;17253;12721;17593;17255;12715;-3;-2;6
2022-03-08;Aabenraa;K;23870;23569;18485;23874;23572;18483;-4;-3;2
2022-03-08;Aabenraa;M;23354;23016;17434;23357;23019;17424;-3;-3;10
2022-03-08;Fredericia;K;21785;21468;16828;21794;21476;16835;-9;-8;-7
2022-03-08;Fredericia;M;21275;20921;15838;21275;20921;15835;0;0;3
2022-03-08;Horsens;K;38931;38405;29279;38932;38402;29267;-1;3;12
2022-03-08;Horsens;M;38222;37551;27449;38222;37550;27442;0;1;7
2022-03-08;Kolding;K;38982;38427;28999;38985;38431;28995;-3;-4;4
2022-03-08;Kolding;M;38008;37402;27223;38011;37404;27218;-3;-2;5
2022-03-08;Vejle;K;49440;48716;36943;49447;48723;36942;-7;-7;1
2022-03-08;Vejle;M;48610;47790;34851;48609;47790;34847;1;0;4
2022-03-08;Herning;K;37461;36916;28276;37467;36921;28268;-6;-5;8
2022-03-08;Herning;M;37214;36612;27026;37220;36614;27018;-6;-2;8
2022-03-08;Holstebro;K;24971;24599;19091;24979;24607;19095;-8;-8;-4
2022-03-08;Holstebro;M;24474;24056;17793;24476;24057;17789;-2;-1;4
2022-03-08;Lemvig;K;8173;8085;6504;8175;8087;6506;-2;-2;-2
2022-03-08;Lemvig;M;8368;8260;6490;8368;8259;6488;0;1;2
2022-03-08;Struer;K;8943;8818;7039;8942;8816;7032;1;2;7
2022-03-08;Struer;M;8902;8762;6669;8899;8759;6662;3;3;7
2022-03-08;Syddjurs;K;18629;18358;14671;18629;18357;14665;0;1;6
2022-03-08;Syddjurs;M;18350;18089;14083;18352;18087;14079;-2;2;4
2022-03-08;Norddjurs;K;15436;15231;12367;15437;15230;12360;-1;1;7
2022-03-08;Norddjurs;M;15830;15579;12129;15834;15583;12125;-4;-4;4
2022-03-08;Favrskov;K;20761;20428;15599;20762;20428;15596;-1;0;3
2022-03-08;Favrskov;M;20654;20318;15053;20655;20319;15051;-1;-1;2
2022-03-08;Odder;K;10197;10063;8138;10198;10064;8139;-1;-1;-1
2022-03-08;Odder;M;9798;9645;7516;9800;9647;7518;-2;-2;-2
2022-03-08;Randers;K;41840;41206;31986;41839;41201;31967;1;5;19
2022-03-08;Randers;M;40717;40049;29952;40726;40054;29946;-9;-5;6
2022-03-08;Silkeborg;K;41006;40346;31103;41006;40346;31101;0;0;2
2022-03-08;Silkeborg;M;40016;39322;29538;40016;39322;29530;0;0;8
2022-03-08;Samsø;K;1640;1624;1372;1640;1624;1372;0;0;0
2022-03-08;Samsø;M;1605;1589;1294;1605;1589;1294;0;0;0
2022-03-08;Skanderborg;K;27326;26855;20649;27328;26857;20650;-2;-2;-1
2022-03-08;Skanderborg;M;26614;26108;19552;26616;26110;19553;-2;-2;-1
2022-03-08;Århus;K;151620;149082;115824;151635;149093;115780;-15;-11;44
2022-03-08;Århus;M;144192;141387;103717;144211;141404;103669;-19;-17;48
2022-03-08;Ikast-Brande;K;17087;16850;12816;17086;16844;12813;1;6;3
2022-03-08;Ikast-Brande;M;17274;17018;12517;17277;17020;12515;-3;-2;2
2022-03-08;Ringkøbing-Skjern;K;23299;22968;17919;23303;22972;17923;-4;-4;-4
2022-03-08;Ringkøbing-Skjern;M;23607;23247;17512;23616;23256;17518;-9;-9;-6
2022-03-08;Hedensted;K;19600;19362;15108;19600;19361;15101;0;1;7
2022-03-08;Hedensted;M;19975;19702;14725;19976;19702;14723;-1;0;2
2022-03-08;Morsø;K;8516;8368;6618;8518;8370;6619;-2;-2;-1
2022-03-08;Morsø;M;8530;8375;6359;8530;8375;6359;0;0;0
2022-03-08;Skive;K;19206;18949;14849;19208;18951;14850;-2;-2;-1
2022-03-08;Skive;M;19550;19263;14665;19554;19267;14667;-4;-4;-2
2022-03-08;Thisted;K;18217;17960;14226;18218;17959;14226;-1;1;0
2022-03-08;Thisted;M;18101;17800;13597;18106;17805;13600;-5;-5;-3
2022-03-08;Viborg;K;41111;40531;31216;41110;40528;31204;1;3;12
2022-03-08;Viborg;M;40908;40226;29675;40909;40225;29656;-1;1;19
2022-03-08;Brønderslev;K;15245;15013;11644;15245;15012;11643;0;1;1
2022-03-08;Brønderslev;M;15285;15011;11109;15285;15011;11107;0;0;2
2022-03-08;Frederikshavn;K;25197;24889;20077;25200;24892;20080;-3;-3;-3
2022-03-08;Frederikshavn;M;24941;24537;19062;24941;24537;19061;0;0;1
2022-03-08;Vesthimmerland;K;14988;14781;11628;14990;14780;11629;-2;1;-1
2022-03-08;Vesthimmerland;M;15034;14788;11150;15037;14790;11149;-3;-2;1
2022-03-08;Læsø;K;770;761;657;770;761;657;0;0;0
2022-03-08;Læsø;M;767;760;656;767;760;656;0;0;0
2022-03-08;Rebild;K;12659;12450;9508;12659;12449;9507;0;1;1
2022-03-08;Rebild;M;12810;12573;9362;12812;12575;9362;-2;-2;0
2022-03-08;Mariagerfjord;K;17426;17120;13554;17427;17120;13551;-1;0;3
2022-03-08;Mariagerfjord;M;17815;17481;13308;17815;17480;13306;0;1;2
2022-03-08;Jammerbugt;K;16121;15853;12540;16123;15854;12541;-2;-1;-1
2022-03-08;Jammerbugt;M;16173;15873;12076;16173;15874;12075;0;-1;1
2022-03-08;Aalborg;K;93145;91680;71100;93151;91677;71089;-6;3;11
2022-03-08;Aalborg;M;93140;91398;67098;93152;91404;67082;-12;-6;16
2022-03-08;Hjørring;K;27483;27124;21435;27487;27128;21436;-4;-4;-1
2022-03-08;Hjørring;M;26959;26519;19948;26965;26524;19952;-6;-5;-4
