"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;17457;12987
Hovedstaden;0-9;M;18547;13832
Hovedstaden;10-19;K;75728;71998
Hovedstaden;10-19;M;78683;74646
Hovedstaden;20-29;K;121465;119221
Hovedstaden;20-29;M;114589;111857
Hovedstaden;30-39;K;111722;109668
Hovedstaden;30-39;M;109304;107251
Hovedstaden;40-49;K;110614;109565
Hovedstaden;40-49;M;107462;106439
Hovedstaden;50-59;K;113956;113361
Hovedstaden;50-59;M;113006;112364
Hovedstaden;60-69;K;90373;90107
Hovedstaden;60-69;M;85858;85563
Hovedstaden;70-79;K;83787;83598
Hovedstaden;70-79;M;70309;70185
Hovedstaden;80-89;K;39141;39047
Hovedstaden;80-89;M;26682;26627
Hovedstaden;90+;K;9039;8995
Hovedstaden;90+;M;3355;3345
Midtjylland;0-9;K;15293;12030
Midtjylland;0-9;M;16322;12879
Midtjylland;10-19;K;65395;63237
Midtjylland;10-19;M;67812;65408
Midtjylland;20-29;K;80595;79420
Midtjylland;20-29;M;82052;80467
Midtjylland;30-39;K;68193;67201
Midtjylland;30-39;M;69486;68419
Midtjylland;40-49;K;76192;75770
Midtjylland;40-49;M;75012;74524
Midtjylland;50-59;K;84466;84190
Midtjylland;50-59;M;85085;84814
Midtjylland;60-69;K;74998;74852
Midtjylland;60-69;M;73291;73154
Midtjylland;70-79;K;65508;65448
Midtjylland;70-79;M;61028;60973
Midtjylland;80-89;K;29975;29927
Midtjylland;80-89;M;23170;23140
Midtjylland;90+;K;6622;6601
Midtjylland;90+;M;3012;3005
Nordjylland;0-9;K;6247;4895
Nordjylland;0-9;M;6543;5088
Nordjylland;10-19;K;27062;26142
Nordjylland;10-19;M;28486;27396
Nordjylland;20-29;K;31858;31295
Nordjylland;20-29;M;35571;34733
Nordjylland;30-39;K;27785;27340
Nordjylland;30-39;M;29006;28468
Nordjylland;40-49;K;31818;31630
Nordjylland;40-49;M;31882;31660
Nordjylland;50-59;K;37939;37801
Nordjylland;50-59;M;38392;38235
Nordjylland;60-69;K;36229;36136
Nordjylland;60-69;M;35644;35566
Nordjylland;70-79;K;32271;32230
Nordjylland;70-79;M;30517;30475
Nordjylland;80-89;K;15206;15188
Nordjylland;80-89;M;11919;11904
Nordjylland;90+;K;3352;3342
Nordjylland;90+;M;1595;1590
Sjælland;0-9;K;7714;6111
Sjælland;0-9;M;8342;6613
Sjælland;10-19;K;38614;37268
Sjælland;10-19;M;41029;39509
Sjælland;20-29;K;30898;30186
Sjælland;20-29;M;33872;32967
Sjælland;30-39;K;36745;36017
Sjælland;30-39;M;35912;35181
Sjælland;40-49;K;49013;48630
Sjælland;40-49;M;46633;46246
Sjælland;50-59;K;59930;59655
Sjælland;50-59;M;60256;60040
Sjælland;60-69;K;53239;53107
Sjælland;60-69;M;51753;51610
Sjælland;70-79;K;50377;50296
Sjælland;70-79;M;45909;45846
Sjælland;80-89;K;21850;21804
Sjælland;80-89;M;16834;16817
Sjælland;90+;K;4414;4394
Sjælland;90+;M;1949;1944
Syddanmark;0-9;K;12791;10320
Syddanmark;0-9;M;13718;11116
Syddanmark;10-19;K;58369;56433
Syddanmark;10-19;M;60524;58433
Syddanmark;20-29;K;58134;57040
Syddanmark;20-29;M;62401;60944
Syddanmark;30-39;K;57266;56316
Syddanmark;30-39;M;57744;56699
Syddanmark;40-49;K;69156;68690
Syddanmark;40-49;M;67294;66733
Syddanmark;50-59;K;81609;81307
Syddanmark;50-59;M;82740;82430
Syddanmark;60-69;K;74470;74318
Syddanmark;60-69;M;73307;73141
Syddanmark;70-79;K;66163;66086
Syddanmark;70-79;M;61394;61326
Syddanmark;80-89;K;32248;32207
Syddanmark;80-89;M;24695;24667
Syddanmark;90+;K;7105;7074
Syddanmark;90+;M;3145;3139
