"Vaccinedato";"Regionsnavn";"Kumulerede antal færdigvacc.";"Antal borgere";"Vaccinations dækning (%)"
2020-12-29;Hovedstaden;0;1870965;0.00
2021-01-08;Hovedstaden;1;1870965;0.00
2021-01-09;Hovedstaden;3;1870965;0.00
2021-01-12;Hovedstaden;3;1870965;0.00
2021-01-13;Hovedstaden;5;1870965;0.00
2021-01-14;Hovedstaden;6;1870965;0.00
2021-01-15;Hovedstaden;11;1870965;0.00
2021-01-16;Hovedstaden;13;1870965;0.00
2021-01-17;Hovedstaden;55;1870965;0.00
2021-01-18;Hovedstaden;191;1870965;0.01
2021-01-19;Hovedstaden;363;1870965;0.02
2021-01-20;Hovedstaden;499;1870965;0.03
2021-01-21;Hovedstaden;615;1870965;0.03
2021-01-22;Hovedstaden;697;1870965;0.04
2021-01-23;Hovedstaden;4381;1870965;0.23
2021-01-24;Hovedstaden;7905;1870965;0.42
2021-01-25;Hovedstaden;8132;1870965;0.43
2021-01-26;Hovedstaden;8270;1870965;0.44
2021-01-27;Hovedstaden;8889;1870965;0.48
2021-01-28;Hovedstaden;12554;1870965;0.67
2021-01-29;Hovedstaden;19554;1870965;1.05
2021-01-30;Hovedstaden;23721;1870965;1.27
2021-01-31;Hovedstaden;26089;1870965;1.39
2021-02-01;Hovedstaden;27962;1870965;1.49
2021-02-02;Hovedstaden;28073;1870965;1.50
2021-02-03;Hovedstaden;30862;1870965;1.65
2021-02-04;Hovedstaden;37011;1870965;1.98
2021-02-05;Hovedstaden;41678;1870965;2.23
2021-02-06;Hovedstaden;44564;1870965;2.38
2021-02-07;Hovedstaden;45127;1870965;2.41
2021-02-08;Hovedstaden;46263;1870965;2.47
2021-02-09;Hovedstaden;46310;1870965;2.48
2021-02-10;Hovedstaden;47224;1870965;2.52
2021-02-11;Hovedstaden;47469;1870965;2.54
2021-02-12;Hovedstaden;51597;1870965;2.76
2021-02-13;Hovedstaden;51608;1870965;2.76
2021-02-14;Hovedstaden;51621;1870965;2.76
2021-02-15;Hovedstaden;52979;1870965;2.83
2021-02-16;Hovedstaden;53384;1870965;2.85
2021-02-17;Hovedstaden;53421;1870965;2.86
2021-02-18;Hovedstaden;53502;1870965;2.86
2021-02-19;Hovedstaden;53557;1870965;2.86
2021-02-20;Hovedstaden;53661;1870965;2.87
2021-02-21;Hovedstaden;53766;1870965;2.87
2021-02-22;Hovedstaden;53914;1870965;2.88
2021-02-23;Hovedstaden;54086;1870965;2.89
2021-02-24;Hovedstaden;54169;1870965;2.90
2021-02-25;Hovedstaden;54211;1870965;2.90
2021-02-26;Hovedstaden;54282;1870965;2.90
2021-02-27;Hovedstaden;55285;1870965;2.95
2021-02-28;Hovedstaden;56318;1870965;3.01
2021-03-01;Hovedstaden;56534;1870965;3.02
2021-03-02;Hovedstaden;56785;1870965;3.04
2021-03-03;Hovedstaden;56833;1870965;3.04
2021-03-04;Hovedstaden;57034;1870965;3.05
