"Vaccinedato","geo","Antal påbegyndt vacc. personer","Antal borgere","Påbegyndtvacc. (%)","Kumuleret antal påbegyndt vacc."
2020-12-27,Nationalt,6466,5841314,0.11,6466
2020-12-28,Nationalt,1982,5841314,0.14,8448
2020-12-29,Nationalt,8918,5841314,0.30,17366
2020-12-30,Nationalt,11426,5841314,0.49,28792
2020-12-31,Nationalt,6149,5841314,0.60,34941
2021-01-01,Nationalt,2326,5841314,0.64,37267
2021-01-02,Nationalt,8835,5841314,0.79,46102
2021-01-03,Nationalt,5988,5841314,0.89,52090
2021-01-04,Nationalt,2400,5841314,0.93,54490
2021-01-05,Nationalt,13486,5841314,1.16,67976
2021-01-06,Nationalt,19696,5841314,1.50,87672
2021-01-07,Nationalt,17462,5841314,1.80,105134
2021-01-08,Nationalt,8461,5841314,1.94,113595
2021-01-09,Nationalt,1899,5841314,1.98,115494
2021-01-10,Nationalt,813,5841314,1.99,116307
2021-01-11,Nationalt,657,5841314,2.00,116964
2021-01-12,Nationalt,462,5841314,2.01,117426
2021-01-13,Nationalt,12716,5841314,2.23,130142
2021-01-14,Nationalt,17901,5841314,2.53,148043
2021-01-15,Nationalt,15211,5841314,2.79,163254
2021-01-16,Nationalt,4609,5841314,2.87,167863
2021-01-17,Nationalt,2533,5841314,2.92,170396
2021-01-18,Nationalt,3886,5841314,2.98,174282
2021-01-19,Nationalt,2483,5841314,3.03,176765
2021-01-20,Nationalt,1507,5841314,3.05,178272
2021-01-21,Nationalt,1522,5841314,3.08,179794
2021-01-22,Nationalt,667,5841314,3.09,180461
2021-01-23,Nationalt,787,5841314,3.10,181248
2021-01-24,Nationalt,618,5841314,3.11,181866
2021-01-25,Nationalt,258,5841314,3.12,182124
2021-01-26,Nationalt,215,5841314,3.12,182339
2021-01-27,Nationalt,211,5841314,3.13,182550
2021-01-28,Nationalt,240,5841314,3.13,182790
2021-01-29,Nationalt,1137,5841314,3.15,183927
2021-01-30,Nationalt,1229,5841314,3.17,185156
2021-01-31,Nationalt,1256,5841314,3.19,186412
2021-02-01,Nationalt,752,5841314,3.20,187164
2021-02-02,Nationalt,2045,5841314,3.24,189209
2021-02-03,Nationalt,1554,5841314,3.27,190763
2021-02-04,Nationalt,1435,5841314,3.29,192198
2021-02-05,Nationalt,1584,5841314,3.32,193782
2021-02-06,Nationalt,1033,5841314,3.34,194815
2021-02-07,Nationalt,1915,5841314,3.37,196730
2021-02-08,Nationalt,2545,5841314,3.41,199275
2021-02-09,Nationalt,3559,5841314,3.47,202834
2021-02-10,Nationalt,3277,5841314,3.53,206111
2021-02-11,Nationalt,5645,5841314,3.63,211756
2021-02-12,Nationalt,12020,5841314,3.83,223776
2021-02-13,Nationalt,6545,5841314,3.94,230321
2021-02-14,Nationalt,6219,5841314,4.05,236540
2021-02-15,Nationalt,13817,5841314,4.29,250357
2021-02-16,Nationalt,13188,5841314,4.51,263545
2021-02-17,Nationalt,10478,5841314,4.69,274023
2021-02-18,Nationalt,11485,5841314,4.89,285508
2021-02-19,Nationalt,13914,5841314,5.13,299422
2021-02-20,Nationalt,10514,5841314,5.31,309936
2021-02-21,Nationalt,10796,5841314,5.49,320732
2021-02-22,Nationalt,13506,5841314,5.72,334238
2021-02-23,Nationalt,14400,5841314,5.97,348638
2021-02-24,Nationalt,13672,5841314,6.20,362310
2021-02-25,Nationalt,14310,5841314,6.45,376620
2021-02-26,Nationalt,35946,5841314,7.06,412566
2021-02-27,Nationalt,6572,5841314,7.18,419138
2021-02-28,Nationalt,10945,5841314,7.36,430083
2021-03-01,Nationalt,19769,5841314,7.70,449852
2021-03-02,Nationalt,16578,5841314,7.99,466430
