"Vaccinedato","geo","Antal færdigvacc. personer","Antal borgere","Færdigvacc. (%)","Kumuleret antal færdigvacc."
2021-01-04,Nationalt,1,5849123,0.00,1
2021-01-09,Nationalt,1,5849123,0.00,2
2021-01-13,Nationalt,1,5849123,0.00,3
2021-01-15,Nationalt,5,5849123,0.00,8
2021-01-16,Nationalt,8,5849123,0.00,16
2021-01-17,Nationalt,683,5849123,0.01,699
2021-01-18,Nationalt,2087,5849123,0.05,2786
2021-01-19,Nationalt,2029,5849123,0.08,4815
2021-01-20,Nationalt,1830,5849123,0.11,6645
2021-01-21,Nationalt,2297,5849123,0.15,8942
2021-01-22,Nationalt,5605,5849123,0.25,14547
2021-01-23,Nationalt,6994,5849123,0.37,21541
2021-01-24,Nationalt,6376,5849123,0.48,27917
2021-01-25,Nationalt,2442,5849123,0.52,30359
2021-01-26,Nationalt,1707,5849123,0.55,32066
2021-01-27,Nationalt,4301,5849123,0.62,36367
2021-01-28,Nationalt,8065,5849123,0.76,44432
2021-01-29,Nationalt,18069,5849123,1.07,62501
2021-01-30,Nationalt,12693,5849123,1.29,75194
2021-01-31,Nationalt,12018,5849123,1.49,87212
2021-02-01,Nationalt,7797,5849123,1.62,95009
2021-02-02,Nationalt,2988,5849123,1.68,97997
2021-02-03,Nationalt,6136,5849123,1.78,104133
2021-02-04,Nationalt,10832,5849123,1.97,114965
2021-02-05,Nationalt,13292,5849123,2.19,128257
2021-02-06,Nationalt,6716,5849123,2.31,134973
2021-02-07,Nationalt,3611,5849123,2.37,138584
2021-02-08,Nationalt,6987,5849123,2.49,145571
2021-02-09,Nationalt,4845,5849123,2.57,150416
2021-02-10,Nationalt,3878,5849123,2.64,154294
2021-02-11,Nationalt,2452,5849123,2.68,156746
2021-02-12,Nationalt,7614,5849123,2.81,164360
2021-02-13,Nationalt,966,5849123,2.83,165326
2021-02-14,Nationalt,626,5849123,2.84,165952
2021-02-15,Nationalt,3128,5849123,2.89,169080
2021-02-16,Nationalt,1333,5849123,2.91,170413
2021-02-17,Nationalt,427,5849123,2.92,170840
2021-02-18,Nationalt,308,5849123,2.93,171148
2021-02-19,Nationalt,967,5849123,2.94,172115
2021-02-20,Nationalt,584,5849123,2.95,172699
2021-02-21,Nationalt,360,5849123,2.96,173059
2021-02-22,Nationalt,1104,5849123,2.98,174163
2021-02-23,Nationalt,1939,5849123,3.01,176102
2021-02-24,Nationalt,1950,5849123,3.04,178052
2021-02-25,Nationalt,630,5849123,3.05,178682
2021-02-26,Nationalt,1007,5849123,3.07,179689
2021-02-27,Nationalt,1449,5849123,3.10,181138
2021-02-28,Nationalt,1410,5849123,3.12,182548
2021-03-01,Nationalt,1068,5849123,3.14,183616
2021-03-02,Nationalt,1300,5849123,3.16,184916
2021-03-03,Nationalt,1027,5849123,3.18,185943
2021-03-04,Nationalt,1813,5849123,3.21,187756
2021-03-05,Nationalt,5715,5849123,3.31,193471
2021-03-06,Nationalt,3984,5849123,3.38,197455
2021-03-07,Nationalt,4337,5849123,3.45,201792
2021-03-08,Nationalt,6459,5849123,3.56,208251
2021-03-09,Nationalt,7236,5849123,3.68,215487
2021-03-10,Nationalt,7248,5849123,3.81,222735
2021-03-11,Nationalt,8017,5849123,3.95,230752
2021-03-12,Nationalt,10617,5849123,4.13,241369
2021-03-13,Nationalt,5930,5849123,4.23,247299
2021-03-14,Nationalt,9383,5849123,4.39,256682
2021-03-15,Nationalt,9896,5849123,4.56,266578
2021-03-16,Nationalt,9487,5849123,4.72,276065
2021-03-17,Nationalt,9194,5849123,4.88,285259
2021-03-18,Nationalt,7261,5849123,5.00,292520
2021-03-19,Nationalt,11788,5849123,5.20,304308
2021-03-20,Nationalt,4838,5849123,5.29,309146
2021-03-21,Nationalt,4679,5849123,5.37,313825
2021-03-22,Nationalt,7794,5849123,5.50,321619
2021-03-23,Nationalt,7604,5849123,5.63,329223
2021-03-24,Nationalt,13512,5849123,5.86,342735
2021-03-25,Nationalt,8456,5849123,6.00,351191
2021-03-26,Nationalt,7877,5849123,6.14,359068
2021-03-27,Nationalt,3127,5849123,6.19,362195
2021-03-28,Nationalt,2820,5849123,6.24,365015
2021-03-29,Nationalt,6240,5849123,6.35,371255
2021-03-30,Nationalt,6077,5849123,6.45,377332
2021-03-31,Nationalt,9835,5849123,6.62,387167
2021-04-01,Nationalt,6969,5849123,6.74,394136
2021-04-02,Nationalt,7033,5849123,6.86,401169
2021-04-03,Nationalt,2193,5849123,6.90,403362
2021-04-04,Nationalt,1792,5849123,6.93,405154
2021-04-05,Nationalt,1330,5849123,6.95,406484
2021-04-06,Nationalt,6145,5849123,7.05,412629
2021-04-07,Nationalt,8321,5849123,7.20,420950
2021-04-08,Nationalt,8637,5849123,7.34,429587
2021-04-09,Nationalt,8741,5849123,7.49,438328
2021-04-10,Nationalt,5473,5849123,7.59,443801
2021-04-11,Nationalt,3939,5849123,7.65,447740
2021-04-12,Nationalt,11575,5849123,7.85,459315
2021-04-13,Nationalt,6282,5849123,7.96,465597
2021-04-14,Nationalt,11223,5849123,8.15,476820
2021-04-15,Nationalt,9155,5849123,8.31,485975
2021-04-16,Nationalt,8227,5849123,8.45,494202
2021-04-17,Nationalt,2756,5849123,8.50,496958
2021-04-18,Nationalt,5157,5849123,8.58,502115
2021-04-19,Nationalt,14445,5849123,8.83,516560
2021-04-20,Nationalt,17058,5849123,9.12,533618
2021-04-21,Nationalt,12825,5849123,9.34,546443
2021-04-22,Nationalt,5418,5849123,9.43,551861
2021-04-23,Nationalt,11258,5849123,9.63,563119
2021-04-24,Nationalt,7621,5849123,9.76,570740
2021-04-25,Nationalt,5296,5849123,9.85,576036
2021-04-26,Nationalt,7889,5849123,9.98,583925
2021-04-27,Nationalt,20952,5849123,10.3,604877
2021-04-28,Nationalt,20651,5849123,10.7,625528
2021-04-29,Nationalt,17988,5849123,11.0,643516
2021-04-30,Nationalt,3954,5849123,11.1,647470
2021-05-01,Nationalt,6134,5849123,11.2,653604
2021-05-02,Nationalt,13808,5849123,11.4,667412
2021-05-03,Nationalt,45799,5849123,12.2,713211
2021-05-04,Nationalt,24827,5849123,12.6,738038
2021-05-05,Nationalt,29294,5849123,13.1,767332
2021-05-06,Nationalt,25592,5849123,13.6,792924
2021-05-07,Nationalt,24642,5849123,14.0,817566
2021-05-08,Nationalt,30877,5849123,14.5,848443
2021-05-09,Nationalt,16717,5849123,14.8,865160
2021-05-10,Nationalt,36182,5849123,15.4,901342
2021-05-11,Nationalt,26295,5849123,15.9,927637
2021-05-12,Nationalt,27019,5849123,16.3,954656
2021-05-13,Nationalt,19706,5849123,16.7,974362
2021-05-14,Nationalt,30814,5849123,17.2,1005176
2021-05-15,Nationalt,19470,5849123,17.5,1024646
2021-05-16,Nationalt,14091,5849123,17.8,1038737
2021-05-17,Nationalt,30180,5849123,18.3,1068917
2021-05-18,Nationalt,30824,5849123,18.8,1099741
2021-05-19,Nationalt,22662,5849123,19.2,1122403
2021-05-20,Nationalt,22354,5849123,19.6,1144757
2021-05-21,Nationalt,19272,5849123,19.9,1164029
2021-05-22,Nationalt,11898,5849123,20.1,1175927
2021-05-23,Nationalt,6193,5849123,20.2,1182120
2021-05-24,Nationalt,9721,5849123,20.4,1191841
2021-05-25,Nationalt,12881,5849123,20.6,1204722
2021-05-26,Nationalt,12133,5849123,20.8,1216855
2021-05-27,Nationalt,12402,5849123,21.0,1229257
2021-05-28,Nationalt,9743,5849123,21.2,1239000
2021-05-29,Nationalt,5226,5849123,21.3,1244226
2021-05-30,Nationalt,6967,5849123,21.4,1251193
2021-05-31,Nationalt,21520,5849123,21.8,1272713
2021-06-01,Nationalt,17693,5849123,22.1,1290406
2021-06-02,Nationalt,17393,5849123,22.4,1307799
2021-06-03,Nationalt,23743,5849123,22.8,1331542
2021-06-04,Nationalt,14308,5849123,23.0,1345850
2021-06-05,Nationalt,7526,5849123,23.1,1353376
2021-06-06,Nationalt,15164,5849123,23.4,1368540
2021-06-07,Nationalt,21869,5849123,23.8,1390409
2021-06-08,Nationalt,24683,5849123,24.2,1415092
2021-06-09,Nationalt,24247,5849123,24.6,1439339
2021-06-10,Nationalt,17525,5849123,24.9,1456864
2021-06-11,Nationalt,18348,5849123,25.2,1475212
2021-06-12,Nationalt,12931,5849123,25.4,1488143
2021-06-13,Nationalt,13423,5849123,25.7,1501566
2021-06-14,Nationalt,22085,5849123,26.0,1523651
2021-06-15,Nationalt,18618,5849123,26.4,1542269
2021-06-16,Nationalt,25981,5849123,26.8,1568250
2021-06-17,Nationalt,21614,5849123,27.2,1589864
2021-06-18,Nationalt,27146,5849123,27.6,1617010
2021-06-19,Nationalt,18013,5849123,28.0,1635023
2021-06-20,Nationalt,6071,5849123,28.1,1641094
