"Regionsnavn","Aldersgruppe","sex","Antal første vacc.","Antal faerdigvacc."
Hovedstaden,0-9,K,4,1
Hovedstaden,0-9,M,2,0
Hovedstaden,10-19,K,26348,604
Hovedstaden,10-19,M,25703,443
Hovedstaden,20-29,K,43097,14603
Hovedstaden,20-29,M,38331,11542
Hovedstaden,30-39,K,20309,15466
Hovedstaden,30-39,M,19928,15015
Hovedstaden,40-49,K,87811,19338
Hovedstaden,40-49,M,84219,9371
Hovedstaden,50-59,K,107188,26896
Hovedstaden,50-59,M,105616,16220
Hovedstaden,60-69,K,87077,77323
Hovedstaden,60-69,M,82386,71151
Hovedstaden,70-79,K,82354,80964
Hovedstaden,70-79,M,69191,67945
Hovedstaden,80-89,K,37817,37307
Hovedstaden,80-89,M,25494,25143
Hovedstaden,90+,K,8942,8762
Hovedstaden,90+,M,3303,3245
Midtjylland,0-9,K,0,0
Midtjylland,0-9,M,3,0
Midtjylland,10-19,K,18138,762
Midtjylland,10-19,M,17312,386
Midtjylland,20-29,K,16985,10805
Midtjylland,20-29,M,11729,6641
Midtjylland,30-39,K,12816,11592
Midtjylland,30-39,M,8183,7485
Midtjylland,40-49,K,48104,16093
Midtjylland,40-49,M,42749,6756
Midtjylland,50-59,K,80319,20429
Midtjylland,50-59,M,79993,8563
Midtjylland,60-69,K,73015,51521
Midtjylland,60-69,M,71193,45275
Midtjylland,70-79,K,64242,63067
Midtjylland,70-79,M,59805,58509
Midtjylland,80-89,K,29003,28668
Midtjylland,80-89,M,22334,22087
Midtjylland,90+,K,6664,6541
Midtjylland,90+,M,2972,2922
Nordjylland,0-9,K,1,0
Nordjylland,0-9,M,0,0
Nordjylland,10-19,K,6352,267
Nordjylland,10-19,M,5946,132
Nordjylland,20-29,K,6499,4370
Nordjylland,20-29,M,4580,2695
Nordjylland,30-39,K,5476,5052
Nordjylland,30-39,M,3229,2999
Nordjylland,40-49,K,18938,6900
Nordjylland,40-49,M,16356,2707
Nordjylland,50-59,K,35941,9220
Nordjylland,50-59,M,35580,3296
Nordjylland,60-69,K,35140,21479
Nordjylland,60-69,M,34232,18375
Nordjylland,70-79,K,31755,31112
Nordjylland,70-79,M,29964,29269
Nordjylland,80-89,K,14714,14550
Nordjylland,80-89,M,11472,11344
Nordjylland,90+,K,3373,3324
Nordjylland,90+,M,1573,1547
Sjælland,0-9,K,0,0
Sjælland,0-9,M,1,1
Sjælland,10-19,K,11753,372
Sjælland,10-19,M,11915,247
Sjælland,20-29,K,8788,4047
Sjælland,20-29,M,7163,2290
Sjælland,30-39,K,7548,6292
Sjælland,30-39,M,4233,3409
Sjælland,40-49,K,35084,10358
Sjælland,40-49,M,31091,4040
Sjælland,50-59,K,56263,13633
Sjælland,50-59,M,55821,6013
Sjælland,60-69,K,51591,36956
Sjælland,60-69,M,49863,34226
Sjælland,70-79,K,49538,48200
Sjælland,70-79,M,45374,44056
Sjælland,80-89,K,20952,20565
Sjælland,80-89,M,16136,15874
Sjælland,90+,K,4381,4301
Sjælland,90+,M,1887,1848
Syddanmark,0-9,K,1,1
Syddanmark,0-9,M,1,0
Syddanmark,10-19,K,12322,596
Syddanmark,10-19,M,11756,362
Syddanmark,20-29,K,12604,7687
Syddanmark,20-29,M,9048,4696
Syddanmark,30-39,K,10555,9610
Syddanmark,30-39,M,6568,6013
Syddanmark,40-49,K,39038,14321
Syddanmark,40-49,M,33236,6400
Syddanmark,50-59,K,75809,17994
Syddanmark,50-59,M,75245,7960
Syddanmark,60-69,K,72135,44597
Syddanmark,60-69,M,70585,39699
Syddanmark,70-79,K,65206,63611
Syddanmark,70-79,M,60378,58621
Syddanmark,80-89,K,31184,30704
Syddanmark,80-89,M,23732,23397
Syddanmark,90+,K,7146,6993
Syddanmark,90+,M,3082,3025
