"geografi";"Antal første vacc.";"Antal faerdigvacc.";"Antal borgere";"Vacc.dækning faerdigvacc. (%)";"Vacc.dækning påbegyndt vacc. (%)"
DK;4846009;4746568;5875361;80.8;82.5
