"Vaccinedato";"Regionsnavn";"Kumulerede antal færdigvacc.";"Antal borgere";"Vaccinations dækning (%)"
2020-12-29;Hovedstaden;0;1868890;0.00
2021-01-01;Hovedstaden;0;1868890;0.00
2021-01-04;Hovedstaden;0;1868890;0.00
2021-01-05;Hovedstaden;1;1868890;0.00
2021-01-07;Hovedstaden;2;1868890;0.00
2021-01-08;Hovedstaden;3;1868890;0.00
2021-01-09;Hovedstaden;5;1868890;0.00
2021-01-12;Hovedstaden;5;1868890;0.00
2021-01-13;Hovedstaden;7;1868890;0.00
2021-01-14;Hovedstaden;8;1868890;0.00
2021-01-15;Hovedstaden;13;1868890;0.00
2021-01-16;Hovedstaden;15;1868890;0.00
2021-01-17;Hovedstaden;57;1868890;0.00
2021-01-18;Hovedstaden;193;1868890;0.01
2021-01-19;Hovedstaden;365;1868890;0.02
2021-01-20;Hovedstaden;501;1868890;0.03
2021-01-21;Hovedstaden;617;1868890;0.03
2021-01-22;Hovedstaden;699;1868890;0.04
2021-01-23;Hovedstaden;4456;1868890;0.24
2021-01-24;Hovedstaden;8048;1868890;0.43
2021-01-25;Hovedstaden;8277;1868890;0.44
2021-01-26;Hovedstaden;8416;1868890;0.45
2021-01-27;Hovedstaden;9035;1868890;0.48
2021-01-28;Hovedstaden;12717;1868890;0.68
2021-01-29;Hovedstaden;19786;1868890;1.06
2021-01-30;Hovedstaden;24009;1868890;1.28
2021-01-31;Hovedstaden;26420;1868890;1.41
2021-02-01;Hovedstaden;28300;1868890;1.51
2021-02-02;Hovedstaden;28411;1868890;1.52
2021-02-03;Hovedstaden;31228;1868890;1.67
2021-02-04;Hovedstaden;37408;1868890;2.00
2021-02-05;Hovedstaden;42101;1868890;2.25
2021-02-06;Hovedstaden;45013;1868890;2.41
2021-02-07;Hovedstaden;45578;1868890;2.44
2021-02-08;Hovedstaden;46712;1868890;2.50
2021-02-09;Hovedstaden;46759;1868890;2.50
2021-02-10;Hovedstaden;47678;1868890;2.55
2021-02-11;Hovedstaden;47922;1868890;2.56
2021-02-12;Hovedstaden;52051;1868890;2.79
2021-02-13;Hovedstaden;52062;1868890;2.79
2021-02-14;Hovedstaden;52075;1868890;2.79
2021-02-15;Hovedstaden;53439;1868890;2.86
2021-02-16;Hovedstaden;53846;1868890;2.88
2021-02-17;Hovedstaden;53883;1868890;2.88
2021-02-18;Hovedstaden;53965;1868890;2.89
2021-02-19;Hovedstaden;54021;1868890;2.89
2021-02-20;Hovedstaden;54126;1868890;2.90
2021-02-21;Hovedstaden;54231;1868890;2.90
2021-02-22;Hovedstaden;54379;1868890;2.91
