"Vaccinedato";"geo";"Antal færdigvacc. personer";"Antal borgere";"Færdigvacc. (%)";"Kumuleret antal færdigvacc."
2020-12-29;Nationalt;1;5875361;0.00;1
2021-01-01;Nationalt;1;5875361;0.00;2
2021-01-04;Nationalt;1;5875361;0.00;3
2021-01-05;Nationalt;1;5875361;0.00;4
2021-01-07;Nationalt;2;5875361;0.00;6
2021-01-08;Nationalt;1;5875361;0.00;7
2021-01-09;Nationalt;2;5875361;0.00;9
2021-01-12;Nationalt;2;5875361;0.00;11
2021-01-13;Nationalt;5;5875361;0.00;16
2021-01-14;Nationalt;1;5875361;0.00;17
2021-01-15;Nationalt;5;5875361;0.00;22
2021-01-16;Nationalt;10;5875361;0.00;32
2021-01-17;Nationalt;628;5875361;0.01;660
2021-01-18;Nationalt;1928;5875361;0.04;2588
2021-01-19;Nationalt;1871;5875361;0.08;4459
2021-01-20;Nationalt;1703;5875361;0.10;6162
2021-01-21;Nationalt;2133;5875361;0.14;8295
2021-01-22;Nationalt;5211;5875361;0.23;13506
2021-01-23;Nationalt;6355;5875361;0.34;19861
2021-01-24;Nationalt;5745;5875361;0.44;25606
2021-01-25;Nationalt;2258;5875361;0.47;27864
2021-01-26;Nationalt;1594;5875361;0.50;29458
2021-01-27;Nationalt;4039;5875361;0.57;33497
2021-01-28;Nationalt;7739;5875361;0.70;41236
2021-01-29;Nationalt;16993;5875361;0.99;58229
2021-01-30;Nationalt;11742;5875361;1.19;69971
2021-01-31;Nationalt;11068;5875361;1.38;81039
2021-02-01;Nationalt;7449;5875361;1.51;88488
2021-02-02;Nationalt;2846;5875361;1.55;91334
2021-02-03;Nationalt;5897;5875361;1.65;97231
2021-02-04;Nationalt;10345;5875361;1.83;107576
2021-02-05;Nationalt;12602;5875361;2.05;120178
2021-02-06;Nationalt;6361;5875361;2.15;126539
2021-02-07;Nationalt;3412;5875361;2.21;129951
2021-02-08;Nationalt;6685;5875361;2.33;136636
2021-02-09;Nationalt;4622;5875361;2.40;141258
2021-02-10;Nationalt;3719;5875361;2.47;144977
2021-02-11;Nationalt;2363;5875361;2.51;147340
2021-02-12;Nationalt;7498;5875361;2.64;154838
2021-02-13;Nationalt;915;5875361;2.65;155753
2021-02-14;Nationalt;600;5875361;2.66;156353
2021-02-15;Nationalt;3076;5875361;2.71;159429
2021-02-16;Nationalt;1296;5875361;2.74;160725
2021-02-17;Nationalt;407;5875361;2.74;161132
2021-02-18;Nationalt;320;5875361;2.75;161452
2021-02-19;Nationalt;936;5875361;2.76;162388
2021-02-20;Nationalt;553;5875361;2.77;162941
2021-02-21;Nationalt;345;5875361;2.78;163286
2021-02-22;Nationalt;1076;5875361;2.80;164362
2021-02-23;Nationalt;1872;5875361;2.83;166234
2021-02-24;Nationalt;1825;5875361;2.86;168059
2021-02-25;Nationalt;603;5875361;2.87;168662
2021-02-26;Nationalt;998;5875361;2.89;169660
2021-02-27;Nationalt;1340;5875361;2.91;171000
2021-02-28;Nationalt;1294;5875361;2.93;172294
2021-03-01;Nationalt;1025;5875361;2.95;173319
2021-03-02;Nationalt;1244;5875361;2.97;174563
2021-03-03;Nationalt;986;5875361;2.99;175549
2021-03-04;Nationalt;1766;5875361;3.02;177315
2021-03-05;Nationalt;5495;5875361;3.11;182810
2021-03-06;Nationalt;3796;5875361;3.18;186606
2021-03-07;Nationalt;4119;5875361;3.25;190725
2021-03-08;Nationalt;6214;5875361;3.35;196939
2021-03-09;Nationalt;6874;5875361;3.47;203813
2021-03-10;Nationalt;6906;5875361;3.59;210719
2021-03-11;Nationalt;7641;5875361;3.72;218360
2021-03-12;Nationalt;10140;5875361;3.89;228500
2021-03-13;Nationalt;5649;5875361;3.99;234149
2021-03-14;Nationalt;9075;5875361;4.14;243224
2021-03-15;Nationalt;9550;5875361;4.30;252774
2021-03-16;Nationalt;9140;5875361;4.46;261914
2021-03-17;Nationalt;8820;5875361;4.61;270734
2021-03-18;Nationalt;7030;5875361;4.73;277764
2021-03-19;Nationalt;11408;5875361;4.92;289172
2021-03-20;Nationalt;4666;5875361;5.00;293838
2021-03-21;Nationalt;4550;5875361;5.08;298388
2021-03-22;Nationalt;7542;5875361;5.21;305930
2021-03-23;Nationalt;7393;5875361;5.33;313323
2021-03-24;Nationalt;13093;5875361;5.56;326416
2021-03-25;Nationalt;8196;5875361;5.70;334612
2021-03-26;Nationalt;7634;5875361;5.83;342246
2021-03-27;Nationalt;3029;5875361;5.88;345275
2021-03-28;Nationalt;2744;5875361;5.92;348019
2021-03-29;Nationalt;6027;5875361;6.03;354046
