"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;17767;12273
Hovedstaden;0-9;M;18903;13074
Hovedstaden;10-19;K;75916;71399
Hovedstaden;10-19;M;78871;73939
Hovedstaden;20-29;K;121458;118940
Hovedstaden;20-29;M;114591;111609
Hovedstaden;30-39;K;111503;109193
Hovedstaden;30-39;M;109100;106856
Hovedstaden;40-49;K;110777;109625
Hovedstaden;40-49;M;107731;106592
Hovedstaden;50-59;K;113870;113217
Hovedstaden;50-59;M;112980;112299
Hovedstaden;60-69;K;90272;89964
Hovedstaden;60-69;M;85715;85371
Hovedstaden;70-79;K;83748;83540
Hovedstaden;70-79;M;70373;70237
Hovedstaden;80-89;K;39007;38889
Hovedstaden;80-89;M;26505;26445
Hovedstaden;90+;K;9089;9037
Hovedstaden;90+;M;3333;3320
Midtjylland;0-9;K;15650;11745
Midtjylland;0-9;M;16707;12512
Midtjylland;10-19;K;65575;63002
Midtjylland;10-19;M;67959;65106
Midtjylland;20-29;K;80626;79198
Midtjylland;20-29;M;82033;80258
Midtjylland;30-39;K;68070;66942
Midtjylland;30-39;M;69383;68204
Midtjylland;40-49;K;76316;75836
Midtjylland;40-49;M;75169;74615
Midtjylland;50-59;K;84473;84168
Midtjylland;50-59;M;85052;84751
Midtjylland;60-69;K;74903;74730
Midtjylland;60-69;M;73159;72995
Midtjylland;70-79;K;65451;65379
Midtjylland;70-79;M;61008;60931
Midtjylland;80-89;K;29851;29788
Midtjylland;80-89;M;23090;23053
Midtjylland;90+;K;6636;6612
Midtjylland;90+;M;3031;3020
Nordjylland;0-9;K;6367;4678
Nordjylland;0-9;M;6673;4875
Nordjylland;10-19;K;27159;25998
Nordjylland;10-19;M;28615;27283
Nordjylland;20-29;K;31863;31178
Nordjylland;20-29;M;35614;34707
Nordjylland;30-39;K;27728;27208
Nordjylland;30-39;M;28999;28394
Nordjylland;40-49;K;31847;31624
Nordjylland;40-49;M;31977;31716
Nordjylland;50-59;K;38027;37860
Nordjylland;50-59;M;38436;38258
Nordjylland;60-69;K;36175;36075
Nordjylland;60-69;M;35558;35467
Nordjylland;70-79;K;32295;32243
Nordjylland;70-79;M;30551;30496
Nordjylland;80-89;K;15117;15089
Nordjylland;80-89;M;11849;11824
Nordjylland;90+;K;3395;3381
Nordjylland;90+;M;1601;1596
Sjælland;0-9;K;7836;5723
Sjælland;0-9;M;8481;6162
Sjælland;10-19;K;38742;36959
Sjælland;10-19;M;41161;39197
Sjælland;20-29;K;30868;30050
Sjælland;20-29;M;33828;32854
Sjælland;30-39;K;36704;35896
Sjælland;30-39;M;35788;34976
Sjælland;40-49;K;49159;48718
Sjælland;40-49;M;46833;46398
Sjælland;50-59;K;59868;59583
Sjælland;50-59;M;60227;59966
Sjælland;60-69;K;53245;53088
Sjælland;60-69;M;51686;51524
Sjælland;70-79;K;50286;50185
Sjælland;70-79;M;45913;45837
Sjælland;80-89;K;21731;21672
Sjælland;80-89;M;16777;16751
Sjælland;90+;K;4417;4391
Sjælland;90+;M;1950;1942
Syddanmark;0-9;K;13049;10003
Syddanmark;0-9;M;13994;10761
Syddanmark;10-19;K;58557;56168
Syddanmark;10-19;M;60734;58179
Syddanmark;20-29;K;58067;56811
Syddanmark;20-29;M;62366;60747
Syddanmark;30-39;K;57094;56015
Syddanmark;30-39;M;57613;56416
Syddanmark;40-49;K;69453;68939
Syddanmark;40-49;M;67494;66893
Syddanmark;50-59;K;81664;81318
Syddanmark;50-59;M;82752;82396
Syddanmark;60-69;K;74380;74189
Syddanmark;60-69;M;73227;73039
Syddanmark;70-79;K;66111;66009
Syddanmark;70-79;M;61412;61306
Syddanmark;80-89;K;32148;32089
Syddanmark;80-89;M;24600;24558
Syddanmark;90+;K;7137;7098
Syddanmark;90+;M;3160;3148
