"dato";"kommunenavn";"sex";"Paabegyndt vacc. idag";"Faerdigvacc. idag";"Revacc. 1 idag";"Paabegyndt vacc. igaar";"Faerdigvacc. igaar";"Revacc. 1 igaar";"Paabegyndt vacc. difference";"Faerdigvaccineret difference";"Revacc. 1 difference"
2022-02-01;Stevns;M;9764;9552;7318;9761;9547;7314;3;5;4
2022-02-01;Sorø;K;12729;12531;9772;12727;12529;9767;2;2;5
2022-02-01;Sorø;M;12475;12244;9160;12475;12240;9155;0;4;5
2022-02-01;Lejre;K;12030;11805;9088;12029;11801;9072;1;4;16
2022-02-01;Lejre;M;11705;11501;8786;11705;11500;8771;0;1;15
2022-02-01;Lolland;K;16491;16222;12991;16490;16222;12983;1;0;8
2022-02-01;Lolland;M;16374;16058;12392;16374;16058;12387;0;0;5
2022-02-01;Næstved;K;35322;34708;26864;35321;34702;26826;1;6;38
2022-02-01;Næstved;M;33969;33301;24904;33968;33295;24867;1;6;37
2022-02-01;Guldborgsund;K;25169;24766;19688;25169;24765;19666;0;1;22
2022-02-01;Guldborgsund;M;24592;24151;18583;24592;24148;18551;0;3;32
2022-02-01;Vordingborg;K;18937;18617;14744;18937;18615;14732;0;2;12
2022-02-01;Vordingborg;M;18527;18139;13846;18524;18133;13826;3;6;20
2022-02-01;Bornholm;K;17302;17003;13924;17301;16998;13903;1;5;21
2022-02-01;Bornholm;M;16756;16430;12990;16755;16425;12965;1;5;25
2022-02-01;Middelfart;K;17112;16835;13379;17112;16830;13368;0;5;11
2022-02-01;Middelfart;M;16833;16518;12770;16833;16517;12757;0;1;13
2022-02-01;Assens;K;17549;17241;13543;17544;17234;13515;5;7;28
2022-02-01;Assens;M;17468;17118;12961;17467;17112;12928;1;6;33
2022-02-01;Faaborg-Midtfyn;K;22225;21822;17041;22224;21814;17012;1;8;29
2022-02-01;Faaborg-Midtfyn;M;22032;21599;16337;22031;21590;16313;1;9;24
2022-02-01;Kerteminde;K;10492;10302;8135;10491;10299;8124;1;3;11
2022-02-01;Kerteminde;M;10040;9835;7500;10039;9829;7491;1;6;9
2022-02-01;Nyborg;K;14034;13793;10770;14034;13786;10763;0;7;7
2022-02-01;Nyborg;M;13534;13287;10112;13534;13285;10103;0;2;9
2022-02-01;Odense;K;88208;86527;65772;88202;86473;65494;6;54;278
2022-02-01;Odense;M;84161;82366;60363;84153;82333;60088;8;33;275
2022-02-01;Svendborg;K;25613;25212;19771;25612;25199;19730;1;13;41
2022-02-01;Svendborg;M;24981;24526;18417;24980;24513;18366;1;13;51
2022-02-01;Nordfyn;K;12563;12306;9606;12557;12298;9563;6;8;43
2022-02-01;Nordfyn;M;12441;12180;9167;12439;12175;9084;2;5;83
2022-02-01;Langeland;K;5291;5226;4316;5290;5226;4315;1;0;1
2022-02-01;Langeland;M;5286;5198;4205;5286;5198;4204;0;0;1
2022-02-01;Ærø;K;2637;2594;2211;2637;2594;2211;0;0;0
2022-02-01;Ærø;M;2650;2598;2134;2650;2598;2133;0;0;1
2022-02-01;Haderslev;K;22962;22572;17360;22962;22569;17334;0;3;26
2022-02-01;Haderslev;M;22702;22243;16498;22702;22237;16469;0;6;29
2022-02-01;Billund;K;11058;10871;8387;11057;10870;8380;1;1;7
2022-02-01;Billund;M;11147;10949;8270;11147;10946;8258;0;3;12
2022-02-01;Sønderborg;K;31155;30614;24017;31154;30604;23988;1;10;29
2022-02-01;Sønderborg;M;30538;29985;22720;30538;29966;22676;0;19;44
2022-02-01;Tønder;K;15066;14807;11526;15062;14800;11497;4;7;29
2022-02-01;Tønder;M;14899;14596;10896;14897;14582;10868;2;14;28
2022-02-01;Esbjerg;K;48178;47354;36310;48172;47347;36240;6;7;70
2022-02-01;Esbjerg;M;47625;46730;34521;47622;46715;34458;3;15;63
2022-02-01;Fanø;K;1532;1514;1251;1532;1514;1251;0;0;0
2022-02-01;Fanø;M;1433;1412;1132;1433;1412;1130;0;0;2
2022-02-01;Varde;K;20515;20136;15711;20514;20136;15682;1;0;29
2022-02-01;Varde;M;20704;20305;15408;20697;20301;15382;7;4;26
2022-02-01;Vejen;K;17395;17070;13054;17394;17065;13020;1;5;34
2022-02-01;Vejen;M;17617;17225;12652;17613;17217;12613;4;8;39
2022-02-01;Aabenraa;K;23899;23535;18230;23896;23526;18204;3;9;26
2022-02-01;Aabenraa;M;23398;22981;17258;23398;22974;17232;0;7;26
2022-02-01;Fredericia;K;21803;21421;16646;21800;21413;16623;3;8;23
2022-02-01;Fredericia;M;21281;20873;15843;21281;20867;15825;0;6;18
2022-02-01;Horsens;K;38867;38204;28866;38865;38202;28823;2;2;43
2022-02-01;Horsens;M;38156;37352;27317;38153;37345;27267;3;7;50
2022-02-01;Kolding;K;38991;38351;28632;38986;38335;28571;5;16;61
2022-02-01;Kolding;M;38009;37302;27145;38007;37292;27082;2;10;63
2022-02-01;Vejle;K;49382;48536;36385;49380;48527;36307;2;9;78
2022-02-01;Vejle;M;48573;47617;34729;48571;47606;34661;2;11;68
2022-02-01;Herning;K;37456;36809;27876;37455;36800;27815;1;9;61
2022-02-01;Herning;M;37241;36544;26899;37239;36535;26855;2;9;44
2022-02-01;Holstebro;K;24979;24550;18796;24976;24544;18752;3;6;44
2022-02-01;Holstebro;M;24446;23955;17589;24443;23951;17538;3;4;51
2022-02-01;Lemvig;K;8188;8079;6440;8187;8074;6419;1;5;21
2022-02-01;Lemvig;M;8397;8266;6451;8396;8259;6433;1;7;18
2022-02-01;Struer;K;8945;8788;6923;8943;8786;6900;2;2;23
2022-02-01;Struer;M;8905;8752;6614;8905;8748;6589;0;4;25
2022-02-01;Syddjurs;K;18602;18268;14452;18601;18264;14427;1;4;25
2022-02-01;Syddjurs;M;18348;18024;13996;18348;18019;13975;0;5;21
2022-02-01;Norddjurs;K;15446;15194;12227;15445;15185;12206;1;9;21
2022-02-01;Norddjurs;M;15856;15567;12055;15855;15560;12023;1;7;32
2022-02-01;Favrskov;K;20763;20354;15404;20762;20347;15379;1;7;25
2022-02-01;Favrskov;M;20660;20245;15025;20657;20242;14982;3;3;43
2022-02-01;Odder;K;10187;10023;8032;10187;10021;8015;0;2;17
2022-02-01;Odder;M;9798;9596;7474;9798;9596;7458;0;0;16
2022-02-01;Randers;K;41859;41125;31532;41859;41103;31429;0;22;103
2022-02-01;Randers;M;40785;39985;29838;40781;39962;29737;4;23;101
2022-02-01;Silkeborg;K;40992;40235;30628;40991;40220;30562;1;15;66
2022-02-01;Silkeborg;M;40002;39227;29403;40002;39223;29349;0;4;54
2022-02-01;Samsø;K;1642;1617;1348;1642;1617;1345;0;0;3
2022-02-01;Samsø;M;1606;1586;1267;1606;1586;1267;0;0;0
2022-02-01;Skanderborg;K;27353;26804;20416;27350;26795;20381;3;9;35
2022-02-01;Skanderborg;M;26638;26052;19609;26638;26043;19575;0;9;34
2022-02-01;Århus;K;151820;148912;113730;151809;148877;113419;11;35;311
2022-02-01;Århus;M;144339;141118;104953;144327;141086;104669;12;32;284
2022-02-01;Ikast-Brande;K;17095;16806;12658;17095;16805;12637;0;1;21
2022-02-01;Ikast-Brande;M;17292;16974;12446;17291;16968;12433;1;6;13
2022-02-01;Ringkøbing-Skjern;K;23313;22908;17704;23313;22905;17696;0;3;8
2022-02-01;Ringkøbing-Skjern;M;23616;23178;17368;23616;23177;17360;0;1;8
2022-02-01;Hedensted;K;19609;19325;14997;19608;19322;14975;1;3;22
2022-02-01;Hedensted;M;19995;19679;14688;19994;19677;14673;1;2;15
2022-02-01;Morsø;K;8528;8347;6555;8528;8339;6519;0;8;36
2022-02-01;Morsø;M;8535;8362;6297;8535;8355;6247;0;7;50
2022-02-01;Skive;K;19256;18947;14662;19250;18942;14638;6;5;24
2022-02-01;Skive;M;19596;19250;14546;19595;19244;14514;1;6;32
2022-02-01;Thisted;K;18234;17915;14107;18234;17915;14099;0;0;8
2022-02-01;Thisted;M;18131;17762;13479;18131;17759;13469;0;3;10
2022-02-01;Viborg;K;41179;40452;30773;41173;40440;30701;6;12;72
2022-02-01;Viborg;M;40915;40095;29501;40909;40079;29448;6;16;53
2022-02-01;Brønderslev;K;15231;14935;11494;15231;14932;11483;0;3;11
2022-02-01;Brønderslev;M;15286;14959;11038;15285;14947;11029;1;12;9
2022-02-01;Frederikshavn;K;25239;24856;19852;25235;24850;19836;4;6;16
2022-02-01;Frederikshavn;M;24973;24497;18899;24965;24488;18882;8;9;17
2022-02-01;Vesthimmerland;K;15011;14741;11482;15011;14736;11475;0;5;7
2022-02-01;Vesthimmerland;M;15072;14751;11061;15072;14748;11054;0;3;7
2022-02-01;Læsø;K;770;755;643;770;755;643;0;0;0
2022-02-01;Læsø;M;761;751;642;761;751;642;0;0;0
2022-02-01;Rebild;K;12669;12417;9373;12669;12409;9358;0;8;15
2022-02-01;Rebild;M;12828;12543;9301;12828;12537;9291;0;6;10
2022-02-01;Mariagerfjord;K;17440;17077;13395;17440;17075;13374;0;2;21
2022-02-01;Mariagerfjord;M;17824;17423;13190;17823;17422;13177;1;1;13
2022-02-01;Jammerbugt;K;16146;15825;12415;16145;15824;12411;1;1;4
2022-02-01;Jammerbugt;M;16206;15860;12026;16206;15855;12019;0;5;7
2022-02-01;Aalborg;K;93188;91413;70018;93183;91330;69886;5;83;132
2022-02-01;Aalborg;M;93267;91242;67344;93256;91166;67185;11;76;159
2022-02-01;Hjørring;K;27517;27053;21081;27517;27042;21038;0;11;43
2022-02-01;Hjørring;M;26990;26466;19741;26990;26458;19695;0;8;46
