"Regionsnavn","Aldersgruppe","sex","Antal første vacc.","Antal faerdigvacc."
Hovedstaden,0-9,K,2,1
Hovedstaden,0-9,M,0,0
Hovedstaden,10-19,K,614,239
Hovedstaden,10-19,M,347,168
Hovedstaden,20-29,K,11950,4455
Hovedstaden,20-29,M,4730,1808
Hovedstaden,30-39,K,12955,6067
Hovedstaden,30-39,M,6116,3084
Hovedstaden,40-49,K,18448,8801
Hovedstaden,40-49,M,7277,3841
Hovedstaden,50-59,K,21547,10830
Hovedstaden,50-59,M,9975,5754
Hovedstaden,60-69,K,17510,11310
Hovedstaden,60-69,M,11648,7890
Hovedstaden,70-79,K,22238,11070
Hovedstaden,70-79,M,19620,9660
Hovedstaden,80-89,K,33430,18359
Hovedstaden,80-89,M,22430,11356
Hovedstaden,90+,K,8572,7657
Hovedstaden,90+,M,3169,2806
Midtjylland,0-9,K,0,0
Midtjylland,0-9,M,0,0
Midtjylland,10-19,K,731,282
Midtjylland,10-19,M,278,84
Midtjylland,20-29,K,9600,3106
Midtjylland,20-29,M,3267,841
Midtjylland,30-39,K,10256,4272
Midtjylland,30-39,M,3615,1265
Midtjylland,40-49,K,14460,6065
Midtjylland,40-49,M,4496,1563
Midtjylland,50-59,K,17193,7304
Midtjylland,50-59,M,5490,1915
Midtjylland,60-69,K,14559,8539
Midtjylland,60-69,M,8581,5250
Midtjylland,70-79,K,13486,8078
Midtjylland,70-79,M,13890,8284
Midtjylland,80-89,K,25595,15135
Midtjylland,80-89,M,19334,10621
Midtjylland,90+,K,6522,6156
Midtjylland,90+,M,2889,2732
Nordjylland,0-9,K,1,0
Nordjylland,0-9,M,0,0
Nordjylland,10-19,K,288,123
Nordjylland,10-19,M,104,41
Nordjylland,20-29,K,3942,1450
Nordjylland,20-29,M,1441,560
Nordjylland,30-39,K,4706,1824
Nordjylland,30-39,M,1583,619
Nordjylland,40-49,K,6605,2662
Nordjylland,40-49,M,2121,828
Nordjylland,50-59,K,8745,3870
Nordjylland,50-59,M,2795,1269
Nordjylland,60-69,K,6208,3562
Nordjylland,60-69,M,3366,2123
Nordjylland,70-79,K,4609,2881
Nordjylland,70-79,M,4673,2909
Nordjylland,80-89,K,13411,7413
Nordjylland,80-89,M,10367,5325
Nordjylland,90+,K,3328,3174
Nordjylland,90+,M,1534,1455
Sjælland,0-9,K,0,0
Sjælland,0-9,M,1,1
Sjælland,10-19,K,364,115
Sjælland,10-19,M,175,74
Sjælland,20-29,K,3765,1256
Sjælland,20-29,M,1462,504
Sjælland,30-39,K,5860,2166
Sjælland,30-39,M,2027,748
Sjælland,40-49,K,9771,3803
Sjælland,40-49,M,3097,1186
Sjælland,50-59,K,12233,4780
Sjælland,50-59,M,4478,1808
Sjælland,60-69,K,9873,5158
Sjælland,60-69,M,6793,3792
Sjælland,70-79,K,11356,5133
Sjælland,70-79,M,12161,5577
Sjælland,80-89,K,17774,9460
Sjælland,80-89,M,13793,6775
Sjælland,90+,K,4204,3700
Sjælland,90+,M,1777,1576
Syddanmark,0-9,K,1,0
Syddanmark,0-9,M,0,0
Syddanmark,10-19,K,590,200
Syddanmark,10-19,M,235,104
Syddanmark,20-29,K,6973,2406
Syddanmark,20-29,M,2470,1048
Syddanmark,30-39,K,8799,3888
Syddanmark,30-39,M,3234,1599
Syddanmark,40-49,K,13291,5927
Syddanmark,40-49,M,4395,2309
Syddanmark,50-59,K,16353,7644
Syddanmark,50-59,M,6079,3321
Syddanmark,60-69,K,12283,7105
Syddanmark,60-69,M,7774,5063
Syddanmark,70-79,K,12456,6854
Syddanmark,70-79,M,12708,7134
Syddanmark,80-89,K,23060,15342
Syddanmark,80-89,M,17134,10566
Syddanmark,90+,K,6953,6377
Syddanmark,90+,M,2980,2732
