"Vaccinedato","geo","Antal færdigvacc. personer","Antal borgere","Færdigvacc. (%)","Kumuleret antal færdigvacc."
2021-01-15,Nationalt,5,5843445,0.00,5
2021-01-16,Nationalt,7,5843445,0.00,12
2021-01-17,Nationalt,704,5843445,0.01,716
2021-01-18,Nationalt,2119,5843445,0.05,2835
2021-01-19,Nationalt,2078,5843445,0.08,4913
2021-01-20,Nationalt,1874,5843445,0.12,6787
2021-01-21,Nationalt,2343,5843445,0.16,9130
2021-01-22,Nationalt,5645,5843445,0.25,14775
2021-01-23,Nationalt,7138,5843445,0.38,21913
2021-01-24,Nationalt,6528,5843445,0.49,28441
2021-01-25,Nationalt,2501,5843445,0.53,30942
2021-01-26,Nationalt,1736,5843445,0.56,32678
2021-01-27,Nationalt,4359,5843445,0.63,37037
2021-01-28,Nationalt,8101,5843445,0.77,45138
2021-01-29,Nationalt,18274,5843445,1.09,63412
2021-01-30,Nationalt,12918,5843445,1.31,76330
2021-01-31,Nationalt,12281,5843445,1.52,88611
2021-02-01,Nationalt,7878,5843445,1.65,96489
2021-02-02,Nationalt,3024,5843445,1.70,99513
2021-02-03,Nationalt,6185,5843445,1.81,105698
2021-02-04,Nationalt,10890,5843445,2.00,116588
2021-02-05,Nationalt,13447,5843445,2.23,130035
2021-02-06,Nationalt,6758,5843445,2.34,136793
2021-02-07,Nationalt,3632,5843445,2.40,140425
2021-02-08,Nationalt,7038,5843445,2.52,147463
2021-02-09,Nationalt,4910,5843445,2.61,152373
2021-02-10,Nationalt,3908,5843445,2.67,156281
2021-02-11,Nationalt,2453,5843445,2.72,158734
2021-02-12,Nationalt,7615,5843445,2.85,166349
2021-02-13,Nationalt,972,5843445,2.86,167321
2021-02-14,Nationalt,627,5843445,2.87,167948
2021-02-15,Nationalt,3137,5843445,2.93,171085
2021-02-16,Nationalt,1332,5843445,2.95,172417
2021-02-17,Nationalt,429,5843445,2.96,172846
2021-02-18,Nationalt,306,5843445,2.96,173152
2021-02-19,Nationalt,966,5843445,2.98,174118
2021-02-20,Nationalt,575,5843445,2.99,174693
2021-02-21,Nationalt,348,5843445,3.00,175041
2021-02-22,Nationalt,1089,5843445,3.01,176130
2021-02-23,Nationalt,1949,5843445,3.05,178079
2021-02-24,Nationalt,1965,5843445,3.08,180044
2021-02-25,Nationalt,636,5843445,3.09,180680
2021-02-26,Nationalt,994,5843445,3.11,181674
2021-02-27,Nationalt,1479,5843445,3.13,183153
2021-02-28,Nationalt,1428,5843445,3.16,184581
2021-03-01,Nationalt,1049,5843445,3.18,185630
2021-03-02,Nationalt,1301,5843445,3.20,186931
2021-03-03,Nationalt,1025,5843445,3.22,187956
2021-03-04,Nationalt,1812,5843445,3.25,189768
2021-03-05,Nationalt,5678,5843445,3.34,195446
2021-03-06,Nationalt,4010,5843445,3.41,199456
2021-03-07,Nationalt,4360,5843445,3.49,203816
2021-03-08,Nationalt,6480,5843445,3.60,210296
2021-03-09,Nationalt,7253,5843445,3.72,217549
2021-03-10,Nationalt,7290,5843445,3.85,224839
2021-03-11,Nationalt,8065,5843445,3.99,232904
2021-03-12,Nationalt,10682,5843445,4.17,243586
2021-03-13,Nationalt,5976,5843445,4.27,249562
2021-03-14,Nationalt,9435,5843445,4.43,258997
2021-03-15,Nationalt,9966,5843445,4.60,268963
2021-03-16,Nationalt,9521,5843445,4.77,278484
2021-03-17,Nationalt,9254,5843445,4.92,287738
2021-03-18,Nationalt,7247,5843445,5.05,294985
2021-03-19,Nationalt,11828,5843445,5.25,306813
2021-03-20,Nationalt,4874,5843445,5.33,311687
2021-03-21,Nationalt,4694,5843445,5.41,316381
2021-03-22,Nationalt,7837,5843445,5.55,324218
2021-03-23,Nationalt,7649,5843445,5.68,331867
2021-03-24,Nationalt,13534,5843445,5.91,345401
2021-03-25,Nationalt,8497,5843445,6.06,353898
2021-03-26,Nationalt,7921,5843445,6.19,361819
2021-03-27,Nationalt,3141,5843445,6.25,364960
2021-03-28,Nationalt,2776,5843445,6.29,367736
2021-03-29,Nationalt,6043,5843445,6.40,373779
2021-03-30,Nationalt,6101,5843445,6.50,379880
2021-03-31,Nationalt,9870,5843445,6.67,389750
2021-04-01,Nationalt,6979,5843445,6.79,396729
2021-04-02,Nationalt,7048,5843445,6.91,403777
2021-04-03,Nationalt,2190,5843445,6.95,405967
