"Vaccinedato","geo","Antal påbegyndt vacc. personer","Antal borgere","Påbegyndtvacc. (%)","Kumuleret antal påbegyndt vacc."
2020-12-27,Nationalt,6359,5845560,0.11,6359
2020-12-28,Nationalt,2011,5845560,0.14,8370
2020-12-29,Nationalt,8794,5845560,0.29,17164
2020-12-30,Nationalt,11248,5845560,0.49,28412
2020-12-31,Nationalt,6044,5845560,0.59,34456
2021-01-01,Nationalt,2289,5845560,0.63,36745
2021-01-02,Nationalt,8690,5845560,0.78,45435
2021-01-03,Nationalt,5842,5845560,0.88,51277
2021-01-04,Nationalt,2395,5845560,0.92,53672
2021-01-05,Nationalt,13281,5845560,1.15,66953
2021-01-06,Nationalt,19384,5845560,1.48,86337
2021-01-07,Nationalt,17198,5845560,1.77,103535
2021-01-08,Nationalt,8312,5845560,1.91,111847
2021-01-09,Nationalt,1894,5845560,1.95,113741
2021-01-10,Nationalt,813,5845560,1.96,114554
2021-01-11,Nationalt,656,5845560,1.97,115210
2021-01-12,Nationalt,462,5845560,1.98,115672
2021-01-13,Nationalt,12626,5845560,2.19,128298
2021-01-14,Nationalt,17742,5845560,2.50,146040
2021-01-15,Nationalt,15055,5845560,2.76,161095
2021-01-16,Nationalt,4558,5845560,2.83,165653
2021-01-17,Nationalt,2484,5845560,2.88,168137
2021-01-18,Nationalt,3825,5845560,2.94,171962
2021-01-19,Nationalt,2461,5845560,2.98,174423
2021-01-20,Nationalt,1490,5845560,3.01,175913
2021-01-21,Nationalt,1503,5845560,3.04,177416
2021-01-22,Nationalt,658,5845560,3.05,178074
2021-01-23,Nationalt,736,5845560,3.06,178810
2021-01-24,Nationalt,597,5845560,3.07,179407
2021-01-25,Nationalt,276,5845560,3.07,179683
2021-01-26,Nationalt,214,5845560,3.08,179897
2021-01-27,Nationalt,202,5845560,3.08,180099
2021-01-28,Nationalt,220,5845560,3.08,180319
2021-01-29,Nationalt,1094,5845560,3.10,181413
2021-01-30,Nationalt,1190,5845560,3.12,182603
2021-01-31,Nationalt,1201,5845560,3.14,183804
2021-02-01,Nationalt,747,5845560,3.16,184551
2021-02-02,Nationalt,2016,5845560,3.19,186567
2021-02-03,Nationalt,1522,5845560,3.22,188089
2021-02-04,Nationalt,1419,5845560,3.24,189508
