"Regionsnavn","Aldersgruppe","sex","Antal første vacc.","Antal faerdigvacc."
Hovedstaden,0-9,K,2,1
Hovedstaden,0-9,M,0,0
Hovedstaden,10-19,K,637,354
Hovedstaden,10-19,M,407,267
Hovedstaden,20-29,K,12551,6641
Hovedstaden,20-29,M,5225,2942
Hovedstaden,30-39,K,13634,8249
Hovedstaden,30-39,M,6748,4517
Hovedstaden,40-49,K,19351,12280
Hovedstaden,40-49,M,8231,5687
Hovedstaden,50-59,K,22990,15188
Hovedstaden,50-59,M,11507,8441
Hovedstaden,60-69,K,63109,15441
Hovedstaden,60-69,M,55691,11373
Hovedstaden,70-79,K,80478,33087
Hovedstaden,70-79,M,67504,29302
Hovedstaden,80-89,K,37108,35347
Hovedstaden,80-89,M,25010,23755
Hovedstaden,90+,K,8817,8473
Hovedstaden,90+,M,3257,3147
Midtjylland,0-9,K,0,0
Midtjylland,0-9,M,1,0
Midtjylland,10-19,K,780,415
Midtjylland,10-19,M,342,239
Midtjylland,20-29,K,10185,4399
Midtjylland,20-29,M,3763,2027
Midtjylland,30-39,K,10955,5589
Midtjylland,30-39,M,4329,2492
Midtjylland,40-49,K,15674,8058
Midtjylland,40-49,M,5587,3230
Midtjylland,50-59,K,19225,10429
Midtjylland,50-59,M,7310,4387
Midtjylland,60-69,K,32087,12144
Midtjylland,60-69,M,24715,8258
Midtjylland,70-79,K,61770,24901
Midtjylland,70-79,M,57234,24479
Midtjylland,80-89,K,28482,26560
Midtjylland,80-89,M,21840,20240
Midtjylland,90+,K,6590,6414
Midtjylland,90+,M,2926,2862
Nordjylland,0-9,K,0,0
Nordjylland,0-9,M,0,0
Nordjylland,10-19,K,293,148
Nordjylland,10-19,M,129,93
Nordjylland,20-29,K,4122,1881
Nordjylland,20-29,M,1610,1025
Nordjylland,30-39,K,4842,2332
Nordjylland,30-39,M,1748,1063
Nordjylland,40-49,K,6828,3315
Nordjylland,40-49,M,2341,1388
Nordjylland,50-59,K,9119,4810
Nordjylland,50-59,M,3089,2059
Nordjylland,60-69,K,13915,4556
Nordjylland,60-69,M,10413,3024
Nordjylland,70-79,K,29931,12751
Nordjylland,70-79,M,28108,12543
Nordjylland,80-89,K,14406,14037
Nordjylland,80-89,M,11193,10897
Nordjylland,90+,K,3332,3273
Nordjylland,90+,M,1558,1524
Sjælland,0-9,K,0,0
Sjælland,0-9,M,1,1
Sjælland,10-19,K,405,170
Sjælland,10-19,M,214,132
Sjælland,20-29,K,4056,1651
Sjælland,20-29,M,1776,970
Sjælland,30-39,K,6284,2754
Sjælland,30-39,M,2362,1279
Sjælland,40-49,K,10326,4852
Sjælland,40-49,M,3542,2047
Sjælland,50-59,K,12959,6367
Sjælland,50-59,M,5091,3384
Sjælland,60-69,K,19944,7545
Sjælland,60-69,M,16277,6359
Sjælland,70-79,K,44623,24427
Sjælland,70-79,M,41087,23983
Sjælland,80-89,K,19993,18584
Sjælland,80-89,M,15443,14443
Sjælland,90+,K,4282,4166
Sjælland,90+,M,1840,1799
Syddanmark,0-9,K,1,1
Syddanmark,0-9,M,0,0
Syddanmark,10-19,K,625,311
Syddanmark,10-19,M,318,197
Syddanmark,20-29,K,7449,3067
Syddanmark,20-29,M,3016,1637
Syddanmark,30-39,K,9342,4694
Syddanmark,30-39,M,3887,2308
Syddanmark,40-49,K,14155,7230
Syddanmark,40-49,M,5319,3381
Syddanmark,50-59,K,17695,9605
Syddanmark,50-59,M,7506,5019
Syddanmark,60-69,K,27256,9759
Syddanmark,60-69,M,21891,7453
Syddanmark,70-79,K,62159,16860
Syddanmark,70-79,M,57265,17082
Syddanmark,80-89,K,30487,25446
Syddanmark,80-89,M,23122,19109
Syddanmark,90+,K,7053,6816
Syddanmark,90+,M,3037,2962
