"Vaccinedato","geo","Antal færdigvacc. personer","Antal borgere","Færdigvacc. (%)","Kumuleret antal færdigvacc."
2021-01-15,Nationalt,5,5845560,0.00,5
2021-01-16,Nationalt,8,5845560,0.00,13
2021-01-17,Nationalt,697,5845560,0.01,710
2021-01-18,Nationalt,2099,5845560,0.05,2809
2021-01-19,Nationalt,2057,5845560,0.08,4866
2021-01-20,Nationalt,1856,5845560,0.11,6722
2021-01-21,Nationalt,2324,5845560,0.15,9046
2021-01-22,Nationalt,5637,5845560,0.25,14683
2021-01-23,Nationalt,7108,5845560,0.37,21791
2021-01-24,Nationalt,6465,5845560,0.48,28256
2021-01-25,Nationalt,2475,5845560,0.53,30731
2021-01-26,Nationalt,1723,5845560,0.56,32454
2021-01-27,Nationalt,4354,5845560,0.63,36808
2021-01-28,Nationalt,8112,5845560,0.77,44920
2021-01-29,Nationalt,18240,5845560,1.08,63160
2021-01-30,Nationalt,12854,5845560,1.30,76014
2021-01-31,Nationalt,12205,5845560,1.51,88219
2021-02-01,Nationalt,7869,5845560,1.64,96088
2021-02-02,Nationalt,3012,5845560,1.70,99100
2021-02-03,Nationalt,6176,5845560,1.80,105276
2021-02-04,Nationalt,10884,5845560,1.99,116160
2021-02-05,Nationalt,13399,5845560,2.22,129559
2021-02-06,Nationalt,6760,5845560,2.33,136319
2021-02-07,Nationalt,3638,5845560,2.39,139957
2021-02-08,Nationalt,7043,5845560,2.51,147000
2021-02-09,Nationalt,4888,5845560,2.60,151888
2021-02-10,Nationalt,3913,5845560,2.67,155801
2021-02-11,Nationalt,2463,5845560,2.71,158264
2021-02-12,Nationalt,7631,5845560,2.84,165895
2021-02-13,Nationalt,971,5845560,2.85,166866
2021-02-14,Nationalt,627,5845560,2.87,167493
2021-02-15,Nationalt,3141,5845560,2.92,170634
2021-02-16,Nationalt,1341,5845560,2.94,171975
2021-02-17,Nationalt,427,5845560,2.95,172402
2021-02-18,Nationalt,309,5845560,2.95,172711
2021-02-19,Nationalt,973,5845560,2.97,173684
2021-02-20,Nationalt,580,5845560,2.98,174264
2021-02-21,Nationalt,359,5845560,2.99,174623
