Dato;AG_testede;AG_pos;AGpos_PCRkonf;Andel_AGpos_PCRkonf_pct;AGpos_minusPCRkonf;Andel_AGminusPCRkonf_pct;AGpos_PCRpos;AGposPCRneg;AGnegPCRpos;AGnegPCRneg
2021-05-09;271483;299;278;92,9765886287625;21;7,02341137123746;170;105;300;17846
2021-05-10;493628;481;454;94,3866943866944;27;5,61330561330561;285;163;432;30398
2021-05-11;394754;495;453;91,5151515151515;42;8,48484848484849;305;141;337;26633
2021-05-12;426996;527;492;93,3586337760911;35;6,64136622390892;308;175;284;27924
2021-05-13;296840;401;364;90,7730673316708;37;9,22693266832918;210;147;189;17222
2021-05-14;325375;406;371;91,3793103448276;35;8,62068965517242;219;148;244;18776
2021-05-15;265364;348;305;87,6436781609195;43;12,3563218390805;187;115;233;18254
2021-05-16;307514;421;383;90,9738717339667;38;9,02612826603325;262;115;276;19957
2021-05-17;497907;500;473;94,6;27;5,4;283;178;414;27295
2021-05-18;395122;437;411;94,0503432494279;26;5,94965675057208;257;146;333;22920
2021-05-19;392927;404;365;90,3465346534654;39;9,65346534653465;246;111;290;25086
2021-05-20;488026;493;455;92,2920892494929;38;7,7079107505071;280;170;279;26799
2021-05-21;469421;421;393;93,3491686460808;28;6,65083135391924;218;167;246;24323
2021-05-22;265062;316;297;93,9873417721519;19;6,0126582278481;188;106;189;14821
2021-05-23;252873;264;251;95,0757575757576;13;4,92424242424242;168;80;231;17032
2021-05-24;334548;343;318;92,7113702623907;25;7,28862973760933;197;113;356;21109
2021-05-25;496561;511;477;93,3463796477495;34;6,65362035225049;303;169;456;27780
2021-05-26;358876;440;415;94,3181818181818;25;5,68181818181818;254;157;358;23190
2021-05-27;479276;493;460;93,3062880324544;33;6,69371196754564;263;192;263;24569
2021-05-28;491394;437;406;92,9061784897025;31;7,09382151029748;226;173;303;22536
2021-05-29;223047;322;293;90,9937888198758;29;9,00621118012422;190;99;231;13355
2021-05-30;260767;359;336;93,5933147632312;23;6,4066852367688;236;94;285;15811
2021-05-31;480208;518;489;94,4015444015444;29;5,5984555984556;298;179;399;24786
