"Vaccinedato","geo","Antal påbegyndt vacc. personer","Antal borgere","Påbegyndtvacc. (%)","Kumuleret antal påbegyndt vacc."
2020-12-27,Nationalt,6370,5840264,0.11,6370
2020-12-28,Nationalt,2018,5840264,0.14,8388
2020-12-29,Nationalt,8808,5840264,0.29,17196
2020-12-30,Nationalt,11266,5840264,0.49,28462
2020-12-31,Nationalt,6056,5840264,0.59,34518
2021-01-01,Nationalt,2293,5840264,0.63,36811
2021-01-02,Nationalt,8708,5840264,0.78,45519
2021-01-03,Nationalt,5852,5840264,0.88,51371
2021-01-04,Nationalt,2392,5840264,0.92,53763
2021-01-05,Nationalt,13305,5840264,1.15,67068
2021-01-06,Nationalt,19425,5840264,1.48,86493
2021-01-07,Nationalt,17224,5840264,1.78,103717
2021-01-08,Nationalt,8328,5840264,1.92,112045
2021-01-09,Nationalt,1893,5840264,1.95,113938
2021-01-10,Nationalt,813,5840264,1.96,114751
2021-01-11,Nationalt,657,5840264,1.98,115408
2021-01-12,Nationalt,463,5840264,1.98,115871
2021-01-13,Nationalt,12630,5840264,2.20,128501
2021-01-14,Nationalt,17762,5840264,2.50,146263
2021-01-15,Nationalt,15081,5840264,2.76,161344
2021-01-16,Nationalt,4570,5840264,2.84,165914
2021-01-17,Nationalt,2488,5840264,2.88,168402
2021-01-18,Nationalt,3828,5840264,2.95,172230
2021-01-19,Nationalt,2464,5840264,2.99,174694
2021-01-20,Nationalt,1490,5840264,3.02,176184
2021-01-21,Nationalt,1508,5840264,3.04,177692
2021-01-22,Nationalt,659,5840264,3.05,178351
2021-01-23,Nationalt,740,5840264,3.07,179091
2021-01-24,Nationalt,598,5840264,3.08,179689
2021-01-25,Nationalt,276,5840264,3.08,179965
2021-01-26,Nationalt,216,5840264,3.09,180181
2021-01-27,Nationalt,202,5840264,3.09,180383
2021-01-28,Nationalt,219,5840264,3.09,180602
2021-01-29,Nationalt,1099,5840264,3.11,181701
2021-01-30,Nationalt,1190,5840264,3.13,182891
2021-01-31,Nationalt,1206,5840264,3.15,184097
2021-02-01,Nationalt,748,5840264,3.17,184845
2021-02-02,Nationalt,2022,5840264,3.20,186867
2021-02-03,Nationalt,1530,5840264,3.23,188397
2021-02-04,Nationalt,1423,5840264,3.25,189820
2021-02-05,Nationalt,1584,5840264,3.28,191404
2021-02-06,Nationalt,1014,5840264,3.29,192418
2021-02-07,Nationalt,1898,5840264,3.33,194316
2021-02-08,Nationalt,2529,5840264,3.37,196845
2021-02-09,Nationalt,3547,5840264,3.43,200392
2021-02-10,Nationalt,3273,5840264,3.49,203665
2021-02-11,Nationalt,5669,5840264,3.58,209334
2021-02-12,Nationalt,12045,5840264,3.79,221379
2021-02-13,Nationalt,6553,5840264,3.90,227932
2021-02-14,Nationalt,6218,5840264,4.01,234150
2021-02-15,Nationalt,13840,5840264,4.25,247990
2021-02-16,Nationalt,13233,5840264,4.47,261223
2021-02-17,Nationalt,10450,5840264,4.65,271673
2021-02-18,Nationalt,11458,5840264,4.85,283131
2021-02-19,Nationalt,13886,5840264,5.09,297017
2021-02-20,Nationalt,10494,5840264,5.27,307511
2021-02-21,Nationalt,10795,5840264,5.45,318306
2021-02-22,Nationalt,13512,5840264,5.68,331818
2021-02-23,Nationalt,14396,5840264,5.93,346214
2021-02-24,Nationalt,13696,5840264,6.16,359910
2021-02-25,Nationalt,14472,5840264,6.41,374382
