"Vaccinedato","geo","Antal færdigvacc. personer","Antal borgere","Færdigvacc. (%)","Kumuleret antal færdigvacc."
2021-01-15,Nationalt,5,5840264,0.00,5
2021-01-16,Nationalt,7,5840264,0.00,12
2021-01-17,Nationalt,699,5840264,0.01,711
2021-01-18,Nationalt,2102,5840264,0.05,2813
2021-01-19,Nationalt,2062,5840264,0.08,4875
2021-01-20,Nationalt,1861,5840264,0.12,6736
2021-01-21,Nationalt,2327,5840264,0.16,9063
2021-01-22,Nationalt,5648,5840264,0.25,14711
2021-01-23,Nationalt,7115,5840264,0.37,21826
2021-01-24,Nationalt,6478,5840264,0.48,28304
2021-01-25,Nationalt,2479,5840264,0.53,30783
2021-01-26,Nationalt,1725,5840264,0.56,32508
2021-01-27,Nationalt,4357,5840264,0.63,36865
2021-01-28,Nationalt,8114,5840264,0.77,44979
2021-01-29,Nationalt,18254,5840264,1.08,63233
2021-01-30,Nationalt,12874,5840264,1.30,76107
2021-01-31,Nationalt,12225,5840264,1.51,88332
2021-02-01,Nationalt,7882,5840264,1.65,96214
2021-02-02,Nationalt,3016,5840264,1.70,99230
2021-02-03,Nationalt,6176,5840264,1.80,105406
2021-02-04,Nationalt,10882,5840264,1.99,116288
2021-02-05,Nationalt,13418,5840264,2.22,129706
2021-02-06,Nationalt,6770,5840264,2.34,136476
2021-02-07,Nationalt,3640,5840264,2.40,140116
2021-02-08,Nationalt,7048,5840264,2.52,147164
2021-02-09,Nationalt,4895,5840264,2.60,152059
2021-02-10,Nationalt,3912,5840264,2.67,155971
2021-02-11,Nationalt,2463,5840264,2.71,158434
2021-02-12,Nationalt,7631,5840264,2.84,166065
2021-02-13,Nationalt,970,5840264,2.86,167035
2021-02-14,Nationalt,628,5840264,2.87,167663
2021-02-15,Nationalt,3141,5840264,2.92,170804
2021-02-16,Nationalt,1342,5840264,2.95,172146
2021-02-17,Nationalt,428,5840264,2.95,172574
2021-02-18,Nationalt,311,5840264,2.96,172885
2021-02-19,Nationalt,972,5840264,2.98,173857
2021-02-20,Nationalt,582,5840264,2.99,174439
2021-02-21,Nationalt,358,5840264,2.99,174797
2021-02-22,Nationalt,1103,5840264,3.01,175900
2021-02-23,Nationalt,1948,5840264,3.05,177848
2021-02-24,Nationalt,1962,5840264,3.08,179810
2021-02-25,Nationalt,643,5840264,3.09,180453
2021-02-26,Nationalt,1003,5840264,3.11,181456
2021-02-27,Nationalt,1474,5840264,3.13,182930
2021-02-28,Nationalt,1430,5840264,3.16,184360
2021-03-01,Nationalt,1066,5840264,3.17,185426
2021-03-02,Nationalt,1302,5840264,3.20,186728
2021-03-03,Nationalt,1032,5840264,3.21,187760
2021-03-04,Nationalt,1814,5840264,3.25,189574
2021-03-05,Nationalt,5701,5840264,3.34,195275
2021-03-06,Nationalt,4009,5840264,3.41,199284
2021-03-07,Nationalt,4350,5840264,3.49,203634
2021-03-08,Nationalt,6491,5840264,3.60,210125
2021-03-09,Nationalt,7272,5840264,3.72,217397
2021-03-10,Nationalt,7295,5840264,3.85,224692
2021-03-11,Nationalt,8074,5840264,3.99,232766
2021-03-12,Nationalt,10680,5840264,4.17,243446
2021-03-13,Nationalt,5969,5840264,4.27,249415
2021-03-14,Nationalt,9433,5840264,4.43,258848
2021-03-15,Nationalt,9955,5840264,4.60,268803
2021-03-16,Nationalt,9517,5840264,4.77,278320
2021-03-17,Nationalt,9257,5840264,4.92,287577
2021-03-18,Nationalt,7248,5840264,5.05,294825
2021-03-19,Nationalt,11830,5840264,5.25,306655
2021-03-20,Nationalt,4872,5840264,5.33,311527
2021-03-21,Nationalt,4696,5840264,5.41,316223
2021-03-22,Nationalt,7839,5840264,5.55,324062
2021-03-23,Nationalt,7640,5840264,5.68,331702
2021-03-24,Nationalt,13563,5840264,5.91,345265
2021-03-25,Nationalt,8499,5840264,6.06,353764
2021-03-26,Nationalt,7927,5840264,6.19,361691
2021-03-27,Nationalt,3140,5840264,6.25,364831
2021-03-28,Nationalt,2821,5840264,6.30,367652
2021-03-29,Nationalt,6249,5840264,6.40,373901
2021-03-30,Nationalt,6109,5840264,6.51,380010
2021-03-31,Nationalt,9889,5840264,6.68,389899
2021-04-01,Nationalt,6987,5840264,6.80,396886
2021-04-02,Nationalt,7057,5840264,6.92,403943
2021-04-03,Nationalt,2192,5840264,6.95,406135
2021-04-04,Nationalt,1789,5840264,6.98,407924
2021-04-05,Nationalt,1310,5840264,7.01,409234
2021-04-06,Nationalt,6160,5840264,7.11,415394
2021-04-07,Nationalt,8333,5840264,7.26,423727
2021-04-08,Nationalt,8637,5840264,7.40,432364
2021-04-09,Nationalt,8750,5840264,7.55,441114
2021-04-10,Nationalt,5462,5840264,7.65,446576
2021-04-11,Nationalt,3911,5840264,7.71,450487
2021-04-12,Nationalt,11565,5840264,7.91,462052
2021-04-13,Nationalt,6299,5840264,8.02,468351
2021-04-14,Nationalt,11239,5840264,8.21,479590
2021-04-15,Nationalt,9141,5840264,8.37,488731
2021-04-16,Nationalt,8210,5840264,8.51,496941
2021-04-17,Nationalt,2742,5840264,8.56,499683
2021-04-18,Nationalt,5164,5840264,8.64,504847
2021-04-19,Nationalt,14455,5840264,8.89,519302
2021-04-20,Nationalt,17055,5840264,9.18,536357
2021-04-21,Nationalt,12832,5840264,9.40,549189
2021-04-22,Nationalt,5382,5840264,9.50,554571
2021-04-23,Nationalt,11246,5840264,9.69,565817
2021-04-24,Nationalt,7616,5840264,9.82,573433
2021-04-25,Nationalt,5292,5840264,9.91,578725
2021-04-26,Nationalt,7829,5840264,10.0,586554
2021-04-27,Nationalt,20846,5840264,10.4,607400
