"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-02-24,København,K,17033,11108,16672,11073,361,35
2021-02-24,København,M,8378,5304,8105,5292,273,12
2021-02-24,Frederiksberg,K,3746,2253,3647,2243,99,10
2021-02-24,Frederiksberg,M,1877,1102,1807,1101,70,1
2021-02-24,Ballerup,K,1758,914,1662,908,96,6
2021-02-24,Ballerup,M,878,390,802,388,76,2
2021-02-24,Brøndby,K,1369,699,1323,697,46,2
2021-02-24,Brøndby,M,631,295,599,295,32,0
2021-02-24,Dragør,K,611,296,586,296,25,0
2021-02-24,Dragør,M,323,131,302,131,21,0
2021-02-24,Gentofte,K,2983,1862,2883,1861,100,1
2021-02-24,Gentofte,M,1409,854,1358,852,51,2
2021-02-24,Gladsaxe,K,2739,1704,2638,1698,101,6
2021-02-24,Gladsaxe,M,1206,688,1142,686,64,2
2021-02-24,Glostrup,K,1207,693,1160,690,47,3
2021-02-24,Glostrup,M,628,366,615,367,13,-1
2021-02-24,Herlev,K,1345,806,1310,805,35,1
2021-02-24,Herlev,M,493,263,467,263,26,0
2021-02-24,Albertslund,K,1098,644,1072,643,26,1
2021-02-24,Albertslund,M,607,323,580,323,27,0
2021-02-24,Hvidovre,K,2297,1460,2240,1455,57,5
2021-02-24,Hvidovre,M,1080,616,1022,616,58,0
2021-02-24,Høje Tåstrup,K,1980,1111,1910,1098,70,13
2021-02-24,Høje Tåstrup,M,1188,645,1152,643,36,2
2021-02-24,Lyngby-Taarbæk,K,2428,1294,2330,1288,98,6
2021-02-24,Lyngby-Taarbæk,M,1108,572,1058,573,50,-1
2021-02-24,Rødovre,K,1581,811,1526,810,55,1
2021-02-24,Rødovre,M,636,317,595,317,41,0
2021-02-24,Ishøj,K,808,441,794,438,14,3
2021-02-24,Ishøj,M,413,211,397,211,16,0
2021-02-24,Tårnby,K,1628,952,1578,949,50,3
2021-02-24,Tårnby,M,678,348,640,347,38,1
2021-02-24,Vallensbæk,K,641,330,622,329,19,1
2021-02-24,Vallensbæk,M,381,207,366,207,15,0
2021-02-24,Furesø,K,1798,987,1718,987,80,0
2021-02-24,Furesø,M,853,430,803,430,50,0
2021-02-24,Allerød,K,961,552,918,552,43,0
2021-02-24,Allerød,M,542,252,508,252,34,0
2021-02-24,Fredensborg,K,1687,1012,1641,1005,46,7
2021-02-24,Fredensborg,M,871,449,822,447,49,2
2021-02-24,Helsingør,K,2679,1506,2595,1504,84,2
2021-02-24,Helsingør,M,1397,704,1320,701,77,3
2021-02-24,Hillerød,K,2448,1556,2373,1557,75,-1
2021-02-24,Hillerød,M,1199,644,1143,645,56,-1
2021-02-24,Hørsholm,K,1146,655,1097,653,49,2
2021-02-24,Hørsholm,M,626,310,589,310,37,0
2021-02-24,Rudersdal,K,2405,1338,2300,1337,105,1
2021-02-24,Rudersdal,M,1282,615,1208,614,74,1
2021-02-24,Egedal,K,1432,858,1374,858,58,0
2021-02-24,Egedal,M,628,300,587,299,41,1
2021-02-24,Frederikssund,K,1940,1011,1819,1009,121,2
2021-02-24,Frederikssund,M,935,418,888,419,47,-1
2021-02-24,Greve,K,1914,948,1866,917,48,31
2021-02-24,Greve,M,895,313,855,308,40,5
2021-02-24,Køge,K,2789,1314,2689,1302,100,12
2021-02-24,Køge,M,1172,419,1093,420,79,-1
2021-02-24,Halsnæs,K,1238,729,1194,728,44,1
2021-02-24,Halsnæs,M,638,306,604,304,34,2
2021-02-24,Roskilde,K,4249,2005,4166,1922,83,83
2021-02-24,Roskilde,M,1841,707,1785,665,56,42
2021-02-24,Solrød,K,915,479,887,477,28,2
2021-02-24,Solrød,M,426,165,405,163,21,2
2021-02-24,Gribskov,K,1758,1000,1711,1000,47,0
2021-02-24,Gribskov,M,971,494,923,493,48,1
