"Regionsnavn","Aldersgruppe","sex","Antal første vacc.","Antal faerdigvacc."
Hovedstaden,0-9,K,1,0
Hovedstaden,0-9,M,0,0
Hovedstaden,10-19,K,224,126
Hovedstaden,10-19,M,95,54
Hovedstaden,20-29,K,5406,3449
Hovedstaden,20-29,M,1799,1115
Hovedstaden,30-39,K,6879,4875
Hovedstaden,30-39,M,2943,2098
Hovedstaden,40-49,K,9417,6774
Hovedstaden,40-49,M,3101,2130
Hovedstaden,50-59,K,10881,7716
Hovedstaden,50-59,M,4028,2667
Hovedstaden,60-69,K,8093,5826
Hovedstaden,60-69,M,4715,3253
Hovedstaden,70-79,K,5630,3625
Hovedstaden,70-79,M,5314,3521
Hovedstaden,80-89,K,13234,4382
Hovedstaden,80-89,M,8238,2385
Hovedstaden,90+,K,6653,2825
Hovedstaden,90+,M,2413,776
Midtjylland,0-9,K,0,0
Midtjylland,0-9,M,0,0
Midtjylland,10-19,K,351,175
Midtjylland,10-19,M,72,31
Midtjylland,20-29,K,4777,2009
Midtjylland,20-29,M,1138,426
Midtjylland,30-39,K,5579,3133
Midtjylland,30-39,M,1537,812
Midtjylland,40-49,K,7570,4385
Midtjylland,40-49,M,1729,867
Midtjylland,50-59,K,9117,5369
Midtjylland,50-59,M,1873,973
Midtjylland,60-69,K,6407,3897
Midtjylland,60-69,M,2716,1667
Midtjylland,70-79,K,3469,2675
Midtjylland,70-79,M,3264,2272
Midtjylland,80-89,K,13504,5049
Midtjylland,80-89,M,9067,2526
Midtjylland,90+,K,5905,3278
Midtjylland,90+,M,2543,1015
Nordjylland,0-9,K,0,0
Nordjylland,0-9,M,0,0
Nordjylland,10-19,K,120,65
Nordjylland,10-19,M,26,13
Nordjylland,20-29,K,1793,965
Nordjylland,20-29,M,498,262
Nordjylland,30-39,K,2105,1351
Nordjylland,30-39,M,540,297
Nordjylland,40-49,K,2887,1937
Nordjylland,40-49,M,669,337
Nordjylland,50-59,K,3853,2705
Nordjylland,50-59,M,720,370
Nordjylland,60-69,K,2354,1728
Nordjylland,60-69,M,924,609
Nordjylland,70-79,K,1930,1227
Nordjylland,70-79,M,1721,992
Nordjylland,80-89,K,7060,2579
Nordjylland,80-89,M,4883,1336
Nordjylland,90+,K,3166,1757
Nordjylland,90+,M,1435,539
Sjælland,0-9,K,0,0
Sjælland,0-9,M,0,0
Sjælland,10-19,K,189,51
Sjælland,10-19,M,65,18
Sjælland,20-29,K,2083,930
Sjælland,20-29,M,617,257
Sjælland,30-39,K,3502,1713
Sjælland,30-39,M,949,486
Sjælland,40-49,K,6001,3076
Sjælland,40-49,M,1348,634
Sjælland,50-59,K,7251,3541
Sjælland,50-59,M,1738,820
Sjælland,60-69,K,4783,2332
Sjælland,60-69,M,2306,999
Sjælland,70-79,K,2879,1291
Sjælland,70-79,M,2773,1175
Sjælland,80-89,K,8802,2339
Sjælland,80-89,M,5970,1210
Sjælland,90+,K,3672,1629
Sjælland,90+,M,1510,427
Syddanmark,0-9,K,1,0
Syddanmark,0-9,M,0,0
Syddanmark,10-19,K,305,116
Syddanmark,10-19,M,60,30
Syddanmark,20-29,K,3539,1531
Syddanmark,20-29,M,846,438
Syddanmark,30-39,K,4954,2758
Syddanmark,30-39,M,1345,807
Syddanmark,40-49,K,7169,4074
Syddanmark,40-49,M,1641,968
Syddanmark,50-59,K,8826,4968
Syddanmark,50-59,M,1836,1060
Syddanmark,60-69,K,5776,3441
Syddanmark,60-69,M,2534,1657
Syddanmark,70-79,K,3908,2776
Syddanmark,70-79,M,3697,2630
Syddanmark,80-89,K,12463,4739
Syddanmark,80-89,M,8397,2485
Syddanmark,90+,K,5821,2928
Syddanmark,90+,M,2411,874
