"Vaccinedato";"geo";"Antal færdigvacc. personer";"Antal borgere";"Færdigvacc. (%)";"Kumuleret antal færdigvacc."
2021-01-01;Nationalt;1;5870505;0.00;1
2021-01-04;Nationalt;1;5870505;0.00;2
2021-01-07;Nationalt;1;5870505;0.00;3
2021-01-09;Nationalt;2;5870505;0.00;5
2021-01-12;Nationalt;2;5870505;0.00;7
2021-01-13;Nationalt;2;5870505;0.00;9
2021-01-14;Nationalt;1;5870505;0.00;10
2021-01-15;Nationalt;5;5870505;0.00;15
2021-01-16;Nationalt;9;5870505;0.00;24
2021-01-17;Nationalt;649;5870505;0.01;673
2021-01-18;Nationalt;1983;5870505;0.05;2656
2021-01-19;Nationalt;1938;5870505;0.08;4594
2021-01-20;Nationalt;1747;5870505;0.11;6341
2021-01-21;Nationalt;2212;5870505;0.15;8553
2021-01-22;Nationalt;5383;5870505;0.24;13936
2021-01-23;Nationalt;6646;5870505;0.35;20582
2021-01-24;Nationalt;6013;5870505;0.45;26595
2021-01-25;Nationalt;2331;5870505;0.49;28926
2021-01-26;Nationalt;1643;5870505;0.52;30569
2021-01-27;Nationalt;4156;5870505;0.59;34725
2021-01-28;Nationalt;7885;5870505;0.73;42610
2021-01-29;Nationalt;17460;5870505;1.02;60070
2021-01-30;Nationalt;12168;5870505;1.23;72238
2021-01-31;Nationalt;11455;5870505;1.43;83693
2021-02-01;Nationalt;7588;5870505;1.55;91281
2021-02-02;Nationalt;2909;5870505;1.60;94190
2021-02-03;Nationalt;6016;5870505;1.71;100206
2021-02-04;Nationalt;10577;5870505;1.89;110783
2021-02-05;Nationalt;12911;5870505;2.11;123694
2021-02-06;Nationalt;6514;5870505;2.22;130208
2021-02-07;Nationalt;3510;5870505;2.28;133718
2021-02-08;Nationalt;6816;5870505;2.39;140534
2021-02-09;Nationalt;4716;5870505;2.47;145250
2021-02-10;Nationalt;3791;5870505;2.54;149041
2021-02-11;Nationalt;2407;5870505;2.58;151448
2021-02-12;Nationalt;7551;5870505;2.71;158999
2021-02-13;Nationalt;936;5870505;2.72;159935
2021-02-14;Nationalt;611;5870505;2.73;160546
2021-02-15;Nationalt;3098;5870505;2.79;163644
2021-02-16;Nationalt;1311;5870505;2.81;164955
2021-02-17;Nationalt;418;5870505;2.82;165373
2021-02-18;Nationalt;314;5870505;2.82;165687
2021-02-19;Nationalt;946;5870505;2.84;166633
2021-02-20;Nationalt;564;5870505;2.85;167197
2021-02-21;Nationalt;353;5870505;2.85;167550
2021-02-22;Nationalt;1089;5870505;2.87;168639
2021-02-23;Nationalt;1898;5870505;2.90;170537
2021-02-24;Nationalt;1878;5870505;2.94;172415
2021-02-25;Nationalt;612;5870505;2.95;173027
2021-02-26;Nationalt;1003;5870505;2.96;174030
2021-02-27;Nationalt;1381;5870505;2.99;175411
2021-02-28;Nationalt;1342;5870505;3.01;176753
2021-03-01;Nationalt;1053;5870505;3.03;177806
2021-03-02;Nationalt;1265;5870505;3.05;179071
2021-03-03;Nationalt;1010;5870505;3.07;180081
2021-03-04;Nationalt;1785;5870505;3.10;181866
2021-03-05;Nationalt;5610;5870505;3.19;187476
2021-03-06;Nationalt;3876;5870505;3.26;191352
