"Regionsnavn","Aldersgruppe","sex","Antal første vacc.","Antal faerdigvacc."
Hovedstaden,0-9,K,2,1
Hovedstaden,0-9,M,0,0
Hovedstaden,10-19,K,633,371
Hovedstaden,10-19,M,415,283
Hovedstaden,20-29,K,12672,7167
Hovedstaden,20-29,M,5329,3131
Hovedstaden,30-39,K,13745,8839
Hovedstaden,30-39,M,6860,4774
Hovedstaden,40-49,K,19478,13068
Hovedstaden,40-49,M,8367,6008
Hovedstaden,50-59,K,24056,16200
Hovedstaden,50-59,M,12705,8886
Hovedstaden,60-69,K,72021,19050
Hovedstaden,60-69,M,65396,14488
Hovedstaden,70-79,K,80807,60954
Hovedstaden,70-79,M,67820,52107
Hovedstaden,80-89,K,37233,36059
Hovedstaden,80-89,M,25077,24238
Hovedstaden,90+,K,8845,8541
Hovedstaden,90+,M,3262,3163
Midtjylland,0-9,K,0,0
Midtjylland,0-9,M,1,0
Midtjylland,10-19,K,802,457
Midtjylland,10-19,M,358,252
Midtjylland,20-29,K,10370,4938
Midtjylland,20-29,M,3872,2222
Midtjylland,30-39,K,11197,6102
Midtjylland,30-39,M,4502,2681
Midtjylland,40-49,K,16036,8772
Midtjylland,40-49,M,5812,3492
Midtjylland,50-59,K,19862,11393
Midtjylland,50-59,M,7751,4748
Midtjylland,60-69,K,44286,12952
Midtjylland,60-69,M,37040,8702
Midtjylland,70-79,K,62747,36945
Midtjylland,70-79,M,58150,35464
Midtjylland,80-89,K,28567,27432
Midtjylland,80-89,M,21943,20978
Midtjylland,90+,K,6608,6425
Midtjylland,90+,M,2929,2867
Nordjylland,0-9,K,0,0
Nordjylland,0-9,M,0,0
Nordjylland,10-19,K,295,152
Nordjylland,10-19,M,129,93
Nordjylland,20-29,K,4200,2287
Nordjylland,20-29,M,1644,1132
Nordjylland,30-39,K,4896,2718
Nordjylland,30-39,M,1784,1187
Nordjylland,40-49,K,6898,3868
Nordjylland,40-49,M,2377,1568
Nordjylland,50-59,K,9272,5408
Nordjylland,50-59,M,3226,2214
Nordjylland,60-69,K,19628,4969
Nordjylland,60-69,M,16296,3229
Nordjylland,70-79,K,30931,16888
Nordjylland,70-79,M,29099,16231
Nordjylland,80-89,K,14485,14112
Nordjylland,80-89,M,11242,10956
Nordjylland,90+,K,3329,3272
Nordjylland,90+,M,1558,1523
Sjælland,0-9,K,0,0
Sjælland,0-9,M,1,1
Sjælland,10-19,K,406,212
Sjælland,10-19,M,221,141
Sjælland,20-29,K,4105,2074
Sjælland,20-29,M,1821,1108
Sjælland,30-39,K,6341,3494
Sjælland,30-39,M,2394,1501
Sjælland,40-49,K,10443,6105
Sjælland,40-49,M,3600,2386
Sjælland,50-59,K,13100,7968
Sjælland,50-59,M,5222,3803
Sjælland,60-69,K,28738,8474
Sjælland,60-69,M,25571,6692
Sjælland,70-79,K,46044,32892
Sjælland,70-79,M,42272,31269
Sjælland,80-89,K,20237,19223
Sjælland,80-89,M,15625,14931
Sjælland,90+,K,4306,4191
Sjælland,90+,M,1844,1803
Syddanmark,0-9,K,1,1
Syddanmark,0-9,M,0,0
Syddanmark,10-19,K,624,360
Syddanmark,10-19,M,317,222
Syddanmark,20-29,K,7590,3774
Syddanmark,20-29,M,3081,1928
Syddanmark,30-39,K,9454,5457
Syddanmark,30-39,M,3947,2604
Syddanmark,40-49,K,14342,8441
Syddanmark,40-49,M,5400,3744
Syddanmark,50-59,K,17929,11128
Syddanmark,50-59,M,7653,5562
Syddanmark,60-69,K,39606,10760
Syddanmark,60-69,M,34413,7892
Syddanmark,70-79,K,63402,28405
Syddanmark,70-79,M,58424,27910
Syddanmark,80-89,K,30647,28854
Syddanmark,80-89,M,23271,21858
Syddanmark,90+,K,7060,6834
Syddanmark,90+,M,3039,2971
