"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-05-11,København,K,65073,38247,64298,37402,775,845
2021-05-11,København,M,46990,25998,46146,25400,844,598
2021-05-11,Frederiksberg,K,15305,9756,15094,9517,211,239
2021-05-11,Frederiksberg,M,10278,6325,10090,6191,188,134
2021-05-11,Ballerup,K,8089,5269,8069,5202,20,67
2021-05-11,Ballerup,M,5560,3476,5530,3425,30,51
2021-05-11,Brøndby,K,5691,3805,5523,3736,168,69
2021-05-11,Brøndby,M,4158,2611,3971,2562,187,49
2021-05-11,Dragør,K,2615,1728,2611,1721,4,7
2021-05-11,Dragør,M,2065,1328,2062,1324,3,4
2021-05-11,Gentofte,K,12419,8097,12245,7964,174,133
2021-05-11,Gentofte,M,8978,5398,8810,5302,168,96
2021-05-11,Gladsaxe,K,10315,6503,10257,6362,58,141
2021-05-11,Gladsaxe,M,7155,4002,7058,3920,97,82
2021-05-11,Glostrup,K,3870,2609,3813,2579,57,30
2021-05-11,Glostrup,M,2587,1677,2503,1661,84,16
2021-05-11,Herlev,K,4846,3094,4836,3037,10,57
2021-05-11,Herlev,M,3201,1815,3180,1781,21,34
2021-05-11,Albertslund,K,4136,2812,4060,2775,76,37
2021-05-11,Albertslund,M,3014,2017,2914,1999,100,18
2021-05-11,Hvidovre,K,8239,5500,8083,5438,156,62
2021-05-11,Hvidovre,M,5817,3632,5653,3577,164,55
2021-05-11,Høje Tåstrup,K,7666,5185,7498,5093,168,92
2021-05-11,Høje Tåstrup,M,5724,3794,5553,3738,171,56
2021-05-11,Lyngby-Taarbæk,K,9203,5938,9175,5894,28,44
2021-05-11,Lyngby-Taarbæk,M,6313,3745,6263,3720,50,25
2021-05-11,Rødovre,K,6487,4067,6433,4043,54,24
2021-05-11,Rødovre,M,4349,2414,4265,2394,84,20
2021-05-11,Ishøj,K,3188,2131,3120,2110,68,21
2021-05-11,Ishøj,M,2398,1530,2278,1510,120,20
2021-05-11,Tårnby,K,6725,4306,6718,4259,7,47
2021-05-11,Tårnby,M,4915,2913,4900,2888,15,25
2021-05-11,Vallensbæk,K,2545,1828,2475,1811,70,17
2021-05-11,Vallensbæk,M,1991,1381,1913,1373,78,8
2021-05-11,Furesø,K,7070,4622,7057,4530,13,92
2021-05-11,Furesø,M,5094,3218,5066,3147,28,71
2021-05-11,Allerød,K,4312,2735,4307,2717,5,18
2021-05-11,Allerød,M,3229,1981,3224,1960,5,21
2021-05-11,Fredensborg,K,7382,4710,7324,4538,58,172
2021-05-11,Fredensborg,M,5535,3412,5501,3257,34,155
2021-05-11,Helsingør,K,12008,7746,11861,7322,147,424
2021-05-11,Helsingør,M,8798,5408,8653,5125,145,283
2021-05-11,Hillerød,K,8846,5586,8839,5527,7,59
2021-05-11,Hillerød,M,6261,3724,6260,3679,1,45
2021-05-11,Hørsholm,K,5110,3475,5080,3377,30,98
2021-05-11,Hørsholm,M,3646,2443,3617,2371,29,72
2021-05-11,Rudersdal,K,9850,6533,9801,6454,49,79
2021-05-11,Rudersdal,M,7302,4631,7248,4554,54,77
2021-05-11,Egedal,K,6855,4371,6835,4310,20,61
2021-05-11,Egedal,M,5017,3088,4988,3049,29,39
2021-05-11,Frederikssund,K,8730,5517,8687,5474,43,43
2021-05-11,Frederikssund,M,6435,4038,6388,3996,47,42
2021-05-11,Greve,K,7551,4971,7355,4884,196,87
2021-05-11,Greve,M,5614,3719,5433,3680,181,39
2021-05-11,Køge,K,8981,5749,8761,5514,220,235
2021-05-11,Køge,M,6310,4140,6073,4029,237,111
2021-05-11,Halsnæs,K,6380,3818,6370,3775,10,43
2021-05-11,Halsnæs,M,5061,2937,5048,2912,13,25
2021-05-11,Roskilde,K,13631,8642,13250,8338,381,304
2021-05-11,Roskilde,M,9423,5995,9073,5804,350,191
2021-05-11,Solrød,K,3284,2156,3237,2110,47,46
2021-05-11,Solrød,M,2461,1606,2401,1580,60,26
2021-05-11,Gribskov,K,8182,4813,8167,4737,15,76
2021-05-11,Gribskov,M,6744,3876,6728,3796,16,80
2021-05-11,Odsherred,K,6254,3807,6108,3717,146,90
2021-05-11,Odsherred,M,5103,3265,4990,3179,113,86
2021-05-11,Holbæk,K,11630,7171,11434,6887,196,284
2021-05-11,Holbæk,M,8282,5164,8072,4989,210,175
2021-05-11,Faxe,K,5392,3467,5291,3334,101,133
2021-05-11,Faxe,M,4074,2674,3932,2573,142,101
2021-05-11,Kalundborg,K,7747,4916,7562,4761,185,155
2021-05-11,Kalundborg,M,6035,3932,5833,3815,202,117
2021-05-11,Ringsted,K,4485,2904,4430,2787,55,117
2021-05-11,Ringsted,M,3150,2141,3090,2053,60,88
