"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-03-09,København,K,29674,11696,29546,11687,128,9
2021-03-09,København,M,16082,5573,15977,5570,105,3
2021-03-09,Frederiksberg,K,6077,2397,6046,2391,31,6
2021-03-09,Frederiksberg,M,3222,1161,3195,1160,27,1
2021-03-09,Ballerup,K,3178,995,3174,993,4,2
2021-03-09,Ballerup,M,1530,428,1529,425,1,3
2021-03-09,Brøndby,K,2323,743,2313,739,10,4
2021-03-09,Brøndby,M,1164,313,1160,312,4,1
2021-03-09,Dragør,K,887,322,885,321,2,1
2021-03-09,Dragør,M,498,140,498,137,0,3
2021-03-09,Gentofte,K,4910,1954,4900,1951,10,3
2021-03-09,Gentofte,M,2461,900,2455,897,6,3
2021-03-09,Gladsaxe,K,4793,1829,4788,1822,5,7
2021-03-09,Gladsaxe,M,2145,744,2143,739,2,5
2021-03-09,Glostrup,K,1793,748,1794,746,-1,2
2021-03-09,Glostrup,M,877,396,878,395,-1,1
2021-03-09,Herlev,K,2225,870,2201,869,24,1
2021-03-09,Herlev,M,923,283,903,282,20,1
2021-03-09,Albertslund,K,1701,691,1699,691,2,0
2021-03-09,Albertslund,M,877,344,878,345,-1,-1
2021-03-09,Hvidovre,K,3794,1516,3792,1513,2,3
2021-03-09,Hvidovre,M,1854,630,1858,635,-4,-5
2021-03-09,Høje Tåstrup,K,3087,1248,3062,1238,25,10
2021-03-09,Høje Tåstrup,M,1706,760,1698,755,8,5
2021-03-09,Lyngby-Taarbæk,K,3943,1374,3935,1371,8,3
2021-03-09,Lyngby-Taarbæk,M,1834,604,1832,603,2,1
2021-03-09,Rødovre,K,2874,893,2854,889,20,4
2021-03-09,Rødovre,M,1195,337,1185,335,10,2
2021-03-09,Ishøj,K,1239,459,1238,460,1,-1
2021-03-09,Ishøj,M,618,217,617,217,1,0
2021-03-09,Tårnby,K,2777,1037,2778,1038,-1,-1
2021-03-09,Tårnby,M,1370,375,1369,373,1,2
2021-03-09,Vallensbæk,K,1045,354,1044,352,1,2
2021-03-09,Vallensbæk,M,607,225,607,221,0,4
2021-03-09,Furesø,K,2921,1055,2915,1047,6,8
2021-03-09,Furesø,M,1400,461,1396,459,4,2
2021-03-09,Allerød,K,1779,584,1768,583,11,1
2021-03-09,Allerød,M,928,270,921,266,7,4
2021-03-09,Fredensborg,K,2778,1112,2759,1109,19,3
2021-03-09,Fredensborg,M,1432,480,1414,478,18,2
2021-03-09,Helsingør,K,4542,1615,4499,1614,43,1
2021-03-09,Helsingør,M,2379,750,2355,744,24,6
2021-03-09,Hillerød,K,3959,1623,3954,1620,5,3
2021-03-09,Hillerød,M,1963,674,1963,673,0,1
2021-03-09,Hørsholm,K,1820,685,1818,684,2,1
2021-03-09,Hørsholm,M,998,332,997,325,1,7
2021-03-09,Rudersdal,K,4032,1386,4024,1384,8,2
2021-03-09,Rudersdal,M,2148,651,2131,641,17,10
2021-03-09,Egedal,K,2611,917,2602,907,9,10
2021-03-09,Egedal,M,1189,330,1184,320,5,10
2021-03-09,Frederikssund,K,3335,1149,3318,1138,17,11
2021-03-09,Frederikssund,M,1567,526,1558,512,9,14
2021-03-09,Greve,K,2880,1174,2869,1154,11,20
2021-03-09,Greve,M,1509,488,1505,466,4,22
2021-03-09,Køge,K,3714,1567,3689,1547,25,20
2021-03-09,Køge,M,1806,584,1797,569,9,15
2021-03-09,Halsnæs,K,2345,797,2249,792,96,5
2021-03-09,Halsnæs,M,1242,351,1157,344,85,7
