"Vaccinedato","geo","Antal færdigvacc. personer","Antal borgere","Færdigvacc. (%)","Kumuleret antal færdigvacc."
2021-01-15,Nationalt,5,5841984,0.00,5
2021-01-16,Nationalt,7,5841984,0.00,12
2021-01-17,Nationalt,712,5841984,0.01,724
2021-01-18,Nationalt,2129,5841984,0.05,2853
2021-01-19,Nationalt,2085,5841984,0.08,4938
2021-01-20,Nationalt,1883,5841984,0.12,6821
2021-01-21,Nationalt,2352,5841984,0.16,9173
2021-01-22,Nationalt,5647,5841984,0.25,14820
2021-01-23,Nationalt,7173,5841984,0.38,21993
2021-01-24,Nationalt,6532,5841984,0.49,28525
2021-01-25,Nationalt,2452,5841984,0.53,30977
2021-01-26,Nationalt,1748,5841984,0.56,32725
2021-01-27,Nationalt,4361,5841984,0.63,37086
2021-01-28,Nationalt,8116,5841984,0.77,45202
2021-01-29,Nationalt,18323,5841984,1.09,63525
2021-01-30,Nationalt,12972,5841984,1.31,76497
2021-01-31,Nationalt,12299,5841984,1.52,88796
2021-02-01,Nationalt,7870,5841984,1.65,96666
2021-02-02,Nationalt,3024,5841984,1.71,99690
2021-02-03,Nationalt,6181,5841984,1.81,105871
2021-02-04,Nationalt,10918,5841984,2.00,116789
2021-02-05,Nationalt,13482,5841984,2.23,130271
2021-02-06,Nationalt,6711,5841984,2.34,136982
2021-02-07,Nationalt,3640,5841984,2.41,140622
2021-02-08,Nationalt,7053,5841984,2.53,147675
2021-02-09,Nationalt,4912,5841984,2.61,152587
2021-02-10,Nationalt,3918,5841984,2.68,156505
2021-02-11,Nationalt,2452,5841984,2.72,158957
2021-02-12,Nationalt,7607,5841984,2.85,166564
2021-02-13,Nationalt,979,5841984,2.87,167543
2021-02-14,Nationalt,632,5841984,2.88,168175
2021-02-15,Nationalt,3136,5841984,2.93,171311
2021-02-16,Nationalt,1325,5841984,2.96,172636
2021-02-17,Nationalt,429,5841984,2.96,173065
2021-02-18,Nationalt,301,5841984,2.97,173366
2021-02-19,Nationalt,966,5841984,2.98,174332
2021-02-20,Nationalt,577,5841984,2.99,174909
2021-02-21,Nationalt,351,5841984,3.00,175260
2021-02-22,Nationalt,1082,5841984,3.02,176342
2021-02-23,Nationalt,1952,5841984,3.05,178294
2021-02-24,Nationalt,1970,5841984,3.09,180264
2021-02-25,Nationalt,632,5841984,3.10,180896
2021-02-26,Nationalt,992,5841984,3.11,181888
2021-02-27,Nationalt,1464,5841984,3.14,183352
2021-02-28,Nationalt,1404,5841984,3.16,184756
2021-03-01,Nationalt,1054,5841984,3.18,185810
2021-03-02,Nationalt,1297,5841984,3.20,187107
2021-03-03,Nationalt,1019,5841984,3.22,188126
2021-03-04,Nationalt,1814,5841984,3.25,189940
2021-03-05,Nationalt,5559,5841984,3.35,195499
2021-03-06,Nationalt,3990,5841984,3.41,199489
2021-03-07,Nationalt,4346,5841984,3.49,203835
2021-03-08,Nationalt,6263,5841984,3.60,210098
