"Dato";"Aldersgruppe";"Regionsnavn";"Antal 1. stik";"Antal 2. stik"
2020-12-27;10-19;Sjælland;2;0
2020-12-27;20-29;Sjælland;58;0
2020-12-27;30-39;Sjælland;104;0
2020-12-27;40-49;Sjælland;188;0
2020-12-27;50-59;Sjælland;188;0
2020-12-27;60-69;Sjælland;146;0
2020-12-27;70-79;Sjælland;160;0
2020-12-27;80-89;Sjælland;224;0
2020-12-27;90+;Sjælland;85;0
2020-12-28;20-29;Nordjylland;10;0
2020-12-28;30-39;Nordjylland;15;0
2020-12-28;40-49;Nordjylland;16;0
2020-12-28;50-59;Nordjylland;40;0
2020-12-28;60-69;Nordjylland;24;0
2020-12-28;20-29;Midtjylland;21;0
2020-12-28;30-39;Midtjylland;38;0
2020-12-28;40-49;Midtjylland;51;0
2020-12-28;50-59;Midtjylland;53;0
2020-12-28;60-69;Midtjylland;28;0
2020-12-28;70-79;Midtjylland;3;0
2020-12-28;10-19;Syddanmark;3;0
2020-12-28;20-29;Syddanmark;46;0
2020-12-28;30-39;Syddanmark;66;0
2020-12-28;40-49;Syddanmark;126;0
2020-12-28;50-59;Syddanmark;132;0
2020-12-28;60-69;Syddanmark;77;0
2020-12-28;70-79;Syddanmark;46;0
2020-12-28;80-89;Syddanmark;67;0
2020-12-28;90+;Syddanmark;28;0
2020-12-28;10-19;Hovedstaden;3;0
2020-12-28;20-29;Hovedstaden;52;0
2020-12-28;30-39;Hovedstaden;85;0
2020-12-28;40-49;Hovedstaden;89;0
2020-12-28;50-59;Hovedstaden;72;0
2020-12-28;60-69;Hovedstaden;63;0
2020-12-28;70-79;Hovedstaden;40;0
2020-12-28;80-89;Hovedstaden;35;0
2020-12-28;90+;Hovedstaden;27;0
2020-12-28;20-29;Sjælland;54;0
2020-12-28;30-39;Sjælland;87;0
2020-12-28;40-49;Sjælland;160;0
2020-12-28;50-59;Sjælland;144;0
2020-12-28;60-69;Sjælland;100;0
2020-12-28;70-79;Sjælland;6;0
2020-12-28;80-89;Sjælland;1;0
2020-12-29;10-19;Nordjylland;3;0
2020-12-29;20-29;Nordjylland;9;0
2020-12-29;30-39;Nordjylland;16;0
2020-12-29;40-49;Nordjylland;41;1
2020-12-29;50-59;Nordjylland;47;0
2020-12-29;60-69;Nordjylland;44;0
2020-12-29;70-79;Nordjylland;27;0
2020-12-29;80-89;Nordjylland;60;0
2020-12-29;90+;Nordjylland;21;0
2020-12-29;10-19;Midtjylland;5;0
2020-12-29;20-29;Midtjylland;86;0
2020-12-29;30-39;Midtjylland;126;0
2020-12-29;40-49;Midtjylland;172;0
2020-12-29;50-59;Midtjylland;199;0
2020-12-29;60-69;Midtjylland;125;0
2020-12-29;70-79;Midtjylland;84;0
2020-12-29;80-89;Midtjylland;121;0
2020-12-29;90+;Midtjylland;71;0
2020-12-29;10-19;Syddanmark;3;0
2020-12-29;20-29;Syddanmark;122;0
2020-12-29;30-39;Syddanmark;225;0
2020-12-29;40-49;Syddanmark;353;0
2020-12-29;50-59;Syddanmark;386;0
2020-12-29;60-69;Syddanmark;263;0
2020-12-29;70-79;Syddanmark;122;0
2020-12-29;80-89;Syddanmark;158;0
2020-12-29;90+;Syddanmark;97;0
2020-12-29;10-19;Hovedstaden;7;0
2020-12-29;20-29;Hovedstaden;428;0
2020-12-29;30-39;Hovedstaden;595;0
2020-12-29;40-49;Hovedstaden;695;0
2020-12-29;50-59;Hovedstaden;728;0
2020-12-29;60-69;Hovedstaden;512;0
2020-12-29;70-79;Hovedstaden;153;0
2020-12-29;80-89;Hovedstaden;154;0
2020-12-29;90+;Hovedstaden;86;0
2020-12-29;20-29;Sjælland;111;0
2020-12-29;30-39;Sjælland;243;0
2020-12-29;40-49;Sjælland;366;0
2020-12-29;50-59;Sjælland;374;0
2020-12-29;60-69;Sjælland;249;0
2020-12-29;70-79;Sjælland;163;0
2020-12-29;80-89;Sjælland;173;0
2020-12-29;90+;Sjælland;99;0
2020-12-30;10-19;Nordjylland;17;0
2020-12-30;20-29;Nordjylland;202;0
2020-12-30;30-39;Nordjylland;258;0
2020-12-30;40-49;Nordjylland;370;0
2020-12-30;50-59;Nordjylland;427;0
2020-12-30;60-69;Nordjylland;260;0
2020-12-30;70-79;Nordjylland;142;0
2020-12-30;80-89;Nordjylland;217;0
2020-12-30;90+;Nordjylland;118;0
2020-12-30;10-19;Midtjylland;7;0
2020-12-30;20-29;Midtjylland;109;0
2020-12-30;30-39;Midtjylland;180;0
2020-12-30;40-49;Midtjylland;232;0
2020-12-30;50-59;Midtjylland;248;0
2020-12-30;60-69;Midtjylland;154;0
2020-12-30;70-79;Midtjylland;74;0
2020-12-30;80-89;Midtjylland;108;0
2020-12-30;90+;Midtjylland;36;0
2020-12-30;10-19;Syddanmark;5;0
2020-12-30;20-29;Syddanmark;155;0
2020-12-30;30-39;Syddanmark;353;0
2020-12-30;40-49;Syddanmark;414;0
2020-12-30;50-59;Syddanmark;500;0
2020-12-30;60-69;Syddanmark;326;0
2020-12-30;70-79;Syddanmark;154;0
2020-12-30;80-89;Syddanmark;203;0
2020-12-30;90+;Syddanmark;92;0
2020-12-30;10-19;Hovedstaden;16;0
2020-12-30;20-29;Hovedstaden;441;0
2020-12-30;30-39;Hovedstaden;627;0
2020-12-30;40-49;Hovedstaden;734;0
2020-12-30;50-59;Hovedstaden;722;0
2020-12-30;60-69;Hovedstaden;479;0
2020-12-30;70-79;Hovedstaden;131;0
2020-12-30;80-89;Hovedstaden;141;0
2020-12-30;90+;Hovedstaden;58;0
2020-12-30;10-19;Sjælland;4;0
2020-12-30;20-29;Sjælland;120;0
2020-12-30;30-39;Sjælland;188;0
2020-12-30;40-49;Sjælland;323;0
2020-12-30;50-59;Sjælland;364;0
2020-12-30;60-69;Sjælland;268;0
2020-12-30;70-79;Sjælland;141;0
2020-12-30;80-89;Sjælland;218;0
2020-12-30;90+;Sjælland;90;0
2020-12-31;10-19;Nordjylland;9;0
2020-12-31;20-29;Nordjylland;33;0
2020-12-31;30-39;Nordjylland;66;0
2020-12-31;40-49;Nordjylland;69;0
2020-12-31;50-59;Nordjylland;127;0
2020-12-31;60-69;Nordjylland;95;0
2020-12-31;70-79;Nordjylland;50;0
2020-12-31;80-89;Nordjylland;81;0
2020-12-31;90+;Nordjylland;53;0
2020-12-31;10-19;Midtjylland;1;0
2020-12-31;20-29;Midtjylland;65;0
2020-12-31;30-39;Midtjylland;115;0
2020-12-31;40-49;Midtjylland;169;0
2020-12-31;50-59;Midtjylland;186;0
2020-12-31;60-69;Midtjylland;139;0
2020-12-31;70-79;Midtjylland;92;0
2020-12-31;80-89;Midtjylland;151;0
2020-12-31;90+;Midtjylland;79;0
2020-12-31;10-19;Syddanmark;4;0
2020-12-31;20-29;Syddanmark;75;0
2020-12-31;30-39;Syddanmark;170;0
2020-12-31;40-49;Syddanmark;236;0
2020-12-31;50-59;Syddanmark;258;0
2020-12-31;60-69;Syddanmark;184;0
2020-12-31;70-79;Syddanmark;95;0
2020-12-31;80-89;Syddanmark;108;0
2020-12-31;90+;Syddanmark;58;0
2020-12-31;10-19;Hovedstaden;5;0
2020-12-31;20-29;Hovedstaden;145;0
2020-12-31;30-39;Hovedstaden;232;0
2020-12-31;40-49;Hovedstaden;264;0
2020-12-31;50-59;Hovedstaden;301;0
2020-12-31;60-69;Hovedstaden;222;0
2020-12-31;70-79;Hovedstaden;117;0
2020-12-31;80-89;Hovedstaden;157;0
2020-12-31;90+;Hovedstaden;79;0
2020-12-31;10-19;Sjælland;1;0
2020-12-31;20-29;Sjælland;61;0
2020-12-31;30-39;Sjælland;110;0
2020-12-31;40-49;Sjælland;208;0
2020-12-31;50-59;Sjælland;255;0
2020-12-31;60-69;Sjælland;154;0
2020-12-31;70-79;Sjælland;128;0
2020-12-31;80-89;Sjælland;154;0
2020-12-31;90+;Sjælland;71;0
2021-01-01;20-29;Nordjylland;2;0
2021-01-01;30-39;Nordjylland;1;0
2021-01-01;40-49;Nordjylland;3;0
2021-01-01;50-59;Nordjylland;2;0
2021-01-01;10-19;Midtjylland;1;0
2021-01-01;20-29;Midtjylland;10;0
2021-01-01;30-39;Midtjylland;29;0
2021-01-01;40-49;Midtjylland;35;0
2021-01-01;50-59;Midtjylland;25;0
2021-01-01;60-69;Midtjylland;24;0
2021-01-01;70-79;Midtjylland;1;0
2021-01-01;10-19;Syddanmark;4;0
2021-01-01;20-29;Syddanmark;15;0
2021-01-01;30-39;Syddanmark;48;0
2021-01-01;40-49;Syddanmark;95;0
2021-01-01;50-59;Syddanmark;132;0
2021-01-01;60-69;Syddanmark;83;0
2021-01-01;70-79;Syddanmark;52;0
2021-01-01;80-89;Syddanmark;93;0
2021-01-01;90+;Syddanmark;52;0
2021-01-01;10-19;Hovedstaden;1;0
2021-01-01;20-29;Hovedstaden;91;0
2021-01-01;30-39;Hovedstaden;97;0
2021-01-01;40-49;Hovedstaden;127;0
2021-01-01;50-59;Hovedstaden;180;0
2021-01-01;60-69;Hovedstaden;155;0
2021-01-01;70-79;Hovedstaden;142;0
2021-01-01;80-89;Hovedstaden;170;0
2021-01-01;90+;Hovedstaden;106;0
2021-01-01;10-19;Sjælland;8;0
2021-01-01;20-29;Sjælland;36;0
2021-01-01;30-39;Sjælland;45;0
2021-01-01;40-49;Sjælland;43;0
2021-01-01;50-59;Sjælland;85;0
2021-01-01;60-69;Sjælland;47;0
2021-01-01;70-79;Sjælland;6;0
2021-01-01;80-89;Sjælland;8;0
2021-01-01;90+;Sjælland;4;0
2021-01-02;10-19;Nordjylland;2;0
2021-01-02;20-29;Nordjylland;121;0
2021-01-02;30-39;Nordjylland;210;0
2021-01-02;40-49;Nordjylland;293;0
2021-01-02;50-59;Nordjylland;397;0
2021-01-02;60-69;Nordjylland;226;0
2021-01-02;70-79;Nordjylland;73;0
2021-01-02;80-89;Nordjylland;138;0
2021-01-02;90+;Nordjylland;78;0
2021-01-02;10-19;Midtjylland;9;0
2021-01-02;20-29;Midtjylland;109;0
2021-01-02;30-39;Midtjylland;191;0
2021-01-02;40-49;Midtjylland;340;0
2021-01-02;50-59;Midtjylland;412;0
2021-01-02;60-69;Midtjylland;353;0
2021-01-02;70-79;Midtjylland;220;0
2021-01-02;80-89;Midtjylland;322;0
2021-01-02;90+;Midtjylland;149;0
2021-01-02;10-19;Syddanmark;10;0
2021-01-02;20-29;Syddanmark;66;0
2021-01-02;30-39;Syddanmark;152;0
2021-01-02;40-49;Syddanmark;261;0
2021-01-02;50-59;Syddanmark;369;0
2021-01-02;60-69;Syddanmark;207;0
2021-01-02;70-79;Syddanmark;196;0
2021-01-02;80-89;Syddanmark;268;0
2021-01-02;90+;Syddanmark;159;0
2021-01-02;10-19;Hovedstaden;1;0
2021-01-02;20-29;Hovedstaden;140;0
2021-01-02;30-39;Hovedstaden;178;0
2021-01-02;40-49;Hovedstaden;278;0
2021-01-02;50-59;Hovedstaden;377;0
2021-01-02;60-69;Hovedstaden;340;0
2021-01-02;70-79;Hovedstaden;251;0
2021-01-02;80-89;Hovedstaden;279;0
2021-01-02;90+;Hovedstaden;163;0
2021-01-02;20-29;Sjælland;32;0
2021-01-02;30-39;Sjælland;74;0
2021-01-02;40-49;Sjælland;110;0
2021-01-02;50-59;Sjælland;115;0
2021-01-02;60-69;Sjælland;66;0
2021-01-02;70-79;Sjælland;1;0
2021-01-02;80-89;Sjælland;1;0
2021-01-03;20-29;Nordjylland;3;0
2021-01-03;30-39;Nordjylland;3;0
2021-01-03;40-49;Nordjylland;4;0
2021-01-03;50-59;Nordjylland;3;0
2021-01-03;60-69;Nordjylland;1;0
2021-01-03;10-19;Midtjylland;6;0
2021-01-03;20-29;Midtjylland;101;0
2021-01-03;30-39;Midtjylland;240;0
2021-01-03;40-49;Midtjylland;331;0
2021-01-03;50-59;Midtjylland;444;0
2021-01-03;60-69;Midtjylland;353;0
2021-01-03;70-79;Midtjylland;343;0
2021-01-03;80-89;Midtjylland;447;0
2021-01-03;90+;Midtjylland;248;0
2021-01-03;10-19;Syddanmark;2;0
2021-01-03;20-29;Syddanmark;34;0
2021-01-03;30-39;Syddanmark;54;0
2021-01-03;40-49;Syddanmark;99;0
2021-01-03;50-59;Syddanmark;147;0
2021-01-03;60-69;Syddanmark;106;0
2021-01-03;70-79;Syddanmark;94;0
2021-01-03;80-89;Syddanmark;116;0
2021-01-03;90+;Syddanmark;61;0
2021-01-03;10-19;Hovedstaden;6;0
2021-01-03;20-29;Hovedstaden;95;0
2021-01-03;30-39;Hovedstaden;159;0
2021-01-03;40-49;Hovedstaden;260;0
2021-01-03;50-59;Hovedstaden;319;0
2021-01-03;60-69;Hovedstaden;252;0
2021-01-03;70-79;Hovedstaden;201;0
2021-01-03;80-89;Hovedstaden;316;0
2021-01-03;90+;Hovedstaden;138;0
2021-01-03;10-19;Sjælland;1;0
2021-01-03;20-29;Sjælland;4;0
2021-01-03;30-39;Sjælland;23;0
2021-01-03;40-49;Sjælland;15;0
2021-01-03;50-59;Sjælland;34;0
2021-01-03;60-69;Sjælland;23;0
2021-01-03;70-79;Sjælland;3;0
2021-01-03;80-89;Sjælland;1;0
2021-01-03;90+;Sjælland;2;0
2021-01-04;10-19;Nordjylland;2;0
2021-01-04;20-29;Nordjylland;91;0
2021-01-04;30-39;Nordjylland;127;0
2021-01-04;40-49;Nordjylland;170;0
2021-01-04;50-59;Nordjylland;216;0
2021-01-04;60-69;Nordjylland;131;0
2021-01-04;70-79;Nordjylland;63;0
2021-01-04;80-89;Nordjylland;89;0
2021-01-04;90+;Nordjylland;54;0
2021-01-04;20-29;Midtjylland;14;0
2021-01-04;30-39;Midtjylland;13;0
2021-01-04;40-49;Midtjylland;12;0
2021-01-04;50-59;Midtjylland;10;0
2021-01-04;60-69;Midtjylland;15;0
2021-01-04;70-79;Midtjylland;2;0
2021-01-04;80-89;Midtjylland;1;0
2021-01-04;10-19;Syddanmark;8;0
2021-01-04;20-29;Syddanmark;112;0
2021-01-04;30-39;Syddanmark;170;0
2021-01-04;40-49;Syddanmark;233;0
2021-01-04;50-59;Syddanmark;201;0
2021-01-04;60-69;Syddanmark;157;0
2021-01-04;70-79;Syddanmark;19;0
2021-01-04;80-89;Syddanmark;16;0
2021-01-04;90+;Syddanmark;13;0
2021-01-04;10-19;Hovedstaden;1;0
2021-01-04;20-29;Hovedstaden;36;0
2021-01-04;30-39;Hovedstaden;48;0
2021-01-04;40-49;Hovedstaden;55;0
2021-01-04;50-59;Hovedstaden;68;0
2021-01-04;60-69;Hovedstaden;64;0
2021-01-04;70-79;Hovedstaden;22;0
2021-01-04;80-89;Hovedstaden;32;0
2021-01-04;90+;Hovedstaden;23;0
2021-01-04;10-19;Sjælland;1;0
2021-01-04;20-29;Sjælland;1;0
2021-01-04;30-39;Sjælland;1;0
2021-01-04;40-49;Sjælland;5;0
2021-01-04;50-59;Sjælland;8;0
2021-01-04;60-69;Sjælland;7;0
2021-01-04;70-79;Sjælland;1;0
2021-01-04;80-89;Sjælland;1;0
2021-01-05;10-19;Nordjylland;21;0
2021-01-05;20-29;Nordjylland;115;0
2021-01-05;30-39;Nordjylland;159;0
2021-01-05;40-49;Nordjylland;273;0
2021-01-05;50-59;Nordjylland;431;0
2021-01-05;60-69;Nordjylland;283;0
2021-01-05;70-79;Nordjylland;182;0
2021-01-05;80-89;Nordjylland;290;0
2021-01-05;90+;Nordjylland;160;0
2021-01-05;10-19;Midtjylland;16;0
2021-01-05;20-29;Midtjylland;180;0
2021-01-05;30-39;Midtjylland;237;0
2021-01-05;40-49;Midtjylland;415;0
2021-01-05;50-59;Midtjylland;576;0
2021-01-05;60-69;Midtjylland;397;0
2021-01-05;70-79;Midtjylland;215;0
2021-01-05;80-89;Midtjylland;328;0
2021-01-05;90+;Midtjylland;165;0
2021-01-05;10-19;Syddanmark;13;0
2021-01-05;20-29;Syddanmark;154;0
2021-01-05;30-39;Syddanmark;170;0
2021-01-05;40-49;Syddanmark;215;0
2021-01-05;50-59;Syddanmark;251;0
2021-01-05;60-69;Syddanmark;142;0
2021-01-05;70-79;Syddanmark;54;0
2021-01-05;80-89;Syddanmark;67;0
2021-01-05;90+;Syddanmark;37;0
2021-01-05;10-19;Hovedstaden;40;0
2021-01-05;20-29;Hovedstaden;501;0
2021-01-05;30-39;Hovedstaden;824;0
2021-01-05;40-49;Hovedstaden;1076;0
2021-01-05;50-59;Hovedstaden;1310;0
2021-01-05;60-69;Hovedstaden;945;0
2021-01-05;70-79;Hovedstaden;405;0
2021-01-05;80-89;Hovedstaden;540;0
2021-01-05;90+;Hovedstaden;395;0
2021-01-05;10-19;Sjælland;4;0
2021-01-05;20-29;Sjælland;21;0
2021-01-05;30-39;Sjælland;61;0
2021-01-05;40-49;Sjælland;72;0
2021-01-05;50-59;Sjælland;100;0
2021-01-05;60-69;Sjælland;97;0
2021-01-05;70-79;Sjælland;62;0
2021-01-05;80-89;Sjælland;72;0
2021-01-05;90+;Sjælland;29;0
2021-01-06;10-19;Nordjylland;11;0
2021-01-06;20-29;Nordjylland;126;0
2021-01-06;30-39;Nordjylland;195;0
2021-01-06;40-49;Nordjylland;321;0
2021-01-06;50-59;Nordjylland;595;0
2021-01-06;60-69;Nordjylland;393;0
2021-01-06;70-79;Nordjylland;244;0
2021-01-06;80-89;Nordjylland;362;0
2021-01-06;90+;Nordjylland;196;0
2021-01-06;10-19;Midtjylland;14;0
2021-01-06;20-29;Midtjylland;245;0
2021-01-06;30-39;Midtjylland;425;0
2021-01-06;40-49;Midtjylland;566;0
2021-01-06;50-59;Midtjylland;711;0
2021-01-06;60-69;Midtjylland;574;0
2021-01-06;70-79;Midtjylland;397;0
2021-01-06;80-89;Midtjylland;578;0
2021-01-06;90+;Midtjylland;308;0
2021-01-06;10-19;Syddanmark;25;0
2021-01-06;20-29;Syddanmark;183;0
2021-01-06;30-39;Syddanmark;383;0
2021-01-06;40-49;Syddanmark;520;0
2021-01-06;50-59;Syddanmark;706;0
2021-01-06;60-69;Syddanmark;534;0
2021-01-06;70-79;Syddanmark;286;0
2021-01-06;80-89;Syddanmark;403;0
2021-01-06;90+;Syddanmark;200;0
2021-01-06;10-19;Hovedstaden;30;0
2021-01-06;20-29;Hovedstaden;476;0
2021-01-06;30-39;Hovedstaden;749;0
2021-01-06;40-49;Hovedstaden;1082;0
2021-01-06;50-59;Hovedstaden;1333;0
2021-01-06;60-69;Hovedstaden;949;0
2021-01-06;70-79;Hovedstaden;550;0
2021-01-06;80-89;Hovedstaden;646;0
2021-01-06;90+;Hovedstaden;343;0
2021-01-06;10-19;Sjælland;2;0
2021-01-06;20-29;Sjælland;87;0
2021-01-06;30-39;Sjælland;182;0
2021-01-06;40-49;Sjælland;345;0
2021-01-06;50-59;Sjælland;385;0
2021-01-06;60-69;Sjælland;230;0
2021-01-06;70-79;Sjælland;146;0
2021-01-06;80-89;Sjælland;260;0
2021-01-06;90+;Sjælland;133;0
2021-01-07;10-19;Nordjylland;6;0
2021-01-07;20-29;Nordjylland;157;0
2021-01-07;30-39;Nordjylland;217;0
2021-01-07;40-49;Nordjylland;229;0
2021-01-07;50-59;Nordjylland;223;0
2021-01-07;60-69;Nordjylland;132;0
2021-01-07;70-79;Nordjylland;46;0
2021-01-07;80-89;Nordjylland;47;0
2021-01-07;90+;Nordjylland;15;0
2021-01-07;10-19;Midtjylland;22;0
2021-01-07;20-29;Midtjylland;210;0
2021-01-07;30-39;Midtjylland;446;0
2021-01-07;40-49;Midtjylland;576;0
2021-01-07;50-59;Midtjylland;765;0
2021-01-07;60-69;Midtjylland;599;0
2021-01-07;70-79;Midtjylland;366;0
2021-01-07;80-89;Midtjylland;593;0
2021-01-07;90+;Midtjylland;303;0
2021-01-07;10-19;Syddanmark;20;0
2021-01-07;20-29;Syddanmark;187;0
2021-01-07;30-39;Syddanmark;404;0
2021-01-07;40-49;Syddanmark;613;0
2021-01-07;50-59;Syddanmark;803;0
2021-01-07;60-69;Syddanmark;607;0
2021-01-07;70-79;Syddanmark;393;0
2021-01-07;80-89;Syddanmark;571;0
2021-01-07;90+;Syddanmark;260;0
2021-01-07;10-19;Hovedstaden;28;0
2021-01-07;20-29;Hovedstaden;234;0
2021-01-07;30-39;Hovedstaden;443;0
2021-01-07;40-49;Hovedstaden;737;0
2021-01-07;50-59;Hovedstaden;946;0
2021-01-07;60-69;Hovedstaden;876;0
2021-01-07;70-79;Hovedstaden;785;0
2021-01-07;80-89;Hovedstaden;701;0
2021-01-07;90+;Hovedstaden;291;0
2021-01-07;10-19;Sjælland;6;0
2021-01-07;20-29;Sjælland;66;0
2021-01-07;30-39;Sjælland;131;0
2021-01-07;40-49;Sjælland;218;0
2021-01-07;50-59;Sjælland;272;0
2021-01-07;60-69;Sjælland;256;0
2021-01-07;70-79;Sjælland;213;0
2021-01-07;80-89;Sjælland;271;0
2021-01-07;90+;Sjælland;153;0
2021-01-08;20-29;Nordjylland;33;0
2021-01-08;30-39;Nordjylland;52;0
2021-01-08;40-49;Nordjylland;60;0
2021-01-08;50-59;Nordjylland;52;0
2021-01-08;60-69;Nordjylland;27;0
2021-01-08;70-79;Nordjylland;3;0
2021-01-08;80-89;Nordjylland;3;0
2021-01-08;90+;Nordjylland;4;0
2021-01-08;10-19;Midtjylland;10;0
2021-01-08;20-29;Midtjylland;129;0
2021-01-08;30-39;Midtjylland;216;0
2021-01-08;40-49;Midtjylland;275;0
2021-01-08;50-59;Midtjylland;403;0
2021-01-08;60-69;Midtjylland;340;0
2021-01-08;70-79;Midtjylland;328;0
2021-01-08;80-89;Midtjylland;482;0
2021-01-08;90+;Midtjylland;263;0
2021-01-08;10-19;Syddanmark;12;0
2021-01-08;20-29;Syddanmark;139;0
2021-01-08;30-39;Syddanmark;313;0
2021-01-08;40-49;Syddanmark;437;0
2021-01-08;50-59;Syddanmark;519;0
2021-01-08;60-69;Syddanmark;491;0
2021-01-08;70-79;Syddanmark;335;0
2021-01-08;80-89;Syddanmark;448;0
2021-01-08;90+;Syddanmark;238;0
2021-01-08;20-29;Hovedstaden;96;0
2021-01-08;30-39;Hovedstaden;147;1
2021-01-08;40-49;Hovedstaden;174;0
2021-01-08;50-59;Hovedstaden;156;0
2021-01-08;60-69;Hovedstaden;111;0
2021-01-08;70-79;Hovedstaden;26;0
2021-01-08;80-89;Hovedstaden;27;0
2021-01-08;90+;Hovedstaden;14;0
2021-01-08;10-19;Sjælland;1;0
2021-01-08;20-29;Sjælland;41;0
2021-01-08;30-39;Sjælland;96;0
2021-01-08;40-49;Sjælland;166;0
2021-01-08;50-59;Sjælland;232;0
2021-01-08;60-69;Sjælland;152;0
2021-01-08;70-79;Sjælland;116;0
2021-01-08;80-89;Sjælland;224;0
2021-01-08;90+;Sjælland;133;0
2021-01-09;20-29;Nordjylland;4;0
2021-01-09;30-39;Nordjylland;2;0
2021-01-09;50-59;Nordjylland;1;0
2021-01-09;60-69;Nordjylland;7;0
2021-01-09;70-79;Nordjylland;4;0
2021-01-09;80-89;Nordjylland;16;0
2021-01-09;90+;Nordjylland;2;0
2021-01-09;10-19;Midtjylland;3;0
2021-01-09;20-29;Midtjylland;70;0
2021-01-09;30-39;Midtjylland;115;0
2021-01-09;40-49;Midtjylland;109;0
2021-01-09;50-59;Midtjylland;117;0
2021-01-09;60-69;Midtjylland;97;0
2021-01-09;70-79;Midtjylland;59;0
2021-01-09;80-89;Midtjylland;84;0
2021-01-09;90+;Midtjylland;26;0
2021-01-09;20-29;Syddanmark;10;0
2021-01-09;30-39;Syddanmark;4;0
2021-01-09;40-49;Syddanmark;8;0
2021-01-09;50-59;Syddanmark;4;0
2021-01-09;60-69;Syddanmark;1;0
2021-01-09;70-79;Syddanmark;2;0
2021-01-09;80-89;Syddanmark;4;0
2021-01-09;90+;Syddanmark;3;0
2021-01-09;10-19;Hovedstaden;6;0
2021-01-09;20-29;Hovedstaden;36;0
2021-01-09;30-39;Hovedstaden;29;0
2021-01-09;40-49;Hovedstaden;23;1
2021-01-09;50-59;Hovedstaden;13;0
2021-01-09;60-69;Hovedstaden;10;0
2021-01-09;70-79;Hovedstaden;7;0
;;NA;0;1
2021-01-09;90+;Hovedstaden;1;0
2021-01-09;10-19;Sjælland;9;0
2021-01-09;20-29;Sjælland;67;0
2021-01-09;30-39;Sjælland;135;0
2021-01-09;40-49;Sjælland;218;0
2021-01-09;50-59;Sjælland;239;0
2021-01-09;60-69;Sjælland;123;0
2021-01-09;70-79;Sjælland;46;0
2021-01-09;80-89;Sjælland;68;0
2021-01-09;90+;Sjælland;42;0
2021-01-10;30-39;Nordjylland;2;0
2021-01-10;30-39;Midtjylland;1;0
2021-01-10;50-59;Midtjylland;1;0
2021-01-10;60-69;Midtjylland;1;0
2021-01-10;20-29;Syddanmark;5;0
2021-01-10;30-39;Syddanmark;5;0
