"2. stik dato";"kommunenavn";"Antal 2. stik";"c_kom_num"
2021-04-15;Skive;357;779
2021-04-15;Thisted;8;787
2021-04-15;Viborg;658;791
2021-04-15;Brønderslev;23;810
2021-04-15;Frederikshavn;5;813
2021-04-15;Vesthimmerland;11;820
2021-04-15;Læsø;114;825
2021-04-15;Rebild;28;840
2021-04-15;Mariagerfjord;16;846
2021-04-15;Jammerbugt;35;849
2021-04-15;Aalborg;1116;851
2021-04-15;Hjørring;81;860
2021-04-16;København;688;101
2021-04-16;Frederiksberg;211;147
2021-04-16;Ballerup;102;151
2021-04-16;Brøndby;88;153
2021-04-16;Dragør;52;155
2021-04-16;Gentofte;127;157
2021-04-16;Gladsaxe;78;159
2021-04-16;Glostrup;34;161
2021-04-16;Herlev;30;163
2021-04-16;Albertslund;59;165
2021-04-16;Hvidovre;87;167
2021-04-16;Høje Tåstrup;104;169
2021-04-16;Lyngby-Taarbæk;88;173
2021-04-16;Rødovre;46;175
2021-04-16;Ishøj;23;183
2021-04-16;Tårnby;77;185
2021-04-16;Vallensbæk;47;187
2021-04-16;Furesø;92;190
2021-04-16;Allerød;44;201
2021-04-16;Fredensborg;75;210
2021-04-16;Helsingør;150;217
2021-04-16;Hillerød;71;219
2021-04-16;Hørsholm;49;223
2021-04-16;Rudersdal;93;230
2021-04-16;Egedal;68;240
2021-04-16;Frederikssund;81;250
2021-04-16;Greve;55;253
2021-04-16;Køge;138;259
2021-04-16;Halsnæs;55;260
2021-04-16;Roskilde;96;265
2021-04-16;Solrød;40;269
2021-04-16;Gribskov;75;270
2021-04-16;Odsherred;54;306
2021-04-16;Holbæk;77;316
2021-04-16;Faxe;56;320
2021-04-16;Kalundborg;76;326
2021-04-16;Ringsted;41;329
2021-04-16;Slagelse;135;330
2021-04-16;Stevns;42;336
2021-04-16;Sorø;33;340
2021-04-16;Lejre;28;350
2021-04-16;Lolland;49;360
2021-04-16;Næstved;145;370
2021-04-16;Guldborgsund;87;376
2021-04-16;Vordingborg;49;390
2021-04-16;Bornholm;141;400
2021-04-16;Middelfart;43;410
2021-04-16;Assens;72;420
2021-04-16;Faaborg-Midtfyn;76;430
2021-04-16;Kerteminde;59;440
2021-04-16;Nyborg;64;450
2021-04-16;Odense;278;461
2021-04-16;Svendborg;35;479
2021-04-16;Nordfyn;60;480
2021-04-16;Langeland;6;482
2021-04-16;Ærø;1;492
2021-04-16;Haderslev;94;510
2021-04-16;Billund;17;530
2021-04-16;Sønderborg;95;540
2021-04-16;Tønder;41;550
2021-04-16;Esbjerg;217;561
2021-04-16;Fanø;5;563
2021-04-16;Varde;31;573
2021-04-16;Vejen;20;575
2021-04-16;Aabenraa;80;580
2021-04-16;Fredericia;57;607
2021-04-16;Horsens;177;615
2021-04-16;Kolding;123;621
2021-04-16;Vejle;58;630
2021-04-16;Herning;15;657
2021-04-16;Holstebro;139;661
2021-04-16;Lemvig;18;665
2021-04-16;Struer;30;671
2021-04-16;Syddjurs;20;706
2021-04-16;Norddjurs;11;707
2021-04-16;Favrskov;41;710
2021-04-16;Odder;54;727
2021-04-16;Randers;118;730
2021-04-16;Silkeborg;108;740
2021-04-16;Samsø;2;741
2021-04-16;Skanderborg;146;746
2021-04-16;Århus;307;751
2021-04-16;Ikast-Brande;7;756
2021-04-16;Ringkøbing-Skjern;18;760
2021-04-16;Hedensted;84;766
2021-04-16;Skive;15;779
2021-04-16;Thisted;10;787
2021-04-16;Viborg;104;791
2021-04-16;Brønderslev;109;810
2021-04-16;Frederikshavn;39;813
2021-04-16;Vesthimmerland;3;820
2021-04-16;Rebild;6;840
2021-04-16;Mariagerfjord;6;846
2021-04-16;Jammerbugt;100;849
2021-04-16;Aalborg;15;851
2021-04-16;Hjørring;636;860
2021-04-17;København;35;101
2021-04-17;Frederiksberg;13;147
2021-04-17;Ballerup;7;151
2021-04-17;Brøndby;2;153
2021-04-17;Gentofte;8;157
2021-04-17;Gladsaxe;5;159
2021-04-17;Glostrup;1;161
2021-04-17;Herlev;1;163
2021-04-17;Albertslund;1;165
2021-04-17;Hvidovre;3;167
2021-04-17;Høje Tåstrup;17;169
2021-04-17;Lyngby-Taarbæk;4;173
2021-04-17;Rødovre;2;175
2021-04-17;Ishøj;1;183
2021-04-17;Vallensbæk;1;187
2021-04-17;Furesø;1;190
2021-04-17;Allerød;4;201
2021-04-17;Fredensborg;1;210
2021-04-17;Helsingør;2;217
2021-04-17;Hillerød;12;219
2021-04-17;Hørsholm;2;223
2021-04-17;Rudersdal;4;230
2021-04-17;Egedal;16;240
2021-04-17;Frederikssund;42;250
2021-04-17;Greve;19;253
2021-04-17;Køge;82;259
2021-04-17;Halsnæs;12;260
2021-04-17;Roskilde;121;265
2021-04-17;Solrød;24;269
2021-04-17;Gribskov;12;270
2021-04-17;Odsherred;35;306
2021-04-17;Holbæk;80;316
2021-04-17;Faxe;53;320
2021-04-17;Kalundborg;111;326
2021-04-17;Ringsted;56;329
2021-04-17;Slagelse;325;330
2021-04-17;Stevns;25;336
2021-04-17;Sorø;89;340
2021-04-17;Lejre;23;350
2021-04-17;Lolland;83;360
2021-04-17;Næstved;191;370
2021-04-17;Guldborgsund;120;376
2021-04-17;Vordingborg;92;390
2021-04-17;Bornholm;6;400
2021-04-17;Middelfart;48;410
2021-04-17;Assens;49;420
2021-04-17;Faaborg-Midtfyn;39;430
2021-04-17;Kerteminde;32;440
2021-04-17;Nyborg;36;450
2021-04-17;Odense;141;461
2021-04-17;Svendborg;19;479
2021-04-17;Nordfyn;31;480
2021-04-17;Langeland;5;482
2021-04-17;Ærø;1;492
2021-04-17;Haderslev;37;510
2021-04-17;Billund;18;530
2021-04-17;Sønderborg;21;540
2021-04-17;Tønder;15;550
2021-04-17;Esbjerg;47;561
2021-04-17;Varde;14;573
2021-04-17;Vejen;36;575
2021-04-17;Aabenraa;32;580
2021-04-17;Fredericia;59;607
2021-04-17;Horsens;8;615
2021-04-17;Kolding;87;621
2021-04-17;Vejle;126;630
2021-04-17;Herning;3;657
2021-04-17;Holstebro;1;661
2021-04-17;Syddjurs;1;706
2021-04-17;Silkeborg;1;740
2021-04-17;Århus;6;751
2021-04-17;Ikast-Brande;5;756
2021-04-17;Hedensted;22;766
2021-04-17;Thisted;1;787
2021-04-17;Frederikshavn;2;813
2021-04-17;Jammerbugt;14;849
2021-04-17;Aalborg;2;851
2021-04-18;København;30;101
2021-04-18;Frederiksberg;8;147
2021-04-18;Ballerup;2;151
2021-04-18;Brøndby;4;153
2021-04-18;Gentofte;11;157
2021-04-18;Gladsaxe;3;159
2021-04-18;Glostrup;1;161
2021-04-18;Herlev;2;163
2021-04-18;Albertslund;1;165
2021-04-18;Hvidovre;3;167
2021-04-18;Høje Tåstrup;9;169
2021-04-18;Lyngby-Taarbæk;3;173
2021-04-18;Rødovre;2;175
2021-04-18;Ishøj;1;183
2021-04-18;Tårnby;2;185
2021-04-18;Furesø;8;190
2021-04-18;Allerød;5;201
2021-04-18;Fredensborg;4;210
2021-04-18;Helsingør;5;217
2021-04-18;Hillerød;9;219
2021-04-18;Hørsholm;5;223
2021-04-18;Rudersdal;9;230
2021-04-18;Egedal;13;240
2021-04-18;Frederikssund;24;250
2021-04-18;Greve;15;253
2021-04-18;Køge;64;259
2021-04-18;Halsnæs;9;260
2021-04-18;Roskilde;77;265
2021-04-18;Solrød;5;269
2021-04-18;Gribskov;16;270
2021-04-18;Odsherred;32;306
2021-04-18;Holbæk;50;316
2021-04-18;Faxe;33;320
2021-04-18;Kalundborg;109;326
2021-04-18;Ringsted;52;329
2021-04-18;Slagelse;323;330
2021-04-18;Stevns;18;336
2021-04-18;Sorø;77;340
2021-04-18;Lejre;20;350
2021-04-18;Lolland;38;360
2021-04-18;Næstved;230;370
2021-04-18;Guldborgsund;78;376
2021-04-18;Vordingborg;62;390
2021-04-18;Middelfart;18;410
2021-04-18;Assens;31;420
2021-04-18;Faaborg-Midtfyn;28;430
2021-04-18;Kerteminde;34;440
2021-04-18;Nyborg;25;450
2021-04-18;Odense;122;461
2021-04-18;Svendborg;24;479
2021-04-18;Nordfyn;16;480
2021-04-18;Langeland;3;482
2021-04-18;Haderslev;29;510
2021-04-18;Billund;12;530
2021-04-18;Sønderborg;11;540
2021-04-18;Tønder;13;550
2021-04-18;Esbjerg;16;561
2021-04-18;Varde;10;573
2021-04-18;Vejen;21;575
2021-04-18;Aabenraa;27;580
2021-04-18;Fredericia;41;607
2021-04-18;Horsens;3;615
2021-04-18;Kolding;67;621
2021-04-18;Vejle;73;630
2021-04-18;Herning;1;657
2021-04-18;Holstebro;2;661
2021-04-18;Struer;1;671
2021-04-18;Randers;4;730
2021-04-18;Silkeborg;1;740
2021-04-18;Skanderborg;2;746
2021-04-18;Århus;9;751
2021-04-18;Hedensted;11;766
2021-04-18;Skive;1;779
2021-04-18;Thisted;6;787
2021-04-18;Viborg;2;791
2021-04-18;Brønderslev;36;810
2021-04-18;Frederikshavn;83;813
2021-04-18;Vesthimmerland;37;820
2021-04-18;Rebild;331;840
2021-04-18;Mariagerfjord;97;846
2021-04-18;Jammerbugt;546;849
2021-04-18;Aalborg;1200;851
2021-04-18;Hjørring;600;860
2021-04-19;København;274;101
2021-04-19;Frederiksberg;99;147
2021-04-19;Ballerup;47;151
2021-04-19;Brøndby;69;153
2021-04-19;Dragør;22;155
2021-04-19;Gentofte;93;157
2021-04-19;Gladsaxe;34;159
2021-04-19;Glostrup;26;161
2021-04-19;Herlev;22;163
2021-04-19;Albertslund;38;165
2021-04-19;Hvidovre;56;167
2021-04-19;Høje Tåstrup;95;169
2021-04-19;Lyngby-Taarbæk;55;173
2021-04-19;Rødovre;32;175
2021-04-19;Ishøj;38;183
2021-04-19;Tårnby;31;185
2021-04-19;Vallensbæk;29;187
2021-04-19;Furesø;78;190
2021-04-19;Allerød;33;201
2021-04-19;Fredensborg;79;210
2021-04-19;Helsingør;95;217
2021-04-19;Hillerød;79;219
2021-04-19;Hørsholm;59;223
2021-04-19;Rudersdal;91;230
2021-04-19;Egedal;52;240
2021-04-19;Frederikssund;92;250
2021-04-19;Greve;124;253
2021-04-19;Køge;247;259
2021-04-19;Halsnæs;56;260
2021-04-19;Roskilde;275;265
2021-04-19;Solrød;68;269
2021-04-19;Gribskov;68;270
2021-04-19;Odsherred;135;306
2021-04-19;Holbæk;290;316
2021-04-19;Faxe;144;320
2021-04-19;Kalundborg;172;326
2021-04-19;Ringsted;96;329
2021-04-19;Slagelse;308;330
2021-04-19;Stevns;82;336
2021-04-19;Sorø;66;340
2021-04-19;Lejre;92;350
2021-04-19;Lolland;245;360
2021-04-19;Næstved;319;370
2021-04-19;Guldborgsund;337;376
2021-04-19;Vordingborg;220;390
2021-04-19;Bornholm;226;400
2021-04-19;Middelfart;29;410
2021-04-19;Assens;49;420
2021-04-19;Faaborg-Midtfyn;75;430
2021-04-19;Kerteminde;44;440
2021-04-19;Nyborg;41;450
2021-04-19;Odense;200;461
2021-04-19;Svendborg;87;479
2021-04-19;Nordfyn;46;480
2021-04-19;Langeland;20;482
2021-04-19;Ærø;2;492
2021-04-19;Haderslev;29;510
2021-04-19;Billund;142;530
2021-04-19;Sønderborg;29;540
2021-04-19;Tønder;31;550
2021-04-19;Esbjerg;162;561
2021-04-19;Fanø;2;563
2021-04-19;Varde;109;573
2021-04-19;Vejen;62;575
2021-04-19;Aabenraa;18;580
2021-04-19;Fredericia;71;607
2021-04-19;Horsens;224;615
2021-04-19;Kolding;81;621
2021-04-19;Vejle;207;630
2021-04-19;Herning;497;657
2021-04-19;Holstebro;67;661
2021-04-19;Lemvig;69;665
2021-04-19;Struer;51;671
2021-04-19;Syddjurs;34;706
2021-04-19;Norddjurs;37;707
2021-04-19;Favrskov;167;710
2021-04-19;Odder;89;727
2021-04-19;Randers;430;730
2021-04-19;Silkeborg;472;740
2021-04-19;Samsø;1;741
2021-04-19;Skanderborg;276;746
2021-04-19;Århus;1058;751
2021-04-19;Ikast-Brande;162;756
2021-04-19;Ringkøbing-Skjern;41;760
2021-04-19;Hedensted;107;766
2021-04-19;Morsø;340;773
2021-04-19;Skive;473;779
2021-04-19;Thisted;87;787
2021-04-19;Viborg;505;791
2021-04-19;Brønderslev;39;810
2021-04-19;Frederikshavn;9;813
2021-04-19;Vesthimmerland;463;820
2021-04-19;Rebild;124;840
2021-04-19;Mariagerfjord;423;846
2021-04-19;Jammerbugt;109;849
2021-04-19;Aalborg;959;851
2021-04-19;Hjørring;7;860
2021-04-20;København;1066;101
2021-04-20;Frederiksberg;293;147
2021-04-20;Ballerup;246;151
2021-04-20;Brøndby;101;153
2021-04-20;Dragør;48;155
2021-04-20;Gentofte;233;157
2021-04-20;Gladsaxe;158;159
2021-04-20;Glostrup;71;161
2021-04-20;Herlev;70;163
2021-04-20;Albertslund;101;165
2021-04-20;Hvidovre;141;167
2021-04-20;Høje Tåstrup;223;169
2021-04-20;Lyngby-Taarbæk;135;173
2021-04-20;Rødovre;109;175
2021-04-20;Ishøj;65;183
2021-04-20;Tårnby;104;185
2021-04-20;Vallensbæk;37;187
2021-04-20;Furesø;156;190
2021-04-20;Allerød;60;201
2021-04-20;Fredensborg;118;210
2021-04-20;Helsingør;219;217
2021-04-20;Hillerød;126;219
2021-04-20;Hørsholm;83;223
2021-04-20;Rudersdal;166;230
2021-04-20;Egedal;161;240
2021-04-20;Frederikssund;167;250
2021-04-20;Greve;228;253
2021-04-20;Køge;256;259
2021-04-20;Halsnæs;105;260
2021-04-20;Roskilde;351;265
2021-04-20;Solrød;97;269
2021-04-20;Gribskov;130;270
2021-04-20;Odsherred;355;306
2021-04-20;Holbæk;451;316
2021-04-20;Faxe;158;320
2021-04-20;Kalundborg;381;326
2021-04-20;Ringsted;122;329
2021-04-20;Slagelse;288;330
2021-04-20;Stevns;109;336
2021-04-20;Sorø;106;340
2021-04-20;Lejre;123;350
2021-04-20;Lolland;303;360
2021-04-20;Næstved;433;370
2021-04-20;Guldborgsund;487;376
2021-04-20;Vordingborg;450;390
2021-04-20;Bornholm;223;400
2021-04-20;Middelfart;92;410
2021-04-20;Assens;65;420
2021-04-20;Faaborg-Midtfyn;103;430
2021-04-20;Kerteminde;64;440
2021-04-20;Nyborg;73;450
2021-04-20;Odense;341;461
2021-04-20;Svendborg;97;479
2021-04-20;Nordfyn;78;480
2021-04-20;Langeland;24;482
2021-04-20;Ærø;1;492
2021-04-20;Haderslev;44;510
2021-04-20;Billund;53;530
2021-04-20;Sønderborg;1;540
2021-04-20;Tønder;6;550
2021-04-20;Esbjerg;25;561
2021-04-20;Fanø;1;563
2021-04-20;Varde;77;573
2021-04-20;Vejen;48;575
2021-04-20;Aabenraa;3;580
2021-04-20;Fredericia;140;607
2021-04-20;Horsens;212;615
2021-04-20;Kolding;157;621
2021-04-20;Vejle;258;630
2021-04-20;Herning;543;657
2021-04-20;Holstebro;95;661
2021-04-20;Lemvig;215;665
2021-04-20;Struer;105;671
2021-04-20;Syddjurs;179;706
2021-04-20;Norddjurs;33;707
2021-04-20;Favrskov;174;710
2021-04-20;Odder;96;727
2021-04-20;Randers;226;730
2021-04-20;Silkeborg;279;740
2021-04-20;Samsø;3;741
2021-04-20;Skanderborg;163;746
2021-04-20;Århus;1186;751
2021-04-20;Ikast-Brande;35;756
2021-04-20;Ringkøbing-Skjern;294;760
2021-04-20;Hedensted;124;766
2021-04-20;Morsø;5;773
2021-04-20;Skive;177;779
2021-04-20;Thisted;22;787
2021-04-20;Viborg;286;791
2021-04-20;Brønderslev;466;810
2021-04-20;Frederikshavn;31;813
2021-04-20;Vesthimmerland;12;820
2021-04-20;Rebild;10;840
2021-04-20;Mariagerfjord;9;846
2021-04-20;Jammerbugt;71;849
2021-04-20;Aalborg;180;851
2021-04-20;Hjørring;48;860
2021-04-21;København;767;101
2021-04-21;Frederiksberg;276;147
2021-04-21;Ballerup;118;151
2021-04-21;Brøndby;90;153
2021-04-21;Dragør;50;155
2021-04-21;Gentofte;182;157
2021-04-21;Gladsaxe;123;159
2021-04-21;Glostrup;72;161
2021-04-21;Herlev;53;163
2021-04-21;Albertslund;89;165
2021-04-21;Hvidovre;103;167
2021-04-21;Høje Tåstrup;164;169
2021-04-21;Lyngby-Taarbæk;161;173
2021-04-21;Rødovre;66;175
2021-04-21;Ishøj;64;183
2021-04-21;Tårnby;77;185
2021-04-21;Vallensbæk;47;187
2021-04-21;Furesø;106;190
2021-04-21;Allerød;52;201
2021-04-21;Fredensborg;74;210
2021-04-21;Helsingør;118;217
2021-04-21;Hillerød;84;219
2021-04-21;Hørsholm;67;223
2021-04-21;Rudersdal;151;230
2021-04-21;Egedal;104;240
2021-04-21;Frederikssund;125;250
2021-04-21;Greve;212;253
2021-04-21;Køge;118;259
2021-04-21;Halsnæs;92;260
2021-04-21;Roskilde;320;265
2021-04-21;Solrød;94;269
2021-04-21;Gribskov;114;270
2021-04-21;Odsherred;107;306
2021-04-21;Holbæk;203;316
2021-04-21;Faxe;191;320
2021-04-21;Kalundborg;77;326
2021-04-21;Ringsted;73;329
2021-04-21;Slagelse;177;330
2021-04-21;Stevns;188;336
2021-04-21;Sorø;55;340
2021-04-21;Lejre;180;350
2021-04-21;Lolland;12;360
2021-04-21;Næstved;98;370
2021-04-21;Guldborgsund;70;376
2021-04-21;Vordingborg;42;390
2021-04-21;Bornholm;107;400
2021-04-21;Middelfart;55;410
2021-04-21;Assens;40;420
2021-04-21;Faaborg-Midtfyn;48;430
2021-04-21;Kerteminde;35;440
2021-04-21;Nyborg;48;450
2021-04-21;Odense;259;461
2021-04-21;Svendborg;20;479
2021-04-21;Nordfyn;40;480
2021-04-21;Langeland;2;482
2021-04-21;Ærø;2;492
2021-04-21;Haderslev;17;510
2021-04-21;Billund;26;530
2021-04-21;Sønderborg;3;540
2021-04-21;Tønder;2;550
2021-04-21;Esbjerg;11;561
2021-04-21;Varde;46;573
2021-04-21;Vejen;7;575
2021-04-21;Aabenraa;13;580
2021-04-21;Fredericia;75;607
2021-04-21;Horsens;219;615
2021-04-21;Kolding;70;621
2021-04-21;Vejle;172;630
2021-04-21;Herning;244;657
2021-04-21;Holstebro;822;661
2021-04-21;Lemvig;25;665
2021-04-21;Struer;77;671
2021-04-21;Syddjurs;268;706
2021-04-21;Norddjurs;62;707
2021-04-21;Favrskov;188;710
2021-04-21;Odder;86;727
2021-04-21;Randers;248;730
2021-04-21;Silkeborg;341;740
2021-04-21;Samsø;4;741
2021-04-21;Skanderborg;205;746
2021-04-21;Århus;1270;751
2021-04-21;Ikast-Brande;435;756
2021-04-21;Ringkøbing-Skjern;563;760
2021-04-21;Hedensted;98;766
2021-04-21;Morsø;10;773
2021-04-21;Skive;173;779
2021-04-21;Thisted;4;787
2021-04-21;Viborg;258;791
2021-04-21;Brønderslev;1;810
2021-04-21;Frederikshavn;2;813
2021-04-21;Vesthimmerland;2;820
2021-04-21;Mariagerfjord;7;846
2021-04-21;Aalborg;14;851
2021-04-21;Hjørring;13;860
2021-04-22;København;45;101
2021-04-22;Frederiksberg;3;147
2021-04-22;Ballerup;14;151
2021-04-22;Brøndby;1;153
2021-04-22;Dragør;2;155
2021-04-22;Gentofte;9;157
2021-04-22;Gladsaxe;5;159
2021-04-22;Herlev;3;163
2021-04-22;Albertslund;3;165
2021-04-22;Hvidovre;7;167
2021-04-22;Høje Tåstrup;1;169
2021-04-22;Lyngby-Taarbæk;5;173
2021-04-22;Rødovre;1;175
2021-04-22;Ishøj;1;183
2021-04-22;Tårnby;4;185
2021-04-22;Furesø;6;190
2021-04-22;Helsingør;6;217
2021-04-22;Hillerød;8;219
2021-04-22;Rudersdal;9;230
2021-04-22;Egedal;3;240
2021-04-22;Frederikssund;6;250
2021-04-22;Greve;13;253
2021-04-22;Køge;18;259
2021-04-22;Halsnæs;2;260
2021-04-22;Roskilde;41;265
2021-04-22;Solrød;3;269
2021-04-22;Gribskov;1;270
2021-04-22;Odsherred;43;306
2021-04-22;Holbæk;108;316
2021-04-22;Faxe;11;320
2021-04-22;Kalundborg;55;326
2021-04-22;Ringsted;118;329
2021-04-22;Slagelse;66;330
2021-04-22;Stevns;2;336
2021-04-22;Sorø;120;340
2021-04-22;Lejre;28;350
2021-04-22;Lolland;231;360
2021-04-22;Næstved;86;370
2021-04-22;Guldborgsund;16;376
2021-04-22;Vordingborg;27;390
2021-04-22;Bornholm;3;400
2021-04-22;Middelfart;57;410
2021-04-22;Assens;80;420
2021-04-22;Faaborg-Midtfyn;86;430
2021-04-22;Kerteminde;37;440
2021-04-22;Nyborg;91;450
2021-04-22;Odense;207;461
2021-04-22;Svendborg;72;479
2021-04-22;Nordfyn;69;480
2021-04-22;Langeland;15;482
2021-04-22;Haderslev;42;510
2021-04-22;Billund;49;530
2021-04-22;Sønderborg;20;540
2021-04-22;Tønder;12;550
2021-04-22;Esbjerg;333;561
2021-04-22;Fanø;3;563
2021-04-22;Varde;23;573
2021-04-22;Vejen;20;575
2021-04-22;Aabenraa;14;580
2021-04-22;Fredericia;60;607
2021-04-22;Horsens;185;615
2021-04-22;Kolding;67;621
2021-04-22;Vejle;148;630
2021-04-22;Herning;456;657
2021-04-22;Holstebro;43;661
2021-04-22;Lemvig;6;665
2021-04-22;Struer;165;671
2021-04-22;Syddjurs;318;706
2021-04-22;Norddjurs;344;707
2021-04-22;Favrskov;58;710
2021-04-22;Odder;55;727
2021-04-22;Randers;152;730
2021-04-22;Silkeborg;182;740
2021-04-22;Samsø;2;741
2021-04-22;Skanderborg;40;746
2021-04-22;Århus;226;751
2021-04-22;Ikast-Brande;56;756
2021-04-22;Ringkøbing-Skjern;79;760
2021-04-22;Hedensted;125;766
2021-04-22;Morsø;4;773
2021-04-22;Skive;65;779
2021-04-22;Thisted;13;787
2021-04-22;Viborg;55;791
2021-04-22;Vesthimmerland;2;820
2021-04-22;Læsø;3;825
2021-04-22;Rebild;3;840
2021-04-22;Mariagerfjord;2;846
2021-04-22;Jammerbugt;1;849
2021-04-22;Aalborg;14;851
2021-04-22;Hjørring;12;860
2021-04-23;København;1447;101
2021-04-23;Frederiksberg;380;147
2021-04-23;Ballerup;252;151
2021-04-23;Brøndby;156;153
2021-04-23;Dragør;129;155
2021-04-23;Gentofte;336;157
2021-04-23;Gladsaxe;198;159
2021-04-23;Glostrup;91;161
2021-04-23;Herlev;142;163
2021-04-23;Albertslund;153;165
2021-04-23;Hvidovre;267;167
2021-04-23;Høje Tåstrup;292;169
2021-04-23;Lyngby-Taarbæk;208;173
2021-04-23;Rødovre;172;175
2021-04-23;Ishøj;128;183
2021-04-23;Tårnby;212;185
2021-04-23;Vallensbæk;116;187
2021-04-23;Furesø;183;190
2021-04-23;Allerød;102;201
2021-04-23;Fredensborg;164;210
2021-04-23;Helsingør;274;217
2021-04-23;Hillerød;202;219
2021-04-23;Hørsholm;115;223
2021-04-23;Rudersdal;251;230
2021-04-23;Egedal;195;240
2021-04-23;Frederikssund;202;250
2021-04-23;Greve;89;253
2021-04-23;Køge;30;259
2021-04-23;Halsnæs;160;260
2021-04-23;Roskilde;53;265
2021-04-23;Solrød;23;269
2021-04-23;Gribskov;199;270
2021-04-23;Odsherred;18;306
2021-04-23;Holbæk;34;316
2021-04-23;Faxe;17;320
2021-04-23;Kalundborg;7;326
2021-04-23;Ringsted;15;329
2021-04-23;Slagelse;22;330
2021-04-23;Stevns;15;336
2021-04-23;Sorø;8;340
2021-04-23;Lejre;14;350
2021-04-23;Lolland;4;360
2021-04-23;Næstved;15;370
2021-04-23;Guldborgsund;11;376
2021-04-23;Vordingborg;11;390
2021-04-23;Bornholm;127;400
2021-04-23;Middelfart;51;410
2021-04-23;Assens;83;420
2021-04-23;Faaborg-Midtfyn;45;430
2021-04-23;Kerteminde;46;440
2021-04-23;Nyborg;28;450
2021-04-23;Odense;339;461
2021-04-23;Svendborg;11;479
2021-04-23;Nordfyn;76;480
2021-04-23;Langeland;2;482
2021-04-23;Haderslev;22;510
2021-04-23;Billund;55;530
2021-04-23;Sønderborg;41;540
2021-04-23;Tønder;17;550
2021-04-23;Esbjerg;513;561
2021-04-23;Fanø;13;563
2021-04-23;Varde;143;573
2021-04-23;Vejen;109;575
2021-04-23;Aabenraa;21;580
2021-04-23;Fredericia;64;607
2021-04-23;Horsens;265;615
2021-04-23;Kolding;88;621
2021-04-23;Vejle;151;630
2021-04-23;Herning;6;657
2021-04-23;Holstebro;2;661
2021-04-23;Struer;1;671
2021-04-23;Syddjurs;96;706
2021-04-23;Norddjurs;254;707
2021-04-23;Favrskov;50;710
2021-04-23;Odder;87;727
2021-04-23;Randers;132;730
2021-04-23;Silkeborg;212;740
2021-04-23;Samsø;4;741
2021-04-23;Skanderborg;72;746
2021-04-23;Århus;422;751
2021-04-23;Ikast-Brande;16;756
2021-04-23;Ringkøbing-Skjern;8;760
2021-04-23;Hedensted;164;766
2021-04-23;Morsø;3;773
2021-04-23;Skive;12;779
2021-04-23;Thisted;6;787
2021-04-23;Viborg;64;791
2021-04-23;Frederikshavn;10;813
2021-04-23;Vesthimmerland;1;820
2021-04-23;Mariagerfjord;6;846
2021-04-23;Aalborg;19;851
2021-04-23;Hjørring;7;860
2021-04-24;København;425;101
2021-04-24;Frederiksberg;127;147
2021-04-24;Ballerup;46;151
2021-04-24;Brøndby;42;153
2021-04-24;Dragør;23;155
2021-04-24;Gentofte;88;157
2021-04-24;Gladsaxe;36;159
2021-04-24;Glostrup;21;161
2021-04-24;Herlev;19;163
2021-04-24;Albertslund;37;165
2021-04-24;Hvidovre;70;167
2021-04-24;Høje Tåstrup;69;169
2021-04-24;Lyngby-Taarbæk;39;173
2021-04-24;Rødovre;40;175
2021-04-24;Ishøj;17;183
2021-04-24;Tårnby;33;185
2021-04-24;Vallensbæk;23;187
2021-04-24;Furesø;45;190
2021-04-24;Allerød;35;201
2021-04-24;Fredensborg;48;210
2021-04-24;Helsingør;87;217
2021-04-24;Hillerød;62;219
2021-04-24;Hørsholm;50;223
2021-04-24;Rudersdal;65;230
2021-04-24;Egedal;36;240
2021-04-24;Frederikssund;83;250
2021-04-24;Greve;94;253
2021-04-24;Køge;129;259
2021-04-24;Halsnæs;50;260
2021-04-24;Roskilde;168;265
2021-04-24;Solrød;46;269
2021-04-24;Gribskov;53;270
2021-04-24;Odsherred;100;306
2021-04-24;Holbæk;224;316
2021-04-24;Faxe;73;320
2021-04-24;Kalundborg;169;326
2021-04-24;Ringsted;92;329
2021-04-24;Slagelse;513;330
2021-04-24;Stevns;48;336
2021-04-24;Sorø;92;340
2021-04-24;Lejre;48;350
2021-04-24;Lolland;155;360
2021-04-24;Næstved;455;370
2021-04-24;Guldborgsund;355;376
2021-04-24;Vordingborg;229;390
2021-04-24;Bornholm;204;400
2021-04-24;Middelfart;38;410
2021-04-24;Assens;64;420
2021-04-24;Faaborg-Midtfyn;67;430
2021-04-24;Kerteminde;47;440
2021-04-24;Nyborg;43;450
2021-04-24;Odense;334;461
2021-04-24;Svendborg;45;479
2021-04-24;Nordfyn;53;480
2021-04-24;Langeland;7;482
2021-04-24;Haderslev;32;510
2021-04-24;Billund;46;530
2021-04-24;Sønderborg;32;540
2021-04-24;Tønder;12;550
2021-04-24;Esbjerg;240;561
2021-04-24;Fanø;15;563
2021-04-24;Varde;110;573
2021-04-24;Vejen;79;575
2021-04-24;Aabenraa;20;580
2021-04-24;Fredericia;62;607
2021-04-24;Horsens;9;615
2021-04-24;Kolding;166;621
2021-04-24;Vejle;80;630
2021-04-24;Syddjurs;1;706
2021-04-24;Norddjurs;1;707
2021-04-24;Silkeborg;2;740
2021-04-24;Skanderborg;1;746
2021-04-24;Århus;18;751
2021-04-24;Ikast-Brande;10;756
2021-04-24;Ringkøbing-Skjern;3;760
2021-04-24;Hedensted;31;766
2021-04-24;Thisted;1;787
