"Dato";"Aldersgruppe";"Regionsnavn";"Antal 1. stik";"Antal 2. stik"
2021-02-21;20-39;Sjælland;103;3
2021-02-21;40-64;Sjælland;526;57
2021-02-21;65-79;Sjælland;874;68
2021-02-21;80+;Sjælland;269;14
2021-02-22;16-19;Nordjylland;17;1
2021-02-22;20-39;Nordjylland;245;10
2021-02-22;40-64;Nordjylland;512;20
2021-02-22;65-79;Nordjylland;11;1
2021-02-22;80+;Nordjylland;8;0
2021-02-22;16-19;Midtjylland;9;5
2021-02-22;20-39;Midtjylland;472;88
2021-02-22;40-64;Midtjylland;964;156
2021-02-22;65-79;Midtjylland;653;43
2021-02-22;80+;Midtjylland;1291;47
2021-02-22;16-19;Syddanmark;12;1
2021-02-22;20-39;Syddanmark;352;49
2021-02-22;40-64;Syddanmark;1021;91
2021-02-22;65-79;Syddanmark;541;28
2021-02-22;80+;Syddanmark;1673;15
2021-02-22;12-15;Hovedstaden;1;0
2021-02-22;16-19;Hovedstaden;9;2
2021-02-22;20-39;Hovedstaden;164;42
2021-02-22;40-64;Hovedstaden;482;75
2021-02-22;65-79;Hovedstaden;440;20
2021-02-22;80+;Hovedstaden;2416;9
2021-02-22;12-15;Sjælland;1;0
2021-02-22;16-19;Sjælland;10;1
2021-02-22;20-39;Sjælland;281;86
2021-02-22;40-64;Sjælland;855;159
2021-02-22;65-79;Sjælland;446;77
2021-02-22;80+;Sjælland;156;43
2021-02-23;16-19;Nordjylland;9;3
2021-02-23;20-39;Nordjylland;187;18
2021-02-23;40-64;Nordjylland;168;3
2021-02-23;65-79;Nordjylland;21;2
2021-02-23;80+;Nordjylland;8;0
2021-02-23;16-19;Midtjylland;43;9
2021-02-23;20-39;Midtjylland;942;73
2021-02-23;40-64;Midtjylland;1831;128
2021-02-23;65-79;Midtjylland;1125;38
2021-02-23;80+;Midtjylland;1115;19
2021-02-23;16-19;Syddanmark;33;2
2021-02-23;20-39;Syddanmark;621;76
2021-02-23;40-64;Syddanmark;1310;183
2021-02-23;65-79;Syddanmark;288;58
2021-02-23;80+;Syddanmark;845;27
2021-02-23;16-19;Hovedstaden;11;2
2021-02-23;20-39;Hovedstaden;252;46
2021-02-23;40-64;Hovedstaden;688;94
2021-02-23;65-79;Hovedstaden;686;19
2021-02-23;80+;Hovedstaden;1873;11
2021-02-23;16-19;Sjælland;13;8
2021-02-23;20-39;Sjælland;316;137
2021-02-23;40-64;Sjælland;870;256
2021-02-23;65-79;Sjælland;576;395
2021-02-23;80+;Sjælland;110;246
2021-02-24;16-19;Nordjylland;10;2
2021-02-24;20-39;Nordjylland;156;1
2021-02-24;40-64;Nordjylland;398;7
2021-02-24;65-79;Nordjylland;28;1
2021-02-24;80+;Nordjylland;1;0
2021-02-24;16-19;Midtjylland;19;5
2021-02-24;20-39;Midtjylland;755;40
2021-02-24;40-64;Midtjylland;1394;99
2021-02-24;65-79;Midtjylland;783;39
2021-02-24;80+;Midtjylland;624;31
2021-02-24;16-19;Syddanmark;31;1
2021-02-24;20-39;Syddanmark;637;97
2021-02-24;40-64;Syddanmark;1652;237
2021-02-24;65-79;Syddanmark;254;98
2021-02-24;80+;Syddanmark;477;130
2021-02-24;16-19;Hovedstaden;15;0
2021-02-24;20-39;Hovedstaden;271;16
2021-02-24;40-64;Hovedstaden;1057;30
2021-02-24;65-79;Hovedstaden;866;13
2021-02-24;80+;Hovedstaden;1967;24
2021-02-24;16-19;Sjælland;15;0
2021-02-24;20-39;Sjælland;325;8
2021-02-24;40-64;Sjælland;963;26
2021-02-24;65-79;Sjælland;448;488
2021-02-24;80+;Sjælland;116;398
2021-02-25;16-19;Nordjylland;29;0
2021-02-25;20-39;Nordjylland;462;7
2021-02-25;40-64;Nordjylland;1240;12
2021-02-25;65-79;Nordjylland;153;1
2021-02-25;80+;Nordjylland;56;1
2021-02-25;16-19;Midtjylland;19;3
2021-02-25;20-39;Midtjylland;645;37
2021-02-25;40-64;Midtjylland;1064;60
2021-02-25;65-79;Midtjylland;152;17
2021-02-25;80+;Midtjylland;206;24
2021-02-25;16-19;Syddanmark;25;1
2021-02-25;20-39;Syddanmark;655;52
2021-02-25;40-64;Syddanmark;1492;96
2021-02-25;65-79;Syddanmark;212;55
2021-02-25;80+;Syddanmark;345;95
2021-02-25;12-15;Hovedstaden;1;0
2021-02-25;16-19;Hovedstaden;37;1
2021-02-25;20-39;Hovedstaden;1614;10
2021-02-25;40-64;Hovedstaden;3468;19
2021-02-25;65-79;Hovedstaden;254;6
2021-02-25;80+;Hovedstaden;698;6
2021-02-25;16-19;Sjælland;9;0
2021-02-25;20-39;Sjælland;348;2
2021-02-25;40-64;Sjælland;817;9
2021-02-25;65-79;Sjælland;239;32
2021-02-25;80+;Sjælland;60;43
2021-02-26;12-15;Nordjylland;1;0
2021-02-26;16-19;Nordjylland;34;0
2021-02-26;20-39;Nordjylland;1326;16
2021-02-26;40-64;Nordjylland;3028;28
2021-02-26;65-79;Nordjylland;640;3
2021-02-26;80+;Nordjylland;202;1
2021-02-26;12-15;Midtjylland;1;0
2021-02-26;16-19;Midtjylland;77;1
2021-02-26;20-39;Midtjylland;1780;135
2021-02-26;40-64;Midtjylland;3342;205
2021-02-26;65-79;Midtjylland;2612;28
2021-02-26;80+;Midtjylland;605;15
2021-02-26;12-15;Syddanmark;1;0
2021-02-26;16-19;Syddanmark;63;2
2021-02-26;20-39;Syddanmark;1360;72
2021-02-26;40-64;Syddanmark;3390;159
2021-02-26;65-79;Syddanmark;1199;39
2021-02-26;80+;Syddanmark;2515;23
2021-02-26;12-15;Hovedstaden;3;0
2021-02-26;16-19;Hovedstaden;76;1
2021-02-26;20-39;Hovedstaden;2290;25
2021-02-26;40-64;Hovedstaden;4964;32
2021-02-26;65-79;Hovedstaden;1209;7
2021-02-26;80+;Hovedstaden;270;6
2021-02-26;16-19;Sjælland;36;0
2021-02-26;20-39;Sjælland;428;40
2021-02-26;40-64;Sjælland;1384;115
2021-02-26;65-79;Sjælland;1945;13
2021-02-26;80+;Sjælland;401;29
2021-02-27;16-19;Nordjylland;2;0
2021-02-27;20-39;Nordjylland;2;0
2021-02-27;40-64;Nordjylland;3;1
2021-02-27;65-79;Nordjylland;5;0
;;NA;0;1
2021-02-27;16-19;Midtjylland;1;0
2021-02-27;20-39;Midtjylland;33;1
2021-02-27;40-64;Midtjylland;66;1
2021-02-27;65-79;Midtjylland;467;0
2021-02-27;80+;Midtjylland;97;0
2021-02-27;16-19;Syddanmark;8;0
2021-02-27;20-39;Syddanmark;194;14
2021-02-27;40-64;Syddanmark;751;20
2021-02-27;65-79;Syddanmark;617;22
2021-02-27;80+;Syddanmark;334;54
2021-02-27;12-15;Hovedstaden;1;0
2021-02-27;16-19;Hovedstaden;26;3
2021-02-27;20-39;Hovedstaden;297;129
2021-02-27;40-64;Hovedstaden;1063;322
2021-02-27;65-79;Hovedstaden;1184;219
2021-02-27;80+;Hovedstaden;422;322
2021-02-27;16-19;Sjælland;7;0
2021-02-27;20-39;Sjælland;178;20
2021-02-27;40-64;Sjælland;444;69
2021-02-27;65-79;Sjælland;190;55
2021-02-27;80+;Sjælland;28;53
2021-02-28;16-19;Nordjylland;21;1
2021-02-28;20-39;Nordjylland;319;2
2021-02-28;40-64;Nordjylland;1112;0
2021-02-28;65-79;Nordjylland;474;1
2021-02-28;80+;Nordjylland;226;0
2021-02-28;12-15;Midtjylland;2;0
2021-02-28;16-19;Midtjylland;8;0
2021-02-28;20-39;Midtjylland;74;3
2021-02-28;40-64;Midtjylland;159;2
2021-02-28;65-79;Midtjylland;639;0
2021-02-28;80+;Midtjylland;82;0
2021-02-28;16-19;Syddanmark;6;1
2021-02-28;20-39;Syddanmark;183;8
2021-02-28;40-64;Syddanmark;602;10
2021-02-28;65-79;Syddanmark;536;7
2021-02-28;80+;Syddanmark;630;2
2021-02-28;12-15;Hovedstaden;3;0
2021-02-28;16-19;Hovedstaden;27;8
2021-02-28;20-39;Hovedstaden;418;144
2021-02-28;40-64;Hovedstaden;1517;400
2021-02-28;65-79;Hovedstaden;1990;196
2021-02-28;80+;Hovedstaden;618;279
2021-02-28;16-19;Sjælland;6;4
2021-02-28;20-39;Sjælland;160;21
2021-02-28;40-64;Sjælland;459;51
2021-02-28;65-79;Sjælland;228;59
2021-02-28;80+;Sjælland;34;77
2021-03-01;12-15;Nordjylland;3;0
2021-03-01;16-19;Nordjylland;12;3
2021-03-01;20-39;Nordjylland;345;27
2021-03-01;40-64;Nordjylland;1059;39
2021-03-01;65-79;Nordjylland;944;2
2021-03-01;80+;Nordjylland;223;2
2021-03-01;12-15;Midtjylland;5;0
2021-03-01;16-19;Midtjylland;37;0
2021-03-01;20-39;Midtjylland;663;34
2021-03-01;40-64;Midtjylland;1299;47
2021-03-01;65-79;Midtjylland;1997;27
2021-03-01;80+;Midtjylland;324;32
2021-03-01;16-19;Syddanmark;21;1
2021-03-01;20-39;Syddanmark;430;34
2021-03-01;40-64;Syddanmark;1462;116
2021-03-01;65-79;Syddanmark;1330;70
2021-03-01;80+;Syddanmark;444;125
2021-03-01;12-15;Hovedstaden;1;0
2021-03-01;16-19;Hovedstaden;41;0
2021-03-01;20-39;Hovedstaden;489;54
2021-03-01;40-64;Hovedstaden;1858;105
2021-03-01;65-79;Hovedstaden;2618;38
2021-03-01;80+;Hovedstaden;1009;16
2021-03-01;16-19;Sjælland;10;3
2021-03-01;20-39;Sjælland;187;33
2021-03-01;40-64;Sjælland;676;108
2021-03-01;65-79;Sjælland;1262;52
2021-03-01;80+;Sjælland;348;47
2021-03-02;16-19;Nordjylland;8;3
2021-03-02;20-39;Nordjylland;151;14
2021-03-02;40-64;Nordjylland;349;51
2021-03-02;65-79;Nordjylland;211;6
2021-03-02;80+;Nordjylland;35;0
2021-03-02;12-15;Midtjylland;3;2
2021-03-02;16-19;Midtjylland;21;13
2021-03-02;20-39;Midtjylland;648;60
2021-03-02;40-64;Midtjylland;1155;77
2021-03-02;65-79;Midtjylland;2388;11
2021-03-02;80+;Midtjylland;466;13
2021-03-02;12-15;Syddanmark;3;0
2021-03-02;16-19;Syddanmark;20;7
2021-03-02;20-39;Syddanmark;575;19
2021-03-02;40-64;Syddanmark;1405;41
2021-03-02;65-79;Syddanmark;670;100
2021-03-02;80+;Syddanmark;284;161
2021-03-02;16-19;Hovedstaden;50;1
2021-03-02;20-39;Hovedstaden;1694;51
2021-03-02;40-64;Hovedstaden;3444;98
2021-03-02;65-79;Hovedstaden;901;78
2021-03-02;80+;Hovedstaden;502;22
2021-03-02;03-05;Sjælland;1;0
2021-03-02;16-19;Sjælland;8;5
2021-03-02;20-39;Sjælland;234;33
2021-03-02;40-64;Sjælland;523;87
2021-03-02;65-79;Sjælland;450;111
2021-03-02;80+;Sjælland;143;153
2021-03-03;16-19;Nordjylland;3;0
2021-03-03;20-39;Nordjylland;133;20
2021-03-03;40-64;Nordjylland;283;20
2021-03-03;65-79;Nordjylland;262;5
2021-03-03;80+;Nordjylland;49;1
2021-03-03;12-15;Midtjylland;2;0
2021-03-03;16-19;Midtjylland;30;0
2021-03-03;20-39;Midtjylland;530;55
2021-03-03;40-64;Midtjylland;891;118
2021-03-03;65-79;Midtjylland;1260;17
2021-03-03;80+;Midtjylland;237;20
2021-03-03;16-19;Syddanmark;24;0
2021-03-03;20-39;Syddanmark;652;16
2021-03-03;40-64;Syddanmark;1451;28
2021-03-03;65-79;Syddanmark;469;55
2021-03-03;80+;Syddanmark;274;55
2021-03-03;16-19;Hovedstaden;37;0
2021-03-03;20-39;Hovedstaden;1616;10
2021-03-03;40-64;Hovedstaden;2688;18
2021-03-03;65-79;Hovedstaden;20;10
2021-03-03;80+;Hovedstaden;116;9
2021-03-03;16-19;Sjælland;10;4
2021-03-03;20-39;Sjælland;387;21
2021-03-03;40-64;Sjælland;1030;71
2021-03-03;65-79;Sjælland;221;196
2021-03-03;80+;Sjælland;133;221
2021-03-04;16-19;Nordjylland;2;1
2021-03-04;20-39;Nordjylland;107;6
2021-03-04;40-64;Nordjylland;210;27
2021-03-04;65-79;Nordjylland;154;4
2021-03-04;80+;Nordjylland;42;1
2021-03-04;12-15;Midtjylland;2;0
2021-03-04;16-19;Midtjylland;26;2
2021-03-04;20-39;Midtjylland;668;198
2021-03-04;40-64;Midtjylland;1210;351
2021-03-04;65-79;Midtjylland;1432;36
2021-03-04;80+;Midtjylland;300;15
2021-03-04;16-19;Syddanmark;25;0
2021-03-04;20-39;Syddanmark;633;30
2021-03-04;40-64;Syddanmark;1398;29
2021-03-04;65-79;Syddanmark;569;31
2021-03-04;80+;Syddanmark;377;82
2021-03-04;16-19;Hovedstaden;71;2
2021-03-04;20-39;Hovedstaden;3434;44
2021-03-04;40-64;Hovedstaden;4068;87
2021-03-04;65-79;Hovedstaden;109;32
2021-03-04;80+;Hovedstaden;341;36
2021-03-04;16-19;Sjælland;17;0
2021-03-04;20-39;Sjælland;540;18
2021-03-04;40-64;Sjælland;1162;44
2021-03-04;65-79;Sjælland;196;109
2021-03-04;80+;Sjælland;85;561
2021-03-05;16-19;Nordjylland;21;1
2021-03-05;20-39;Nordjylland;1086;17
2021-03-05;40-64;Nordjylland;2465;54
2021-03-05;65-79;Nordjylland;252;9
2021-03-05;80+;Nordjylland;41;563
2021-03-05;12-15;Midtjylland;1;0
2021-03-05;16-19;Midtjylland;14;3
2021-03-05;20-39;Midtjylland;544;88
2021-03-05;40-64;Midtjylland;975;209
2021-03-05;65-79;Midtjylland;445;77
2021-03-05;80+;Midtjylland;104;2115
2021-03-05;12-15;Syddanmark;1;0
2021-03-05;16-19;Syddanmark;29;0
2021-03-05;20-39;Syddanmark;791;56
2021-03-05;40-64;Syddanmark;1566;132
2021-03-05;65-79;Syddanmark;1167;110
2021-03-05;80+;Syddanmark;357;172
2021-03-05;16-19;Hovedstaden;40;2
2021-03-05;20-39;Hovedstaden;587;57
2021-03-05;40-64;Hovedstaden;1354;114
2021-03-05;65-79;Hovedstaden;1483;56
2021-03-05;80+;Hovedstaden;1130;40
2021-03-05;16-19;Sjælland;14;5
2021-03-05;20-39;Sjælland;336;11
2021-03-05;40-64;Sjælland;845;60
2021-03-05;65-79;Sjælland;483;184
2021-03-05;80+;Sjælland;78;1280
2021-03-06;16-19;Nordjylland;31;2
2021-03-06;20-39;Nordjylland;743;8
2021-03-06;40-64;Nordjylland;1350;19
2021-03-06;65-79;Nordjylland;5;3
;;NA;0;624
2021-03-06;12-15;Midtjylland;2;1
2021-03-06;16-19;Midtjylland;19;0
2021-03-06;20-39;Midtjylland;263;14
2021-03-06;40-64;Midtjylland;581;32
2021-03-06;65-79;Midtjylland;274;31
2021-03-06;80+;Midtjylland;68;1374
2021-03-06;16-19;Syddanmark;25;0
2021-03-06;20-39;Syddanmark;551;19
2021-03-06;40-64;Syddanmark;1352;35
2021-03-06;65-79;Syddanmark;827;36
2021-03-06;80+;Syddanmark;302;224
2021-03-06;12-15;Hovedstaden;2;0
2021-03-06;16-19;Hovedstaden;52;0
2021-03-06;20-39;Hovedstaden;1022;22
2021-03-06;40-64;Hovedstaden;1760;36
2021-03-06;65-79;Hovedstaden;2033;23
2021-03-06;80+;Hovedstaden;1130;12
2021-03-06;16-19;Sjælland;15;2
2021-03-06;20-39;Sjælland;249;12
2021-03-06;40-64;Sjælland;731;45
2021-03-06;65-79;Sjælland;766;49
2021-03-06;80+;Sjælland;132;1117
2021-03-07;16-19;Nordjylland;10;0
2021-03-07;20-39;Nordjylland;78;20
2021-03-07;40-64;Nordjylland;437;48
2021-03-07;65-79;Nordjylland;592;5
2021-03-07;80+;Nordjylland;192;484
;;NA;0;1
2021-03-07;20-39;Midtjylland;51;5
2021-03-07;40-64;Midtjylland;67;20
2021-03-07;65-79;Midtjylland;93;31
2021-03-07;80+;Midtjylland;25;1002
2021-03-07;16-19;Syddanmark;20;1
2021-03-07;20-39;Syddanmark;658;28
2021-03-07;40-64;Syddanmark;1136;40
2021-03-07;65-79;Syddanmark;566;28
2021-03-07;80+;Syddanmark;162;499
2021-03-07;16-19;Hovedstaden;48;0
2021-03-07;20-39;Hovedstaden;1027;38
2021-03-07;40-64;Hovedstaden;1656;45
2021-03-07;65-79;Hovedstaden;1736;16
2021-03-07;80+;Hovedstaden;1450;210
2021-03-07;03-05;Sjælland;1;0
2021-03-07;16-19;Sjælland;13;1
2021-03-07;20-39;Sjælland;286;12
2021-03-07;40-64;Sjælland;720;41
2021-03-07;65-79;Sjælland;526;68
2021-03-07;80+;Sjælland;87;1402
2021-03-08;16-19;Nordjylland;3;0
2021-03-08;20-39;Nordjylland;45;7
2021-03-08;40-64;Nordjylland;86;25
2021-03-08;65-79;Nordjylland;7;3
2021-03-08;80+;Nordjylland;2;517
2021-03-08;12-15;Midtjylland;3;0
2021-03-08;16-19;Midtjylland;33;2
2021-03-08;20-39;Midtjylland;1053;123
2021-03-08;40-64;Midtjylland;1847;218
2021-03-08;65-79;Midtjylland;741;82
2021-03-08;80+;Midtjylland;258;2862
2021-03-08;12-15;Syddanmark;2;0
2021-03-08;16-19;Syddanmark;22;2
2021-03-08;20-39;Syddanmark;563;32
2021-03-08;40-64;Syddanmark;1206;131
2021-03-08;65-79;Syddanmark;768;68
2021-03-08;80+;Syddanmark;248;518
2021-03-08;16-19;Hovedstaden;5;0
2021-03-08;20-39;Hovedstaden;128;13
2021-03-08;40-64;Hovedstaden;230;12
2021-03-08;65-79;Hovedstaden;235;18
2021-03-08;80+;Hovedstaden;654;195
2021-03-08;16-19;Sjælland;16;2
2021-03-08;20-39;Sjælland;307;14
2021-03-08;40-64;Sjælland;662;46
2021-03-08;65-79;Sjælland;181;67
2021-03-08;80+;Sjælland;38;1175
2021-03-09;16-19;Nordjylland;2;1
2021-03-09;20-39;Nordjylland;156;21
2021-03-09;40-64;Nordjylland;309;55
2021-03-09;65-79;Nordjylland;127;15
2021-03-09;80+;Nordjylland;47;421
2021-03-09;12-15;Midtjylland;2;0
2021-03-09;16-19;Midtjylland;47;3
2021-03-09;20-39;Midtjylland;1004;107
2021-03-09;40-64;Midtjylland;1684;195
2021-03-09;65-79;Midtjylland;1017;69
2021-03-09;80+;Midtjylland;344;2280
2021-03-09;16-19;Syddanmark;18;0
2021-03-09;20-39;Syddanmark;512;25
2021-03-09;40-64;Syddanmark;972;44
2021-03-09;65-79;Syddanmark;438;70
2021-03-09;80+;Syddanmark;132;548
2021-03-09;16-19;Hovedstaden;24;0
2021-03-09;20-39;Hovedstaden;725;28
2021-03-09;40-64;Hovedstaden;942;78
2021-03-09;65-79;Hovedstaden;286;101
2021-03-09;80+;Hovedstaden;492;1131
2021-03-09;12-15;Sjælland;1;0
2021-03-09;16-19;Sjælland;11;5
2021-03-09;20-39;Sjælland;232;24
2021-03-09;40-64;Sjælland;518;85
2021-03-09;65-79;Sjælland;385;80
2021-03-09;80+;Sjælland;238;1370
2021-03-10;16-19;Nordjylland;12;5
2021-03-10;20-39;Nordjylland;273;82
2021-03-10;40-64;Nordjylland;530;218
2021-03-10;65-79;Nordjylland;281;50
2021-03-10;80+;Nordjylland;48;8
2021-03-10;12-15;Midtjylland;2;0
2021-03-10;16-19;Midtjylland;26;5
2021-03-10;20-39;Midtjylland;797;51
2021-03-10;40-64;Midtjylland;1289;97
2021-03-10;65-79;Midtjylland;600;40
2021-03-10;80+;Midtjylland;174;1473
2021-03-10;16-19;Syddanmark;21;0
2021-03-10;20-39;Syddanmark;738;105
2021-03-10;40-64;Syddanmark;1378;124
2021-03-10;65-79;Syddanmark;543;121
2021-03-10;80+;Syddanmark;269;447
2021-03-10;12-15;Hovedstaden;1;0
2021-03-10;16-19;Hovedstaden;49;1
2021-03-10;20-39;Hovedstaden;1127;22
2021-03-10;40-64;Hovedstaden;1337;94
2021-03-10;65-79;Hovedstaden;224;137
2021-03-10;80+;Hovedstaden;271;1337
2021-03-10;12-15;Sjælland;1;0
2021-03-10;16-19;Sjælland;10;1
2021-03-10;20-39;Sjælland;296;71
2021-03-10;40-64;Sjælland;788;222
2021-03-10;65-79;Sjælland;449;125
2021-03-10;80+;Sjælland;265;1968
2021-03-11;16-19;Nordjylland;8;3
2021-03-11;20-39;Nordjylland;164;18
2021-03-11;40-64;Nordjylland;327;48
2021-03-11;65-79;Nordjylland;290;128
2021-03-11;80+;Nordjylland;129;560
2021-03-11;12-15;Midtjylland;3;0
2021-03-11;16-19;Midtjylland;8;1
2021-03-11;20-39;Midtjylland;147;49
2021-03-11;40-64;Midtjylland;266;68
2021-03-11;65-79;Midtjylland;389;35
2021-03-11;80+;Midtjylland;182;1059
2021-03-11;16-19;Syddanmark;7;1
2021-03-11;20-39;Syddanmark;121;49
2021-03-11;40-64;Syddanmark;329;65
2021-03-11;65-79;Syddanmark;455;28
2021-03-11;80+;Syddanmark;212;227
2021-03-11;16-19;Hovedstaden;4;2
2021-03-11;20-39;Hovedstaden;148;146
2021-03-11;40-64;Hovedstaden;242;521
2021-03-11;65-79;Hovedstaden;89;1184
2021-03-11;80+;Hovedstaden;115;2247
2021-03-11;16-19;Sjælland;3;2
2021-03-11;20-39;Sjælland;43;40
2021-03-11;40-64;Sjælland;155;156
2021-03-11;65-79;Sjælland;270;99
2021-03-11;80+;Sjælland;271;814
2021-03-12;16-19;Nordjylland;3;2
2021-03-12;20-39;Nordjylland;61;54
2021-03-12;40-64;Nordjylland;101;135
2021-03-12;65-79;Nordjylland;79;232
2021-03-12;80+;Nordjylland;16;1021
2021-03-12;12-15;Midtjylland;1;0
2021-03-12;16-19;Midtjylland;5;4
2021-03-12;20-39;Midtjylland;55;47
2021-03-12;40-64;Midtjylland;141;88
2021-03-12;65-79;Midtjylland;346;55
2021-03-12;80+;Midtjylland;188;775
2021-03-12;16-19;Syddanmark;6;1
2021-03-12;20-39;Syddanmark;67;75
2021-03-12;40-64;Syddanmark;324;113
2021-03-12;65-79;Syddanmark;404;174
2021-03-12;80+;Syddanmark;163;1778
;;NA;0;8
2021-03-12;20-39;Hovedstaden;51;109
2021-03-12;40-64;Hovedstaden;164;444
2021-03-12;65-79;Hovedstaden;303;835
2021-03-12;80+;Hovedstaden;459;3152
2021-03-12;16-19;Sjælland;1;2
2021-03-12;20-39;Sjælland;15;29
2021-03-12;40-64;Sjælland;60;106
2021-03-12;65-79;Sjælland;151;114
2021-03-12;80+;Sjælland;43;661
;;NA;0;3
2021-03-13;20-39;Nordjylland;27;36
2021-03-13;40-64;Nordjylland;18;84
2021-03-13;65-79;Nordjylland;41;345
2021-03-13;80+;Nordjylland;55;1790
2021-03-13;12-15;Midtjylland;1;0
2021-03-13;16-19;Midtjylland;1;0
2021-03-13;20-39;Midtjylland;28;13
2021-03-13;40-64;Midtjylland;110;34
2021-03-13;65-79;Midtjylland;155;28
2021-03-13;80+;Midtjylland;53;481
2021-03-13;12-15;Syddanmark;1;0
2021-03-13;16-19;Syddanmark;4;1
2021-03-13;20-39;Syddanmark;81;26
2021-03-13;40-64;Syddanmark;482;80
2021-03-13;65-79;Syddanmark;487;139
2021-03-13;80+;Syddanmark;148;1569
2021-03-13;16-19;Hovedstaden;14;1
2021-03-13;20-39;Hovedstaden;372;9
2021-03-13;40-64;Hovedstaden;939;15
2021-03-13;65-79;Hovedstaden;658;8
2021-03-13;80+;Hovedstaden;244;59
2021-03-13;16-19;Sjælland;7;4
2021-03-13;20-39;Sjælland;55;12
2021-03-13;40-64;Sjælland;194;53
2021-03-13;65-79;Sjælland;199;78
2021-03-13;80+;Sjælland;47;706
2021-03-14;16-19;Nordjylland;1;2
;;NA;0;38
2021-03-14;40-64;Nordjylland;3;57
2021-03-14;65-79;Nordjylland;6;250
2021-03-14;80+;Nordjylland;3;1774
2021-03-14;16-19;Midtjylland;1;1
2021-03-14;20-39;Midtjylland;3;24
2021-03-14;40-64;Midtjylland;5;45
2021-03-14;65-79;Midtjylland;21;76
;;NA;0;56
2021-03-14;12-15;Syddanmark;2;0
2021-03-14;16-19;Syddanmark;1;5
2021-03-14;20-39;Syddanmark;58;69
2021-03-14;40-64;Syddanmark;309;325
2021-03-14;65-79;Syddanmark;342;259
2021-03-14;80+;Syddanmark;143;1256
2021-03-14;16-19;Hovedstaden;1;7
2021-03-14;20-39;Hovedstaden;15;89
2021-03-14;40-64;Hovedstaden;42;299
2021-03-14;65-79;Hovedstaden;16;341
2021-03-14;80+;Hovedstaden;14;2392
;;NA;0;5
2021-03-14;20-39;Sjælland;14;55
2021-03-14;40-64;Sjælland;78;380
2021-03-14;65-79;Sjælland;84;883
2021-03-14;80+;Sjælland;29;304
;;NA;0;1
2021-03-15;20-39;Nordjylland;29;22
2021-03-15;40-64;Nordjylland;89;55
2021-03-15;65-79;Nordjylland;36;221
2021-03-15;80+;Nordjylland;3;1354
2021-03-15;16-19;Midtjylland;8;0
2021-03-15;20-39;Midtjylland;57;168
2021-03-15;40-64;Midtjylland;216;403
2021-03-15;65-79;Midtjylland;465;587
2021-03-15;80+;Midtjylland;216;1518
2021-03-15;16-19;Syddanmark;6;3
2021-03-15;20-39;Syddanmark;112;38
2021-03-15;40-64;Syddanmark;386;70
2021-03-15;65-79;Syddanmark;498;134
2021-03-15;80+;Syddanmark;178;1513
2021-03-15;16-19;Hovedstaden;2;2
2021-03-15;20-39;Hovedstaden;21;59
2021-03-15;40-64;Hovedstaden;45;175
2021-03-15;65-79;Hovedstaden;62;266
2021-03-15;80+;Hovedstaden;207;2163
;;NA;0;6
2021-03-15;20-39;Sjælland;5;28
2021-03-15;40-64;Sjælland;25;114
2021-03-15;65-79;Sjælland;59;406
2021-03-15;80+;Sjælland;12;159
2021-03-16;16-19;Nordjylland;4;0
2021-03-16;20-39;Nordjylland;96;4
2021-03-16;40-64;Nordjylland;286;21
2021-03-16;65-79;Nordjylland;187;13
2021-03-16;80+;Nordjylland;686;16
2021-03-16;12-15;Midtjylland;1;0
2021-03-16;16-19;Midtjylland;11;7
2021-03-16;20-39;Midtjylland;91;269
2021-03-16;40-64;Midtjylland;303;759
2021-03-16;65-79;Midtjylland;608;917
2021-03-16;80+;Midtjylland;592;1428
2021-03-16;12-15;Syddanmark;2;0
2021-03-16;16-19;Syddanmark;11;11
2021-03-16;20-39;Syddanmark;118;89
2021-03-16;40-64;Syddanmark;377;156
2021-03-16;65-79;Syddanmark;355;148
2021-03-16;80+;Syddanmark;268;982
2021-03-16;16-19;Hovedstaden;3;2
2021-03-16;20-39;Hovedstaden;36;116
2021-03-16;40-64;Hovedstaden;71;397
2021-03-16;65-79;Hovedstaden;72;423
2021-03-16;80+;Hovedstaden;707;2424
2021-03-16;16-19;Sjælland;5;7
2021-03-16;20-39;Sjælland;160;33
2021-03-16;40-64;Sjælland;420;176
2021-03-16;65-79;Sjælland;491;516
2021-03-16;80+;Sjælland;653;123
2021-03-17;16-19;Nordjylland;11;1
2021-03-17;20-39;Nordjylland;265;7
2021-03-17;40-64;Nordjylland;271;15
2021-03-17;65-79;Nordjylland;126;9
2021-03-17;80+;Nordjylland;721;14
2021-03-17;12-15;Midtjylland;1;1
2021-03-17;16-19;Midtjylland;37;13
2021-03-17;20-39;Midtjylland;674;325
2021-03-17;40-64;Midtjylland;1001;618
2021-03-17;65-79;Midtjylland;834;690
2021-03-17;80+;Midtjylland;1084;1063
2021-03-17;16-19;Syddanmark;11;0
2021-03-17;20-39;Syddanmark;130;40
2021-03-17;40-64;Syddanmark;298;88
2021-03-17;65-79;Syddanmark;363;148
2021-03-17;80+;Syddanmark;1200;705
2021-03-17;16-19;Hovedstaden;9;13
2021-03-17;20-39;Hovedstaden;56;210
2021-03-17;40-64;Hovedstaden;138;711
2021-03-17;65-79;Hovedstaden;201;736
2021-03-17;80+;Hovedstaden;1506;2512
2021-03-17;12-15;Sjælland;1;0
2021-03-17;16-19;Sjælland;3;4
