"Dato";"Aldersgruppe";"Regionsnavn";"Antal 1. stik";"Antal 2. stik"
2020-12-27;60-69;Sjælland;155;0
2020-12-27;70-79;Sjælland;147;0
2020-12-27;80-89;Sjælland;221;0
2020-12-27;90+;Sjælland;109;0
2020-12-28;20-29;Nordjylland;9;0
2020-12-28;30-39;Nordjylland;14;0
2020-12-28;40-49;Nordjylland;17;0
2020-12-28;50-59;Nordjylland;36;0
2020-12-28;60-69;Nordjylland;28;0
2020-12-28;70-79;Nordjylland;1;0
2020-12-28;20-29;Midtjylland;20;0
2020-12-28;30-39;Midtjylland;36;0
2020-12-28;40-49;Midtjylland;45;0
2020-12-28;50-59;Midtjylland;53;0
2020-12-28;60-69;Midtjylland;37;0
2020-12-28;70-79;Midtjylland;3;0
2020-12-28;10-19;Syddanmark;2;0
2020-12-28;20-29;Syddanmark;41;0
2020-12-28;30-39;Syddanmark;66;0
2020-12-28;40-49;Syddanmark;116;0
2020-12-28;50-59;Syddanmark;136;0
2020-12-28;60-69;Syddanmark;83;0
2020-12-28;70-79;Syddanmark;46;0
2020-12-28;80-89;Syddanmark;64;0
2020-12-28;90+;Syddanmark;37;0
2020-12-28;10-19;Hovedstaden;1;0
2020-12-28;20-29;Hovedstaden;43;0
2020-12-28;30-39;Hovedstaden;87;0
2020-12-28;40-49;Hovedstaden;91;0
2020-12-28;50-59;Hovedstaden;69;0
2020-12-28;60-69;Hovedstaden;68;0
2020-12-28;70-79;Hovedstaden;41;0
2020-12-28;80-89;Hovedstaden;36;0
2020-12-28;90+;Hovedstaden;30;0
2020-12-28;20-29;Sjælland;44;0
2020-12-28;30-39;Sjælland;86;0
2020-12-28;40-49;Sjælland;150;0
2020-12-28;50-59;Sjælland;150;0
2020-12-28;60-69;Sjælland;111;0
2020-12-28;70-79;Sjælland;10;0
2020-12-28;90+;Sjælland;1;0
2020-12-29;20-29;Nordjylland;9;0
2020-12-29;30-39;Nordjylland;17;0
2020-12-29;40-49;Nordjylland;34;1
2020-12-29;50-59;Nordjylland;49;0
2020-12-29;60-69;Nordjylland;47;0
2020-12-29;70-79;Nordjylland;27;0
2020-12-29;80-89;Nordjylland;58;0
2020-12-29;90+;Nordjylland;27;0
2020-12-29;10-19;Midtjylland;2;0
2020-12-29;20-29;Midtjylland;79;0
2020-12-29;30-39;Midtjylland;121;0
2020-12-29;40-49;Midtjylland;172;0
2020-12-29;50-59;Midtjylland;193;0
2020-12-29;60-69;Midtjylland;143;0
2020-12-29;70-79;Midtjylland;70;0
2020-12-29;80-89;Midtjylland;128;0
2020-12-29;90+;Midtjylland;81;0
2020-12-29;10-19;Syddanmark;1;0
2020-12-29;20-29;Syddanmark;99;0
2020-12-29;30-39;Syddanmark;217;0
2020-12-29;40-49;Syddanmark;349;0
2020-12-29;50-59;Syddanmark;373;0
2020-12-29;60-69;Syddanmark;295;0
2020-12-29;70-79;Syddanmark;121;0
2020-12-29;80-89;Syddanmark;156;0
2020-12-29;90+;Syddanmark;118;0
2020-12-29;10-19;Hovedstaden;2;0
2020-12-29;20-29;Hovedstaden;339;0
2020-12-29;30-39;Hovedstaden;599;0
2020-12-29;40-49;Hovedstaden;695;0
2020-12-29;50-59;Hovedstaden;719;0
2020-12-29;60-69;Hovedstaden;588;0
2020-12-29;70-79;Hovedstaden;149;0
2020-12-29;80-89;Hovedstaden;159;0
2020-12-29;90+;Hovedstaden;108;0
2020-12-29;20-29;Sjælland;92;0
2020-12-29;30-39;Sjælland;226;0
2020-12-29;40-49;Sjælland;351;0
2020-12-29;50-59;Sjælland;385;0
2020-12-29;60-69;Sjælland;271;0
2020-12-29;70-79;Sjælland;160;0
2020-12-29;80-89;Sjælland;176;0
2020-12-29;90+;Sjælland;117;0
2020-12-30;10-19;Nordjylland;6;0
2020-12-30;20-29;Nordjylland;184;0
2020-12-30;30-39;Nordjylland;246;0
2020-12-30;40-49;Nordjylland;369;0
2020-12-30;50-59;Nordjylland;421;0
2020-12-30;60-69;Nordjylland;301;0
2020-12-30;70-79;Nordjylland;123;0
2020-12-30;80-89;Nordjylland;222;0
2020-12-30;90+;Nordjylland;139;0
2020-12-30;10-19;Midtjylland;3;0
2020-12-30;20-29;Midtjylland;97;0
2020-12-30;30-39;Midtjylland;173;0
2020-12-30;40-49;Midtjylland;225;0
2020-12-30;50-59;Midtjylland;260;0
2020-12-30;60-69;Midtjylland;164;0
2020-12-30;70-79;Midtjylland;69;0
2020-12-30;80-89;Midtjylland;113;0
2020-12-30;90+;Midtjylland;44;0
2020-12-30;10-19;Syddanmark;3;0
2020-12-30;20-29;Syddanmark;119;0
2020-12-30;30-39;Syddanmark;345;0
2020-12-30;40-49;Syddanmark;412;0
2020-12-30;50-59;Syddanmark;481;0
2020-12-30;60-69;Syddanmark;373;0
2020-12-30;70-79;Syddanmark;154;0
2020-12-30;80-89;Syddanmark;200;0
2020-12-30;90+;Syddanmark;115;0
2020-12-30;10-19;Hovedstaden;6;0
2020-12-30;20-29;Hovedstaden;361;0
2020-12-30;30-39;Hovedstaden;639;0
2020-12-30;40-49;Hovedstaden;716;0
2020-12-30;50-59;Hovedstaden;727;0
2020-12-30;60-69;Hovedstaden;552;0
2020-12-30;70-79;Hovedstaden;137;0
2020-12-30;80-89;Hovedstaden;136;0
2020-12-30;90+;Hovedstaden;75;0
2020-12-30;10-19;Sjælland;1;0
2020-12-30;20-29;Sjælland;95;0
2020-12-30;30-39;Sjælland;188;0
2020-12-30;40-49;Sjælland;309;0
2020-12-30;50-59;Sjælland;350;0
2020-12-30;60-69;Sjælland;314;0
2020-12-30;70-79;Sjælland;132;0
2020-12-30;80-89;Sjælland;212;0
2020-12-30;90+;Sjælland;115;0
2020-12-31;10-19;Nordjylland;2;0
2020-12-31;20-29;Nordjylland;32;0
2020-12-31;30-39;Nordjylland;66;0
2020-12-31;40-49;Nordjylland;71;0
2020-12-31;50-59;Nordjylland;111;0
2020-12-31;60-69;Nordjylland;109;0
2020-12-31;70-79;Nordjylland;51;0
2020-12-31;80-89;Nordjylland;76;0
2020-12-31;90+;Nordjylland;65;0
2020-12-31;20-29;Midtjylland;61;0
2020-12-31;30-39;Midtjylland;97;0
2020-12-31;40-49;Midtjylland;172;0
2020-12-31;50-59;Midtjylland;175;0
2020-12-31;60-69;Midtjylland;165;0
2020-12-31;70-79;Midtjylland;90;0
2020-12-31;80-89;Midtjylland;146;0
2020-12-31;90+;Midtjylland;91;0
2020-12-31;20-29;Syddanmark;64;0
2020-12-31;30-39;Syddanmark;155;0
2020-12-31;40-49;Syddanmark;232;0
2020-12-31;50-59;Syddanmark;257;0
2020-12-31;60-69;Syddanmark;213;0
2020-12-31;70-79;Syddanmark;83;0
2020-12-31;80-89;Syddanmark;116;0
2020-12-31;90+;Syddanmark;68;0
2020-12-31;10-19;Hovedstaden;1;0
2020-12-31;20-29;Hovedstaden;122;0
2020-12-31;30-39;Hovedstaden;226;0
2020-12-31;40-49;Hovedstaden;264;0
2020-12-31;50-59;Hovedstaden;287;0
2020-12-31;60-69;Hovedstaden;262;0
2020-12-31;70-79;Hovedstaden;111;0
2020-12-31;80-89;Hovedstaden;141;0
2020-12-31;90+;Hovedstaden;108;0
2020-12-31;10-19;Sjælland;1;0
2020-12-31;20-29;Sjælland;51;0
2020-12-31;30-39;Sjælland;106;0
2020-12-31;40-49;Sjælland;197;0
2020-12-31;50-59;Sjælland;248;0
2020-12-31;60-69;Sjælland;179;0
2020-12-31;70-79;Sjælland;109;0
2020-12-31;80-89;Sjælland;161;0
2020-12-31;90+;Sjælland;90;0
2021-01-01;20-29;Nordjylland;2;0
2021-01-01;30-39;Nordjylland;1;0
2021-01-01;40-49;Nordjylland;3;0
2021-01-01;50-59;Nordjylland;2;0
2021-01-01;20-29;Midtjylland;9;0
2021-01-01;30-39;Midtjylland;28;0
2021-01-01;40-49;Midtjylland;33;0
2021-01-01;50-59;Midtjylland;28;0
2021-01-01;60-69;Midtjylland;25;0
2021-01-01;70-79;Midtjylland;2;0
2021-01-01;10-19;Syddanmark;2;0
2021-01-01;20-29;Syddanmark;13;0
2021-01-01;30-39;Syddanmark;41;0
2021-01-01;40-49;Syddanmark;95;0
2021-01-01;50-59;Syddanmark;122;0
2021-01-01;60-69;Syddanmark;102;0
2021-01-01;70-79;Syddanmark;46;0
2021-01-01;80-89;Syddanmark;86;0
2021-01-01;90+;Syddanmark;67;0
2021-01-01;20-29;Hovedstaden;81;0
2021-01-01;30-39;Hovedstaden;99;0
2021-01-01;40-49;Hovedstaden;122;0
2021-01-01;50-59;Hovedstaden;174;0
2021-01-01;60-69;Hovedstaden;168;0
2021-01-01;70-79;Hovedstaden;134;0
2021-01-01;80-89;Hovedstaden;169;0
2021-01-01;90+;Hovedstaden;122;0
2021-01-01;10-19;Sjælland;1;0
2021-01-01;20-29;Sjælland;41;0
2021-01-01;30-39;Sjælland;42;0
2021-01-01;40-49;Sjælland;43;0
2021-01-01;50-59;Sjælland;82;0
2021-01-01;60-69;Sjælland;55;0
2021-01-01;70-79;Sjælland;5;0
2021-01-01;80-89;Sjælland;7;0
2021-01-01;90+;Sjælland;6;0
2021-01-02;10-19;Nordjylland;1;0
2021-01-02;20-29;Nordjylland;93;0
2021-01-02;30-39;Nordjylland;206;0
2021-01-02;40-49;Nordjylland;290;0
2021-01-02;50-59;Nordjylland;379;0
2021-01-02;60-69;Nordjylland;270;0
2021-01-02;70-79;Nordjylland;71;0
2021-01-02;80-89;Nordjylland;135;0
2021-01-02;90+;Nordjylland;93;0
2021-01-02;10-19;Midtjylland;1;0
2021-01-02;20-29;Midtjylland;100;0
2021-01-02;30-39;Midtjylland;180;0
2021-01-02;40-49;Midtjylland;322;0
2021-01-02;50-59;Midtjylland;410;0
2021-01-02;60-69;Midtjylland;378;0
2021-01-02;70-79;Midtjylland;222;0
2021-01-02;80-89;Midtjylland;311;0
2021-01-02;90+;Midtjylland;181;0
2021-01-02;10-19;Syddanmark;2;0
2021-01-02;20-29;Syddanmark;64;0
2021-01-02;30-39;Syddanmark;137;0
2021-01-02;40-49;Syddanmark;252;0
2021-01-02;50-59;Syddanmark;356;0
2021-01-02;60-69;Syddanmark;240;0
2021-01-02;70-79;Syddanmark;188;0
2021-01-02;80-89;Syddanmark;261;0
2021-01-02;90+;Syddanmark;188;0
2021-01-02;20-29;Hovedstaden;123;0
2021-01-02;30-39;Hovedstaden;164;0
2021-01-02;40-49;Hovedstaden;275;0
2021-01-02;50-59;Hovedstaden;355;0
2021-01-02;60-69;Hovedstaden;371;0
2021-01-02;70-79;Hovedstaden;241;0
2021-01-02;80-89;Hovedstaden;297;0
2021-01-02;90+;Hovedstaden;181;0
2021-01-02;20-29;Sjælland;25;0
2021-01-02;30-39;Sjælland;68;0
2021-01-02;40-49;Sjælland;103;0
2021-01-02;50-59;Sjælland;117;0
2021-01-02;60-69;Sjælland;82;0
2021-01-02;70-79;Sjælland;3;0
2021-01-02;80-89;Sjælland;1;0
2021-01-03;20-29;Nordjylland;3;0
2021-01-03;30-39;Nordjylland;2;0
2021-01-03;40-49;Nordjylland;3;0
2021-01-03;50-59;Nordjylland;5;0
2021-01-03;60-69;Nordjylland;1;0
2021-01-03;10-19;Midtjylland;1;0
2021-01-03;20-29;Midtjylland;87;0
2021-01-03;30-39;Midtjylland;229;0
2021-01-03;40-49;Midtjylland;322;0
2021-01-03;50-59;Midtjylland;425;0
2021-01-03;60-69;Midtjylland;389;0
2021-01-03;70-79;Midtjylland;317;0
2021-01-03;80-89;Midtjylland;440;0
2021-01-03;90+;Midtjylland;303;0
2021-01-03;20-29;Syddanmark;34;0
2021-01-03;30-39;Syddanmark;47;0
2021-01-03;40-49;Syddanmark;96;0
2021-01-03;50-59;Syddanmark;141;0
2021-01-03;60-69;Syddanmark;117;0
2021-01-03;70-79;Syddanmark;90;0
2021-01-03;80-89;Syddanmark;115;0
2021-01-03;90+;Syddanmark;73;0
2021-01-03;10-19;Hovedstaden;3;0
2021-01-03;20-29;Hovedstaden;92;0
2021-01-03;30-39;Hovedstaden;140;0
2021-01-03;40-49;Hovedstaden;249;0
2021-01-03;50-59;Hovedstaden;312;0
2021-01-03;60-69;Hovedstaden;272;0
2021-01-03;70-79;Hovedstaden;188;0
2021-01-03;80-89;Hovedstaden;319;0
2021-01-03;90+;Hovedstaden;171;0
2021-01-03;20-29;Sjælland;5;0
2021-01-03;30-39;Sjælland;22;0
2021-01-03;40-49;Sjælland;16;0
2021-01-03;50-59;Sjælland;30;0
2021-01-03;60-69;Sjælland;27;0
2021-01-03;70-79;Sjælland;3;0
2021-01-03;80-89;Sjælland;1;0
2021-01-03;90+;Sjælland;2;0
2021-01-04;10-19;Nordjylland;1;0
2021-01-04;20-29;Nordjylland;78;0
2021-01-04;30-39;Nordjylland;122;0
2021-01-04;40-49;Nordjylland;171;0
2021-01-04;50-59;Nordjylland;196;0
2021-01-04;60-69;Nordjylland;164;0
2021-01-04;70-79;Nordjylland;59;0
2021-01-04;80-89;Nordjylland;87;0
2021-01-04;90+;Nordjylland;65;0
2021-01-04;20-29;Midtjylland;7;0
2021-01-04;30-39;Midtjylland;17;0
2021-01-04;40-49;Midtjylland;12;0
2021-01-04;50-59;Midtjylland;13;0
2021-01-04;60-69;Midtjylland;15;0
2021-01-04;70-79;Midtjylland;2;0
2021-01-04;80-89;Midtjylland;1;0
2021-01-04;10-19;Syddanmark;5;0
2021-01-04;20-29;Syddanmark;98;0
2021-01-04;30-39;Syddanmark;166;0
2021-01-04;40-49;Syddanmark;227;0
2021-01-04;50-59;Syddanmark;206;0
2021-01-04;60-69;Syddanmark;172;0
2021-01-04;70-79;Syddanmark;26;0
2021-01-04;80-89;Syddanmark;13;0
2021-01-04;90+;Syddanmark;16;0
2021-01-04;20-29;Hovedstaden;33;0
2021-01-04;30-39;Hovedstaden;44;0
2021-01-04;40-49;Hovedstaden;57;0
2021-01-04;50-59;Hovedstaden;66;0
2021-01-04;60-69;Hovedstaden;69;0
2021-01-04;70-79;Hovedstaden;22;0
2021-01-04;80-89;Hovedstaden;31;0
2021-01-04;90+;Hovedstaden;27;0
2021-01-04;20-29;Sjælland;1;0
2021-01-04;30-39;Sjælland;2;0
2021-01-04;40-49;Sjælland;4;0
2021-01-04;50-59;Sjælland;7;0
2021-01-04;60-69;Sjælland;9;0
2021-01-04;70-79;Sjælland;1;0
2021-01-04;80-89;Sjælland;1;0
2021-01-05;10-19;Nordjylland;7;0
2021-01-05;20-29;Nordjylland;113;0
2021-01-05;30-39;Nordjylland;151;0
2021-01-05;40-49;Nordjylland;260;0
2021-01-05;50-59;Nordjylland;397;0
2021-01-05;60-69;Nordjylland;339;0
2021-01-05;70-79;Nordjylland;166;0
2021-01-05;80-89;Nordjylland;278;0
2021-01-05;90+;Nordjylland;203;0
2021-01-05;10-19;Midtjylland;4;0
2021-01-05;20-29;Midtjylland;160;0
2021-01-05;30-39;Midtjylland;238;0
2021-01-05;40-49;Midtjylland;390;0
2021-01-05;50-59;Midtjylland;561;0
2021-01-05;60-69;Midtjylland;446;0
2021-01-05;70-79;Midtjylland;205;0
2021-01-05;80-89;Midtjylland;328;0
2021-01-05;90+;Midtjylland;197;0
2021-01-05;10-19;Syddanmark;5;0
2021-01-05;20-29;Syddanmark;137;0
2021-01-05;30-39;Syddanmark;170;0
2021-01-05;40-49;Syddanmark;215;0
2021-01-05;50-59;Syddanmark;252;0
2021-01-05;60-69;Syddanmark;163;0
2021-01-05;70-79;Syddanmark;50;0
2021-01-05;80-89;Syddanmark;61;0
2021-01-05;90+;Syddanmark;50;0
2021-01-05;10-19;Hovedstaden;6;0
2021-01-05;20-29;Hovedstaden;453;0
2021-01-05;30-39;Hovedstaden;807;0
2021-01-05;40-49;Hovedstaden;1038;0
2021-01-05;50-59;Hovedstaden;1244;0
2021-01-05;60-69;Hovedstaden;1118;0
2021-01-05;70-79;Hovedstaden;384;0
2021-01-05;80-89;Hovedstaden;530;0
2021-01-05;90+;Hovedstaden;456;0
2021-01-05;10-19;Sjælland;1;0
2021-01-05;20-29;Sjælland;16;0
2021-01-05;30-39;Sjælland;61;0
2021-01-05;40-49;Sjælland;67;0
2021-01-05;50-59;Sjælland;99;0
2021-01-05;60-69;Sjælland;105;0
2021-01-05;70-79;Sjælland;59;0
2021-01-05;80-89;Sjælland;70;0
2021-01-05;90+;Sjælland;40;0
2021-01-06;10-19;Nordjylland;6;0
2021-01-06;20-29;Nordjylland;116;0
2021-01-06;30-39;Nordjylland;181;0
2021-01-06;40-49;Nordjylland;303;0
2021-01-06;50-59;Nordjylland;559;0
2021-01-06;60-69;Nordjylland;466;0
2021-01-06;70-79;Nordjylland;214;0
2021-01-06;80-89;Nordjylland;353;0
2021-01-06;90+;Nordjylland;245;0
2021-01-06;10-19;Midtjylland;10;0
2021-01-06;20-29;Midtjylland;195;0
2021-01-06;30-39;Midtjylland;417;0
2021-01-06;40-49;Midtjylland;567;0
2021-01-06;50-59;Midtjylland;678;0
2021-01-06;60-69;Midtjylland;624;0
2021-01-06;70-79;Midtjylland;384;0
2021-01-06;80-89;Midtjylland;569;0
2021-01-06;90+;Midtjylland;374;0
2021-01-06;10-19;Syddanmark;9;0
2021-01-06;20-29;Syddanmark;166;0
2021-01-06;30-39;Syddanmark;347;0
2021-01-06;40-49;Syddanmark;518;0
2021-01-06;50-59;Syddanmark;684;0
2021-01-06;60-69;Syddanmark;603;0
2021-01-06;70-79;Syddanmark;267;0
2021-01-06;80-89;Syddanmark;405;0
2021-01-06;90+;Syddanmark;241;0
2021-01-06;10-19;Hovedstaden;7;0
2021-01-06;20-29;Hovedstaden;412;0
2021-01-06;30-39;Hovedstaden;735;0
2021-01-06;40-49;Hovedstaden;1062;0
2021-01-06;50-59;Hovedstaden;1293;0
2021-01-06;60-69;Hovedstaden;1056;0
2021-01-06;70-79;Hovedstaden;524;0
2021-01-06;80-89;Hovedstaden;648;0
2021-01-06;90+;Hovedstaden;421;0
2021-01-06;20-29;Sjælland;69;0
2021-01-06;30-39;Sjælland;175;0
2021-01-06;40-49;Sjælland;325;0
2021-01-06;50-59;Sjælland;382;0
2021-01-06;60-69;Sjælland;272;0
2021-01-06;70-79;Sjælland;136;0
2021-01-06;80-89;Sjælland;247;0
2021-01-06;90+;Sjælland;164;0
2021-01-07;10-19;Nordjylland;1;0
2021-01-07;20-29;Nordjylland;143;0
2021-01-07;30-39;Nordjylland;212;0
2021-01-07;40-49;Nordjylland;225;0
2021-01-07;50-59;Nordjylland;215;0
2021-01-07;60-69;Nordjylland;163;0
2021-01-07;70-79;Nordjylland;44;0
2021-01-07;80-89;Nordjylland;48;0
2021-01-07;90+;Nordjylland;21;0
2021-01-07;10-19;Midtjylland;6;0
2021-01-07;20-29;Midtjylland;185;0
2021-01-07;30-39;Midtjylland;417;0
2021-01-07;40-49;Midtjylland;569;0
2021-01-07;50-59;Midtjylland;731;0
2021-01-07;60-69;Midtjylland;669;0
2021-01-07;70-79;Midtjylland;355;0
2021-01-07;80-89;Midtjylland;592;0
2021-01-07;90+;Midtjylland;356;0
2021-01-07;10-19;Syddanmark;7;0
2021-01-07;20-29;Syddanmark;168;0
2021-01-07;30-39;Syddanmark;373;0
2021-01-07;40-49;Syddanmark;596;0
2021-01-07;50-59;Syddanmark;776;0
2021-01-07;60-69;Syddanmark;666;0
2021-01-07;70-79;Syddanmark;392;0
2021-01-07;80-89;Syddanmark;557;0
2021-01-07;90+;Syddanmark;323;0
2021-01-07;10-19;Hovedstaden;7;0
2021-01-07;20-29;Hovedstaden;222;0
2021-01-07;30-39;Hovedstaden;425;0
2021-01-07;40-49;Hovedstaden;681;0
2021-01-07;50-59;Hovedstaden;918;0
2021-01-07;60-69;Hovedstaden;940;0
2021-01-07;70-79;Hovedstaden;780;0
2021-01-07;80-89;Hovedstaden;701;0
2021-01-07;90+;Hovedstaden;367;0
2021-01-07;10-19;Sjælland;1;0
2021-01-07;20-29;Sjælland;61;0
2021-01-07;30-39;Sjælland;119;0
2021-01-07;40-49;Sjælland;209;0
2021-01-07;50-59;Sjælland;272;0
2021-01-07;60-69;Sjælland;265;0
2021-01-07;70-79;Sjælland;200;0
2021-01-07;80-89;Sjælland;270;0
2021-01-07;90+;Sjælland;189;0
2021-01-08;20-29;Nordjylland;27;0
2021-01-08;30-39;Nordjylland;52;0
2021-01-08;40-49;Nordjylland;63;0
2021-01-08;50-59;Nordjylland;49;0
2021-01-08;60-69;Nordjylland;31;0
2021-01-08;70-79;Nordjylland;5;0
2021-01-08;80-89;Nordjylland;1;0
2021-01-08;90+;Nordjylland;6;0
2021-01-08;10-19;Midtjylland;1;0
2021-01-08;20-29;Midtjylland;109;0
2021-01-08;30-39;Midtjylland;209;0
2021-01-08;40-49;Midtjylland;274;0
2021-01-08;50-59;Midtjylland;387;0
2021-01-08;60-69;Midtjylland;358;0
2021-01-08;70-79;Midtjylland;306;0
2021-01-08;80-89;Midtjylland;480;0
2021-01-08;90+;Midtjylland;322;0
2021-01-08;10-19;Syddanmark;5;0
2021-01-08;20-29;Syddanmark;122;0
2021-01-08;30-39;Syddanmark;289;0
2021-01-08;40-49;Syddanmark;411;0
2021-01-08;50-59;Syddanmark;528;0
2021-01-08;60-69;Syddanmark;521;0
2021-01-08;70-79;Syddanmark;315;0
2021-01-08;80-89;Syddanmark;450;0
2021-01-08;90+;Syddanmark;291;0
2021-01-08;20-29;Hovedstaden;83;0
2021-01-08;30-39;Hovedstaden;141;1
2021-01-08;40-49;Hovedstaden;175;0
2021-01-08;50-59;Hovedstaden;156;0
2021-01-08;60-69;Hovedstaden;121;0
2021-01-08;70-79;Hovedstaden;31;0
2021-01-08;80-89;Hovedstaden;26;0
2021-01-08;90+;Hovedstaden;18;0
2021-01-08;20-29;Sjælland;34;0
2021-01-08;30-39;Sjælland;91;0
2021-01-08;40-49;Sjælland;157;0
2021-01-08;50-59;Sjælland;226;0
2021-01-08;60-69;Sjælland;169;0
2021-01-08;70-79;Sjælland;105;0
2021-01-08;80-89;Sjælland;205;0
2021-01-08;90+;Sjælland;174;0
2021-01-09;20-29;Nordjylland;4;0
2021-01-09;30-39;Nordjylland;2;0
2021-01-09;50-59;Nordjylland;1;0
2021-01-09;60-69;Nordjylland;6;0
2021-01-09;70-79;Nordjylland;5;0
2021-01-09;80-89;Nordjylland;15;0
2021-01-09;90+;Nordjylland;3;0
2021-01-09;10-19;Midtjylland;1;0
2021-01-09;20-29;Midtjylland;59;0
2021-01-09;30-39;Midtjylland;115;0
2021-01-09;40-49;Midtjylland;115;0
2021-01-09;50-59;Midtjylland;107;0
2021-01-09;60-69;Midtjylland;110;0
2021-01-09;70-79;Midtjylland;55;0
2021-01-09;80-89;Midtjylland;84;0
2021-01-09;90+;Midtjylland;34;0
2021-01-09;20-29;Syddanmark;9;0
2021-01-09;30-39;Syddanmark;4;0
2021-01-09;40-49;Syddanmark;9;0
2021-01-09;50-59;Syddanmark;3;0
2021-01-09;60-69;Syddanmark;1;0
2021-01-09;70-79;Syddanmark;3;0
2021-01-09;80-89;Syddanmark;3;0
2021-01-09;90+;Syddanmark;4;0
2021-01-09;20-29;Hovedstaden;36;0
2021-01-09;30-39;Hovedstaden;31;0
2021-01-09;40-49;Hovedstaden;25;1
2021-01-09;50-59;Hovedstaden;11;0
2021-01-09;60-69;Hovedstaden;13;0
2021-01-09;70-79;Hovedstaden;7;0
2021-01-09;80-89;Hovedstaden;1;1
2021-01-09;90+;Hovedstaden;1;0
2021-01-09;10-19;Sjælland;2;0
2021-01-09;20-29;Sjælland;61;0
2021-01-09;30-39;Sjælland;134;0
2021-01-09;40-49;Sjælland;201;0
2021-01-09;50-59;Sjælland;248;0
2021-01-09;60-69;Sjælland;143;0
2021-01-09;70-79;Sjælland;44;0
2021-01-09;80-89;Sjælland;60;0
2021-01-09;90+;Sjælland;54;0
2021-01-10;30-39;Nordjylland;2;0
2021-01-10;30-39;Midtjylland;1;0
2021-01-10;60-69;Midtjylland;2;0
2021-01-10;20-29;Syddanmark;4;0
2021-01-10;30-39;Syddanmark;6;0
2021-01-10;40-49;Syddanmark;4;0
2021-01-10;50-59;Syddanmark;4;0
2021-01-10;60-69;Syddanmark;1;0
2021-01-10;70-79;Syddanmark;1;0
2021-01-10;80-89;Syddanmark;1;0
2021-01-10;20-29;Hovedstaden;36;0
2021-01-10;30-39;Hovedstaden;34;0
2021-01-10;40-49;Hovedstaden;20;0
2021-01-10;50-59;Hovedstaden;23;0
2021-01-10;60-69;Hovedstaden;23;0
2021-01-10;70-79;Hovedstaden;3;0
2021-01-10;20-29;Sjælland;35;0
2021-01-10;30-39;Sjælland;118;0
2021-01-10;40-49;Sjælland;175;0
2021-01-10;50-59;Sjælland;176;0
2021-01-10;60-69;Sjælland;133;0
2021-01-10;70-79;Sjælland;16;0
