"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-04-08,København,K,39153,18565,38799,18547,354,18
2021-04-08,København,M,23604,11551,23288,11521,316,30
2021-04-08,Frederiksberg,K,8868,4411,8754,4385,114,26
2021-04-08,Frederiksberg,M,5279,2572,5191,2559,88,13
2021-04-08,Ballerup,K,4758,2228,4717,2225,41,3
2021-04-08,Ballerup,M,2725,1301,2680,1299,45,2
2021-04-08,Brøndby,K,3426,1776,3377,1774,49,2
2021-04-08,Brøndby,M,2067,1023,2023,1021,44,2
2021-04-08,Dragør,K,1427,725,1402,726,25,-1
2021-04-08,Dragør,M,969,481,944,480,25,1
2021-04-08,Gentofte,K,7093,3780,7002,3780,91,0
2021-04-08,Gentofte,M,4193,2111,4112,2106,81,5
2021-04-08,Gladsaxe,K,6267,3369,6209,3363,58,6
2021-04-08,Gladsaxe,M,3304,1677,3270,1672,34,5
2021-04-08,Glostrup,K,2444,1394,2412,1390,32,4
2021-04-08,Glostrup,M,1377,796,1365,795,12,1
2021-04-08,Herlev,K,2984,1613,2952,1611,32,2
2021-04-08,Herlev,M,1490,762,1468,762,22,0
2021-04-08,Albertslund,K,2447,1291,2413,1290,34,1
2021-04-08,Albertslund,M,1532,783,1498,783,34,0
2021-04-08,Hvidovre,K,5091,2851,5037,2847,54,4
2021-04-08,Hvidovre,M,2886,1626,2841,1623,45,3
2021-04-08,Høje Tåstrup,K,4588,2236,4513,2225,75,11
2021-04-08,Høje Tåstrup,M,2985,1499,2915,1493,70,6
2021-04-08,Lyngby-Taarbæk,K,5448,3019,5370,3007,78,12
2021-04-08,Lyngby-Taarbæk,M,2988,1541,2935,1534,53,7
2021-04-08,Rødovre,K,3836,2083,3810,2070,26,13
2021-04-08,Rødovre,M,1948,1000,1924,994,24,6
2021-04-08,Ishøj,K,1866,877,1825,874,41,3
2021-04-08,Ishøj,M,1141,549,1120,548,21,1
2021-04-08,Tårnby,K,3885,1996,3827,1992,58,4
2021-04-08,Tårnby,M,2262,1176,2212,1176,50,0
2021-04-08,Vallensbæk,K,1572,751,1550,750,22,1
2021-04-08,Vallensbæk,M,1102,519,1079,518,23,1
2021-04-08,Furesø,K,4088,2310,4042,2219,46,91
2021-04-08,Furesø,M,2409,1283,2365,1219,44,64
2021-04-08,Allerød,K,2463,1293,2430,1292,33,1
2021-04-08,Allerød,M,1500,812,1476,812,24,0
2021-04-08,Fredensborg,K,3922,2172,3856,2170,66,2
2021-04-08,Fredensborg,M,2448,1281,2392,1280,56,1
2021-04-08,Helsingør,K,6494,3285,6435,3274,59,11
2021-04-08,Helsingør,M,3859,2009,3800,2003,59,6
2021-04-08,Hillerød,K,5394,2743,5352,2742,42,1
2021-04-08,Hillerød,M,3118,1611,3076,1607,42,4
2021-04-08,Hørsholm,K,2714,1541,2673,1541,41,0
2021-04-08,Hørsholm,M,1724,930,1684,929,40,1
2021-04-08,Rudersdal,K,5753,3099,5683,3098,70,1
2021-04-08,Rudersdal,M,3570,1836,3517,1836,53,0
2021-04-08,Egedal,K,3833,1781,3790,1773,43,8
2021-04-08,Egedal,M,2265,980,2220,973,45,7
2021-04-08,Frederikssund,K,4883,2378,4823,2372,60,6
2021-04-08,Frederikssund,M,2997,1396,2950,1393,47,3
2021-04-08,Greve,K,4223,2171,4160,2153,63,18
2021-04-08,Greve,M,2622,1406,2588,1392,34,14
2021-04-08,Køge,K,5214,2662,5193,2623,21,39
2021-04-08,Køge,M,3181,1640,3166,1622,15,18
2021-04-08,Halsnæs,K,3422,1555,3366,1548,56,7
2021-04-08,Halsnæs,M,2216,1000,2175,997,41,3
2021-04-08,Roskilde,K,8131,4145,8059,4088,72,57
2021-04-08,Roskilde,M,4859,2490,4783,2455,76,35
2021-04-08,Solrød,K,1868,980,1852,952,16,28
2021-04-08,Solrød,M,1165,637,1153,618,12,19
2021-04-08,Gribskov,K,4170,2027,4124,2027,46,0
2021-04-08,Gribskov,M,2894,1383,2850,1381,44,2
2021-04-08,Odsherred,K,3363,1517,3351,1499,12,18
2021-04-08,Odsherred,M,2321,1111,2304,1089,17,22
2021-04-08,Holbæk,K,6965,3248,6933,3188,32,60
2021-04-08,Holbæk,M,4141,1966,4106,1941,35,25
2021-04-08,Faxe,K,3123,1573,3112,1503,11,70
2021-04-08,Faxe,M,1943,1063,1934,1009,9,54
2021-04-08,Kalundborg,K,4543,2004,4505,1974,38,30
2021-04-08,Kalundborg,M,2893,1371,2855,1347,38,24
2021-04-08,Ringsted,K,2802,1321,2778,1304,24,17
2021-04-08,Ringsted,M,1621,762,1598,750,23,12
2021-04-08,Slagelse,K,8416,3513,8341,3376,75,137
2021-04-08,Slagelse,M,4987,2010,4925,1888,62,122
2021-04-08,Stevns,K,2150,1107,2122,1000,28,107
2021-04-08,Stevns,M,1399,742,1386,635,13,107
2021-04-08,Sorø,K,3053,1264,3032,1252,21,12
2021-04-08,Sorø,M,1847,815,1817,799,30,16
2021-04-08,Lejre,K,2569,1321,2548,1260,21,61
2021-04-08,Lejre,M,1636,845,1618,781,18,64
2021-04-08,Lolland,K,3851,1787,3850,1755,1,32
2021-04-08,Lolland,M,2720,1277,2719,1241,1,36
2021-04-08,Næstved,K,8012,3972,7996,3852,16,120
2021-04-08,Næstved,M,4809,2381,4799,2262,10,119
2021-04-08,Guldborgsund,K,6577,3037,6572,2926,5,111
2021-04-08,Guldborgsund,M,4301,2042,4297,1919,4,123
2021-04-08,Vordingborg,K,4364,2006,4361,1975,3,31
2021-04-08,Vordingborg,M,2941,1439,2938,1400,3,39
2021-04-08,Bornholm,K,4611,2106,4524,2091,87,15
2021-04-08,Bornholm,M,2918,1222,2850,1205,68,17
2021-04-08,Middelfart,K,3697,2165,3638,2131,59,34
2021-04-08,Middelfart,M,2322,1428,2258,1402,64,26
2021-04-08,Assens,K,3566,1862,3536,1808,30,54
2021-04-08,Assens,M,2000,1119,1963,1073,37,46
2021-04-08,Faaborg-Midtfyn,K,4556,2473,4539,2402,17,71
2021-04-08,Faaborg-Midtfyn,M,2607,1487,2592,1414,15,73
2021-04-08,Kerteminde,K,2278,1156,2269,1135,9,21
2021-04-08,Kerteminde,M,1292,699,1281,681,11,18
